seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
43,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239,0.0305
43,7,5,5,329,348,2,1,220,130,3014,2794,2797,8,7,15,6,13,19,0.0261,0.0379
43,8,5,5,316,318,2,1,171,152,3138,2967,2966,9,8,17,9,1,10,0.0261,0.0471
43,9,5,5,318,310,2,1,149,86,3148,2999,2995,10,6,16,7,1,8,0.0301,0.0536
43,10,5,5,335,346,2,0,175,52,3470,3295,3300,15,7,22,7,0,7,0.0405,0.0627
43,11,5,5,303,310,2,0,143,111,3178,3035,3035,9,9,18,3,1,4,0.0483,0.0744
43,12,5,5,313,299,2,0,91,53,2370,2279,2284,9,5,14,6,0,6,0.0522,0.0809
43,13,5,5,246,260,2,0,40,62,1692,1652,1639,3,9,12,5,0,5,0.0496,0.0927
43,14,5,5,330,331,2,3,227,53,3030,2803,2804,8,10,18,7,0,7,0.0511,0.1022
43,15,5,5,330,323,2,0,216,59,2938,2722,2730,11,9,20,2,3,5,0.0627,0.1136
43,16,5,5,312,318,2,0,235,120,3262,3027,3025,12,12,24,6,0,6,0.0705,0.1292
43,17,5,5,286,286,3,2,217,69,3470,3253,3249,11,13,24,10,0,10,0.072,0.144
43,18,5,5,299,289,2,1,230,89,3142,2912,2911,13,8,21,20,1,21,0.0628,0.1531
43,19,5,5,320,330,2,0,113,49,2326,2213,2222,12,10,22,7,1,8,0.0693,0.166
43,20,5,5,302,292,1,0,56,44,1720,1664,1657,7,0,7,14,1,15,0.0601,0.1658
43,21,5,5,295,296,2,7,329,129,3236,2907,2907,6,12,18,10,0,10,0.0553,0.1739
43,22,5,5,326,338,2,1,236,55,3076,2840,2845,16,11,27,11,3,14,0.0618,0.1866
43,23,5,5,273,272,2,6,263,116,3268,3005,2998,11,11,22,9,5,14,0.0645,0.1934
43,24,5,5,278,291,2,0,291,98,3372,3081,3087,9,15,24,11,0,11,0.0618,0.2132
43,25,5,5,294,289,2,9,236,97,3304,3068,3067,8,7,15,13,6,19,0.0555,0.2114
43,26,5,5,282,277,2,4,143,26,2308,2165,2166,10,7,17,9,4,13,0.0568,0.2153
43,27,5,5,265,272,2,4,93,55,1610,1517,1513,3,2,5,13,7,20,0.0434,0.2118
