seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
43,6,5,5,0,0,0,0,3,1,26,23,17,0,0,0,0,0,0,0.0158,0.0407
43,7,5,5,299,319,2,1,124,68,3014,2890,2888,8,8,16,6,7,13,0.0183,0.0495
43,8,5,5,327,317,2,1,165,105,3138,2973,2978,12,8,20,5,0,5,0.0261,0.0574
43,9,5,5,344,353,2,0,214,76,3148,2934,2931,12,13,25,4,2,6,0.0378,0.0755
43,10,5,5,312,312,2,4,191,81,3470,3279,3283,12,17,29,8,0,8,0.0432,0.0929
43,11,5,5,286,308,3,6,153,52,3178,3025,3025,11,9,20,14,0,14,0.0396,0.0976
43,12,5,5,310,296,2,1,85,31,2370,2285,2286,6,6,12,14,5,19,0.0289,0.1037
43,13,5,5,255,278,2,3,23,34,1692,1669,1663,7,6,13,13,5,18,0.0209,0.1073
43,14,5,5,296,305,2,3,125,35,3030,2905,2905,9,13,22,8,1,9,0.0223,0.1207
43,15,5,5,298,298,2,4,182,63,2938,2756,2762,13,9,22,8,6,14,0.0288,0.127
43,16,5,5,316,306,2,0,220,77,3262,3042,3038,7,17,24,10,0,10,0.0249,0.1492
43,17,5,5,270,292,3,8,191,51,3470,3279,3277,11,10,21,8,4,12,0.0289,0.1526
43,18,5,5,290,300,2,0,195,73,3142,2947,2949,10,7,17,16,8,24,0.0208,0.1602
43,19,5,5,301,315,2,6,70,86,2326,2256,2262,13,9,22,8,0,8,0.0276,0.1654
43,20,5,5,256,265,3,9,25,32,1720,1695,1687,4,2,6,12,0,12,0.0173,0.158
43,21,5,5,292,304,2,6,190,62,3236,3046,3049,6,14,20,5,15,20,0.0184,0.1667
43,22,5,5,313,314,2,0,167,76,3076,2909,2910,14,12,26,7,0,7,0.0276,0.1824
43,23,5,5,301,298,2,1,199,93,3268,3069,3064,13,12,25,13,6,19,0.0274,0.1956
43,24,5,5,297,310,2,6,229,65,3372,3143,3147,12,13,25,8,1,9,0.0315,0.206
43,25,5,5,297,301,2,6,223,80,3304,3081,3079,8,12,20,7,0,7,0.0331,0.2156
43,26,5,5,231,261,2,10,54,35,2308,2254,2259,8,11,19,12,6,18,0.0279,0.2181
43,27,5,5,249,261,3,10,61,39,1574,1513,1514,7,5,12,14,16,30,0.0185,0.2098
