seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_onsite_shortage_pressure,phi_depot_shortage_pressure,phi_current_station_onsite_shortage_pressure,phi_current_station_depot_shortage_pressure,phi_broken_cargo_distance_pressure,phi_late_broken_cargo_pressure,phi_repaired_idle_away_pressure,phi_depot_pipeline_pressure,phi_depot_queue_pickup_opportunity,phi_degradation_demand_exposure,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
45,7,6,11,D0,True,10,0,10,0,0,0,0,0,3,"['B1', 'B142', 'B679']",4.5,S41,2.23,13,0,13,0.0,,-0.632116,-6.018382,-6.650499,True,True,5,S65,True,3,0.1826,load_queue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,6,33,S41,False,13,0,13,13,0,0,0,0,0,"['B307', 'B571', 'B760', 'B57', 'B363', 'B402', 'B463', 'B230', 'B245', 'B64', 'B1', 'B142', 'B679']",9.5,S47,1.45,0,0,0,0.0,,-0.419854,-6.02513,-6.444984,False,False,12,S63,True,6,0.4777,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,6,44,S47,False,0,0,0,0,16,0,0,0,0,"['B442', 'B223', 'B163', 'B538', 'B453', 'B469', 'B539', 'B179', 'B459', 'B137', 'B284', 'B618', 'B235', 'B358', 'B364', 'B98']",11.0,S65,1.6,16,0,16,0.0,,-0.437382,-6.032945,-6.470327,False,False,18,S39,True,6,0.7245,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,6,57,S65,False,16,0,16,16,0,1,1,0,0,"['B50', 'B442', 'B223', 'B163', 'B538', 'B453', 'B469', 'B539', 'B179', 'B459', 'B137', 'B284', 'B618', 'B235', 'B358', 'B364', 'B98']",14.5,S52,6.18,0,1,1,0.0,,-0.324926,-6.047675,-6.372601,True,True,48,S52,False,46,3.3189,delivery+maintenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,7,17,S52,False,0,1,1,0,13,0,1,0,0,"['B169', 'B450', 'B325', 'B320', 'B291', 'B86', 'B437', 'B591', 'B174', 'B367', 'B500', 'B244', 'B59', 'B338']",10.0,S26,7.0,13,2,15,0.0,,-0.248126,-6.06667,-6.314796,True,True,36,S39,True,33,2.0092,pickup+depot_removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,7,34,S26,False,13,2,15,13,0,0,0,0,0,"['B169', 'B450', 'B325', 'B320', 'B291', 'B86', 'B437', 'B591', 'B174', 'B367', 'B500', 'B244', 'B59']",9.5,S54,5.73,0,2,2,0.0,,-0.195203,-6.023447,-6.218649,False,False,12,S54,False,7,0.6647,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,7,49,S54,False,0,2,2,0,18,0,0,0,0,"['B249', 'B404', 'B709', 'B602', 'B699', 'B493', 'B207', 'B728', 'B74', 'B390', 'B628', 'B233', 'B302', 'B206', 'B111', 'B243', 'B136', 'B87']",12.0,S27,4.59,18,2,20,0.0,,-0.142115,-5.996493,-6.138608,False,False,18,S39,True,13,0.6202,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,8,6,S27,False,18,2,20,15,0,0,0,0,0,"['B249', 'B404', 'B709', 'B602', 'B699', 'B493', 'B207', 'B728', 'B74', 'B390', 'B628', 'B233', 'B302', 'B206', 'B111']",10.5,S31,2.27,3,2,5,0.0,,-0.082674,-5.928601,-6.011275,True,False,36,S40,True,28,1.747,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,8,19,S31,False,3,2,5,0,15,0,0,0,0,"['B717', 'B145', 'B335', 'B215', 'B443', 'B126', 'B678', 'B485', 'B587', 'B298', 'B118', 'B750', 'B647', 'B398', 'B383']",10.5,S40,3.53,18,2,20,0.0,,-0.111944,-5.937361,-6.049306,False,False,12,S48,True,6,0.5624,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,8,33,S40,False,18,2,20,10,0,0,0,0,0,"['B243', 'B136', 'B87', 'B717', 'B145', 'B335', 'B215', 'B443', 'B126', 'B678']",8.0,S48,6.57,8,2,10,0.0,,-0.082614,-5.935975,-6.01859,False,False,18,S48,False,10,0.9365,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,8,47,S48,False,8,2,10,8,0,0,2,0,0,"['B415', 'B258', 'B485', 'B587', 'B298', 'B118', 'B750', 'B647', 'B398', 'B383']",8.0,S33,5.49,0,4,4,0.0,,-0.147161,-5.929388,-6.076549,True,True,36,S63,True,31,2.4059,delivery+depot_removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,9,1,S33,False,0,4,4,0,13,0,0,0,0,"['B319', 'B731', 'B232', 'B651', 'B33', 'B465', 'B670', 'B13', 'B481', 'B391', 'B569', 'B504', 'B423']",9.5,S46,2.0,13,4,17,0.0,,-0.136136,-5.861352,-5.997488,True,False,30,S39,True,18,1.7525,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,9,12,S46,False,13,4,17,13,0,0,0,0,0,"['B319', 'B731', 'B232', 'B651', 'B33', 'B465', 'B670', 'B13', 'B481', 'B391', 'B569', 'B504', 'B423']",9.5,S39,6.26,0,4,4,0.0,,-0.106523,-5.882806,-5.989329,False,False,18,S22,True,13,0.889,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,9,28,S39,False,0,4,4,0,16,0,0,0,0,"['B737', 'B767', 'B55', 'B48', 'B131', 'B710', 'B254', 'B92', 'B17', 'B5', 'B515', 'B713', 'B535', 'B436', 'B95', 'B239']",11.0,S15,7.21,16,4,20,0.0,,-0.10026,-5.900919,-6.001179,False,False,12,S15,False,6,0.7028,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,9,46,S15,False,16,4,20,16,0,0,0,0,0,"['B737', 'B767', 'B55', 'B48', 'B131', 'B710', 'B254', 'B92', 'B17', 'B5', 'B515', 'B713', 'B535', 'B436', 'B95', 'B239']",11.0,S43,5.75,0,4,4,0.0,,-0.118146,-5.923924,-6.042071,False,False,12,S22,True,9,0.5046,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,10,3,S43,False,0,4,4,0,15,0,1,0,0,"['B605', 'B461', 'B171', 'B269', 'B65', 'B748', 'B346', 'B712', 'B406', 'B572', 'B220', 'B649', 'B528', 'B379', 'B46', 'B175']",11.0,S55,4.24,15,5,20,0.0,,-0.10032,-6.02124,-6.12156,True,True,72,S63,True,30,5.1382,pickup+depot_removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,10,18,S55,False,15,5,20,15,0,0,0,0,0,"['B605', 'B461', 'B171', 'B269', 'B65', 'B748', 'B346', 'B712', 'B406', 'B572', 'B220', 'B649', 'B528', 'B379', 'B46']",10.5,S32,1.17,0,5,5,0.0,,-0.100157,-5.998139,-6.098296,False,False,12,S63,True,8,0.9302,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,10,30,S32,False,0,5,5,0,13,0,0,0,0,"['B195', 'B185', 'B211', 'B477', 'B176', 'B542', 'B579', 'B648', 'B696', 'B356', 'B719', 'B751', 'B349']",9.5,S51,4.37,13,5,18,0.0,,-0.040925,-5.995141,-6.036066,False,False,18,S63,True,6,1.3325,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,10,44,S51,False,13,5,18,10,0,0,0,0,0,"['B195', 'B185', 'B211', 'B477', 'B176', 'B542', 'B579', 'B648', 'B696', 'B356']",8.0,S11,10.98,3,5,8,0.0,,-0.023534,-6.037025,-6.060559,True,False,132,S11,True,38,7.1782,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,11,3,S11,False,3,5,8,3,0,0,0,0,0,"['B719', 'B751', 'B349']",4.5,S37,10.46,0,5,5,0.0,,-0.094237,-6.025475,-6.119712,False,False,12,S37,False,7,0.3929,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,11,18,S37,False,0,5,5,0,15,0,0,0,0,"['B388', 'B667', 'B672', 'B200', 'B93', 'B256', 'B273', 'B299', 'B177', 'B438', 'B29', 'B79', 'B54', 'B192', 'B264']",10.5,S29,6.23,15,5,20,0.0,,-0.194588,-6.054697,-6.249285,False,False,12,S4,True,7,0.6332,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,11,35,S29,False,15,5,20,15,0,0,0,0,0,"['B388', 'B667', 'B672', 'B200', 'B93', 'B256', 'B273', 'B299', 'B177', 'B438', 'B29', 'B79', 'B54', 'B192', 'B264']",10.5,S52,5.05,0,5,5,0.0,,-0.106221,-6.078972,-6.185194,False,False,12,S33,True,8,0.3753,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,11,50,S52,False,0,5,5,0,12,0,0,0,0,"['B565', 'B471', 'B23', 'B297', 'B363', 'B141', 'B427', 'B386', 'B376', 'B578', 'B763', 'B617']",9.0,S4,1.43,12,5,17,0.0,,-0.200518,-6.098705,-6.299223,False,False,18,S33,True,6,0.7423,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,12,1,S4,False,12,5,17,12,0,0,0,0,0,"['B565', 'B471', 'B23', 'B297', 'B363', 'B141', 'B427', 'B386', 'B376', 'B578', 'B763', 'B617']",9.0,S63,2.39,0,5,5,0.0,,-0.242478,-5.996376,-6.238854,False,False,18,S57,True,15,1.1793,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,12,12,S63,False,0,5,5,0,9,0,1,0,0,"['B511', 'B57', 'B144', 'B666', 'B626', 'B389', 'B755', 'B262', 'B226', 'B697']",8.0,S57,6.22,9,6,15,0.0,,-0.206511,-5.97259,-6.179101,True,True,72,S16,True,57,3.7979,pickup+depot_removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,12,26,S57,False,9,6,15,9,0,1,0,0,0,"['B511', 'B57', 'B144', 'B666', 'B626', 'B389', 'B755', 'B262', 'B226']",10.5,S33,5.72,0,6,6,0.0,,-0.135866,-5.960314,-6.09618,True,True,24,S33,False,20,1.245,delivery+onsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,12,42,S33,False,0,6,6,0,14,0,0,0,0,"['B401', 'B307', 'B514', 'B333', 'B197', 'B409', 'B209', 'B326', 'B268', 'B661', 'B4', 'B660', 'B537', 'B243']",10.0,S26,6.45,14,6,20,0.0,,-0.289471,-5.939423,-6.228894,True,False,30,S40,True,14,1.5034,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,12,59,S26,False,14,6,20,14,0,0,0,0,0,"['B401', 'B307', 'B514', 'B333', 'B197', 'B409', 'B209', 'B326', 'B268', 'B661', 'B4', 'B660', 'B537', 'B243']",10.0,S40,5.09,0,6,6,0.0,,-0.276585,-5.953403,-6.229988,False,False,12,S27,True,10,0.5992,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,7,13,14,S40,False,0,6,6,0,14,0,0,0,0,"['B443', 'B126', 'B678', 'B344', 'B529', 'B658', 'B564', 'B345', 'B603', 'B184', 'B405', 'B21', 'B171', 'B551']",10.0,S29,3.08,14,6,20,0.0,,-0.36001,-6.053567,-6.413577,False,False,18,S29,True,6,0.7914,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
