seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
51,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224,0.0342
51,7,5,5,334,345,2,6,188,99,3198,3010,3011,11,8,19,3,8,11,0.0315,0.0367
51,8,5,5,306,330,2,4,228,58,3114,2886,2888,11,12,23,15,6,21,0.0262,0.0471
51,9,5,5,328,332,2,1,149,86,3464,3315,3309,14,21,35,8,4,12,0.0339,0.073
51,10,5,5,329,318,2,1,193,114,3342,3149,3154,11,10,21,8,1,9,0.0378,0.0847
51,11,5,5,294,323,2,9,151,68,3008,2857,2859,13,9,22,12,0,12,0.0396,0.0858
51,12,5,5,269,262,2,6,62,34,2346,2284,2284,7,6,13,13,1,14,0.0319,0.0863
51,13,5,5,273,293,2,10,44,33,1690,1646,1646,6,6,12,9,15,24,0.0277,0.0805
51,14,5,5,312,329,2,7,205,112,3106,2901,2898,9,7,16,6,0,6,0.032,0.0812
51,15,5,5,295,318,2,4,132,59,3038,2906,2906,8,9,17,8,17,25,0.0314,0.0864
51,16,5,5,311,323,2,8,178,45,3212,3034,3035,15,15,30,9,0,9,0.0397,0.0966
51,17,5,5,262,276,2,11,183,40,3468,3285,3279,11,16,27,13,4,17,0.0374,0.1041
51,18,5,5,284,304,2,8,133,40,2942,2809,2816,10,10,20,16,19,35,0.0289,0.1053
51,19,5,5,319,329,2,8,77,31,2260,2183,2184,3,4,7,8,0,8,0.0226,0.1011
51,20,5,5,255,285,2,13,40,39,1708,1668,1666,8,11,19,7,8,15,0.0241,0.0991
51,21,5,5,294,310,2,8,172,52,2980,2808,2804,12,18,30,6,21,27,0.0316,0.1105
51,22,5,5,272,298,2,13,152,45,3042,2890,2894,12,14,26,16,8,24,0.0265,0.1126
51,23,5,5,297,301,2,5,133,79,3154,3021,3021,13,16,29,12,0,12,0.028,0.128
51,24,5,5,276,298,2,11,161,82,3444,3283,3281,11,17,28,11,18,29,0.0277,0.1347
51,25,5,5,310,331,2,7,171,53,3078,2907,2912,10,15,25,13,0,13,0.024,0.1467
51,26,5,5,217,243,2,13,89,34,2256,2167,2165,15,15,30,11,18,29,0.0291,0.1483
51,27,5,5,245,264,2,12,47,18,1724,1677,1674,8,7,15,9,0,9,0.0283,0.144
