episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,projected_starvation_risk
47,0.9333593726527056,-1.1627436756630665,-1.0004756475108556,-2.6747895679067417,-0.6345148587240481
48,0.9358267952326765,-1.1636021574749338,-1.0021192595094395,-2.6662039488928433,-0.6421495941508256
49,0.9314556255842706,-1.173367012685812,-1.0085511349545337,-2.6788063642768485,-0.6537242769386994
50,0.9302737955699817,-1.1815301268854235,-1.0177733633186439,-2.7002571935679667,-0.6562088707852697
51,0.9362934942508031,-1.187014746154295,-1.023470744185477,-2.707163118142437,-0.663689268784419
52,0.9296146348777927,-1.2106451523503483,-1.0429696271749687,-2.798382238804547,-0.6732727158067123
53,0.932283417505902,-1.2283659242237792,-1.0586294742009714,-2.8540130697857604,-0.6819276219907536
54,0.9366104897449181,-1.2276656865070767,-1.0589016478101494,-2.821722241450012,-0.6857945979548258
55,0.9323004581625272,-1.2330650940756227,-1.0680336714023195,-2.82245124719905,-0.692116428943574
56,0.9306583560576549,-1.2494589938734393,-1.0791096593394096,-2.883513886245922,-0.7018665056505249
57,0.9377909437156158,-1.245918008883934,-1.08052921183038,-2.847643864939043,-0.7045535032171749
58,0.9343872795394316,-1.2522582807908302,-1.0885389473129692,-2.8394028650036316,-0.7097497382313063
59,0.9401177912643128,-1.2486124020832428,-1.0872577378652137,-2.799242848081123,-0.7144243274042099
60,0.9339173663948589,-1.2583543116486697,-1.09584041251588,-2.811733706082383,-0.7217348199469238
61,0.9304563521711844,-1.2702226514810706,-1.107909332855897,-2.842872181611607,-0.7308954772791435
62,0.9316956628277383,-1.2716211102033335,-1.1130113084912643,-2.8157842330924447,-0.7332596757044827
63,0.9346964895173087,-1.2736850637673338,-1.1154976235270455,-2.8034320183160317,-0.7370107637526472
64,0.9338012828270604,-1.2813978110544355,-1.1240253134831195,-2.812203468576813,-0.7421469961810329
65,0.9352225501415407,-1.2860077819779812,-1.1276015170900187,-2.804364904851723,-0.7471795944346081
66,0.9292207403863405,-1.3004578389584225,-1.140680529892349,-2.846428333774646,-0.7522196808582468
67,0.9307881625547751,-1.3049397029588423,-1.1459426842517142,-2.8519187876058347,-0.759138271375416
68,0.9372098631458371,-1.311052933621704,-1.1531275211468144,-2.852824780473689,-0.7649772532950279
69,0.9310584117789041,-1.3265005007363782,-1.164352939659285,-2.9103870796555684,-0.7714708512688178
70,0.9368205498840606,-1.3256922034872332,-1.1627356225595111,-2.8794828127416503,-0.7760961455258899
71,0.935029696403268,-1.336035280735988,-1.1735813021008605,-2.913984974117612,-0.783880898088721
72,0.933925496238557,-1.3420130261873737,-1.1800005585607032,-2.909751498187852,-0.7896043276020442
73,0.9330542673010902,-1.3520744699585177,-1.190333662685271,-2.9283553949121437,-0.7959599418926369
74,0.9427545416138572,-1.351791479682538,-1.1901842009880121,-2.9001683165887644,-0.8004031604320642
75,0.9373509064885496,-1.3520305838411955,-1.1917043748700409,-2.889491860237768,-0.8029737587816015
76,0.9362313633914137,-1.3627422165691156,-1.1994977990783662,-2.9007288830375146,-0.808130631442747
77,0.9320034640308179,-1.3788045207618724,-1.2159276092749762,-2.9559971620528054,-0.8139318057148269
78,0.9384777694046722,-1.3831108836431525,-1.220137667014433,-2.9526844731139485,-0.8186096814856744
79,0.930708516886931,-1.3942058354092894,-1.2312063517165546,-2.9880898808903242,-0.8235606351415858
80,0.9282921253684654,-1.3973109291190908,-1.2343566930100962,-2.9757082941198116,-0.8268129655654376
81,0.9384016761448668,-1.4009798720770879,-1.23867142280778,-2.9706219142586976,-0.8322414194359694
82,0.9339117427075543,-1.4153258318488364,-1.250477707704405,-3.023827721838022,-0.8408937279643632
83,0.9340284977930503,-1.4249883924460434,-1.2589914998310576,-3.0472925584395476,-0.8481963916534073
84,0.9389526063474726,-1.4227653495056902,-1.2594951912956376,-3.0174816559686426,-0.8489067021538669
85,0.9321767989138633,-1.432281031069472,-1.2693450047940833,-3.046367050115089,-0.8566480048394569
86,0.9337427375899334,-1.4387462591699127,-1.2764313421704192,-3.0525265860713593,-0.8638699924883201
87,0.9321284540702016,-1.4490323107240364,-1.2865138169541013,-3.081723332374954,-0.870097893375442
88,0.942124519972181,-1.4520054026919622,-1.2901914057445192,-3.0809982310790383,-0.8748087215384349
89,0.9323489215045457,-1.4596855415235674,-1.2978830045836165,-3.104345274926824,-0.8810025153943276
90,0.941206209480759,-1.4555911220398436,-1.2969407400095494,-3.0703041539568003,-0.882641569639661
91,0.935836729801007,-1.4617187954375057,-1.3021477226650222,-3.0810861507410707,-0.8877964175179243
92,0.934054251085933,-1.4622995241361958,-1.3035301461249775,-3.0544548898275496,-0.8919451411531593
93,0.9336889789592895,-1.4689777896189193,-1.3141691770243435,-3.066879599747518,-0.8957366931697803
94,0.9392370410045825,-1.46809760574081,-1.315388426570366,-3.044046531155929,-0.8976508218130465
95,0.9341169379144063,-1.475864327462805,-1.3217816555375934,-3.0629725097939575,-0.9021217635805735
96,0.9329674036368096,-1.4851136547559698,-1.3291152179957582,-3.0836316266497423,-0.9107314589532978
97,0.9382089910569593,-1.4841442033787071,-1.328848531079019,-3.0632620426158446,-0.9139938553035638
98,0.9348853911065893,-1.4921187576587391,-1.3392215677761048,-3.0747694951668847,-0.9191744663541997
99,0.9379324996964914,-1.4882849018539301,-1.3389339348562654,-3.0452009009022256,-0.922399110981608
100,0.9331597222222222,-1.495304009811859,-1.3452355559173517,-3.0642096569782855,-0.9279971656096567
101,0.9355190264281174,-1.4958803408465886,-1.3476858549124167,-3.0420274335812687,-0.9309240248220815
102,0.9378582202111614,-1.4960308098932582,-1.3483278607570695,-3.0303269513036994,-0.933674850288383
103,0.9289483884433049,-1.5129053245703408,-1.3617989509243706,-3.092162006413952,-0.9410470213435972
104,0.9347574543836226,-1.5159103572468287,-1.3647167144276493,-3.0953415336532837,-0.9442658754551051
105,0.9353745576680861,-1.5137120240825308,-1.3632341178995684,-3.0666119508724248,-0.948830297269675
106,0.9374268479337355,-1.517285050883307,-1.368792924153607,-3.0681906509795382,-0.9528089201729387
107,0.9347556362535936,-1.5248071093796935,-1.3770642014148058,-3.089762247071659,-0.9561173535650097
108,0.9410559922893889,-1.5259915738480518,-1.3800345454136689,-3.0875687207853066,-0.9597478784559519
109,0.9350769139218662,-1.53310527427308,-1.3855984167689162,-3.098714825864471,-0.9662667651504488
110,0.9312509431115135,-1.5393019193883846,-1.3904700654695368,-3.1137459985611993,-0.970368436278225
111,0.9388117236737441,-1.5405663572587502,-1.3937165284885187,-3.1081802229944184,-0.9724334364659889
112,0.9392545982575025,-1.5441525571008934,-1.396937867666246,-3.1111623582864785,-0.9746674298080223
113,0.9382905092947049,-1.543408305701404,-1.3981068790433187,-3.0855569314976856,-0.9800098704907473
114,0.9345506212400617,-1.5479254147747794,-1.4021732456875327,-3.0891313611097075,-0.984316423950264
115,0.9394597857250642,-1.54993770742491,-1.4063071535668386,-3.09092722940754,-0.9870166886254881
116,0.9353054353054353,-1.5557340302548726,-1.411515590308422,-3.104843894262846,-0.9912152203177261
117,0.934378906017499,-1.5647726583428316,-1.4189893420003525,-3.134347223220987,-0.9978573914202409
118,0.937711395133048,-1.5702499340659544,-1.4247086531431299,-3.151725395639515,-1.0020348927428466
119,0.9299883313885647,-1.5799598906115104,-1.4334545363844144,-3.187546530978147,-1.006478887460378
120,0.9349652027837773,-1.5847991505461143,-1.4377065583218167,-3.198776026495947,-1.0129475522230793
121,0.9331940921975235,-1.5956818707805915,-1.4476410530969133,-3.2387141373862156,-1.0169023718867607
122,0.9327320891746287,-1.6013107699241975,-1.4519611969664896,-3.2534239302407704,-1.02297603070211
123,0.9366906474820144,-1.6038734632784781,-1.4548280237865783,-3.243924907739352,-1.0278919635534631
124,0.9296112195987928,-1.6157056100250435,-1.464829466208055,-3.2801471548948165,-1.0348703646065955
125,0.942755517723597,-1.6176499516167793,-1.4665562357986413,-3.2748048751899086,-1.0393122463611109
126,0.931371956745001,-1.6254298806327843,-1.4751930289573327,-3.2963178633278525,-1.0439746902226532
127,0.9389519178822259,-1.6278492036594037,-1.4787831529502775,-3.2923863804141926,-1.0460879142974988
128,0.9342851080597738,-1.6307196465027578,-1.481862493300997,-3.2944043005527477,-1.0505633717791019
129,0.9339806416265903,-1.6310669319563311,-1.4821139880662297,-3.2807200526044373,-1.0535306811477683
130,0.9357657657657658,-1.636404959701595,-1.485390677859326,-3.2917037190399476,-1.0589467826934846
131,0.9362117661198245,-1.6405824931651152,-1.4899667668333088,-3.2969421470581537,-1.0626571750798792
132,0.9270783421178725,-1.652198823967354,-1.4991004671687678,-3.3276998143383,-1.0674238517588548
133,0.9404055690072639,-1.6535295505288714,-1.5016065521416735,-3.317478291598077,-1.0702816254665246
134,0.9334557408120354,-1.6617074699436505,-1.5082708550707982,-3.3404623459251837,-1.077004973053035
135,0.9369931001089457,-1.6564526700299942,-1.5068874600095339,-3.3067411211308313,-1.0784430770210527
136,0.9402420574886535,-1.6577942630301734,-1.5077550551794545,-3.307830899504805,-1.0807842255116396
137,0.9366970824828911,-1.662953408202994,-1.5139447273087552,-3.3186404644770944,-1.083842441791647
138,0.9416757940854327,-1.6671238944648124,-1.5170806842134303,-3.327152902537542,-1.0891604670556931
139,0.936860171022522,-1.6698391051013937,-1.5216544149123925,-3.322808143027189,-1.0928580120370754
140,0.9308126953594614,-1.675029698307523,-1.5255956919921718,-3.334553843263095,-1.0966867716530084
141,0.9270490068627747,-1.6822760685953826,-1.5336365293692995,-3.3510060443219576,-1.1016099056195645
142,0.938879865246947,-1.6870903411298759,-1.5375804576105532,-3.36417818701287,-1.1056404284519157
143,0.9431384248210024,-1.6828195185267423,-1.5364634063611644,-3.32788138074237,-1.1049103710734387
144,0.9375960466447706,-1.6841214782010876,-1.5405790342258703,-3.322409755061953,-1.1074032162870386
145,0.9297438672438673,-1.6941622732862152,-1.5504974196849766,-3.3522736210135733,-1.113518181325664
146,0.9351185921958685,-1.6993028333490752,-1.5553982435194682,-3.364711008509718,-1.1181914648619056
147,0.933930234654328,-1.7053205871085881,-1.561172138824195,-3.3807940646873713,-1.1224110702287957
148,0.9398011614119364,-1.7059026703586713,-1.562917306406163,-3.379667495101963,-1.1248378531055672
149,0.9373920421830965,-1.7085424950773407,-1.5656284524947413,-3.381978392583116,-1.1283965563583145
150,0.9355754009736865,-1.7117518653723593,-1.5693593917956343,-3.388212675308878,-1.1321981776381325
151,0.9359077982337973,-1.7155353703471836,-1.5732660172659139,-3.3952634471702567,-1.1363570549741941
152,0.941278738646923,-1.71580096061205,-1.5752311452789678,-3.3853141170769994,-1.1399541445349128
153,0.9331751561749159,-1.7217299044413679,-1.5817584967276506,-3.3998804732767494,-1.1437530751414349
154,0.9369350493864113,-1.7267955539635131,-1.5860712205394605,-3.409573275347232,-1.1479120151767626
155,0.9273174684152087,-1.7396684757939391,-1.5959982595086843,-3.4608119173546807,-1.1534193433501634
156,0.9416468749060518,-1.740619701454324,-1.5978574175770899,-3.4517397092429998,-1.1562363593809668
157,0.9336144907309081,-1.7401768405241231,-1.6000533105171062,-3.446276750940935,-1.1577290569833323
158,0.9329407523134239,-1.7435902928594067,-1.604116905860075,-3.452352288172451,-1.1625318167263718
159,0.9360425188856708,-1.748547064596828,-1.6092034978327945,-3.4591109369369555,-1.1671840131587203
160,0.9416485638426261,-1.7476846850035694,-1.60991846916033,-3.4473405105265336,-1.1684321757731932
161,0.9371905756039368,-1.7491503125325476,-1.6126330179520265,-3.449337008760896,-1.1702822848839396
162,0.9335643082907853,-1.7527287312134114,-1.61704473052915,-3.458513055289159,-1.1737270046962534
163,0.9333615656855925,-1.7583875082364677,-1.622056761518429,-3.4715556965947685,-1.1769341373972166
164,0.9350255959773422,-1.7601852566142917,-1.625277699382277,-3.465210042759891,-1.1797278431822475
165,0.9406504065040651,-1.7585444129298,-1.625070244541289,-3.4458556762243866,-1.1801692492562448
166,0.9433767495521753,-1.7593405735050263,-1.625752024010885,-3.441259745993816,-1.1828103735332796
167,0.9404521781015744,-1.7621971065352966,-1.629404727499195,-3.4443704753746314,-1.1860031561554674
168,0.9385151160347054,-1.7617397448087544,-1.6305446110743607,-3.423709022345004,-1.1875892336400973
169,0.9391092239588039,-1.7641583055568206,-1.6339041892873845,-3.4255273157243646,-1.190318313999335
170,0.9349726775956284,-1.7707579405692757,-1.640067227251384,-3.4486468226324014,-1.1942705678859407
171,0.9301078490113841,-1.7776408158768338,-1.6469142545176567,-3.4727553166953067,-1.1981666557765729
172,0.9250725744843392,-1.7843308799455497,-1.652550977942606,-3.4969349881344245,-1.2023040621728363
173,0.9368348472584465,-1.7862911023284458,-1.6550140905550381,-3.501462400375485,-1.2044941844403516
174,0.9298213634706526,-1.7925214624778345,-1.6613107109514427,-3.523437913192301,-1.2081776492184109
175,0.9373556841694906,-1.797470611252347,-1.666018155160064,-3.535491115675535,-1.2134180431978674
176,0.9316610824353285,-1.8032229376324787,-1.6727135114988825,-3.5501097436023143,-1.2185747837057943
177,0.9321860521090318,-1.8072874107577155,-1.6767674753927362,-3.558069081851843,-1.2224501993228176
178,0.9315089023439842,-1.813159515666959,-1.6810676515438243,-3.578035769240268,-1.2264487638961434
179,0.933835217899883,-1.8172118846448047,-1.684324048751558,-3.5875145384598253,-1.2302448404920352
180,0.9359601449275362,-1.8193001041525054,-1.6891289317331504,-3.589756896391968,-1.232037450607137
181,0.936477873977874,-1.8229715170648197,-1.692897744604928,-3.5989070249705457,-1.2354394039614776
182,0.9331614914278863,-1.8277148952804647,-1.6990093262713188,-3.6143476474657223,-1.2396178757328054
183,0.9396325459317585,-1.8290490824625623,-1.699880083408543,-3.6088359654747997,-1.2432673819824531
184,0.9400855493404325,-1.8287278788943084,-1.700424915357325,-3.5992844411128275,-1.2438823831848838
185,0.9325926589612639,-1.8332711801059547,-1.705608361092258,-3.6083651393025584,-1.2478680882813638
186,0.9353050461464701,-1.8362498307193114,-1.7093474614861153,-3.6128217284318094,-1.2500138403733614
187,0.9367406913684976,-1.8385889842467324,-1.713604601718827,-3.6177353358497517,-1.2524669696403592
188,0.9316716158253097,-1.8443538477876757,-1.717543546482193,-3.6347333762923535,-1.2576634918240692
189,0.9368746807679597,-1.8467095836108163,-1.719322269119589,-3.6392663871735786,-1.261053855180344
190,0.9327303222714748,-1.850375960336035,-1.7238928880428073,-3.64597988186128,-1.2641060836036597
191,0.9396336511564953,-1.8522716584051369,-1.7271028251184986,-3.6510416345751966,-1.2662772730017726
192,0.9435004376301572,-1.853427349819321,-1.728721597419945,-3.644702290963829,-1.2692323380451351
193,0.9421567152955331,-1.8530296028504865,-1.7280124525535667,-3.6348714914707303,-1.2726828360287905
194,0.9367103730474,-1.8546406260689245,-1.7308732206392137,-3.62761223179347,-1.2761534597164859
195,0.9354982869060032,-1.8582500531051502,-1.733909666442832,-3.6326856263455465,-1.2784587873169642
196,0.9348481681645815,-1.8617435107881355,-1.7375114971071874,-3.639144379315062,-1.2816792256464191
197,0.9357338882354715,-1.8658950148775653,-1.7423876105928886,-3.6454220404045183,-1.2856507233771428
198,0.935781741867786,-1.8694627649758848,-1.7471113416839315,-3.657077159553588,-1.2879012445873277
199,0.9354213273676361,-1.8721681384972133,-1.7506139532953517,-3.662307927987524,-1.2897511064741964
200,0.9350461538461539,-1.872834178793163,-1.75150998422231,-3.657191044087667,-1.2929655613939923
201,0.9362230979084571,-1.8725966635923585,-1.7538071717681372,-3.644150670806272,-1.2953901078510097
202,0.9366363936096874,-1.874858430651702,-1.7578201269073024,-3.6442194248544304,-1.298826815275724
203,0.9297707605890391,-1.88182585136526,-1.7634178158558231,-3.6641987234883384,-1.3025379239755728
204,0.929103473032397,-1.889301793264232,-1.769943443902976,-3.6902566381004074,-1.3072519037576444
205,0.9355645258464875,-1.8916237852593085,-1.7724495538194769,-3.6882300696747095,-1.3089218179223305
206,0.9372660844769203,-1.8956620575439402,-1.7751401166771814,-3.69655763380857,-1.3128300059269875
207,0.9357388830663274,-1.8997266638677277,-1.7802240019575706,-3.704530089121425,-1.3142254928632477
208,0.929266376601402,-1.9060038673750748,-1.7855883692152268,-3.7260676628905975,-1.317946938836805
209,0.9296289636156566,-1.912262388662672,-1.7909501682191513,-3.7480725442333265,-1.3224272908281025
210,0.9429025296727012,-1.9115511187382623,-1.7919303352339995,-3.7366144389236804,-1.3251258284092566
211,0.9433343364429733,-1.9105400659066174,-1.792974914697069,-3.7266505965333816,-1.3255472250409637
212,0.943457873241567,-1.908483339438582,-1.7929696683180676,-3.7103959409247254,-1.3268747492477941
213,0.9385724194083411,-1.9094649090516234,-1.7955352783633935,-3.710525901736421,-1.3288268126269978
214,0.9269640621660408,-1.9139645799036418,-1.7995401674096079,-3.723516789880613,-1.3327369215934752
215,0.9360091673954344,-1.9174072741622266,-1.8021635411261516,-3.7281691136714996,-1.3363898310305025
216,0.9397426192278577,-1.9181350411519482,-1.8039919421435313,-3.7207304647183195,-1.3384852203612596
217,0.934814949752558,-1.9205745510145382,-1.805886008744012,-3.7252542789225376,-1.3413970429175988
218,0.9316759077088177,-1.9256849681136643,-1.8099006343131598,-3.7406903982810165,-1.3462998800816937
219,0.9320884401325994,-1.9280497532959766,-1.8135932189675525,-3.741228669329812,-1.3488533120725619
220,0.9403161337209303,-1.928095483148891,-1.8155085992136497,-3.7366403788117823,-1.3506155690376884
221,0.9371107032166822,-1.9315626578233978,-1.8193556112377876,-3.743395370226752,-1.3548634683347036
222,0.9371993828841093,-1.9341368492068138,-1.8218769073954775,-3.7450239574068283,-1.3573387249028197
223,0.9366309277112053,-1.9359485167397836,-1.8235709014507644,-3.748799678338871,-1.3598855008327395
224,0.9390594283986088,-1.9365546452419764,-1.825961104735322,-3.7450985204643903,-1.3620678005480351
225,0.9399613840448681,-1.9367474746958482,-1.8273285482902009,-3.7387866652142177,-1.3648914909448855
226,0.92497320471597,-1.9438148189549602,-1.8337766429832434,-3.761001651950078,-1.3693566863205395
227,0.9351726217397859,-1.9460446666703557,-1.8365605063634307,-3.760713116398319,-1.3703579672396848
228,0.9367598437030358,-1.949859171265603,-1.8396902509932282,-3.769489091751699,-1.3738385802740725
229,0.9443783371472159,-1.948796408090388,-1.8404144352740823,-3.7607686318328533,-1.3761007427757812
230,0.9410358806800992,-1.9479378430759142,-1.8420786796822881,-3.7512480452044126,-1.378017938984868
231,0.9348336948662328,-1.952908290713158,-1.8455841504290662,-3.7670023222793847,-1.3813442281279504
232,0.9372661436330718,-1.9553920541315244,-1.8478635548304105,-3.768454895766331,-1.3847460799449485
233,0.9400656567177664,-1.9576331036030628,-1.8503980356230427,-3.7716486493727603,-1.3866323883909533
234,0.9351065437509445,-1.9605989645889181,-1.8533565079773557,-3.776821914200035,-1.3898593081123929
235,0.9374626865671641,-1.9632942629471801,-1.8568130871603727,-3.779330208806464,-1.3936051674232826
236,0.9370688356680223,-1.9641002599831079,-1.858731470694038,-3.77629241817233,-1.3963133413732414
237,0.9401348560320739,-1.966187102287292,-1.8621002768055421,-3.777550657449024,-1.3983497527773197
238,0.9362563935783342,-1.9686147230374607,-1.8652352397010141,-3.7818624546508977,-1.400549357847406
239,0.9393016100606386,-1.9695667675467812,-1.865986927405612,-3.7785535947052717,-1.402708821694947
240,0.9337951807228916,-1.9733758022482357,-1.8698006796700302,-3.7858349570084573,-1.405317285684737
241,0.9399523479204994,-1.9745021704355892,-1.8700404351306403,-3.7822123835783197,-1.409135799660486
242,0.9387516488787624,-1.9759218221134671,-1.872045592597646,-3.781656317970347,-1.4114897266677722
243,0.9325222888153383,-1.9793576994384339,-1.8757469519860863,-3.7891679133212772,-1.4139168087665557
244,0.9292344786015672,-1.9846595412381394,-1.8802702274478726,-3.804531325673778,-1.4169691390985757
245,0.9426692847792455,-1.9848781449335935,-1.8815664845355475,-3.7999619244264844,-1.41874151694129
246,0.9338393154122948,-1.9875447870726728,-1.8849578156367108,-3.807122801865606,-1.4212958339083706
247,0.944893082902338,-1.9868681853566683,-1.885538556858342,-3.799479804003172,-1.4231176493682807
248,0.9395186922960497,-1.9882968775328138,-1.8888029847821273,-3.797261135627759,-1.4254760222004002
249,0.9341224294595887,-1.9903549265828155,-1.891103339801509,-3.8006549313606,-1.4286084350693118
250,0.9390206904920818,-1.9922719460009624,-1.8928019562980065,-3.7999180101731844,-1.4319503199714758
251,0.9361144999553664,-1.9951410643105443,-1.895553121796977,-3.8089822767948904,-1.4340734586645547
252,0.9325756457564576,-1.9998839028130897,-1.8994716066404378,-3.8289451851030054,-1.4380646851377321
253,0.9305219181399855,-2.003320466500692,-1.902925660816296,-3.836546676583546,-1.4408039199994829
254,0.9356371228855872,-2.006074926301669,-1.905411017596492,-3.8441417970025333,-1.4429310224168703
255,0.9343085264851337,-2.0093316770336602,-1.909007481622701,-3.8576536873643663,-1.446134239986126
256,0.9391596638655462,-2.0090832132711807,-1.909894476609598,-3.8525925896609734,-1.4466945942188132
257,0.9430634004893225,-2.008698382246438,-1.910573328999355,-3.842165106150444,-1.447945318631954
258,0.9358176797256699,-2.011807878247039,-1.913256033891866,-3.8465334813923246,-1.450625408677375
259,0.9438443617439715,-2.0113993523150935,-1.913860564735699,-3.83811897532455,-1.453191180866758
260,0.9446431254695717,-2.0110271382838345,-1.9147765255197686,-3.8302044813082725,-1.4550569537493985
261,0.9344990200881921,-2.0121363699901558,-1.9167957472230452,-3.8306264284873484,-1.4573079992337064
262,0.9339744165842845,-2.0152131898727847,-1.9207468464549258,-3.8391648833253416,-1.4600015685812706
263,0.9341208541572013,-2.0167199894541885,-1.923006428685362,-3.843142616854982,-1.4628133821294091
264,0.9414430638093523,-2.016813031086422,-1.923705637827529,-3.8369406211515,-1.4648866595080885
265,0.9391188574195111,-2.0178437717828466,-1.9261061189725375,-3.833944622852978,-1.4676026945349347
266,0.9348581442426807,-2.020153847934558,-1.9277854075484995,-3.838577254083304,-1.469824874324281
267,0.935800107597585,-2.0224353060310793,-1.9306692832362193,-3.844557056138221,-1.4711921476887724
268,0.9404043134781173,-2.023524062016972,-1.9328723416964344,-3.8418313994363205,-1.4727688067672988
269,0.9359515507432556,-2.026984969933,-1.9361691546613045,-3.846810132508481,-1.4759705245069292
270,0.9348560738639793,-2.0292377340233023,-1.9385616819755949,-3.8503480458769315,-1.478709904687744
271,0.9319779651215875,-2.033297313573961,-1.9425779360202184,-3.8604040058331845,-1.4823276203140063
272,0.9348648483739094,-2.0340995911933977,-1.9447478410094001,-3.86135796603086,-1.4832652630307166
273,0.9368237031678572,-2.0355192417729686,-1.9471111565199146,-3.861765113550778,-1.4858356264790191
274,0.9430115970041073,-2.034410505628123,-1.947524387593203,-3.852062071396188,-1.4868072398441745
275,0.9418472744641471,-2.035313226527612,-1.9488881103174958,-3.8487214662769795,-1.4885763812566315
276,0.9360444285202436,-2.0372778947785304,-1.9510179395444545,-3.850163808363673,-1.4916639953816833
277,0.9378620166793025,-2.0388995446594285,-1.9530305847345324,-3.8526478800401014,-1.4936135459464799
