seed,exp_name,alpha,duration_hours,total_runtime_s,service_level,avg_bike_km_driven,starvations,congestions,total_trips,bike_departures,bike_arrivals,total_depot_deliveries,total_depot_visits,total_fixed_on_site,total_picked_up_to_depot,total_depot_fixes,total_bikes_redistributed_from_depot,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,broken_bikes_end_onsite,broken_bikes_end_depot,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
42,Imbalance_severity_temporal,0.0,504,40620,0.9196,398.1307,3674,1159,60092,56418,56418,160,41,191,160,160,158,6078,6239,0.025,0.0329,0.9421,0.0495,0.099,0.8516,38,76,211,202,191,158
43,Imbalance_severity_temporal,0.0,504,40620,0.9164,396.5179,3568,1455,60072,56504,56502,150,41,164,150,150,139,6305,6460,0.0235,0.047,0.9295,0.0366,0.1305,0.8329,28,100,175,217,164,139
44,Imbalance_severity_temporal,0.0,504,40620,0.916,397.0318,3813,1221,59914,56101,56103,155,43,198,155,155,150,6084,6241,0.0172,0.0385,0.9443,0.038,0.1466,0.8154,29,112,215,224,198,150
45,Imbalance_severity_temporal,0.0,504,40620,0.9133,394.529,3821,1337,59498,55677,55679,146,40,201,152,146,139,6239,6384,0.0303,0.0421,0.9276,0.0482,0.1315,0.8203,37,101,216,215,201,139
46,Imbalance_severity_temporal,0.0,504,40620,0.9159,395.5984,3752,1224,59172,55420,55417,141,41,195,139,141,138,6202,6338,0.0185,0.0278,0.9536,0.0456,0.1017,0.8527,35,78,219,186,195,138
47,Imbalance_severity_temporal,0.0,504,40620,0.9131,395.9828,3694,1468,59398,55704,55707,141,41,164,141,141,144,6196,6356,0.0105,0.0553,0.9342,0.0521,0.1354,0.8125,40,104,196,207,164,144
48,Imbalance_severity_temporal,0.0,504,40620,0.9135,395.2911,3955,1209,59704,55749,55753,156,43,168,156,156,164,6180,6353,0.0119,0.045,0.943,0.0498,0.1232,0.827,38,94,198,216,168,164
49,Imbalance_severity_temporal,0.0,504,40620,0.9232,395.6066,3356,1188,59148,55792,55789,149,43,153,149,149,145,6167,6313,0.013,0.0417,0.9452,0.073,0.1134,0.8136,56,87,200,207,153,145
50,Imbalance_severity_temporal,0.0,504,40620,0.919,395.2174,3682,1131,59412,55730,55727,155,39,188,155,155,143,6284,6427,0.0225,0.0436,0.9339,0.0627,0.1373,0.8,48,105,221,208,188,143
51,Imbalance_severity_temporal,0.0,504,40620,0.9217,397.2015,3465,1202,59574,56109,56104,155,43,197,152,155,151,6226,6381,0.0224,0.0342,0.9434,0.0651,0.1367,0.7982,50,105,230,222,197,151
