episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,exponential_starvation_penalty,exponential_congestion_penalty,starvation_severity_max,congestion_severity_max,imbalance_hotspot_distance,starvation_count,congestion_count,hotspot_imbalance_mass,projected_starvation_risk,projected_congestion_risk
10,0.941589626605835,-170.8346283036571,-65.37879509479984,-27.848651252734744,-44.394944147903544,-17.101349655528974,-35.70433203698566,-13.40663012824726,-2.876703598722749,-0.019432823710585377,0.0,-59.129409094512404,-2.1380010507219547,-12.010654248956838
11,0.9372328320570779,-177.09960557698446,-66.55001584427895,-26.45461475286325,-43.61880142308363,-15.28598134769618,-35.84765893915055,-17.060042360270646,-0.8433372129848302,-0.1808196951043064,-0.12437759304065901,-64.62614097707684,-1.3114603931058777,-13.032147436143498
12,0.9399934451628281,-183.32488682419242,-67.88916816721665,-24.06625758283587,-43.19451031623301,-12.506441102734833,-41.21382693866842,-21.11477796326276,-1.8067360115910227,-0.36162252944920614,-0.06917049945726043,-71.72552535102152,-1.206652414040767,-13.85027370659493
13,0.9493439121147391,-187.7834688427054,-69.37670205537437,-22.83663143298765,-42.964265862325234,-10.838113048369067,-34.87938354100522,-18.835373749536846,-3.804242382401059,-0.13173253348387098,-0.040858841674454346,-74.16871181217984,0.0,-14.936527136764848
14,0.9356721608952064,-192.39838169510756,-69.79595630066811,-21.413474037627218,-41.77855141824034,-9.112852067147571,-31.18049378739131,-17.332867949203038,-2.783064511287562,0.0,-0.05769706959471258,-77.5454279785634,-0.22933429827743868,-16.336994629920486
15,0.9358496151568976,-200.14620548216834,-71.5523348746875,-21.948462353080565,-41.9874468479678,-9.197955182305325,-32.275927279469805,-24.526754092681458,-5.248640950077948,-0.019776514387483325,-0.04409311388583101,-80.60326612752758,0.0,-17.921732793167923
16,0.933728656992163,-202.47198887508344,-71.15084802300777,-18.842910643669295,-40.13778881817576,-5.667298526902739,-29.086060129282604,-17.30853048010712,-3.108902839041908,0.0,0.0,-84.49919556673574,-0.009568659607592338,-18.762786754407625
17,0.9413993815558116,-202.6941624951185,-69.84879684101428,-16.759809650188643,-37.73804581776337,-3.354654122218109,-23.790432255375684,-11.36638922839278,-1.345035221604332,0.0,-0.09639945657746517,-87.53571868578749,-0.01682497023648448,-19.76108474253525
18,0.9410556210157407,-212.67967868440127,-72.67078683253101,-17.6673950651517,-39.02437146634304,-3.6228737755063416,-36.72490340233718,-23.26732788751806,-3.032039794953641,-0.705242595772337,-0.5909281771977943,-94.1868137608375,-0.06363982807512378,-21.097178747289238
19,0.9343486438929677,-210.4827313346119,-71.34297514128039,-14.886303214039376,-36.41696772568662,-0.8693817012672295,-25.349075266139007,-15.299050250188454,-1.1837943765201064,-0.005516968227618483,-0.21611565241000036,-94.87646800272539,-0.008780987217332515,-22.31499642269186
20,0.941710594472714,-213.81501390857042,-72.50649121326397,-13.537545282058932,-36.290624613698846,-0.6965854821296172,-27.20625265922543,-17.97696333573937,-3.490218610587584,-0.024378181849089253,-0.13888211814611953,-97.98062175860852,-0.014085511460147599,-23.497020961989026
21,0.9372782829035624,-214.11870991084717,-72.0791587437618,-10.306455273616535,-34.59330982197585,-0.33561156383718954,-23.9752001654197,-14.777051016382085,-2.8445949841833493,-0.13269828621219348,-0.23317855538107576,-100.89526263832414,-0.029556784220055553,-24.310925595159613
22,0.9407764663591157,-214.09819618105516,-70.74659685105632,-8.232377907847848,-32.12464901326245,0.0,-15.595239679716942,-10.989101531550448,-0.919168978885765,0.0,0.0,-102.24141215748627,0.0,-25.26648977416972
23,0.9359262180692919,-222.71267391787964,-72.8471336738125,-8.704848720609306,-32.62401284803502,-0.9706503267935697,-30.53734227843528,-24.002990813151655,-4.990584525797305,0.0,-0.13076815722560403,-108.7418296628425,0.0,-26.169876511489225
24,0.9348855211837913,-221.43634790522032,-69.9276183498201,-4.957770861606608,-28.600654594666246,-0.025716550133207713,-25.769563328613312,-19.768055123480114,-3.7655009683434617,0.0,-0.0015399387182981933,-113.35869828201005,0.0,-26.735114770649414
25,0.9342851080597738,-225.44921366368152,-69.32794020354542,-2.0326151342652183,-26.387213979229088,-0.14152785396181305,-33.245464996402944,-22.541527025458603,-4.091614315140243,-0.009082084287606375,-0.013676177206875775,-120.03942170256046,0.0,-27.44271346152915
26,0.9413092550790068,-225.52251021075875,-68.15912720880236,-0.65220158414199,-24.30599732091412,-0.42713457279609107,-27.911518116012957,-15.461229219464542,-4.174789216441258,0.0,0.0,-122.88475659823281,-0.0002519275105747048,-28.34186220364361
27,0.9383009017560513,-223.60430499866538,-65.27808972416376,0.0,-20.398190591318308,0.0,-19.208144490362674,-11.550012271000014,-1.9423577296201597,0.0,0.0,-125.20794228312278,0.0,-29.070770060562538
28,0.9359191065499547,-228.21166542952807,-66.37107224393559,-0.3780194733410765,-20.21906467995517,-0.3195664638513705,-28.18511409289317,-16.242408328196962,-3.2812960788099037,-0.4346553048842254,-0.07781093392354049,-130.82301960709697,-0.0013860409926499334,-29.690294139371456
29,0.9442101458006988,-228.35250043038909,-66.04995458377589,-0.2832923254011347,-18.984307835717708,-0.24535608179940044,-25.596380111173236,-12.760710115948967,-3.8688190973038896,-0.07436845971900186,-0.08112868821827991,-132.63655634835266,-0.04522498086189522,-30.814517958081264
30,0.9376670428223555,-229.7871054119442,-65.46612255368093,-0.3696460004084944,-17.22314475080807,-0.31192705052939246,-28.98088436146581,-12.03253234050384,-3.481603210012057,-0.16181863048683504,-0.08637563533793162,-136.4443921783589,-0.007336713844821815,-31.52798848600131
31,0.9459721674802171,-228.86352824510612,-65.39960362783471,-0.2015056926944899,-16.28890690364994,-0.17507028380175327,-24.65403900498834,-6.94130878836083,-2.3820481020664492,0.0,-0.09738238497698302,-136.14945874665221,-0.003540580197736791,-32.596446878331335
32,0.9395522614744388,-233.9233467890384,-65.90181591195001,0.0,-15.415098738084444,0.0,-29.174607663867725,-11.83512014059712,-2.2868427475007613,0.0,0.0,-140.478104388709,-0.018832275242435907,-33.2902263013695
33,0.9407809044921698,-235.23257596933797,-67.02403915089717,-0.3306998896349323,-15.562250312054283,-0.2714469656808539,-28.7299348797257,-11.185119578603372,-1.3098756754902905,-0.002607890014245988,-0.11304747548531352,-141.40118078378347,0.0,-34.36236894933504
34,0.9401901521824975,-236.7610061872503,-67.15145674738554,-0.9252955857062909,-14.570159660431042,-0.7697742176588863,-34.4495353288099,-14.616218486453638,-2.92894491985741,-0.19004206600839574,-0.2787923628185002,-144.3789884892307,-0.062286968543978874,-35.11220426010585
35,0.9446554530656538,-236.1485070967869,-65.75758675204433,0.0,-12.244476172566827,0.0,-30.00069745770099,-9.992257150065171,-0.671956280871882,0.0,0.0,-145.89989514633407,0.0,-35.77116947621634
36,0.9483725466292819,-237.59491218614113,-65.79267324139562,-0.7650577823142147,-11.275966867931846,-0.5526972328901485,-31.256277640314252,-10.669982661292009,-2.5841020811593673,0.0,0.0,-148.40281145629825,0.0,-36.40731430419208
37,0.9366865671641791,-237.60097109086564,-64.94997360569704,-0.47889838962415915,-9.506567544176244,-0.30006587334574036,-28.341298663659718,-10.205933209514967,-3.8366508972911935,0.0,0.0,-150.34433594311588,-0.037900718691599396,-37.23100502527666
38,0.9369490111984751,-237.26229590389175,-63.76544195691412,-0.23352457735308357,-7.341255258851641,-0.22807203617308217,-27.000834253173817,-12.665268310402986,-2.3817317822382518,-0.050173210507371405,-0.18563965965136725,-153.0491066263927,-0.0023622544647027943,-37.85305109021629
39,0.9467573346003089,-238.12345562611387,-64.17141548679871,0.0,-6.758801763419033,0.0,-24.059113428578275,-7.743641090124746,-2.4978878449832043,0.0,0.0,-153.29643934121245,-0.022967307854206743,-38.56161719949537
40,0.9439924429411586,-241.31382588610646,-65.40526397875752,-1.0038734048183315,-6.949105813414405,-0.6993877835263884,-30.42115319588133,-13.822298532212127,-2.839527129104011,-0.027365467931862234,0.0,-155.31808028048212,-0.0006381433174680307,-39.26584736653061
41,0.9445154008376154,-239.53832746339677,-63.57553197284577,-0.20287043037410132,-4.280125864059584,-0.1726105898607505,-24.753603408440313,-10.087102591559434,-3.854374754289558,-0.00939340923716788,-0.06712332576388708,-157.1512623142189,-0.0006568950768361986,-39.753915036050316
42,0.9428020952495635,-241.41954965111086,-63.661723614773706,-1.016045680899051,-3.4893609679845694,-0.8405873441650219,-30.207582470217464,-13.550173122481525,-3.9474882991177034,-0.271717361650189,-0.10307765153807553,-160.04698259806383,-0.06233450416001055,-40.25592000781967
43,0.9410582518447417,-239.7215687354354,-62.0203376022994,-0.5615629133276473,-1.0372726907817553,-0.45111583715411196,-26.56126568891736,-8.11138214323529,-2.7491051821597154,-0.1065700895098548,-0.04062910809966015,-161.48669134885105,-0.0883642935169732,-40.5985145442589
44,0.9378370098039216,-241.8196749039174,-62.21486180827453,-0.49851900053468884,-0.775534679919149,-0.3014937109695155,-32.480233616769354,-13.62142016146758,-4.516537990136281,0.0,0.0,-164.07559398626856,0.0,-41.17193335068826
45,0.9426295775069617,-239.09458343585845,-60.925348777470845,-0.08390062707409063,-0.6757309323336057,-0.002381446913182605,-27.698679875561165,-9.17331005248441,-1.626916413580796,0.0,0.0,-164.6295420390256,-0.07616994768924333,-41.85489706647176
46,0.9428000121186415,-240.29391704741732,-60.345661431690196,-0.31835972026284165,-0.44811449354635313,-0.2801532873444094,-29.660445456561906,-11.126914135281273,-0.8258054361264305,-0.11696829499731061,-0.12516414215654498,-167.83969277091828,-0.06776465030401506,-42.17053315482192
47,0.9455755439406831,-241.8541692314778,-60.87741931828057,-0.1797972496648345,-1.324126607972712,-0.09819975358671947,-34.24443943802151,-12.801299183347375,-2.7641723446824993,-0.10829184274197251,-0.014784662564957113,-170.0682961083982,-0.009360180968734753,-42.710031466974144
48,0.9370575287048605,-241.6266252984584,-60.204813375439734,-0.5385869292508438,-0.6997282695263751,-0.3845893973556151,-31.94357056516982,-12.479794479552936,-4.692130810210335,0.0,0.0,-170.56693381425177,-0.03495604692472961,-43.123861268924266
49,0.9380271471326219,-240.1077829446448,-59.71713980305074,-0.681098171164071,-1.0425688897466396,-0.5459582202279213,-28.9112570232244,-12.351824581147458,-3.1668641289294217,-0.15859643653621966,-0.0012474112248420134,-170.4504628452727,0.0,-43.717964335292024
50,0.9371543640298149,-242.80652751874928,-60.0355580093403,-0.09394700239821935,-0.4871022380981115,-0.05924297214358579,-34.77770454303953,-15.054516613773858,-4.061211634930902,0.0,-0.050669649662436964,-173.1941382374173,0.0,-44.22972893125283
51,0.9382349412047036,-241.75666394821337,-59.434529498157026,-0.3870326980091241,-0.5308611050319936,-0.3205964460652565,-30.652628422207382,-9.923750025860354,-3.1611369841825723,-0.09447095554641162,-0.07916104853941047,-173.6832108331342,-0.039539879211425454,-44.77441603652255
52,0.9417329476982406,-242.96823962149995,-59.167549548548934,0.0,-0.5570483721694048,0.0,-31.197196282622304,-10.091637750005152,-3.200237145832174,0.0,0.0,-175.50312704366,0.0,-45.213274897248425
53,0.9385764868271019,-247.5493448404123,-60.702755166205066,-1.303696042793533,-1.556563631681171,-1.0931256178210738,-36.25828393082538,-15.878659548903494,-5.246426865195834,-0.30105651244164866,-0.5105834235739155,-177.6620076982001,-0.0003839153042842437,-45.67810181984495
54,0.9403279085977513,-246.6432909625069,-59.65776771417126,-0.8746908877997192,-1.0872091926712555,-0.7607991671165488,-33.521579079214305,-13.443031216074251,-4.915721827245535,-0.41188158213283105,-0.3208178285663005,-179.2351288169658,-0.056336443357355374,-46.113480708014805
55,0.941320219634345,-245.29148695573235,-58.50363075509006,-0.28081929926701515,-0.4800820561541734,-0.15173049504098862,-33.27581372269275,-10.092899765534629,-2.9886324674923563,-0.009125673833483448,0.0,-181.04739168195067,0.0,-46.45285599561123
56,0.9430396913896507,-245.2978940781205,-57.337590188758085,-0.22037062783780034,-0.4260033843213795,-0.1731832316356279,-32.048727596224495,-9.033139263051169,-2.3890029071242163,-0.04272615249919773,-0.03173093300076287,-182.39267863056793,-0.05559351061893347,-46.780061323674154
57,0.9373679444612134,-244.651723486736,-57.20461047867825,-0.32808893342751344,-0.8264786315866264,-0.19687277145784657,-30.460179690634998,-5.503716638239902,-1.947283932563654,0.0,0.0,-182.91315991443426,-0.027515134906412744,-47.26889293552453
58,0.9443124041036133,-249.97998012898532,-58.13564882913591,-0.5019318209756919,-0.7740193370559653,-0.3438934155107065,-40.66915209983363,-17.521177200284058,-4.370438219201488,-0.055462185388324536,-0.08610925459782416,-186.73186650306693,0.0,-47.83212903576833
59,0.9479428796652821,-243.23458884648792,-55.255631681458304,-0.2961033336613704,-0.5841204288635813,-0.24950301272844605,-27.197323598471048,-4.112900323146035,-2.603140082783648,-0.20786079754588097,-0.11216518835928355,-185.07850538972082,-0.09639717631857159,-48.23839042365409
60,0.9409393146192496,-249.42221371375683,-57.30751071128836,-1.3440377235787027,-2.2654551303271875,-1.122973075527786,-39.444450373254874,-17.467371950440683,-4.243287866623803,-0.5544733992188449,-0.25496268968261215,-188.31775069104148,-0.10563921018597512,-48.735347245778705
61,0.9412703190848886,-247.05718183548228,-56.138241866376404,-0.8056985218133687,-1.4601182264764603,-0.4605102946164911,-35.8076391024135,-13.356678660778513,-3.4495910276514183,0.0,-0.019353826011328467,-188.01360398203553,-0.04683026965682269,-49.07978882444316
62,0.9397185465238396,-244.7788345568502,-54.77028528447319,-0.6261693314149656,-1.022300458072923,-0.46266226298009466,-27.8833370757853,-9.890934103835619,-3.0844853243791506,0.0,-0.010958117331620817,-187.434874893739,0.0,-49.42598711928576
63,0.9427083333333334,-246.98864459415668,-55.231501792362316,-0.3873482173245832,-0.7308440197317139,-0.22426471227934092,-33.30265702544291,-13.620906378166532,-3.5812224121745717,-0.12945190275212728,-0.08546716518967795,-190.2012166305177,-0.00619486740392337,-49.878937266897424
64,0.9313891577928364,-243.27217887782166,-53.7181133225371,-0.00807463934364545,-0.012021319369946486,-0.0061540439468854,-26.45652129620783,-5.720698224543628,-1.4341592376279144,-0.0012549912427014002,0.0,-189.31852270388,-0.006549182164048987,-50.11766926462001
65,0.9403516178643587,-248.20372416395674,-55.120192096482974,-0.13051189545066127,-0.4349893505490164,-0.0968138784170396,-36.84251706467892,-14.181941302028235,-3.708790797648234,-0.007665353678286597,0.0,-192.46080436759135,0.0,-50.494079092469455
66,0.9335163343488884,-247.18234910537444,-54.53678130499561,-0.7022726726948942,-0.8164534694256914,-0.6164644838189948,-33.851298839356794,-12.621952336370041,-3.1488041740243307,-0.1421676307296985,-0.320312080507217,-192.37233677218114,-0.0227397033237081,-50.89671634249155
67,0.9403690168464213,-246.3307968308831,-53.868901062412164,-0.46855246702760467,-0.9789142124219151,-0.3212653214617065,-33.8219536495997,-11.521598594936735,-3.0094912184799534,0.0,-0.08290204367228042,-192.87324290314433,0.0,-51.08164459494498
68,0.9428881584898833,-243.38770934369796,-52.44672957065159,-0.05075679760015821,-0.12801653843980917,-0.03663487827851583,-27.089948821903977,-4.682174522126779,-1.01464295472328,-0.019866742038286804,-0.0013154787074278846,-192.56658810314454,-0.011207824549444885,-51.30357831289587
69,0.9449284099472495,-243.76395450512055,-52.965540076601975,-0.033632712604222514,-0.7169825673346015,-0.026502884240238344,-29.052905656613305,-5.374866293428333,-1.2216597250903747,0.0,-0.0027471110558272165,-192.89960217546792,-0.013914283744089921,-51.82874952857407
70,0.9364488226814032,-244.5727484746994,-52.29773460787097,-0.4772175323707797,-0.6512702044158881,-0.3718756694499787,-31.0846916726779,-9.329104161886619,-2.899790604983444,0.0,0.0,-195.17440807629885,-0.04609037753789987,-52.045407827474726
71,0.9444326937603867,-245.8144367329756,-52.16254618852279,-0.0536635191683938,-0.5682231956465608,0.0,-34.02417674951636,-7.9087096376036135,-2.331687387538093,0.0,0.0,-197.7544696877037,-0.013467320511476357,-52.24913932388479
72,0.9422646756544344,-246.76374783832816,-52.443025864449076,-0.3253532084785551,-0.6304992127235096,-0.19510956712566974,-35.593270691477755,-7.707110291610087,-1.819984621165485,0.0,0.0,-198.65099809051844,0.0,-52.61022216493246
73,0.9353388449701285,-246.7280409602391,-51.55274448410925,-0.6702161871423237,-0.6187558245261342,-0.5620152113420117,-35.28476394632669,-8.627375783047194,-3.1505757046957035,-0.0057168190117072755,-0.1335402999121987,-200.39877460944487,0.0,-52.896910731245136
74,0.9405838753592497,-246.4730410168697,-50.59825914056834,0.0,0.0,0.0,-33.59615980999879,-7.772004711158195,-2.0753480191853617,0.0,0.0,-201.70863347874683,-0.013931577158976267,-53.2208506333102
75,0.9430627484041912,-247.95206797330164,-51.36418879376437,-0.5170547707386715,-1.2819569194814235,-0.4107088046618762,-38.2922738703832,-11.741223701147046,-3.099293736144649,0.0,0.0,-202.94746516090396,-0.05252506294051879,-53.58977792683848
76,0.9435361386580898,-247.40327725587298,-50.1671655632346,-0.35234213285824845,-0.5827047973116165,-0.18705432751480758,-36.11456210195656,-11.548454414607711,-3.5222138813052783,0.0,-0.031018149510311743,-203.87070928458937,0.0,-53.83985273289797
77,0.9409309309309309,-248.63287657272178,-49.851716392942265,-1.0383407766311668,-1.272154199812494,-0.8908648854252357,-38.36297189069009,-15.541730834640337,-3.103539079241004,-0.371778324691471,-0.2895049200640951,-205.39960125762855,-0.040204094319349765,-54.024595753093166
78,0.9353445672525216,-244.20526232798966,-47.73420404343961,-0.08929611081441599,-0.3464814189099228,0.0,-27.845689897094253,-4.452775527345569,-0.8388240245722525,0.0,0.0,-204.0248942400648,0.0,-54.33993413288773
79,0.9393022907620902,-247.42293939054463,-48.23839963917257,-0.12108461693431675,-0.3129400152148542,-0.03841641831558455,-33.42154229712614,-10.002560557982585,-1.3654145198981256,0.0,0.0,-206.58139091399906,0.0,-54.5740873331433
80,0.9423300796991134,-249.42885625421897,-48.31066831404477,-0.7554691923420797,-0.9518814351922051,-0.605528026392428,-36.15114114840645,-13.588452281380922,-1.7206503623060372,-0.005799154551153825,0.0,-208.2521343391548,0.0,-54.96906311733515
81,0.9391610058395901,-247.12878692420105,-47.06141626502247,0.0,-0.04221791209684241,0.0,-32.30227986892757,-7.385310995720433,-0.8046363792380269,0.0,0.0,-208.35242537906709,-0.011699632377633587,-55.06552692064468
82,0.9345299042341746,-248.17766670702707,-46.52929700188654,-0.06914269944688854,-0.22165567268632427,-0.04611626099458943,-32.35149363012945,-7.90923286250932,-1.2737827085420699,-0.013308260675457716,0.0,-210.25542525426502,-0.0016649382711295525,-55.28579157886525
83,0.940089552238806,-248.79290831158895,-46.63263267385834,0.0,0.0,0.0,-32.42362236347736,-6.979573948031849,-0.18824921298761924,0.0,0.0,-211.00901075570877,-0.048961543657913054,-55.54746821476756
84,0.9394166043380703,-253.19779444524355,-48.10202141566289,-0.3759153155793709,-1.3153019634467744,-0.2422490256688626,-39.69383193676549,-13.803541820873356,-2.0276176001052826,-0.01970140013446056,-0.0028411687849388793,-213.24384456762974,-0.001047343822494315,-55.83929160299436
85,0.9430168605175367,-249.70369473004308,-46.260296249414054,-0.35050190243624535,-0.5611249643188261,-0.3009289944227497,-32.242195314274014,-5.813353351164647,-0.8745928972400289,-0.1021087031763187,-0.11444656262752079,-213.23569627899087,-0.09247530140411664,-55.9855220221896
86,0.9455468248387195,-250.6398378201673,-46.09021331292281,0.0,0.0,0.0,-34.7703538137883,-7.147497625260456,-2.1233919435169293,0.0,0.0,-215.0094741188726,0.0,-56.18604674220193
87,0.936461150445167,-252.63471828804836,-46.418470648452185,-0.22087959850226205,-0.7252712140966682,-0.1519949892799305,-37.23203238367719,-10.761901888665687,-2.1895605433883336,0.0,0.0,-216.7495303556077,0.0,-56.4263039313378
88,0.9382849914159213,-253.2820024736111,-46.029887441594695,-0.001299368976274038,-0.003100797245608522,-0.0004462081918597874,-37.60079082654105,-7.563372402597421,-1.959788445392376,0.0,0.0,-217.79889299731622,0.0,-56.45681656120743
89,0.9452075517366574,-251.3270654731091,-45.21052180281334,-0.1257011797910096,-0.19309230373841796,-0.10623783832407593,-32.567455323100425,-2.0295782159288924,-0.9378266887294054,-0.04710853835620449,-0.03757899432865815,-217.42358744150607,-0.007332802900342644,-56.746288546294025
90,0.9438821615759986,-254.87053114876792,-45.664624155577826,-0.594853466494751,-0.6953081448533878,-0.42783987720964484,-39.74414336473268,-11.310626179750793,-2.9157086224113553,-0.02058842658377747,0.0,-220.28130757630476,-0.01472644349940606,-56.995111299459346
91,0.9401520428869976,-252.3084281707787,-43.95423572105182,-0.5117770786162013,-0.5911536040834808,-0.4148680099583795,-34.60728266872964,-6.413322484872099,-2.1692743087891913,-0.010203967874040017,-0.025790556455121256,-220.66105276444458,-0.011642114862528202,-57.115416696725475
92,0.9430638375155129,-254.25702161873076,-43.67406838061369,0.0,0.0,0.0,-37.060479382801084,-9.429512904815537,-1.6238450034389755,0.0,0.0,-223.12510434866314,0.0,-57.18374584848951
93,0.9400245513532473,-257.4274508527526,-44.13340370035276,-0.3848697761301638,-0.47004168651488054,-0.301629248150312,-43.47581149840899,-12.703410731134657,-3.1870631071692,-0.03484605860771211,0.0,-226.02760177517536,0.0,-57.28267590439329
94,0.9365927961292635,-255.52165101268022,-42.8111439128259,0.0,0.0,0.0,-37.391894714391974,-6.763285625631506,-2.445372153066397,0.0,0.0,-226.12863360023846,0.0,-57.4064923679081
95,0.9384064567024698,-257.57026588295207,-43.241291141763874,-0.07765787870975879,-0.3403306523798681,-0.06685449870481334,-40.20803204865897,-9.284140619919777,-3.0710434694079245,-0.027559941200119304,-0.019729440199573588,-227.10262656314674,-0.0010246320863336897,-57.60448743665022
96,0.9401699065816126,-257.9719560665649,-43.069157280251005,-0.7502643470511204,-1.114968719117874,-0.6051045484395949,-39.892171123870554,-9.286234774658059,-3.696053881135318,-0.20756026359123184,-0.17835139039230907,-227.54482713088018,-0.16113326191326524,-57.829584377107196
97,0.9343531858012772,-258.8758955297366,-42.98943510963026,-0.24271442654326755,-0.4417195866257668,-0.1614223493943193,-41.65427590129847,-10.882160121549678,-2.400768175579734,0.0,-0.020879405409448503,-229.40031310800978,-0.10114532953205507,-57.98165996527562
98,0.9473127380448583,-257.534371560271,-41.57186039659603,0.0,0.0,0.0,-36.53341386202375,-6.581905542589925,-1.9796506769440692,0.0,0.0,-229.8074722735574,0.0,-58.184278701615504
99,0.9443376389306097,-258.59773110378876,-41.44225853457255,-0.0548638661063527,-0.11214844545569823,-0.03597858266515731,-37.00911805616175,-6.987719259615391,-2.2385184157207907,0.0,-0.003767651236493545,-231.10184702769382,-0.04618916056393696,-58.384374998208116
100,0.9444881175545746,-259.14955665894746,-40.91102980100052,-0.4341435971378851,-0.728771168505642,-0.34404410043162775,-35.797560877052554,-6.800491519361084,-2.6617800553702007,0.0,-0.08511946997754175,-232.0485730067803,-0.03726027361742951,-58.5410530679711
101,0.9451799877974375,-259.88407854164257,-41.096825798473446,-0.13744806837335724,-0.4391604983150084,-0.08270907154451494,-35.75788067589123,-7.409772643862575,-0.7797251477509053,-0.0008196944483211611,-0.002919888320760296,-232.51404344198647,-0.0018276448495309113,-58.756581478307034
102,0.9434644957033017,-258.1161259921503,-39.76039611557971,0.0,0.0,0.0,-29.81628335364243,-1.3155492040183459,-0.13000040672646193,0.0,0.0,-232.38655224214173,-0.0012504751997410462,-58.8781742039362
103,0.9399730417852329,-261.2562974744591,-40.18882003743735,-0.04937285803306557,-0.0745399623314539,-0.030955818343187173,-36.21920098075574,-7.787554328944621,-2.3922403175189246,0.0,0.0,-234.93514985872997,0.0,-59.077129890386054
104,0.9454937446860197,-262.64167527142615,-40.20795554078888,-0.003765253909769873,-0.013856951728094332,-0.0020571970040125552,-37.80203941667589,-7.980431814506974,-3.354304619666483,0.0,0.0,-236.52518156285956,-0.005374027973490598,-59.170644324119834
105,0.9431824903874594,-264.54436476234935,-40.3440358639778,-0.3449172956245931,-0.7490076941453997,-0.22627972776697294,-41.38681740624,-10.73603889602466,-4.146464632727286,-0.01620655194702234,0.0,-238.55269827641433,-0.00401657590194781,-59.2598205392303
106,0.9463042557055512,-263.6227314415494,-39.643506691381006,-0.27436736271277085,-0.5921260803332279,-0.1856118964276038,-38.271602954883804,-7.243948572102305,-1.6403349253417843,0.0,0.0,-238.88152275215626,-0.047646934344314176,-59.375326902316765
107,0.9330152210678908,-265.5106237623797,-39.89825587777805,-0.43578203082604355,-0.8290477678671538,-0.31929914671587617,-39.4538002286378,-8.184441355085225,-3.3572277413516627,0.0,-0.019769275329562595,-240.34167013475826,-0.013298031967494205,-59.55903016397489
108,0.9422107537205953,-268.33260425004636,-40.340133728604,-0.36851928970446485,-0.7200274717633294,-0.24597926572951243,-44.33840546816948,-12.953255560001056,-4.941427272513452,-0.02166820892494655,-0.0015383472270178555,-242.57725252290794,0.0,-59.754177215860814
109,0.9432283111841123,-264.5040352057557,-37.73518994464843,0.0,0.0,0.0,-34.16120344746132,-5.633581745206192,-0.8451800025176824,0.0,0.0,-242.46406282342608,-7.247801905330232e-05,-59.780390246548855
