seed,exp_name,alpha,duration_hours,total_runtime_s,service_level,avg_bike_km_driven,starvations,congestions,total_trips,bike_departures,bike_arrivals,total_depot_deliveries,total_depot_visits,total_fixed_on_site,total_picked_up_to_depot,total_depot_fixes,total_bikes_redistributed_from_depot,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,broken_bikes_end_onsite,broken_bikes_end_depot,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
42,EX18_KSFiltered_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,0.9433,401.0488,2375,1044,60282,57907,57905,235,45,207,235,235,234,7183,7418,0.0157,0.0328,0.9514,0.0091,0.0183,0.9726,7,14,204,218,207,234
43,EX18_KSFiltered_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,0.9422,398.229,2402,1067,60062,57660,57661,204,45,218,204,204,211,7277,7490,0.0079,0.0329,0.9593,0.0039,0.0104,0.9856,3,8,216,190,218,211
44,EX18_KSFiltered_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,0.9372,398.1552,2663,1065,59410,56747,56747,236,46,236,236,236,231,7172,7403,0.0157,0.0288,0.9556,0.0092,0.0222,0.9686,7,17,232,227,236,231
45,EX18_KSFiltered_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,0.9433,396.912,2379,993,59520,57141,57143,216,45,207,216,216,215,7329,7540,0.0105,0.0276,0.9619,0.0065,0.0209,0.9726,5,16,204,213,207,215
46,EX18_KSFiltered_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,0.9469,397.644,2229,899,58938,56709,56706,227,44,200,227,227,220,7188,7415,0.0105,0.0316,0.9578,0.0091,0.0209,0.97,7,16,199,216,200,220
47,EX18_KSFiltered_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,0.9428,398.4057,2312,1084,59402,57090,57089,220,45,212,220,220,227,7063,7292,0.0132,0.0448,0.942,0.0131,0.0248,0.9621,10,19,213,205,212,227
48,EX18_KSFiltered_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,0.9367,398.1403,2736,1039,59646,56910,56911,200,45,215,200,200,201,7257,7452,0.0106,0.0317,0.9578,0.0119,0.0317,0.9565,9,24,217,201,215,201
49,EX18_KSFiltered_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,0.9377,396.5766,2567,1117,59136,56569,56569,218,45,198,218,218,221,7262,7490,0.0131,0.0327,0.9542,0.0078,0.0222,0.97,6,17,195,213,198,221
50,EX18_KSFiltered_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,0.9444,397.9901,2397,905,59402,57005,57003,232,44,213,232,232,221,7133,7370,0.0143,0.0261,0.9596,0.0117,0.0287,0.9596,9,22,214,234,213,221
51,EX18_KSFiltered_seed1000_g0p97_wsm1p0_wcm1p0_wf0p0_bias_term_trans100_fsdiag25_eps0_initbm2p5,0.0,504,40320,0.9492,399.9682,2130,910,59852,57722,57724,222,43,228,222,222,213,7383,7599,0.0119,0.0264,0.9618,0.0169,0.0352,0.9479,13,27,233,226,228,213
