seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
45,6,5,5,0,0,0,0,5,5,50,45,41,1,0,1,0,0,0,0.0238,0.0357
45,7,5,5,286,290,2,2,211,46,3048,2837,2838,7,10,17,5,10,15,0.0249,0.0458
45,8,5,5,283,299,1,0,233,87,3162,2929,2932,8,9,17,5,0,5,0.0288,0.0576
45,9,5,5,281,265,2,4,145,105,3268,3123,3121,8,19,27,13,2,15,0.0223,0.0774
45,10,5,5,261,281,3,7,136,93,3528,3392,3391,15,12,27,7,4,11,0.0329,0.0843
45,11,5,5,282,274,2,5,208,89,3070,2862,2866,7,12,19,10,2,12,0.0291,0.0939
45,12,5,5,277,275,3,3,96,30,2322,2226,2227,6,8,14,8,6,14,0.0264,0.1001
45,13,5,5,254,272,2,5,39,33,1664,1625,1618,6,7,13,10,6,16,0.0211,0.1026
45,14,5,5,281,290,2,2,291,41,2874,2583,2585,11,10,21,10,6,16,0.0223,0.1126
45,15,5,5,269,274,2,2,238,102,3204,2966,2966,11,7,18,7,0,7,0.0262,0.1194
45,16,5,5,276,278,1,0,304,112,3366,3062,3055,14,14,28,8,2,10,0.034,0.1374
45,17,5,5,241,243,3,10,242,56,3344,3102,3110,12,10,22,8,2,10,0.0397,0.1389
45,18,5,5,269,269,2,6,326,81,2984,2658,2661,11,6,17,8,10,18,0.0434,0.1382
45,19,5,5,223,233,2,5,105,77,2252,2147,2146,7,5,12,17,6,23,0.0302,0.138
45,20,5,5,249,254,2,6,56,102,1736,1680,1677,10,7,17,5,0,5,0.0371,0.1404
45,21,5,5,253,259,2,7,240,140,3096,2856,2855,11,14,25,8,11,19,0.0408,0.1489
45,22,5,5,254,260,2,3,283,55,3020,2737,2740,12,11,23,18,7,25,0.0328,0.1586
45,23,5,5,250,247,2,6,294,57,3228,2934,2929,7,13,20,17,0,17,0.0198,0.1691
45,24,5,5,284,297,3,5,305,99,3396,3091,3096,12,11,23,6,3,9,0.0278,0.1775
45,25,5,5,268,263,2,2,265,99,3000,2735,2732,6,12,18,8,11,19,0.0249,0.1885
45,26,5,5,253,269,2,7,91,38,2216,2125,2132,12,5,17,10,2,12,0.0277,0.1871
45,27,5,5,264,256,2,3,91,53,1692,1601,1598,8,9,17,11,7,18,0.0236,0.194
