seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_onsite_shortage_pressure,phi_depot_shortage_pressure,phi_current_station_onsite_shortage_pressure,phi_current_station_depot_shortage_pressure,phi_broken_cargo_distance_pressure,phi_late_broken_cargo_pressure,phi_repaired_idle_away_pressure,phi_depot_pipeline_pressure,phi_depot_queue_pickup_opportunity,phi_degradation_demand_exposure,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
47,7,6,8,D0,True,20,0,20,0,0,0,0,0,0,[],3.0,S26,2.99,20,0,20,0.0,-7.313075,,,-7.313075,True,True,,,,,,,0.620911,0.249023,0.139555,,,,,0.134328,0.029851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,6,28,S26,False,20,0,20,20,0,0,0,0,0,"['B575', 'B183', 'B612', 'B185', 'B357', 'B661', 'B305', 'B490', 'B755', 'B634', 'B127', 'B280', 'B22', 'B164', 'B688', 'B380', 'B725', 'B594', 'B145', 'B391']",13.0,S37,7.79,0,0,0,0.0,-7.318551,,,-7.318551,False,False,,,,,,,0.614496,0.257998,0.121818,,,,,0.164179,0.014925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,6,49,S37,False,0,0,0,0,20,0,0,0,0,"['B179', 'B411', 'B644', 'B576', 'B595', 'B62', 'B289', 'B696', 'B94', 'B480', 'B519', 'B589', 'B36', 'B241', 'B743', 'B237', 'B596', 'B177', 'B238', 'B446']",13.0,S65,5.89,20,0,20,0.0,-7.074713,,,-7.074713,False,False,,,,,,,0.527261,0.198694,0.126659,,,,,0.074627,0.059701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,8,S65,False,20,0,20,14,0,0,0,0,0,"['B179', 'B411', 'B644', 'B576', 'B595', 'B62', 'B289', 'B696', 'B94', 'B480', 'B519', 'B589', 'B36', 'B241']",10.0,S38,5.71,6,0,6,0.0,-7.0708,,,-7.0708,False,False,,,,,,,0.532393,0.190467,0.129231,,,,,0.059701,0.074627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,24,S38,False,6,0,6,0,14,0,0,0,0,"['B604', 'B174', 'B349', 'B203', 'B171', 'B135', 'B116', 'B65', 'B727', 'B616', 'B651', 'B293', 'B436', 'B542']",10.0,S27,5.35,20,0,20,0.0,-7.016327,,,-7.016327,False,False,,,,,,,0.515715,0.16853,0.130757,,,,,0.044776,0.089552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,39,S27,False,20,0,20,15,0,0,0,0,0,"['B743', 'B237', 'B596', 'B177', 'B238', 'B446', 'B604', 'B174', 'B349', 'B203', 'B171', 'B135', 'B116', 'B65', 'B727']",10.5,S63,4.87,5,0,5,0.0,-7.027849,,,-7.027849,True,False,,,,,,,0.519564,0.178956,0.120172,,,,,0.044776,0.044776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,55,S63,False,5,0,5,0,15,0,0,0,0,"['B134', 'B72', 'B645', 'B112', 'B624', 'B166', 'B296', 'B138', 'B482', 'B384', 'B98', 'B643', 'B118', 'B551', 'B744']",10.5,S24,10.02,20,0,20,0.0,-7.046363,,,-7.046363,False,False,,,,,,,0.515715,0.192404,0.116366,,,,,0.074627,0.059701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,15,S24,False,20,0,20,13,0,0,0,0,0,"['B616', 'B651', 'B293', 'B436', 'B542', 'B134', 'B72', 'B645', 'B112', 'B624', 'B166', 'B296', 'B138']",9.5,S45,9.35,7,0,7,0.0,-7.046944,,,-7.046944,False,False,,,,,,,0.511867,0.188714,0.107662,,,,,0.104478,0.029851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,34,S45,False,7,0,7,0,13,0,0,0,0,"['B479', 'B262', 'B435', 'B362', 'B566', 'B627', 'B189', 'B685', 'B240', 'B672', 'B495', 'B501', 'B34']",9.5,S55,2.56,20,0,20,0.0,-6.978741,,,-6.978741,False,False,,,,,,,0.492623,0.173537,0.106471,,,,,0.059701,0.029851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,46,S55,False,20,0,20,15,0,0,0,0,0,"['B482', 'B384', 'B98', 'B643', 'B118', 'B551', 'B744', 'B479', 'B262', 'B435', 'B362', 'B566', 'B627', 'B189', 'B685']",10.5,S29,2.12,5,0,5,0.0,-6.946744,,,-6.946744,False,False,,,,,,,0.472097,0.173911,0.093579,,,,,0.074627,0.029851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,59,S29,False,5,0,5,0,14,0,0,0,0,"['B213', 'B369', 'B88', 'B752', 'B641', 'B488', 'B591', 'B124', 'B229', 'B599', 'B536', 'B126', 'B601', 'B193']",10.0,S51,7.57,19,0,19,0.0,-6.969198,,,-6.969198,False,False,,,,,,,0.474663,0.19682,0.087478,,,,,0.074627,0.014925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,9,16,S51,False,19,0,19,13,0,0,0,0,0,"['B240', 'B672', 'B495', 'B501', 'B34', 'B213', 'B369', 'B88', 'B752', 'B641', 'B488', 'B591', 'B124']",9.5,S59,5.65,6,0,6,0.0,-6.999975,,,-6.999975,False,False,,,,,,,0.479795,0.208912,0.078951,,,,,0.104478,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,9,31,S59,False,6,0,6,0,14,0,0,0,0,"['B760', 'B216', 'B9', 'B502', 'B633', 'B462', 'B51', 'B547', 'B260', 'B148', 'B757', 'B211', 'B708', 'B340']",10.0,S22,6.26,20,0,20,0.0,-6.984756,,,-6.984756,False,False,,,,,,,0.481078,0.202217,0.085756,,,,,0.074627,0.014925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,9,48,S22,False,20,0,20,15,0,0,0,0,0,"['B229', 'B599', 'B536', 'B126', 'B601', 'B193', 'B760', 'B216', 'B9', 'B502', 'B633', 'B462', 'B51', 'B547', 'B260']",10.5,S62,7.3,5,0,5,0.0,-6.963296,,,-6.963296,False,False,,,,,,,0.472097,0.186545,0.090092,,,,,0.089552,0.014925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,10,5,S62,False,5,0,5,0,15,0,0,0,0,"['B77', 'B658', 'B32', 'B17', 'B199', 'B686', 'B366', 'B719', 'B347', 'B406', 'B544', 'B246', 'B395', 'B356', 'B534']",10.5,S50,4.95,20,0,20,0.0,-6.977031,,,-6.977031,False,False,,,,,,,0.487492,0.181752,0.104638,,,,,0.059701,0.044776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,10,21,S50,False,20,0,20,13,0,0,0,0,0,"['B148', 'B757', 'B211', 'B708', 'B340', 'B77', 'B658', 'B32', 'B17', 'B199', 'B686', 'B366', 'B719']",9.5,S57,2.14,7,0,7,0.0,-6.99963,,,-6.99963,False,False,,,,,,,0.509301,0.176673,0.115149,,,,,0.029851,0.044776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,10,33,S57,False,7,0,7,7,0,0,0,0,0,"['B347', 'B406', 'B544', 'B246', 'B395', 'B356', 'B534']",6.5,S39,11.04,0,0,0,0.0,-7.0059,,,-7.0059,True,False,,,,,,,0.499038,0.184274,0.106991,,,,,0.074627,0.014925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,10,50,S39,False,0,0,0,0,0,0,0,0,0,[],3.0,S41,3.32,0,0,0,0.0,-7.084378,,,-7.084378,False,False,,,,,,,0.533675,0.189665,0.126373,,,,,0.089552,0.044776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,10,56,S41,False,0,0,0,0,18,1,0,0,0,"['B320', 'B129', 'B202', 'B648', 'B156', 'B669', 'B499', 'B267', 'B455', 'B291', 'B581', 'B387', 'B652', 'B142', 'B30', 'B661', 'B381', 'B346']",15.0,S29,7.7,18,0,18,0.0,-7.13433,,,-7.13433,True,True,,,,,,,0.555484,0.200683,0.132117,,,,,0.089552,0.059701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,11,19,S29,False,18,0,18,18,0,0,0,0,0,"['B320', 'B129', 'B202', 'B648', 'B156', 'B669', 'B499', 'B267', 'B455', 'B291', 'B581', 'B387', 'B652', 'B142', 'B30', 'B661', 'B381', 'B346']",12.0,S39,9.53,0,0,0,0.0,-7.110321,,,-7.110321,False,False,,,,,,,0.532393,0.216531,0.11735,,,,,0.104478,0.044776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,11,41,S39,False,0,0,0,0,20,0,0,0,0,"['B233', 'B637', 'B538', 'B486', 'B750', 'B638', 'B421', 'B226', 'B373', 'B109', 'B266', 'B212', 'B506', 'B622', 'B277', 'B704', 'B717', 'B665', 'B683', 'B553']",13.0,S50,10.68,20,0,20,0.0,-6.978736,,,-6.978736,False,False,,,,,,,0.481078,0.197876,0.104696,,,,,0.059701,0.014925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,12,4,S50,False,20,0,20,20,0,0,0,0,0,"['B233', 'B637', 'B538', 'B486', 'B750', 'B638', 'B421', 'B226', 'B373', 'B109', 'B266', 'B212', 'B506', 'B622', 'B277', 'B704', 'B717', 'B665', 'B683', 'B553']",13.0,S59,8.72,0,0,0,0.0,-6.979263,,,-6.979263,False,False,,,,,,,0.475946,0.202869,0.095292,,,,,0.074627,0.029851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,12,26,S59,False,0,0,0,0,16,0,0,0,0,"['B510', 'B63', 'B709', 'B408', 'B352', 'B650', 'B323', 'B234', 'B533', 'B261', 'B389', 'B259', 'B150', 'B2', 'B317', 'B703']",11.0,S34,6.35,16,0,16,0.0,-6.939937,,,-6.939937,False,False,,,,,,,0.474663,0.184828,0.093437,,,,,0.029851,0.029851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,12,43,S34,False,16,0,16,13,0,0,0,0,0,"['B510', 'B63', 'B709', 'B408', 'B352', 'B650', 'B323', 'B234', 'B533', 'B261', 'B389', 'B259', 'B150']",9.5,S48,8.54,3,0,3,0.0,-6.95779,,,-6.95779,False,False,,,,,,,0.475946,0.187164,0.092112,,,,,0.059701,0.029851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,13,1,S48,False,3,0,3,0,11,0,0,0,0,"['B169', 'B496', 'B623', 'B93', 'B89', 'B514', 'B378', 'B143', 'B363', 'B548', 'B370']",8.5,S58,5.29,14,0,14,0.0,-6.972493,,,-6.972493,False,False,,,,,,,0.474663,0.186258,0.103014,,,,,0.089552,0.059701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,13,15,S58,False,14,0,14,14,0,0,0,0,0,"['B2', 'B317', 'B703', 'B169', 'B496', 'B623', 'B93', 'B89', 'B514', 'B378', 'B143', 'B363', 'B548', 'B370']",10.0,S53,3.51,0,0,0,0.0,-6.985515,,,-6.985515,False,False,,,,,,,0.478512,0.197726,0.092487,,,,,0.089552,0.029851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,13,29,S53,False,0,0,0,0,16,0,0,0,0,"['B322', 'B165', 'B114', 'B602', 'B523', 'B654', 'B570', 'B172', 'B537', 'B52', 'B482', 'B316', 'B182', 'B92', 'B189', 'B42']",11.0,S57,4.73,16,0,16,0.0,-6.977071,,,-6.977071,False,False,,,,,,,0.48236,0.188992,0.089996,,,,,0.074627,0.029851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,13,44,S57,False,16,0,16,16,0,0,0,0,0,"['B322', 'B165', 'B114', 'B602', 'B523', 'B654', 'B570', 'B172', 'B537', 'B52', 'B482', 'B316', 'B182', 'B92', 'B189', 'B42']",11.0,S55,2.57,0,0,0,0.0,-7.004067,,,-7.004067,True,False,,,,,,,0.483643,0.192752,0.090203,,,,,0.119403,0.044776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,13,58,S55,False,0,0,0,0,9,0,0,0,0,"['B140', 'B294', 'B43', 'B584', 'B563', 'B16', 'B493', 'B689', 'B152']",7.5,S1,3.22,9,0,9,0.0,-7.15732,,,-7.15732,False,False,,,,,,,0.565747,0.210834,0.093148,,,,,0.104478,0.029851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,14,9,S1,False,9,0,9,9,0,0,0,0,0,"['B140', 'B294', 'B43', 'B584', 'B563', 'B16', 'B493', 'B689', 'B152']",7.5,S62,5.98,0,0,0,0.0,-7.197468,,,-7.197468,False,False,,,,,,,0.577293,0.22671,0.08928,,,,,0.119403,0.029851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,14,22,S62,False,0,0,0,0,15,0,0,0,0,"['B21', 'B636', 'B66', 'B481', 'B62', 'B565', 'B237', 'B427', 'B707', 'B612', 'B740', 'B353', 'B320', 'B233', 'B346']",10.5,S15,2.79,15,0,15,0.0,-7.271997,,,-7.271997,False,False,,,,,,,0.614496,0.230664,0.112239,,,,,0.119403,0.029851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,14,36,S15,False,15,0,15,15,0,0,0,0,0,"['B21', 'B636', 'B66', 'B481', 'B62', 'B565', 'B237', 'B427', 'B707', 'B612', 'B740', 'B353', 'B320', 'B233', 'B346']",10.5,S31,3.53,0,0,0,0.0,-7.317727,,,-7.317727,False,False,,,,,,,0.627325,0.25041,0.110443,,,,,0.134328,0.014925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,14,50,S31,False,0,0,0,0,20,0,0,0,0,"['B46', 'B388', 'B229', 'B280', 'B101', 'B663', 'B505', 'B75', 'B500', 'B440', 'B699', 'B757', 'B343', 'B104', 'B672', 'B84', 'B371', 'B534', 'B487', 'B109']",13.0,S39,3.72,20,0,20,0.0,-7.211666,,,-7.211666,False,False,,,,,,,0.547787,0.278143,0.117953,,,,,0.149254,0.029851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
