seed,exp_name,alpha,duration_hours,total_runtime_s,service_level,avg_bike_km_driven,starvations,congestions,total_trips,bike_departures,bike_arrivals,total_depot_deliveries,total_depot_visits,total_fixed_on_site,total_picked_up_to_depot,total_depot_fixes,total_bikes_redistributed_from_depot,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,broken_bikes_end_onsite,broken_bikes_end_depot,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
42,R4_NetTemporalAlternative_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9463,400.6942,2331,907,60282,57951,57950,211,42,198,211,211,191,6834,7036,0.0157,0.0328,0.9514,0.013,0.0574,0.9296,10,44,197,221,198,191
43,R4_NetTemporalAlternative_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9456,397.6628,2328,938,60062,57734,57735,168,41,188,168,168,167,7322,7495,0.0079,0.0329,0.9593,0.0248,0.0731,0.9021,19,56,201,194,188,167
44,R4_NetTemporalAlternative_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9395,397.8305,2684,909,59410,56726,56727,211,41,230,211,211,192,6809,7021,0.0157,0.0288,0.9556,0.0222,0.0654,0.9124,17,50,239,235,230,192
45,R4_NetTemporalAlternative_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9448,396.7512,2413,872,59520,57107,57107,188,42,212,188,188,180,6909,7105,0.0105,0.0276,0.9619,0.0261,0.0613,0.9126,20,47,224,215,212,180
46,R4_NetTemporalAlternative_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9425,397.0774,2475,915,58938,56463,56462,195,42,214,195,195,189,6986,7195,0.0105,0.0316,0.9578,0.0156,0.0743,0.91,12,57,219,223,214,189
47,R4_NetTemporalAlternative_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.952,398.4811,1960,892,59402,57442,57442,201,42,197,201,201,193,6990,7203,0.0132,0.0448,0.942,0.0274,0.0587,0.9138,21,45,209,207,197,193
48,R4_NetTemporalAlternative_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9415,398.2831,2501,988,59646,57145,57146,184,42,201,184,184,169,7034,7217,0.0106,0.0317,0.9578,0.0198,0.0989,0.8813,15,75,208,232,201,169
49,R4_NetTemporalAlternative_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9442,396.4533,2358,941,59136,56778,56779,190,42,186,190,190,191,6987,7182,0.0131,0.0327,0.9542,0.0222,0.0692,0.9086,17,53,195,219,186,191
50,R4_NetTemporalAlternative_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9471,397.7678,2308,834,59402,57094,57093,180,42,215,180,180,168,7122,7309,0.0143,0.0261,0.9596,0.0117,0.0782,0.91,9,60,216,218,215,168
51,R4_NetTemporalAlternative_seed1000_bias_term_trans100_fsdiag25_g0.97_eps0_initbm2p5,0.0,504,40320,0.9445,399.1006,2419,901,59852,57433,57433,180,42,222,180,180,182,6917,7084,0.0119,0.0264,0.9618,0.0195,0.0924,0.888,15,71,230,225,222,182
