episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,exponential_starvation_penalty,exponential_congestion_penalty,starvation_severity_max,congestion_severity_max,imbalance_hotspot_distance,starvation_count,congestion_count,hotspot_imbalance_mass,projected_starvation_risk,projected_congestion_risk
10,0.9387865007180469,-67.44998541864626,-35.156626211244834,-16.519656071734385,-30.787932240523094,-13.463547880958368,-77.9062623236554,-57.7626621712407,-0.43083715121210653,-15.840803162957053,-3.0470635838390927,-14.261595138344163,-2.525192752939627,-2.3550032318644907
11,0.9321488194610065,-68.69147141321699,-35.973305844165395,-16.413244033082705,-31.40630141022095,-13.262551675486705,-75.92185339879659,-54.82633118513446,-0.11227754499102302,-15.700094697520335,-2.5931696134061544,-14.336613303872111,-2.573318758731091,-2.489200013863404
12,0.932319100726834,-72.6763363872664,-37.72264834730228,-17.103988156822027,-32.79645651000427,-13.752598421422224,-79.47815512526374,-57.36259082379878,-0.926284282772577,-15.776442428101916,-2.395418350030922,-15.627010688761327,-2.6079271756117652,-2.6214564308112482
13,0.9426089084679393,-74.69926402650331,-38.81844039840719,-17.24219649746772,-33.6121909017974,-13.75876053047411,-78.73478105203365,-55.823265814525975,-0.8490508841054969,-15.61444134161474,-1.9634864841851674,-15.852380772251783,-2.6671308793201556,-2.755925145560458
14,0.9409800559516289,-76.66780768069873,-39.7610204897763,-17.424774331641764,-34.29946419533488,-13.816605177661211,-77.4890962961359,-54.33665595589897,-0.9997215998915987,-15.360843726198356,-1.5779478496202566,-16.132657796673392,-2.7204484311252712,-2.903281700777874
15,0.9386147080381139,-79.47989115703311,-41.02918381635578,-17.787656037521234,-35.249517687927664,-14.0288573235788,-77.98976960253256,-54.2984041504713,-0.7683408624853043,-15.230378090352339,-1.264729499549069,-16.747287772417046,-2.730035855878575,-3.049489100783827
16,0.9495287321374278,-81.56312847769217,-41.98789602276505,-17.97510438378517,-35.93519982081395,-14.088845252273709,-77.78977477970919,-53.373018514333886,-1.2039399600885796,-14.897846774556166,-0.8863852816905562,-17.24087761458358,-2.715724143885134,-3.19381909674372
17,0.9299569618718555,-82.68152164240595,-42.63841325705305,-17.86289282387749,-36.373929941149655,-13.899467000257696,-75.82450121162363,-50.711740793461836,-1.1290500487370871,-14.552103685117132,-0.4788729171967571,-17.29066894891877,-2.73445366221196,-3.3346397847950886
18,0.939940748720711,-84.0487584916074,-43.378047498700894,-17.832027187919813,-36.90480089978939,-13.774454381353427,-74.11958299427367,-48.55338505473797,-0.34080300165996147,-14.369548437575952,-0.08364678411787126,-17.37753642707267,-2.780819484535529,-3.479534384046458
19,0.9397637676343534,-86.43436903068066,-44.502283944379826,-18.212018663022285,-37.751259301087096,-14.029620200765873,-74.22886199330206,-49.057858027066494,-0.4823061803477063,-14.136512088182336,-0.06343499755094774,-17.765676288842794,-2.924114357848336,-3.6565737045632214
20,0.9384983059051307,-88.6324613010255,-45.556529829614355,-18.379677709277296,-38.5389890908621,-14.071934151704347,-74.53503587708045,-48.6725207313732,-0.07307734016395205,-13.904306069413504,0.0,-18.20883349229715,-3.016560718657466,-3.8074339960245247
21,0.9391406320473885,-89.83656562718019,-46.113731122750075,-18.294720868668605,-38.90206063805468,-13.896131840432128,-73.27042216424009,-46.90340985682809,-0.42687665064469865,-13.46544602985866,-0.02105803246496748,-18.47072821156186,-3.0957822290206614,-3.9376103475214594
22,0.933212778782399,-92.22894244447333,-47.325801280104194,-18.57907711784853,-39.87061720133173,-14.064720679526854,-74.71750827811151,-47.56253266646993,-0.8295018409359214,-13.538206931643135,-0.03201972094512953,-19.130036808694665,-3.2368261152946114,-4.110815204448196
23,0.9447915109849051,-93.3193119212611,-47.878132300797354,-18.558168549426757,-40.257487074794504,-13.961891904532722,-73.01918072872303,-45.92593686324962,-0.5678164966276316,-13.233818413897325,-0.0005843187539903442,-19.19013864638384,-3.336490036254838,-4.259390255145617
24,0.9398138257286739,-95.96318984660067,-48.96592821575442,-18.93769954955876,-41.08172506321404,-14.197586817267949,-74.59836219805355,-47.31643190554201,-0.8431672222280835,-13.039007405540367,-0.02436031930613571,-19.986823325723524,-3.385131229864863,-4.417351308171961
25,0.9365446142907927,-96.30003792325802,-49.15018449868103,-18.72226984362555,-41.15552951503602,-13.931561785554436,-71.78621264149318,-44.73478146808293,0.0,-12.670403427833373,0.0,-19.924998912276447,-3.4519518461066814,-4.5496665267695615
26,0.941974310608102,-98.49699084495717,-50.04522724365286,-19.073082254073878,-41.819815782109195,-14.16290141566895,-72.39182340653171,-45.48900046771862,-0.8770867000038355,-12.455261126682252,-0.052859044810925356,-20.52328303654466,-3.5481333477346864,-4.710844264036295
27,0.9397521677818116,-99.47240035571973,-50.36869854050149,-18.928843873755188,-41.97149401253005,-13.94825606537726,-71.23657346250705,-44.14284981136755,-0.9802044497825464,-11.888946117896207,-0.00483159762168387,-20.94817456392532,-3.617792073128328,-4.845911262634048
28,0.935414201183432,-100.8144795763892,-50.844676779630056,-19.0046644980531,-42.24831772784176,-13.927129347431642,-70.42276144170155,-43.48497483302319,-1.1324454562695374,-11.385457599247708,-5.7311464402861646e-05,-21.341788583394315,-3.6685604392306113,-4.966609968130655
29,0.9401062775826353,-102.15159296925471,-51.438188774409106,-18.969156606022196,-42.647046472249514,-13.814118735853306,-70.05467978476518,-42.744164249375245,-1.097633713182601,-10.966459910124986,-0.0048849903654508715,-21.74306695107718,-3.800679885608731,-5.085085982957992
30,0.9350559499458548,-103.37325726650722,-51.937688288683816,-18.957197305211494,-42.97542916351289,-13.723373513615428,-69.36692179727643,-41.788035940580876,-1.1628911607295773,-10.59899324867319,0.0,-22.107036323777457,-3.8837940116935052,-5.220352328876439
31,0.9336457524923885,-105.66914405858364,-52.758292309867755,-19.275036316489178,-43.54707194522683,-13.921154750325417,-70.67863492898002,-43.248414391259196,-1.4284855635390743,-10.190918946636089,0.0,-22.988155966114174,-3.95055070670253,-5.366575551149575
32,0.9349026708918062,-106.71648939761069,-53.1933764663293,-19.294503843822316,-43.815505927830124,-13.864122564068277,-69.94456288365356,-42.52357238469239,-1.057204239589172,-9.768408822418541,-0.04333732447453879,-23.26351937260219,-4.0148422544238525,-5.504684220939912
33,0.9443244540436765,-108.55581808157672,-53.95442581665628,-19.44346360256547,-44.35505054380615,-13.898805528594558,-70.64069986570335,-42.693710494231986,-1.144640311775639,-9.387172146099706,0.0,-23.789835987058563,-4.092139679688344,-5.6264534111742845
34,0.9351008506928788,-110.60428071400844,-54.73239422678604,-19.62092990663156,-44.89536046617711,-13.960289978170008,-72.00686413779924,-43.562970926715984,-1.6026486992153908,-9.013479783270512,0.0,-24.62491924698626,-4.1669562779378495,-5.741777391443384
35,0.9401737371333373,-111.00901518831587,-54.86652380636361,-19.375912406582525,-44.888697594503874,-13.670832427541235,-69.87491512221698,-41.453933794885394,-1.422770372626616,-8.501935108611576,0.0,-24.68728760930811,-4.178349308161851,-5.865080400534208
36,0.9411159836685317,-111.52560704234023,-54.997152758136345,-19.17715468358793,-44.87882151928783,-13.412767985878592,-68.24380597840073,-39.79438246351202,-0.929469809247328,-7.897546970463493,-7.759603557356805e-05,-24.885854761052048,-4.233271470561814,-5.96635334523512
37,0.9427340643451019,-112.70222150029917,-55.5087206851945,-19.190624752391958,-45.22310557711592,-13.357192953228106,-67.9998509782945,-39.50632123196369,-1.0137628545584916,-7.571821347812895,-0.012236476389891794,-25.269608583318377,-4.28415466700409,-6.097893483786324
38,0.9438675103696751,-114.91465435313104,-56.31807858542266,-19.42877954696114,-45.78843162434474,-13.478804798529879,-69.77547891529818,-40.999268589998586,-1.67004619646483,-7.166216236471721,-0.04968670793293455,-26.166022368105274,-4.347713252628147,-6.22346277622608
39,0.9458504297822636,-115.94436099830274,-56.69139414763689,-19.348329288958784,-45.98946882674467,-13.33977503865596,-69.35152010484879,-40.46618368547683,-1.9284970374279196,-6.688284806295704,0.0,-26.628216663544784,-4.419268800033218,-6.344536494211151
40,0.9408694602829819,-115.91431896458373,-56.57272436686638,-18.963730860652966,-45.75745476303403,-12.934069897006731,-66.64919843795768,-38.009951307379914,-1.4721567108334024,-5.99983105416579,-0.0020541558714243582,-26.667110020881086,-4.432780069394238,-6.441790597619608
41,0.936728028503563,-116.74803575799052,-56.84784319047303,-18.842846317019266,-45.882284960921304,-12.75862220494958,-66.03077415045554,-37.48539164106511,-1.2170644013249214,-5.5366547061659075,-0.0005121343134425816,-27.040503694775335,-4.516712631727445,-6.552509919109237
42,0.942527019764734,-117.02210782753623,-56.94820633189729,-18.638499947343558,-45.87682361965216,-12.52742416814891,-64.00604053123442,-35.97219777314475,-0.9240762409533906,-5.101285591320786,-0.012246267802023656,-27.05858592800488,-4.577043757583589,-6.688549908336751
43,0.9348693486934869,-118.56434795441784,-57.57270033801772,-18.783704586711526,-46.34010771577564,-12.594644551089457,-64.95279100897993,-36.99352830734766,-1.1083829210031886,-4.976131566677124,-0.006266310942056472,-27.616037960241734,-4.67843258180839,-6.811080149456776
44,0.9408635888241447,-120.37602912578329,-58.08841628455911,-18.990024285210414,-46.64256750535208,-12.717849288794215,-66.49787210544544,-39.065706817183155,-1.5855492043071766,-4.451893350736371,-0.018278924259486396,-28.551217476338646,-4.726732793206598,-6.924286829142974
45,0.9411729031475529,-122.20694833540465,-58.72368564207304,-19.141895736600585,-47.07717951219393,-12.778453483635966,-67.7993049052176,-40.23309557325339,-1.6856918239078085,-4.101788320915286,0.0,-29.331163756154755,-4.790853879612583,-7.062867754533512
46,0.9380061184092137,-123.15066863689498,-59.0119938524049,-19.081097174327645,-47.21105295702461,-12.659095794225209,-67.79957724244373,-40.04703738148453,-1.4291614079959831,-3.648257788421805,0.0,-29.87866447001953,-4.826484336826947,-7.168010966296909
47,0.9411520313381013,-123.75698538686342,-59.12059898649243,-18.921164311204766,-47.182201505357746,-12.443376123025956,-66.73318931261123,-39.36503482423319,-1.3967601908873235,-3.108414017197148,-0.006728401605339652,-30.230225344428764,-4.83666831336113,-7.266475678397595
48,0.9397202586855167,-125.07576634870183,-59.508168937061,-18.988846691846152,-47.39857899207142,-12.430978675573,-66.76888658720631,-40.0571292926565,-1.7180350458105758,-2.672438564298633,-0.005614422122353176,-30.83053996964855,-4.866600013036659,-7.365483885243648
49,0.9407378335949764,-125.98503077193277,-59.81838406083958,-18.912753269614225,-47.57001766818783,-12.299496702761832,-66.62478035957706,-39.75017119801795,-1.6602697036760101,-2.3229525047341073,0.0,-31.268929970314215,-4.90663211005468,-7.478308004027479
50,0.9354848313435946,-126.90184798706294,-60.03691703097356,-18.80892969044354,-47.63641534638017,-12.132897763087021,-66.54224916925008,-39.716332558634946,-1.3634953423924483,-1.762474948027918,0.0,-31.808819563507367,-4.924752531872575,-7.556512153356671
51,0.9397191906436968,-127.86627471709808,-60.31739993145041,-18.765933109321004,-47.772771835523834,-12.045957499659844,-66.605203503334,-39.782019092430595,-1.6942903728946983,-1.3230626056436738,-0.04520438614023436,-32.38571730888666,-4.952108813943808,-7.6706744474165856
52,0.9444934725054015,-129.0390492590865,-60.64766906961381,-18.697672329167045,-47.93840136755246,-11.911933985523444,-67.34215460709031,-40.10683730089777,-1.706077116701835,-0.8229106449916146,-0.016854885622264854,-33.089726210887775,-4.964087956195304,-7.76033423192734
53,0.9422879874630824,-129.45847081822785,-60.71308877779647,-18.45574415160029,-47.88833324449972,-11.627065079952919,-66.45441304580795,-39.14448518397328,-1.4829078537478961,-0.2876789241692405,0.0,-33.46356419977827,-4.9669254211073275,-7.8553234782960475
54,0.9412668756027001,-129.59831461676737,-60.70052073687148,-18.13251130119393,-47.779461523648315,-11.283021774244068,-64.81620097033992,-37.4424878336044,-1.2937535716037318,0.0,0.0,-33.674276506763505,-4.977306109270419,-7.926234491836018
55,0.9432144259522155,-130.19471209105325,-60.84900921339697,-17.94680924796092,-47.8014826058812,-11.049608532792714,-64.33934650046182,-36.62941951858666,-1.1549673082022516,0.0,0.0,-34.04552616595226,-5.013141317877304,-8.011494340636652
56,0.934365381133442,-132.18875229400894,-61.50963911392499,-18.118787857888837,-48.25958114683097,-11.133603492632291,-66.93610257978042,-38.60691391247686,-1.7726016009220378,0.0,0.0,-35.19374370667101,-5.045258972774727,-8.117097903552018
57,0.9429983128464691,-133.22384698470557,-61.72411086494266,-18.12450684950842,-48.32255019129736,-11.079532676598683,-67.31770431473447,-39.343559755915386,-1.972500373203834,0.0,0.0,-35.926067486023115,-5.0428757117244,-8.206535728341098
58,0.9438744900407967,-133.07751931188636,-61.621154168589264,-17.78561393271938,-48.13697465205478,-10.735264879588591,-65.49137673588604,-37.69236642208194,-0.958905223420605,-0.022012009993043716,-0.01827889640378217,-36.02344905381696,-5.050736763458217,-8.291854811650063
59,0.9409465266173311,-134.34062175037633,-62.076294601776695,-17.82310127714601,-48.44517029363873,-10.704205406793623,-66.52181429572765,-38.13131972551985,-1.043999953085634,-0.007773084877970069,-0.00667906570558772,-36.65796643816468,-5.064409925684518,-8.385699645054201
60,0.9407922588448745,-135.33161815341163,-62.35565127591726,-17.792643697666065,-48.578410420306305,-10.62347065723356,-66.91052927445095,-38.62181284904267,-1.2051452881944058,0.0,-0.009074833229945335,-37.316758279387194,-5.101074257263494,-8.479944465515418
61,0.9354331660721843,-134.38737279310297,-61.88725581225512,-17.17709612052219,-48.077136371727406,-10.032471971726018,-63.611025914721765,-35.20021362985454,-0.9097938280940373,0.0,0.0,-37.151541316903916,-5.094540917128699,-8.531751957662447
62,0.9435537339521427,-134.89583303429274,-62.0414740874294,-17.063847395854502,-48.13228744822163,-9.881474435132967,-62.96985372328174,-34.7360230198261,-0.7748157802256063,0.0,0.0,-37.449136904738765,-5.127078981644678,-8.623043295971872
63,0.9346683581007611,-136.21699424832462,-62.50996724649785,-17.139677220072585,-48.44856543270385,-9.89416091117609,-64.46412753524864,-35.97217957548919,-0.7571007973225872,0.0,0.0,-38.23081961815253,-5.154235799311577,-8.714689912029986
64,0.9321409311522559,-137.18550581444453,-62.86796409787814,-17.125304098840672,-48.67041293788179,-9.835685750057943,-65.0846684103811,-36.48098055145369,-1.2566174040280778,0.0,0.0,-38.76553221618798,-5.185430976958122,-8.793744131761306
65,0.9409596325839981,-138.84283214294067,-63.354821792143355,-17.30451209352064,-48.984774181574124,-9.936433073590004,-66.96113017423859,-38.33600305048524,-1.9572905700359253,-0.020383101680086595,-0.035161471089477696,-39.699366716322956,-5.2037841179244735,-8.88132506204804
66,0.9396839866302036,-139.5072129704923,-63.47591711648582,-17.234760989442925,-48.97647195006776,-9.821021263597128,-66.62865134297343,-38.244544071861796,-1.7024015125336873,-0.0001448276100772486,0.0,-40.123116115785116,-5.2319428722536685,-8.96817430001578
67,0.9428562840051703,-140.73983709697015,-63.81577491356985,-17.276247653272943,-49.1684402145916,-9.791297989538371,-67.6113379626939,-39.188757616786646,-1.8345049425492779,0.0,-0.0004872960236705565,-40.871971937889185,-5.204110473894691,-9.032156068205037
68,0.9298430581076603,-140.5157864259134,-63.68137895554674,-16.928289492251725,-48.97273634587854,-9.441191338114631,-65.62115312830888,-37.399302342377226,-1.1851436915868554,-0.010555943234938466,-0.00944531742467561,-40.88693079068606,-5.231462385264855,-9.092546315788276
69,0.9481175802159026,-140.58156814679364,-63.638442194275356,-16.60050100223915,-48.85225148757822,-9.099086346646223,-64.79267091877676,-36.24415138516879,-0.8900110323759096,0.0,0.0,-41.18436663529654,-5.246725511396653,-9.15349819645387
70,0.9368571602458767,-141.23949077878032,-63.80972411775196,-16.509298778573832,-48.910814057374054,-8.958422490964068,-64.47231297466246,-36.03554211042749,-1.0967137740501616,0.0,0.0,-41.55638371975048,-5.273406939900678,-9.2132016491493
71,0.9408866995073891,-142.19010526594494,-64.09904522235466,-16.455134630324547,-49.067747008238264,-8.855322716824714,-65.2032495620968,-36.453144490346254,-1.5199631425281388,-0.0011924968847126882,-0.012065911930943581,-42.207345994596125,-5.306331075870315,-9.275961296882876
72,0.9402730375426621,-143.28072694099194,-64.3984740162641,-16.512508008705552,-49.23508942746346,-8.85175679543857,-65.97076749545788,-37.39719979860932,-1.6329712187902414,0.0,-0.00044699718714796843,-42.868518369329685,-5.3363650969516865,-9.356328315761273
73,0.9383819237596654,-144.1835769661383,-64.60174635921982,-16.4946946496444,-49.310988419955365,-8.789357561834702,-66.29987410315475,-38.164091986458764,-1.6849252575094782,0.0,-0.00040218674110283027,-43.4793339500853,-5.34675601300647,-9.431331902678606
74,0.9430990173847317,-143.66323794132867,-64.29532754025749,-16.014880906300505,-48.96329027159232,-8.314572999768055,-64.08177188089986,-35.69924570158391,-1.4540319069131418,-0.0007649945373176404,0.0,-43.54501912180044,-5.363830018359713,-9.480280623196029
75,0.9398555323843201,-144.5990711805298,-64.55135010032048,-16.012896754697376,-49.097222674331945,-8.262735075061249,-64.84046701096088,-36.43425108746564,-1.309689754927749,-0.01736511595496996,-0.03436067154981391,-44.18365396821179,-5.395932669970086,-9.56214967896223
76,0.9343219067058894,-145.0350724936578,-64.63904677614187,-15.875965849620037,-49.07455582031233,-8.096336816082747,-64.27571046576756,-36.134049933175554,-1.0148124630071222,0.0,0.0,-44.49262349263168,-5.396996026530969,-9.625788510767167
77,0.9402411632580683,-146.75731272232662,-65.21674891811718,-16.065453294480278,-49.48658839597203,-8.20566139316303,-66.72801605353156,-38.140129946589234,-1.6869499660529526,0.0,0.0,-45.46034780004898,-5.421199007109297,-9.71489369583959
78,0.9408521152223696,-147.3219649119191,-65.31117969178493,-15.940037200134785,-49.46780083647733,-8.046086622027197,-66.66439815626657,-38.12281435668457,-1.6162248751894062,0.0,0.0,-45.93855378607645,-5.404898511444334,-9.78001053718115
79,0.9444728838567858,-147.67763070263655,-65.36984404357692,-15.733732008223523,-49.43187369217015,-7.822691165539835,-66.42174267804432,-37.64440870341847,-1.1274444066096205,0.0,0.0,-46.356538075035004,-5.402739221140921,-9.8420144735829
80,0.9413915059292062,-148.7311386252077,-65.65622535783322,-15.721347139615297,-49.58463875852573,-7.7513671123246235,-67.45398333939887,-38.486203048114085,-1.5319917054918335,-0.016953241421954056,0.0,-47.10152478595792,-5.416016566383301,-9.898870744472772
81,0.9434949212335016,-149.25903458498303,-65.7060279449345,-15.58450857858217,-49.53705556007835,-7.577825922454338,-67.39093015124521,-38.43908537009926,-1.6159403090068392,-0.006428711219101889,-0.00013870515576274253,-47.61755430431327,-5.424820601504252,-9.959919085308501
82,0.9369306022623051,-150.30151336519506,-66.00836843670186,-15.604934955960251,-49.722417050138596,-7.5497385313672565,-68.7215973400575,-39.3537892398255,-1.7868320037263739,0.0,-0.0019958635107081395,-48.39663382408213,-5.4680606154484,-10.031415392739182
83,0.9390936951411825,-150.5527684380521,-65.9820398352926,-15.386463599433673,-49.604320687390754,-7.309843797683234,-68.2919757305108,-38.73527178667062,-1.8640124308297883,-0.0038800721924196757,-0.000995310055869002,-48.77865852641884,-5.467667686202676,-10.092782475625425
84,0.9417798974174391,-150.3581635506677,-65.74119758115152,-15.070527892347986,-49.30484315794285,-6.989838333199647,-66.67478672414583,-37.366148102181725,-1.1027228178264246,0.0,0.0,-48.95156207462601,-5.465553442257235,-10.138561298023202
85,0.940848045872944,-150.69593854402243,-65.75603075319185,-14.905752175430798,-49.245117955731786,-6.796507966737112,-66.4442418310867,-36.92820736283881,-1.2026100696415014,0.0,-0.003664586816151805,-49.341275429141675,-5.499375301463081,-10.195690785145965
86,0.9416214631285735,-150.91652162916037,-65.75039895080728,-14.728694466013355,-49.161449998285995,-6.600262857294873,-65.99109445073763,-36.446898135664064,-1.296160654116887,0.0,0.0,-49.6710640927792,-5.513156418624813,-10.260077985661349
87,0.9417602427921092,-152.01097780477846,-66.06920139839026,-14.796612321845561,-49.36402184142879,-6.612327232375359,-67.18619375832152,-37.52088684194711,-1.274414703255425,0.0,0.0,-50.33095064081004,-5.547859205054281,-10.330492912276943
88,0.9419708799324752,-152.4190452404498,-66.07582808683509,-14.65824100648037,-49.289697253794024,-6.449562733001117,-66.98902304723987,-37.369504593551646,-1.3377218439024794,0.0,-0.0035302939869589303,-50.77832091771213,-5.563349023221948,-10.39180775142135
89,0.9369597615499254,-153.6268334944333,-66.38282886591249,-14.741284571729134,-49.468853609240185,-6.474366861060856,-68.52693015476324,-38.87731037432625,-1.6596875590722042,-1.5049232613912265e-06,-0.001067567284399319,-51.62152526289279,-5.582761126465268,-10.461511475964599
90,0.9302124873519433,-154.54564992286086,-66.6492791564997,-14.690661050723518,-49.62072158702324,-6.3756915709284225,-69.56410098817257,-39.5292037582275,-1.8692180196007866,-0.003644434592037893,-0.00847730729364877,-52.29419009859283,-5.6223868448226035,-10.520704080254767
91,0.9404593480027693,-153.98794928938753,-66.34623254362921,-14.301990497221267,-49.2877525723294,-5.997947806933354,-67.35806844139697,-37.42007233954953,-1.2946699038924367,-0.0009404420394794631,-0.0015683161432709285,-52.233287796100356,-5.627322880711029,-10.574123381379987
92,0.943061577176121,-153.96532892909755,-66.24527598289518,-14.055847475894122,-49.133107005515484,-5.750280032566418,-66.29801967585594,-36.37073260955159,-1.164980445901664,0.0,0.0,-52.43028638789134,-5.640357636971012,-10.638262274997988
93,0.9403893677294919,-155.04895577275997,-66.5333699437686,-14.086941623999538,-49.29789979356274,-5.733040737186239,-67.63463988297649,-37.58005394827543,-1.506460043801993,-0.009596083310702911,-0.016691259063234244,-53.15713322684037,-5.662122544585172,-10.704561482604332
94,0.9434945597513029,-156.05498171997814,-66.79200129172592,-14.15846746430481,-49.44073660145332,-5.758829322951367,-68.45690335282747,-38.67289326159182,-1.3887193248611769,0.0,-0.010931266723005668,-53.76956864303285,-5.693708095669133,-10.772047429473046
95,0.9473904215932163,-156.11785315431794,-66.68048610250902,-13.913795894676564,-49.26402290156976,-5.507564652221558,-67.7948318718022,-37.95750275741294,-1.3174909825143284,0.0,-0.0002282441932338683,-54.111297545623664,-5.6801257548206285,-10.813285737826847
96,0.9527302363488183,-156.5413396184361,-66.69055097967596,-13.785236581945322,-49.17948577879514,-5.357058806762089,-67.67601218831726,-37.907040947103624,-1.4065007110084675,-0.00019214329136635195,-0.0010508486283701253,-54.565738619799596,-5.671498915875101,-10.871493168741464
97,0.9437322368023221,-157.06378490156217,-66.77629121866559,-13.686314705065097,-49.17387600109118,-5.227326452239584,-67.77808585830668,-37.86218112641153,-1.2229619548642485,0.0,0.0,-54.98822731776013,-5.691830490912153,-10.930899488256324
98,0.9452372350674374,-157.34062119385592,-66.80337406376754,-13.50851870152701,-49.131118567438754,-5.036801415743807,-67.63813559805185,-37.58075639558615,-1.5358619776755225,0.0,0.0,-55.388157347524974,-5.702503751642952,-10.973770318852221
99,0.9400457941672692,-158.08242801173296,-66.92150947910021,-13.498556577155014,-49.1441531778199,-4.9828098922771735,-68.21660256190663,-38.39367996693416,-1.8152088549187586,-0.00589014002412591,-0.009345698112676102,-55.98102794981007,-5.701822739086164,-11.025372283685218
100,0.9360346889952154,-158.62725314987452,-66.97690398297999,-13.393064896647221,-49.10464537985185,-4.849078088522104,-68.30821809280029,-38.40918069735349,-1.9100384283978178,0.0,0.0,-56.45079304279915,-5.688711683543154,-11.06968022749485
101,0.9406041986687148,-158.930680554898,-66.91016659839804,-13.227725036032131,-48.95591649783619,-4.669124403095949,-68.16089143451264,-38.381701123520166,-1.7517325050989743,0.0,0.0,-56.932100601589475,-5.692066675516397,-11.11959684963708
102,0.9342640724788356,-159.67458799498567,-67.06081586231637,-13.199710838505402,-49.00709745373057,-4.607256846065056,-68.83721938152995,-39.1043053778227,-1.8605368365828643,-0.001844573984750507,0.0,-57.51276021765231,-5.697201772391485,-11.181587076895395
103,0.9470224753135034,-160.37895131793297,-67.17495284968115,-13.130063655311034,-49.01887840596408,-4.503632211736006,-69.24770540730103,-39.46141898274225,-2.2087638341890985,0.0,0.0,-58.0818510511753,-5.692968938707265,-11.229517916331275
104,0.9405714971065335,-161.18352209649987,-67.33314503689866,-13.102853417005344,-49.073563473211365,-4.432197266659328,-70.16232196508969,-40.125620804401876,-2.396976751214471,0.0,0.0,-58.728602499744426,-5.687793331978824,-11.268728800225023
105,0.9421527216081004,-161.4845859424342,-67.2380426898042,-12.964656775091242,-48.896712562503645,-4.274983683838598,-69.61437783109096,-40.11668721275799,-2.2499585518103316,0.0,0.0,-59.141012398379885,-5.678694991821704,-11.309788008582874
106,0.9493239200670097,-162.17767725502145,-67.37173441565548,-12.878524808717904,-48.93140834346821,-4.1438698241927066,-70.17168245534221,-40.483899777695214,-2.2777025557729096,-0.002995599449458809,-0.008155644927529833,-59.703567297676614,-5.695454303633915,-11.342822266961292
107,0.9469499985056338,-162.95674840317753,-67.49733233042528,-12.839808957517755,-48.94056104186523,-4.068316759806834,-70.65218076179043,-41.05438187308397,-1.9827447519498353,0.0,-0.0009868624661417183,-60.28185420233842,-5.6991671018016925,-11.38274106311151
