episode,service_level,bias,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,starvation_count,congestion_count,gross_starvation_risk,gross_congestion_risk,fleet_broken_fraction,alpha,alpha_initial,epsilon,gamma,transition_update_interval,transition_batch_updates,remainder_batch_updates,batch_updates_this_episode
28,0.9398152044027803,-6.365424328778194,-2.0084296041765266,-0.897051698069829,-0.4300045816702072,-0.4611481540808406,-0.1501462793025737,-0.6986615363237599,-0.5330191052432249,-1.079931238067606,0.054265,0.1,0.0,0.97,100,14,1,15
29,0.9415150855938018,-6.406370681299349,-2.0283827952465407,-0.9136333317189038,-0.43406642351576985,-0.47126257044995307,-0.1532918656307942,-0.7144446166781074,-0.5454640826171064,-1.091832106159359,0.053393,0.1,0.0,0.97,100,14,1,15
30,0.9435622208257614,-6.47912322152793,-2.066466962791291,-0.9318311025601431,-0.44199030347788143,-0.48091162584753655,-0.15653973199371532,-0.7282426178477108,-0.5556859025686892,-1.1140049393942373,0.052548,0.1,0.0,0.97,100,14,1,15
31,0.9455736376527787,-6.562327917311783,-2.108839937062981,-0.9494189934869585,-0.4510158696019971,-0.48987024545559615,-0.1591201843767779,-0.742460868556579,-0.5672791689079598,-1.1333856410044216,0.05173,0.1,0.0,0.97,100,13,1,14
32,0.9430551825993555,-6.601317757812245,-2.1280003138798262,-0.9632963929814617,-0.4536425186643218,-0.4976853953498563,-0.16166233777710173,-0.7549784220906859,-0.5772572243353165,-1.1431532211741724,0.050937,0.1,0.0,0.97,100,14,1,15
33,0.9429432480021671,-6.678262714041443,-2.168072831296807,-0.981818170157441,-0.4627776388787029,-0.5077864492745563,-0.1651182695622333,-0.769499674130281,-0.5881313553912912,-1.161040059562654,0.050168,0.1,0.0,0.97,100,14,1,15
34,0.9417803074560598,-6.766335355766258,-2.2137995622907765,-1.0007854542618368,-0.47255857279516095,-0.5177025422099185,-0.16814478118439172,-0.7827368824835934,-0.5979524910458759,-1.1851327669801923,0.049421,0.1,0.0,0.97,100,13,1,14
35,0.9439244427142398,-6.845751144778327,-2.2539700171087342,-1.0178367995437354,-0.4810107965733576,-0.5258473829252012,-0.17084648557169813,-0.7961197653292115,-0.6082041405696573,-1.203062075025307,0.048697,0.1,0.0,0.97,100,13,1,14
36,0.9398352853815776,-6.88868518721896,-2.277335253434626,-1.0328049789031568,-0.484776911057691,-0.5343815242156129,-0.1726735804951398,-0.8109267108160215,-0.6194590429145259,-1.2152533011122688,0.047994,0.1,0.0,0.97,100,14,1,15
37,0.938000442003978,-6.917515151520522,-2.2923148100808564,-1.046742045147184,-0.48653273418288695,-0.5427405914448958,-0.1738841116988497,-0.8249110832698561,-0.6302715544810799,-1.2209773255779937,0.04731,0.1,0.0,0.97,100,14,1,15
38,0.9416938001409821,-6.964253153807563,-2.3173085536727784,-1.0612660765489204,-0.49178253154870066,-0.5507873007085621,-0.17624057632391088,-0.8378478310856056,-0.6398953548628846,-1.2289981294514545,0.046646,0.1,0.0,0.97,100,14,1,15
39,0.9451760640171786,-7.025365932260729,-2.3501281401540557,-1.076467244805327,-0.498794576379279,-0.5590029362373241,-0.17900186991650907,-0.8504129418458828,-0.6499937873716574,-1.2446299930473377,0.046,0.1,0.0,0.97,100,14,1,15
40,0.9368228038006334,-7.102777613658572,-2.3929023618619345,-1.0960106020055123,-0.5085764388767425,-0.5697756748762539,-0.18284432195743044,-0.8660568786254208,-0.6619688933697562,-1.2639504980834895,0.045372,0.1,0.0,0.97,100,14,1,15
41,0.9401502546261282,-7.180383996490533,-2.433964475791123,-1.1135538143035772,-0.5175733386033762,-0.5786178937696743,-0.1860871978584022,-0.8789445728318389,-0.6730714651156443,-1.2852442334714311,0.04476,0.1,0.0,0.97,100,13,1,14
42,0.9421915878446367,-7.243928512240542,-2.4689489405691054,-1.129917247352709,-0.5254738672244784,-0.5875868039070358,-0.18871437230611315,-0.8908457179699577,-0.6827001433378445,-1.3022009727295478,0.044165,0.1,0.0,0.97,100,14,1,15
43,0.9424365904365904,-7.308255404600456,-2.5038754943608006,-1.1461977471871012,-0.5330582372501828,-0.5961204612640356,-0.19146579404217326,-0.9036840817824543,-0.6928854074364331,-1.3175669962671845,0.043586,0.1,0.0,0.97,100,14,1,15
44,0.9429510505927926,-7.343098005565501,-2.522075170042854,-1.1586628982617344,-0.5358462628864387,-0.6033626471501724,-0.19290976371185092,-0.915488030773704,-0.7011171640462175,-1.3301087177252144,0.043022,0.1,0.0,0.97,100,14,1,15
45,0.9420972900185154,-7.401297961884877,-2.5530280383079753,-1.172962246014636,-0.5427089734763003,-0.6107967461924267,-0.19566813067560263,-0.9269601195887519,-0.710320769690437,-1.3467944753568086,0.042472,0.1,0.0,0.97,100,14,1,15
46,0.938634036624872,-7.475872246509092,-2.591824998007954,-1.1899412723621212,-0.5510666798558838,-0.619441893374145,-0.1984450650976729,-0.9400466461821613,-0.7202756584632675,-1.3669188567791448,0.041935,0.1,0.0,0.97,100,13,1,14
47,0.9426174496644295,-7.471782834383254,-2.59114466661178,-1.1999654381702474,-0.5509646273574064,-0.6272073335947271,-0.20068394570895878,-0.9515818312160399,-0.7281492963785183,-1.364953730931235,0.041413,0.1,0.0,0.97,100,14,1,15
48,0.9420477781656775,-7.53820383963837,-2.625744820749295,-1.2149305372759298,-0.558499637912421,-0.6348997648948643,-0.20321865901278408,-0.9636635410509441,-0.7370208869707237,-1.381225787761845,0.040903,0.1,0.0,0.97,100,13,1,14
49,0.9406879590324102,-7.485534058709721,-2.6029146500132447,-1.2223765998879768,-0.550398397643256,-0.6429497714227499,-0.19867597674872248,-0.9751452649859695,-0.7448382618173383,-1.3640683562479092,0.040405,0.1,0.0,0.97,100,14,1,15
50,0.9396624047786839,-7.553017306619757,-2.6380996373795647,-1.2376160527786129,-0.5581150902952043,-0.650616092853424,-0.20156167482877543,-0.986798390677466,-0.7541245094242781,-1.38205424523618,0.03992,0.1,0.0,0.97,100,13,1,14
51,0.9449439337306799,-7.586081231003435,-2.655875851647097,-1.2483726984280472,-0.5618359169934644,-0.6565743732839924,-0.2033136155571342,-0.9968023039161533,-0.7617712709196727,-1.392300511508641,0.039446,0.1,0.0,0.97,100,14,1,15
52,0.9402297695605574,-7.636904822741618,-2.682196022209564,-1.261073936198683,-0.5671365451955424,-0.6629359651959761,-0.20480907368592643,-1.006968175533176,-0.7695301116625611,-1.4064159928201652,0.038983,0.1,0.0,0.97,100,14,1,15
53,0.9401118403428878,-7.691815365773052,-2.7094580623589035,-1.2738271405717403,-0.5726668724762566,-0.6690676715925327,-0.20678413796195633,-1.0178521097907993,-0.7784375731928468,-1.4218182502629468,0.038531,0.1,0.0,0.97,100,14,1,15
54,0.9428039327539345,-7.738733703934123,-2.734774440354991,-1.286869009112776,-0.5778627746956666,-0.676432317939032,-0.20900484457000668,-1.0286436418356404,-0.7866768331800076,-1.4356385938059855,0.038089,0.1,0.0,0.97,100,14,1,15
55,0.9430332055124835,-7.781845435479372,-2.7567280387168513,-1.2980636314077765,-0.5821112613039185,-0.6823780511545362,-0.21031408602474513,-1.0380372258421142,-0.7942832931377606,-1.445219466726483,0.037657,0.1,0.0,0.97,100,14,1,15
56,0.9456543691934832,-7.821048010146314,-2.776726884982172,-1.3086213172064307,-0.5855779995566162,-0.6884890125186719,-0.21175554982994035,-1.0479204446931898,-0.8013366814633441,-1.4568207655402143,0.037235,0.1,0.0,0.97,100,14,1,15
57,0.944116364124417,-7.826290052008578,-2.7796707979033033,-1.3170166905928424,-0.5848796733753145,-0.694814269385755,-0.21286057871655212,-1.0576831530894266,-0.8082408638929686,-1.4612776202243816,0.036823,0.1,0.0,0.97,100,14,1,15
58,0.9415127011078795,-7.879770603603654,-2.8081822747793193,-1.3296476442662617,-0.5911156279613063,-0.701393904368119,-0.215064846192899,-1.067415106588846,-0.8160698834360409,-1.4745245926947337,0.036419,0.1,0.0,0.97,100,13,1,14
59,0.9412003107163363,-7.894873509756465,-2.8147308322932747,-1.3371900959108922,-0.5928844898076148,-0.7057841390738628,-0.2165908952821232,-1.0768969723655548,-0.8241061151567398,-1.4777043276745145,0.036024,0.1,0.0,0.97,100,14,1,15
60,0.9440779458033086,-7.944690764217707,-2.8406426834455702,-1.3488412315573122,-0.5984933397394205,-0.7120527506192886,-0.21844230465858025,-1.0861291336518055,-0.8307809402206424,-1.4893617414688343,0.035638,0.1,0.0,0.97,100,14,0,14
61,0.9397146493402103,-7.991071721133816,-2.8670465650923327,-1.3616731319838669,-0.6047635893857671,-0.719223821370017,-0.220862079145193,-1.0967644404853705,-0.8397823287959758,-1.5027477096497373,0.035259,0.1,0.0,0.97,100,14,1,15
62,0.9430960086299892,-8.040308768153785,-2.892896967544737,-1.3735887027192637,-0.6102923264398705,-0.7256711664127248,-0.22268350079327537,-1.1059126824922167,-0.846476987738028,-1.5151517239900396,0.034889,0.1,0.0,0.97,100,13,1,14
63,0.9412720208989216,-8.090956271135015,-2.9185072936352867,-1.3856305049807767,-0.6153788682557969,-0.7319264290259816,-0.22453542698779344,-1.115527758851798,-0.8534655184062427,-1.5293259847486744,0.034527,0.1,0.0,0.97,100,13,1,14
64,0.9425731639977912,-8.129418057138214,-2.9383199334143497,-1.3956634022297894,-0.6193340357375834,-0.7371892392043543,-0.22619058828534147,-1.1237774397626308,-0.8601942028745232,-1.5408051946666144,0.034171,0.1,0.0,0.97,100,14,1,15
65,0.9438272228394439,-8.172503991174338,-2.9608071035209447,-1.405821445953983,-0.6244575547624043,-0.7422591419283181,-0.22789605003533508,-1.1314652139384527,-0.8665365924858943,-1.5517963993966875,0.033824,0.1,0.0,0.97,100,13,1,14
66,0.9396396850182173,-8.217035761383617,-2.9835244582246494,-1.4163954215123207,-0.6292444990237964,-0.7475849122966313,-0.2300175185088472,-1.1399689755008524,-0.8729694703401832,-1.5636811275383995,0.033483,0.1,0.0,0.97,100,14,1,15
67,0.9441125847929533,-8.231340978016144,-2.9899854910323453,-1.4232810160266605,-0.6300246154842991,-0.7522946026303701,-0.23093253557437082,-1.1476979832171355,-0.8792710036939253,-1.5686217057748644,0.033149,0.1,0.0,0.97,100,14,1,15
68,0.9392037752899242,-8.282116823254436,-3.016591064184313,-1.4351012315115472,-0.6357404983473862,-0.7582040764257856,-0.23315192960857525,-1.1562966099902752,-0.8862630103094723,-1.5825624508550116,0.032821,0.1,0.0,0.97,100,13,1,14
69,0.9458543703977054,-8.321028588452373,-3.0371088932694246,-1.4445329989832238,-0.6400804870891639,-0.7629393971663511,-0.23464277480020393,-1.1644830380933233,-0.8929316744050667,-1.5917371848763016,0.0325,0.1,0.0,0.97,100,13,1,14
70,0.9408355795148248,-8.367361760652704,-3.0622975269006942,-1.4557204958822896,-0.6452581186079698,-0.7687470772195509,-0.2364020777468306,-1.1732828636052126,-0.8995029024311428,-1.6044880464355804,0.032185,0.1,0.0,0.97,100,13,1,14
71,0.940007022589329,-8.382352378381237,-3.070267616022217,-1.4637017565753936,-0.6468967754539542,-0.773143116448794,-0.23787401926569826,-1.181591042788552,-0.9066453250761549,-1.6061786875156197,0.031876,0.1,0.0,0.97,100,14,1,15
72,0.9440717759517021,-8.392343479519623,-3.076951640770423,-1.4709006255744237,-0.6476481135245459,-0.7773339538205366,-0.2389185170960709,-1.188273392903638,-0.9109180274842253,-1.604937960069233,0.031573,0.1,0.0,0.97,100,14,1,15
73,0.9442058634565313,-8.429359021269422,-3.096591806414244,-1.4799315280341685,-0.6516889608170204,-0.7816147720705807,-0.2403364057521489,-1.1949788352796757,-0.9164878134700573,-1.6151095842854437,0.031276,0.1,0.0,0.97,100,13,1,14
74,0.9397590361445783,-8.474008300996468,-3.119819452925745,-1.4900452636622268,-0.6567786786243929,-0.7867093827868502,-0.24204515811058375,-1.2024727368231756,-0.9226306935880131,-1.6261508056779534,0.030984,0.1,0.0,0.97,100,13,1,14
75,0.9407503714710252,-8.489770710368933,-3.1290492526011415,-1.4977636005341706,-0.6579386622647841,-0.7916059555150227,-0.24383010086581158,-1.2102492341976376,-0.9288835717081778,-1.6317013386559618,0.030698,0.1,0.0,0.97,100,14,1,15
76,0.9413416746548273,-8.530917301576924,-3.1496525530079875,-1.5069086738232524,-0.6623373282887126,-0.79620479973933,-0.245457368414964,-1.2171108637896417,-0.9345714095049049,-1.642096068202543,0.030417,0.1,0.0,0.97,100,13,1,14
77,0.9374478175199545,-8.576773258720443,-3.174354553894717,-1.5182308452262483,-0.6678879009550018,-0.8021700216984865,-0.24780183235137018,-1.2257417185311354,-0.9416779958757475,-1.6542802203997982,0.030141,0.1,0.0,0.97,100,13,1,14
78,0.9400214988746682,-8.595028097682576,-3.1840637014746074,-1.526240201267211,-0.6702760812800755,-0.8068556217829452,-0.24986916083567334,-1.2331774609350308,-0.94738807868519,-1.6580844646444495,0.02987,0.1,0.0,0.97,100,14,1,15
79,0.9390534153888002,-8.638411497940918,-3.2068495928355527,-1.5362148410938452,-0.675160201689529,-0.812166106888814,-0.25164607016876384,-1.241504210339146,-0.9538050267013354,-1.6689591509449457,0.029604,0.1,0.0,0.97,100,13,1,14
80,0.9428312312110576,-8.65126818376075,-3.214654127133451,-1.5433348291513518,-0.6757191382890791,-0.8159560641337127,-0.25253143714704757,-1.2485211930717672,-0.9585479975702095,-1.6732278677338248,0.029342,0.1,0.0,0.97,100,14,1,15
81,0.9402805006786307,-8.678738430619099,-3.2287058428259146,-1.551600586157551,-0.6786870746194437,-0.8205549921578116,-0.2540121580963514,-1.2554890776488314,-0.9642119477203316,-1.6795391441656096,0.029086,0.1,0.0,0.97,100,14,1,15
82,0.9438694670127769,-8.701549034488094,-3.239878605439762,-1.5593943256823828,-0.6806368839420788,-0.8254027499291609,-0.25521324984120414,-1.2631576915552796,-0.9701028916711759,-1.6830595684268317,0.028833,0.1,0.0,0.97,100,14,1,15
83,0.9392830283279018,-8.667251126853426,-3.221143781492852,-1.5610252655962968,-0.6760813933591693,-0.8280158774662985,-0.25678922276600946,-1.2702236115741348,-0.9758858501216843,-1.673932638797115,0.028585,0.1,0.0,0.97,100,14,1,15
84,0.9425446652195693,-8.70392491188047,-3.240044043271474,-1.569962327583191,-0.6799671094033632,-0.8327848337610164,-0.2579815769333481,-1.2770413017600288,-0.9811786078528884,-1.6825369858826371,0.028341,0.1,0.0,0.97,100,13,1,14
85,0.9366083696629404,-8.745491904455509,-3.2622323252133727,-1.580105027220273,-0.6847514729089926,-0.838275386823611,-0.2599053956750442,-1.2854466690900854,-0.9881605042861551,-1.69400285644976,0.028102,0.1,0.0,0.97,100,13,1,14
86,0.9439212691948757,-8.76430722824675,-3.2716943486057772,-1.586646355347771,-0.686344543834356,-0.8424453866619014,-0.26106844905773713,-1.2915519519838237,-0.9933185629270294,-1.6986527640336915,0.027866,0.1,0.0,0.97,100,14,1,15
87,0.9384796501849983,-8.803888223761431,-3.2927810749729516,-1.5962187888594719,-0.6907917682625088,-0.8475042046549733,-0.26256323114192454,-1.2991379108768912,-0.9992586416568423,-1.708662499693905,0.027634,0.1,0.0,0.97,100,13,1,14
88,0.9418316831683168,-8.83884120570153,-3.3102974135172594,-1.6042244087851891,-0.6943545159798692,-0.851490738743688,-0.263802444432255,-1.3055671499483772,-1.0046087419337566,-1.7171343716427776,0.027406,0.1,0.0,0.97,100,13,1,14
89,0.9396145465601405,-8.876910384460782,-3.3298622077424187,-1.6129292676645555,-0.6986184453401367,-0.8559034705054649,-0.2653244389384213,-1.3128469287540483,-1.010082192545256,-1.7264104489378092,0.027182,0.1,0.0,0.97,100,13,1,14
90,0.9407504056472792,-8.842869790658314,-3.312553614410101,-1.6163961874855652,-0.69460414882847,-0.8605885667605925,-0.2667324326015135,-1.3196634904024704,-1.0152054002738145,-1.7185765522397318,0.026961,0.1,0.0,0.97,100,14,1,15
91,0.9438213703099511,-8.87403246807509,-3.328797430564262,-1.6238776422132697,-0.6980002913898111,-0.8644431104112331,-0.26786259227682613,-1.3256786418007682,-1.0198794368829038,-1.7259929439630275,0.026744,0.1,0.0,0.97,100,13,1,14
92,0.9433620222282462,-8.905288410020134,-3.3451897108159074,-1.631553858867783,-0.701466990817726,-0.8685407619900645,-0.26925258671727087,-1.3325713480264938,-1.0253250417030295,-1.733113476896261,0.026531,0.1,0.0,0.97,100,13,1,14
93,0.942413193282933,-8.927027698421524,-3.3571126430825275,-1.6386844046825617,-0.7037593937892801,-0.8725789084394712,-0.27052858373727556,-1.3392724645522567,-1.0299949223709064,-1.73912637955553,0.02632,0.1,0.0,0.97,100,14,1,15
94,0.9419804504887378,-8.958131871765211,-3.3738233817647987,-1.6461864742179462,-0.7074491888527197,-0.8763382929387573,-0.27193641585868045,-1.3452275345038136,-1.0347847793375933,-1.7462150062563222,0.026114,0.1,0.0,0.97,100,13,1,14
95,0.937278006901776,-8.992246328306425,-3.3925858817977357,-1.6549497213793423,-0.7114871826250634,-0.8810183818814051,-0.2735240839219694,-1.3522943516110206,-1.0401645835619888,-1.7567026268573935,0.02591,0.1,0.0,0.97,100,14,1,15
96,0.9417533181164933,-9.014761325697826,-3.404938443388099,-1.6618795319964341,-0.7139306172345017,-0.8851074705612766,-0.27464315876191703,-1.3580929812691964,-1.0448378568425032,-1.7627988678296895,0.025709,0.1,0.0,0.97,100,14,1,15
97,0.9428969827296553,-9.044702961022544,-3.4212480488514574,-1.669454094670863,-0.7174033343227101,-0.8890120338414629,-0.2759412003709452,-1.3639652477557607,-1.0495840675855046,-1.7710297059870246,0.025512,0.1,0.0,0.97,100,13,1,14
98,0.9456899167312814,-9.07073933582965,-3.4344498373972865,-1.675809078844904,-0.7200191856538316,-0.8923219738856224,-0.276896778614038,-1.3688530636684721,-1.0532059621104906,-1.7774808313557844,0.025318,0.1,0.0,0.97,100,13,1,14
99,0.9426062893941206,-9.099577114747463,-3.4500348670945438,-1.6831833018906766,-0.7233847513070337,-0.8963636342316176,-0.27824381557617883,-1.374606099608401,-1.0576142542429825,-1.7845352173947764,0.025126,0.1,0.0,0.97,100,13,1,14
100,0.939316010954512,-9.129499978541132,-3.4661124859945236,-1.6914224875467532,-0.7270116775607716,-0.9009179005237284,-0.2796874206147705,-1.3820544647250994,-1.0629230330146526,-1.7921466889410045,0.024937,0.1,0.0,0.97,100,14,1,15
101,0.9414249269289902,-9.129836622062628,-3.4683774336869386,-1.6967860315189645,-0.7266533048488224,-0.9045559107153877,-0.2798351366269099,-1.3875043894687629,-1.066990402949784,-1.796039829011273,0.024752,0.1,0.0,0.97,100,14,1,15
102,0.94397947032086,-9.151880767134433,-3.4798486381424705,-1.7030209783887638,-0.7290849993077393,-0.9081268534417575,-0.280961745698328,-1.393061203835934,-1.071364418763231,-1.8020749226190822,0.024569,0.1,0.0,0.97,100,14,1,15
103,0.9437972025603685,-9.17689213736078,-3.4933992933200457,-1.7099770303138961,-0.7318149455685177,-0.9117701841501297,-0.2819268872147728,-1.3990635045676525,-1.0758544808307127,-1.8090257048311604,0.024388,0.1,0.0,0.97,100,14,1,15
104,0.9420112387821857,-9.20602178944168,-3.508917733710477,-1.7171592528790283,-0.7351158912280326,-0.9155626019522716,-0.2832130498174131,-1.404941785397764,-1.0806605063563937,-1.8169568091948654,0.024211,0.1,0.0,0.97,100,13,1,14
105,0.9422082564383926,-9.143843671461225,-3.4725695238514276,-1.712888859611173,-0.7254114606293985,-0.9149740969959222,-0.28453743526166897,-1.408432302704645,-1.0851407987478843,-1.7997013350471291,0.024035,0.1,0.0,0.97,100,14,1,15
106,0.9390653327066407,-9.17160626772315,-3.487980038898459,-1.7206017921897527,-0.7288384668741678,-0.9192710013511227,-0.2860501345666575,-1.414590813761118,-1.0901788646046908,-1.807632881609846,0.023863,0.1,0.0,0.97,100,14,1,15
107,0.9392790971871315,-9.161791345989213,-3.4847068398455248,-1.725399271534622,-0.7276546121715635,-0.9236411060879942,-0.28755761219407533,-1.4198036916138446,-1.0953490688864027,-1.8096737429797223,0.023693,0.1,0.0,0.97,100,14,1,15
108,0.9393429513877319,-9.19293837904079,-3.500538773568209,-1.7330996362758206,-0.7307138525244452,-0.9277193818123569,-0.2885048895306031,-1.426071160826239,-1.0999297356098854,-1.8196764467646316,0.023525,0.1,0.0,0.97,100,13,1,14
109,0.9427330504921771,-9.21989396502745,-3.514678719972423,-1.7397462803693222,-0.7335126526559087,-0.9313097593220526,-0.289499671045608,-1.431415111653337,-1.1040575992446398,-1.8263624442117652,0.023359,0.1,0.0,0.97,100,13,1,14
