seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
45,6,5,5,0,0,0,0,5,5,50,45,41,1,0,1,0,0,0,0.0238,0.0357
45,7,5,5,328,351,2,10,183,71,3048,2865,2866,6,9,15,3,10,13,0.0265,0.0344
45,8,5,5,300,307,2,10,200,107,3162,2962,2965,7,13,20,5,10,15,0.0291,0.0384
45,9,5,5,311,333,2,8,147,77,3268,3121,3118,13,12,25,7,10,17,0.0369,0.0435
45,10,5,5,299,323,2,8,137,71,3528,3391,3390,16,10,26,14,8,22,0.0396,0.0462
45,11,5,5,297,303,2,9,130,31,3070,2940,2945,9,9,18,12,0,12,0.036,0.0467
45,12,5,5,287,306,2,10,44,27,2322,2278,2277,10,7,17,12,17,29,0.0331,0.0423
45,13,5,5,278,291,2,7,38,29,1664,1626,1620,8,8,16,10,7,17,0.0304,0.0437
45,14,5,5,261,287,2,13,213,34,2874,2661,2662,11,7,18,15,3,18,0.0255,0.0362
45,15,5,5,303,325,2,5,167,76,3204,3037,3041,7,13,20,5,7,12,0.0281,0.0468
45,16,5,5,316,337,2,8,186,94,3366,3180,3174,13,14,27,12,13,25,0.0292,0.0544
45,17,5,5,308,313,2,10,222,71,3344,3122,3127,14,10,24,11,5,16,0.0334,0.0548
45,18,5,5,300,327,2,9,171,31,2984,2813,2812,8,7,15,8,8,16,0.0335,0.0522
45,19,5,5,268,278,2,10,52,37,2252,2200,2203,8,10,18,10,19,29,0.0304,0.0516
45,20,5,5,236,267,2,12,32,57,1736,1704,1700,6,8,14,9,0,9,0.0269,0.0457
45,21,5,5,311,319,2,8,140,62,3096,2956,2954,7,21,28,7,10,17,0.0268,0.063
45,22,5,5,282,314,2,12,131,32,3020,2889,2896,12,14,26,9,20,29,0.0305,0.065
45,23,5,5,269,288,2,9,193,89,3228,3035,3029,6,14,20,10,0,10,0.0255,0.0725
45,24,5,5,285,299,2,11,230,60,3396,3166,3167,12,11,23,9,21,30,0.0291,0.0715
45,25,5,5,306,331,2,7,213,44,3000,2787,2786,8,6,14,7,11,18,0.0303,0.0698
45,26,5,5,270,295,2,14,47,64,2216,2169,2175,7,8,15,14,0,14,0.0215,0.0631
45,27,5,5,273,280,2,10,40,31,1692,1652,1651,3,9,12,6,17,23,0.0173,0.0612
