seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_demand_weighted_depot_backlog,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance
43,0,6,0,S0,False,0,0,0,0,0,0,0,0,0,[],3.0,S52,10.14,0,0,0,0.0,-4.764338,,,-4.764338,False,False,,,,,,,,0.161654,0.102698,,,0.911667,,,,0.081992,,,,,,,,,,,
43,0,6,13,S52,False,0,0,0,0,13,0,0,0,0,"['B582', 'B583', 'B584', 'B585', 'B586', 'B587', 'B588', 'B589', 'B590', 'B475', 'B192', 'B210', 'B688']",9.5,S51,4.66,13,0,13,0.0,-5.013148,,,-5.013148,False,False,,,,,,,,0.171464,0.130248,,,0.94359,,,,0.07536,,,,,,,,,,,
43,0,6,27,S51,False,13,0,13,13,0,0,0,0,0,"['B582', 'B583', 'B584', 'B585', 'B586', 'B587', 'B588', 'B589', 'B590', 'B475', 'B192', 'B210', 'B688']",9.5,S16,3.59,0,0,0,0.0,-5.315326,,,-5.315326,False,False,,,,,,,,0.192356,0.132927,,,1.0,,,,0.076275,,,,,,,,,,,
43,0,6,40,S16,False,0,0,0,0,9,0,0,0,0,"['B159', 'B160', 'B161', 'B162', 'B163', 'B164', 'B165', 'B403', 'B112']",7.5,S66,4.13,9,0,9,0.0,-5.107976,,,-5.107976,False,False,,,,,,,,0.171237,0.148085,,,0.983333,,,,0.055087,,,,,,,,,,,
43,0,6,52,S66,False,9,0,9,4,0,0,0,0,0,"['B159', 'B160', 'B161', 'B162']",5.0,S30,1.88,5,0,5,0.0,-5.054463,,,-5.054463,False,False,,,,,,,,0.179159,0.148352,,,0.966667,,,,0.048935,,,,,,,,,,,
43,0,6,58,S30,False,5,0,5,5,0,0,0,0,0,"['B163', 'B164', 'B165', 'B403', 'B112']",5.5,S46,6.95,0,0,0,0.0,-5.070326,,,-5.070326,False,False,,,,,,,,0.183732,0.133547,,,0.983333,,,,0.051267,,,,,,,,,,,
43,0,7,11,S46,False,0,0,0,0,13,0,0,0,0,"['B523', 'B524', 'B525', 'B526', 'B342', 'B139', 'B635', 'B472', 'B470', 'B487', 'B621', 'B141', 'B213']",9.5,S42,7.22,13,0,13,0.0,-4.863494,,,-4.863494,False,False,,,,,,,,0.125241,0.140097,,,0.818831,,,,0.145183,,,,,,,,,,,
43,0,7,28,S42,False,13,0,13,6,0,0,0,0,0,"['B523', 'B524', 'B525', 'B526', 'B342', 'B139']",6.0,S40,6.18,7,0,7,0.0,-5.122686,,,-5.122686,False,False,,,,,,,,0.138027,0.153454,,,0.861688,,,,0.143781,,,,,,,,,,,
43,0,7,40,S40,False,7,0,7,7,0,0,0,0,0,"['B635', 'B472', 'B470', 'B487', 'B621', 'B141', 'B213']",6.5,S50,4.22,0,0,0,0.0,-5.318811,,,-5.318811,False,False,,,,,,,,0.146487,0.150231,,,0.912424,,,,0.144827,,,,,,,,,,,
43,0,7,50,S50,False,0,0,0,0,15,0,0,0,0,"['B560', 'B561', 'B562', 'B563', 'B564', 'B565', 'B566', 'B567', 'B568', 'B569', 'B570', 'B571', 'B341', 'B17', 'B343']",10.5,S12,10.53,15,0,15,0.0,-5.020355,,,-5.020355,False,False,,,,,,,,0.145648,0.157143,,,0.84026,,,,0.129611,,,,,,,,,,,
