seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
49,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133,0.0226
49,7,5,5,351,353,2,6,178,127,3154,2976,2973,10,14,24,4,10,14,0.0212,0.0331
49,8,5,5,324,334,2,3,158,65,3152,2994,2995,7,13,20,0,5,5,0.029,0.0462
49,9,5,5,294,314,2,6,178,76,3244,3066,3062,10,14,24,5,6,11,0.0369,0.0567
49,10,5,5,323,327,2,11,147,66,3392,3245,3248,14,13,27,9,3,12,0.044,0.0587
49,11,5,5,317,309,2,6,163,46,3074,2911,2909,13,15,28,6,12,18,0.0529,0.0701
49,12,5,5,303,310,2,7,70,13,2278,2208,2215,7,6,13,10,5,15,0.0491,0.069
49,13,5,5,265,273,2,8,36,64,1652,1616,1610,3,2,5,13,10,23,0.0357,0.0608
49,14,5,5,319,339,2,8,228,73,3080,2852,2851,8,11,19,6,11,17,0.0382,0.0646
49,15,5,5,281,282,2,10,165,116,3026,2861,2867,4,7,11,8,0,8,0.0334,0.0614
49,16,5,5,307,311,2,4,195,57,3116,2921,2919,11,12,23,4,8,12,0.0425,0.0717
49,17,5,5,319,337,2,6,203,94,3386,3183,3184,14,16,30,6,14,20,0.0526,0.0841
49,18,5,5,293,303,2,11,173,13,3094,2921,2919,12,13,25,12,6,18,0.0529,0.0873
49,19,5,5,299,293,2,8,55,46,2326,2271,2273,14,8,22,15,0,15,0.0521,0.0869
49,20,5,5,269,277,2,8,68,43,1640,1572,1568,6,9,15,11,16,27,0.045,0.0873
49,21,5,5,306,309,3,10,146,77,3014,2868,2870,15,7,22,9,3,12,0.0534,0.0841
49,22,5,5,312,330,2,5,221,103,3120,2899,2898,9,9,18,13,18,31,0.0472,0.0879
49,23,5,5,295,315,2,5,184,61,3168,2984,2983,12,11,23,10,0,10,0.0502,0.0964
49,24,5,5,257,262,2,12,222,61,3292,3070,3069,9,12,21,12,5,17,0.0467,0.0973
49,25,5,5,307,309,3,7,224,46,3060,2836,2839,12,11,23,5,17,22,0.0553,0.1013
49,26,5,5,300,299,2,4,71,43,2228,2157,2160,10,6,16,13,2,15,0.0515,0.1042
49,27,5,5,241,251,2,10,49,32,1652,1603,1600,6,6,12,13,9,22,0.0423,0.0991
