seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
42,6,5,5,0,0,0,0,1,0,34,33,21,1,0,1,0,0,0,0.0171,0.0303
42,7,5,5,377,396,2,6,174,79,3274,3100,3106,4,15,19,2,7,9,0.0197,0.0407
42,8,5,5,343,351,2,8,149,39,3104,2955,2958,12,11,23,3,0,3,0.0319,0.0452
42,9,5,5,349,344,3,12,132,48,3204,3072,3075,13,12,25,8,6,14,0.0388,0.0455
42,10,5,5,390,399,2,10,149,47,3486,3337,3327,14,13,27,8,18,26,0.0464,0.049
42,11,5,5,382,391,2,5,130,51,3064,2934,2941,15,9,24,6,2,8,0.0572,0.0545
42,12,5,5,341,350,2,9,73,46,2380,2307,2308,9,13,22,18,10,28,0.0452,0.0598
42,13,5,5,322,330,2,9,52,37,1706,1654,1650,8,8,16,15,14,29,0.0356,0.058
42,14,5,5,403,423,2,9,227,50,3136,2909,2903,8,12,20,10,0,10,0.0334,0.0628
42,15,5,5,389,398,2,9,157,59,2974,2817,2822,12,14,26,4,9,13,0.0441,0.0694
42,16,5,5,340,349,2,10,187,60,3248,3061,3063,10,8,18,11,18,29,0.0423,0.0661
42,17,5,5,373,375,2,9,180,71,3518,3338,3338,19,9,28,11,0,11,0.0535,0.0668
42,18,5,5,358,375,2,8,142,31,3074,2932,2936,15,8,23,14,19,33,0.054,0.0659
42,19,5,5,360,353,3,10,69,32,2422,2353,2353,8,14,22,13,4,17,0.0478,0.0717
42,20,5,5,365,373,2,8,44,34,1676,1632,1623,3,6,9,7,8,15,0.0425,0.0691
42,21,5,5,385,402,2,8,200,70,3088,2888,2891,8,13,21,6,6,12,0.0439,0.0759
42,22,5,5,335,352,2,9,191,101,3072,2881,2883,13,8,21,8,8,16,0.0507,0.0747
42,23,5,5,345,353,3,8,182,49,3342,3160,3156,9,8,17,10,8,18,0.0493,0.0747
42,24,5,5,392,391,2,10,190,60,3370,3180,3179,8,6,14,4,17,21,0.0542,0.0674
42,25,5,5,341,359,2,10,189,57,3066,2877,2885,13,7,20,18,0,18,0.0482,0.0656
42,26,5,5,340,345,2,5,52,40,2384,2332,2332,11,7,18,8,20,28,0.0512,0.0669
42,27,5,5,323,338,2,11,34,21,1660,1626,1627,9,4,13,12,5,17,0.0476,0.0582
