seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
43,6,5,5,0,0,0,0,3,1,26,23,17,0,0,0,0,0,0,0.0158,0.0407
43,7,5,5,291,319,2,8,152,62,3014,2862,2865,9,10,19,6,7,13,0.0197,0.0434
43,8,5,5,294,311,2,10,176,133,3138,2962,2959,9,8,17,9,8,17,0.0198,0.0409
43,9,5,5,296,300,2,8,205,103,3148,2943,2943,7,12,19,4,0,4,0.024,0.0467
43,10,5,5,310,338,2,12,155,85,3470,3315,3318,13,11,24,4,10,14,0.0361,0.0455
43,11,5,5,273,278,1,0,106,58,3178,3072,3072,11,10,21,9,8,17,0.0384,0.0582
43,12,5,5,303,338,2,15,98,61,2370,2272,2275,8,7,15,8,12,20,0.0385,0.0478
43,13,5,5,229,246,2,13,28,40,1692,1664,1656,7,4,11,15,10,25,0.028,0.036
43,14,5,5,296,308,2,10,168,62,3030,2862,2863,7,9,16,7,15,22,0.0278,0.0344
43,15,5,5,293,323,2,10,146,50,2938,2792,2798,9,6,15,8,3,11,0.0294,0.0294
43,16,5,5,277,297,2,7,181,67,3262,3081,3077,12,7,19,8,20,28,0.0342,0.0289
43,17,5,5,284,290,2,6,198,45,3470,3272,3267,12,12,24,11,0,11,0.0358,0.0358
43,18,5,5,275,298,2,7,180,31,3142,2962,2968,7,6,13,8,13,21,0.0342,0.0355
43,19,5,5,263,279,2,9,47,41,2326,2279,2284,14,8,22,12,7,19,0.0369,0.0343
43,20,5,5,279,278,2,6,13,44,1720,1707,1698,5,3,8,16,0,16,0.0226,0.0305
43,21,5,5,289,309,1,0,143,85,3236,3093,3093,10,10,20,10,6,16,0.0211,0.0435
43,22,5,5,293,310,2,16,143,83,3076,2933,2937,12,15,27,9,9,18,0.0239,0.0426
43,23,5,5,330,338,1,0,164,81,3268,3104,3102,7,14,21,8,0,8,0.0239,0.0612
43,24,5,5,310,336,2,20,166,81,3372,3206,3210,15,11,26,5,16,21,0.0374,0.0495
43,25,5,5,318,323,2,7,164,59,3304,3140,3134,6,10,16,12,8,20,0.028,0.0534
43,26,5,5,252,283,2,11,46,11,2308,2262,2266,8,12,20,15,12,27,0.02,0.0547
43,27,5,5,256,283,2,8,31,24,1574,1543,1546,6,2,8,9,18,27,0.0158,0.0461
