seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
48,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404,0.112
48,7,5,5,0,0,0,0,504,190,3286,2782,2779,6,15,21,24,0,24,0.0169,0.1315
48,8,5,5,0,0,0,0,350,189,2986,2636,2636,11,9,20,8,0,8,0.0208,0.1432
48,9,5,5,0,0,0,0,380,97,3272,2892,2889,14,7,21,14,0,14,0.0208,0.1523
48,10,5,5,0,0,0,0,405,175,3510,3105,3104,10,8,18,8,0,8,0.0234,0.1628
48,11,5,5,0,0,0,0,401,129,3104,2703,2708,12,8,20,5,0,5,0.0326,0.1732
48,12,5,5,0,0,0,0,301,109,2320,2019,2021,3,5,8,1,0,1,0.0352,0.1797
48,13,5,5,0,0,0,0,171,100,1490,1319,1316,3,3,6,3,0,3,0.0352,0.1836
48,14,5,5,0,0,0,0,409,195,2996,2587,2578,7,8,15,0,0,0,0.0443,0.194
48,15,5,5,0,0,0,0,400,114,3084,2684,2692,6,11,17,7,0,7,0.043,0.2083
48,16,5,5,0,0,0,0,457,95,3266,2809,2811,10,4,14,6,0,6,0.0482,0.2135
48,17,5,5,0,0,0,0,431,92,3470,3039,3038,4,9,13,7,0,7,0.0443,0.2253
48,18,5,5,0,0,0,0,384,84,3046,2662,2666,10,7,17,4,0,4,0.0521,0.2344
48,19,5,5,0,0,0,0,282,97,2274,1992,1993,9,7,16,7,0,7,0.0547,0.2435
48,20,5,5,0,0,0,0,206,55,1730,1524,1514,9,5,14,4,0,4,0.0612,0.25
48,21,5,5,0,0,0,0,501,164,3092,2591,2595,15,7,22,10,0,10,0.0677,0.2591
48,22,5,5,0,0,0,0,443,126,3050,2607,2613,8,7,15,9,0,9,0.0664,0.2682
48,23,5,5,0,0,0,0,508,126,3208,2700,2696,10,12,22,4,0,4,0.0742,0.2839
48,24,5,5,0,0,0,0,473,153,3468,2995,2991,21,18,39,7,0,7,0.0924,0.3073
48,25,5,5,0,0,0,0,499,96,3042,2543,2550,10,16,26,15,0,15,0.0859,0.3281
48,26,5,5,0,0,0,0,438,109,2386,1948,1948,9,4,13,10,0,10,0.0846,0.3333
48,27,5,5,0,0,0,0,273,66,1624,1351,1352,6,3,9,2,0,2,0.0898,0.3372
