seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
43,6,5,5,0,0,0,0,3,1,26,23,17,0,0,0,0,0,0,0.0158,0.0407
43,7,5,5,321,333,2,0,207,65,3014,2807,2808,14,4,18,3,7,10,0.0299,0.0456
43,8,5,5,317,332,2,5,243,152,3138,2895,2896,7,12,19,8,0,8,0.0288,0.055
43,9,5,5,332,329,2,0,168,74,3148,2980,2977,7,9,16,6,0,6,0.0301,0.0668
43,10,5,5,324,332,3,4,204,66,3470,3266,3272,9,13,22,6,5,11,0.034,0.0785
43,11,5,5,336,318,2,2,141,25,3178,3037,3035,11,9,20,3,0,3,0.0446,0.0879
43,12,5,5,314,318,2,0,76,40,2370,2294,2295,5,7,12,4,6,10,0.0456,0.0964
43,13,5,5,285,300,2,2,40,41,1692,1652,1642,6,4,10,11,0,11,0.0392,0.0992
43,14,5,5,333,318,2,4,177,73,3030,2853,2854,8,12,20,7,0,7,0.0407,0.1102
43,15,5,5,305,313,3,2,186,81,2938,2752,2758,13,10,23,6,6,12,0.0496,0.1201
43,16,5,5,318,335,2,2,212,85,3262,3050,3047,11,12,23,9,2,11,0.0522,0.1332
43,17,5,5,312,315,3,0,234,46,3470,3236,3234,7,8,15,12,0,12,0.0457,0.1436
43,18,5,5,290,282,2,3,260,42,3142,2882,2888,9,9,18,5,2,7,0.051,0.1516
43,19,5,5,318,323,2,0,143,33,2326,2183,2187,15,8,23,9,3,12,0.0586,0.1615
43,20,5,5,307,314,2,0,47,45,1720,1673,1666,8,2,10,8,0,8,0.0586,0.1641
43,21,5,5,306,307,2,8,244,110,3236,2992,2995,13,9,22,17,0,17,0.0526,0.1671
43,22,5,5,310,306,2,1,229,97,3076,2847,2847,8,11,19,14,8,22,0.0443,0.1786
43,23,5,5,289,301,2,3,221,128,3268,3047,3042,14,9,23,11,0,11,0.0484,0.1872
43,24,5,5,331,332,2,0,240,114,3372,3132,3137,12,9,21,5,4,9,0.0573,0.1979
43,25,5,5,356,359,2,3,246,62,3304,3058,3055,6,15,21,6,0,6,0.0575,0.2144
43,26,5,5,328,314,2,6,127,30,2308,2181,2186,3,9,12,13,0,13,0.0448,0.22
43,27,5,5,334,336,2,2,115,63,1574,1459,1462,6,3,9,7,8,15,0.0431,0.2196
