episode,service_level,squared_starvation_penalty,squared_congestion_penalty,imbalance_hotspot_distance,projected_starvation_risk,projected_congestion_risk
28,0.9044432386808947,-51.73481001698441,-37.41019654862733,-19.244587589416426,-11.100859773143302,-7.67896374377021
29,0.9075655430711611,-52.847180765318626,-38.177126383012464,-19.419684243505472,-11.351121145856048,-7.843068934830804
30,0.9009799177353013,-54.01857795188079,-39.03894515913879,-19.78150628041339,-11.62099220602217,-8.029714208628615
31,0.9031686439405316,-55.13601843196174,-39.8809776812688,-20.105858295529146,-11.858447828804932,-8.20578459510475
32,0.9024478475822983,-56.26146280771323,-40.67171573943687,-20.358902110469327,-12.107639257079938,-8.369168959625352
33,0.9141702618946345,-57.124416981369926,-41.30827925014063,-20.534983705723572,-12.294331214228572,-8.503032244770898
34,0.9114110503216497,-58.05750324852795,-41.99259338510115,-20.66347057331092,-12.48802226613235,-8.632990995486052
35,0.9013165769000598,-59.09398031127644,-42.744476640327555,-20.84996983183921,-12.709363880847716,-8.799727369231396
36,0.9025962291428227,-60.17973849940768,-43.53199703078313,-21.070578860102053,-12.944775568240557,-8.973315656955199
37,0.907288770699867,-61.14324388064281,-44.208127490944676,-21.259073495729623,-13.138435994082428,-9.089464196981623
38,0.9065240898714406,-62.15708798924172,-44.86772271332728,-21.514562819698885,-13.363749208405862,-9.22175261187683
39,0.8998088753508929,-63.18907852097126,-45.59040368546151,-21.702678742883645,-13.595266825065657,-9.38391269421994
40,0.9081283743251349,-64.08344452260181,-46.223076307222335,-21.94077874384106,-13.782533906572707,-9.510545319996012
41,0.9011640022625108,-65.02317428888325,-46.92321246212442,-22.099335363024412,-13.971780852027269,-9.66321855666755
42,0.9072481385807628,-65.86436403827688,-47.53464844410648,-22.24456288076016,-14.137552123211858,-9.777170034032759
43,0.9008392357597762,-66.79958675653016,-48.20809415918769,-22.52802278701422,-14.358510410897246,-9.917849031672237
44,0.9079447060610664,-67.6703629204543,-48.83944008936252,-22.714846419798665,-14.539650977113183,-10.040429287416991
45,0.9139478601844193,-68.43771926990274,-49.36804505570693,-22.913963652920764,-14.689308271560622,-10.15448355630139
46,0.9137447823494336,-69.20207813278125,-49.89865840042747,-23.06197387847312,-14.844381688277416,-10.257356496119593
47,0.9056188581419183,-70.0699579588423,-50.522743549150825,-23.276292286444537,-15.046793963704083,-10.392440099407974
48,0.9082902488878202,-70.89867104518606,-51.11325875587896,-23.496669074792727,-15.222721076479461,-10.504023326541084
49,0.914102679779843,-71.58069831470051,-51.601024021437716,-23.613366671059026,-15.35678012106281,-10.594050607733545
50,0.9113034561795041,-72.34616048596243,-52.128769206396115,-23.753287218545495,-15.51359902886488,-10.707260960170062
51,0.9128320576316974,-73.07977200138572,-52.66063484046725,-23.948020907468607,-15.660042478822351,-10.809965793313015
52,0.9103802051901027,-73.80229196920916,-53.1877005974259,-24.07859017556113,-15.797324754138788,-10.915705747337476
53,0.9045070507231125,-74.60089259789828,-53.754820655265256,-24.248144488725597,-15.957429110029098,-11.038449255403659
54,0.9129382581601476,-75.26818446496618,-54.217543437263394,-24.370262668701066,-16.092298588708417,-11.138084369957584
55,0.8940695788018986,-76.19829335140852,-54.888672165599814,-24.561104381784638,-16.29919446728774,-11.309414554475659
56,0.9073505727916376,-76.89370441950255,-55.41705061150518,-24.643349888430294,-16.443036199453903,-11.416661527926736
57,0.9061511842968797,-77.57544814533907,-55.88050420218776,-24.76137093146903,-16.580450201549922,-11.507146426139785
58,0.8982307575986693,-78.3927231556496,-56.47828454219597,-24.991571540656334,-16.748206993189125,-11.631733269826242
59,0.9110473024029017,-79.07193863543736,-56.974032815182284,-25.165386890294055,-16.887101970386468,-11.72969821719558
60,0.9032054934180935,-79.83363424271813,-57.5218359768381,-25.33340698674659,-17.04680549024696,-11.850324507116767
61,0.912262156448203,-80.41097539481915,-57.938831984793275,-25.461700851708216,-17.167015397427374,-11.931549756387243
62,0.9068107976801385,-81.11196558738892,-58.433666318349076,-25.657709832921082,-17.305226688563483,-12.025574096229498
63,0.9003519114506572,-81.89249124685782,-58.97155440260992,-25.804442714873648,-17.474140055642795,-12.138700547284005
64,0.908763977032336,-82.51989850297238,-59.444968949343576,-25.881253343665666,-17.599621985576505,-12.243110450851283
65,0.8988674867975213,-83.22065735809795,-59.95880268726216,-26.077873131905786,-17.74985900017253,-12.34455970285482
66,0.9089558123313014,-83.83418959087916,-60.41183200263595,-26.22501309996015,-17.888507547872734,-12.443005603238621
67,0.9111562229453384,-84.48163542088156,-60.86707278436534,-26.37016653382563,-18.028651037202074,-12.534220312350365
68,0.9060716454159077,-85.12823218588461,-61.321869064923334,-26.54667649063576,-18.162272182077242,-12.628833789477893
69,0.9025215159293372,-85.74166422588185,-61.769560718135956,-26.676711943621513,-18.294509880405265,-12.726166714080346
70,0.9089564403658648,-86.36116140267404,-62.201994838679774,-26.787494676249338,-18.412976848314983,-12.811992501152432
71,0.9001968205904618,-87.0442468209905,-62.69689174523435,-26.969340056051625,-18.559153159646822,-12.906802564202929
72,0.9089862449251651,-87.65401453129655,-63.11220292205209,-27.090558274335873,-18.683153333818037,-12.98368938622657
73,0.9038362395754359,-88.30610695817234,-63.59547885746578,-27.248898555852403,-18.828836931951802,-13.079978235551028
74,0.9007673101516351,-88.94994323729658,-64.07115188945748,-27.383791793348422,-18.966801212480792,-13.177183324458214
75,0.907913143969345,-89.54080915159197,-64.5135841472861,-27.49734645512885,-19.097658189400985,-13.264987727023426
76,0.9037502644223505,-90.1627848604964,-64.96143772584055,-27.66671596919168,-19.22547091135732,-13.368427339783766
77,0.9055948317893711,-90.77460449683777,-65.36980893448391,-27.765700402690484,-19.35859804264798,-13.460677563335176
78,0.9039795765129899,-91.36316934920605,-65.79356065099164,-27.903737107960268,-19.47707677482468,-13.550620142151603
79,0.9057434705486574,-91.95433443501734,-66.22676578027425,-27.972845836252024,-19.59574123154088,-13.628559226030806
80,0.9040903522662762,-92.5518838711244,-66.66585584762268,-28.12703649028075,-19.71667121136783,-13.734103868263478
81,0.9128866444224006,-93.08061171783683,-67.05283924073264,-28.209880636720918,-19.82978544666787,-13.816176063009385
82,0.9076960397840985,-93.62211799855274,-67.44377215386632,-28.331315363763043,-19.9410286023013,-13.890367467664785
83,0.9073185362927414,-94.17160187197646,-67.83909169383858,-28.484135370987566,-20.052291446874374,-13.962587591112316
84,0.9099213551119177,-94.71773351082511,-68.20825744115571,-28.604379343164698,-20.17013516449666,-14.035381661930513
85,0.9001212856276531,-95.28975153255293,-68.63675624360235,-28.73722476771415,-20.281797176916697,-14.126563265741341
86,0.901841781089445,-95.85975684063192,-69.07877324276866,-28.9021511311028,-20.404109495570065,-14.21858352378375
87,0.9035602444437688,-96.4157961720103,-69.47398028084626,-29.059874321331538,-20.51812139055759,-14.298180956057996
88,0.899418446982252,-97.03126663594249,-69.9028832550932,-29.1593272599427,-20.656812877593634,-14.389003534544127
89,0.9088833478535164,-97.56444057621857,-70.26984218975562,-29.279328659208364,-20.763872825195016,-14.457974161720193
90,0.9092185027025412,-98.0688121650085,-70.63842177351684,-29.387025643373494,-20.859255007640826,-14.540717132867293
91,0.8958942531479381,-98.68445633148565,-71.10268283651367,-29.51889259146276,-20.99350215156819,-14.638113437355774
92,0.9074660495706717,-99.2226788678451,-71.46605603591918,-29.61474849444361,-21.110484496400154,-14.719957656294143
93,0.9017977730424083,-99.76327313191372,-71.85069924958779,-29.75414957944473,-21.2217178160813,-14.799788493835665
94,0.8981978756414847,-100.36151688441629,-72.26431951015127,-29.839455039731995,-21.34964333803556,-14.887259327438008
95,0.9112948974412564,-100.85140193218362,-72.61287018219092,-29.95311457515463,-21.44340375537986,-14.95676740867851
96,0.9109609519822999,-101.31617163063915,-72.9537277450362,-30.033225911517473,-21.5446891206502,-15.02428188593043
97,0.9042730464797952,-101.80979677467779,-73.30243372664931,-30.150214506304287,-21.64170173433577,-15.096899944990875
98,0.9173075183208179,-102.21504660348072,-73.6021355965465,-30.243555716621973,-21.727695505486736,-15.154974034627543
99,0.8950324363286881,-102.80423544058604,-74.02588983872559,-30.387351974928244,-21.8445965461827,-15.2337163531893
100,0.9103477043172541,-103.27131130619897,-74.36742589277561,-30.497846313642036,-21.940915671421955,-15.299462282953666
101,0.9087406693956176,-103.70944030547493,-74.7058707016128,-30.632021531550688,-22.029001504765304,-15.361522765377465
102,0.8941027453752799,-104.30076083919717,-75.10345434342882,-30.756844149169137,-22.16209215780637,-15.445558742742065
103,0.9046726098985551,-104.78680228877197,-75.45043503341297,-30.869607010805254,-22.25541666570239,-15.517038465399171
104,0.909719065369579,-105.24359913973682,-75.77946256257667,-30.973257169300098,-22.343224215966675,-15.586989119621949
105,0.906505040806529,-105.72429458761958,-76.11960323378446,-31.061750654239603,-22.436706562566314,-15.655686841922199
106,0.8998289982899829,-106.25398528679948,-76.49950905647644,-31.17145927280684,-22.556659387229104,-15.736016762368026
107,0.9109892743723411,-106.70073221201088,-76.8305254209086,-31.27170103619407,-22.652606029530023,-15.805736819081304
108,0.905526702890937,-107.1582556569565,-77.16467738684462,-31.379071326362148,-22.74835036021686,-15.864086612740296
109,0.9036781264074463,-107.6387419961282,-77.50791274620302,-31.500643984337493,-22.845916330194882,-15.930511925820905
110,0.9114450226314007,-108.04449005773091,-77.79759478378796,-31.5895745922658,-22.927054321407216,-15.984689269931044
111,0.9028414575289575,-108.54878338895513,-78.13945000747903,-31.725555597469135,-23.033007694219947,-16.052830993294716
112,0.9003521232732417,-109.04466612632964,-78.5139156227703,-31.84521304721887,-23.13768201140084,-16.127872163170284
113,0.9028379319744374,-109.49579369468037,-78.83653109614012,-31.953316148677455,-23.237601921200056,-16.188769864677955
114,0.9039949801296799,-109.9582486649236,-79.15903221059088,-32.069959954878236,-23.336022725376967,-16.253449940871416
115,0.9013221737020863,-110.41666126147669,-79.4941095145772,-32.162202197401065,-23.437853407759707,-16.32605501285292
116,0.8989626431612401,-110.91921276362622,-79.855508131994,-32.28083359071778,-23.545154383108617,-16.404408523084037
117,0.9045581505913116,-111.38799492188214,-80.1841098022557,-32.358937944129686,-23.6452767640879,-16.482013307590076
118,0.9023124544792426,-111.85731763080973,-80.50568869528124,-32.47062479415633,-23.74802217500825,-16.553313347338147
119,0.8944747592211587,-112.3701235355971,-80.86650123273998,-32.57824190974111,-23.85592805293374,-16.62680561103826
120,0.9060468239675223,-112.79786059011333,-81.16939709528394,-32.67218176881201,-23.94489741429341,-16.683729589965107
121,0.9009943009579241,-113.25600433591721,-81.49166722144044,-32.762760454905475,-24.033743318954983,-16.750542342674123
122,0.9073594897099531,-113.65415940935918,-81.7784517731506,-32.84246807018634,-24.115271648718323,-16.809970949992785
123,0.8982225541448843,-114.12668387731914,-82.11972944794493,-32.949162602350086,-24.21628009967038,-16.88553353924678
124,0.9057123818754543,-114.56129448458327,-82.43069815761451,-33.05853074247153,-24.315623053171844,-16.95049009816268
125,0.9095299132560288,-114.96733215757754,-82.71447785134171,-33.152590095744834,-24.406209989238054,-17.010984647960683
126,0.9053706893946263,-115.37842326900633,-83.01295808389109,-33.2499521394221,-24.496663175868377,-17.072987679629584
127,0.9072014585232452,-115.78478912811048,-83.29358377575007,-33.33847601932594,-24.580851168891687,-17.123703042050746
128,0.9108019150209455,-116.17667590094305,-83.57386657273955,-33.44715031397759,-24.660652777982158,-17.1808294935282
129,0.9104121991898976,-116.56482916506579,-83.85311818721,-33.5427913541413,-24.743050849115445,-17.234160338656483
130,0.9096725968007175,-116.96198330341005,-84.11995860594051,-33.64467163006125,-24.825629839777182,-17.287470773805087
131,0.9064791622657452,-117.37232301909506,-84.41143126466243,-33.735507002925424,-24.909838042115126,-17.347622472203344
132,0.9079969992498125,-117.76439922570808,-84.69319384114353,-33.83954911742088,-24.995960140727853,-17.403023843743977
133,0.9136820562210317,-118.09459897263112,-84.93634584604663,-33.890387111294814,-25.064885861940176,-17.457144663266334
134,0.9072290625380959,-118.49179757476689,-85.21828855337374,-33.97677431278872,-25.140529451138324,-17.511668719929883
135,0.9059041712270461,-118.85281910202849,-85.48107783394829,-34.02533355420058,-25.215338377474396,-17.56363425243704
136,0.9008134506637636,-119.27298775520097,-85.78288116526025,-34.13084777007785,-25.306067378984295,-17.62821827610348
137,0.9024771055397087,-119.66694845756113,-86.06613758076497,-34.22495638100663,-25.391192186694507,-17.68831542394012
138,0.9079869916758659,-120.0642874749397,-86.34600899647694,-34.310037566734685,-25.471781512896438,-17.74039313615368
139,0.9025499286733238,-120.4674351555609,-86.63984912209519,-34.39105227225828,-25.559484093535985,-17.80354814646594
140,0.9091482649842271,-120.82452302622607,-86.90243432544844,-34.48415338539082,-25.635076052040752,-17.85432101118745
141,0.9031339884947267,-121.22554726417549,-87.18654381022786,-34.56281935718244,-25.72199579864934,-17.90284494494055
142,0.9061739522307346,-121.58574918975357,-87.4524945626462,-34.631251033158115,-25.797759052803748,-17.955836516822746
143,0.9030046016421547,-121.96248662002158,-87.7401330033341,-34.73877862106579,-25.87426786644795,-18.012977927572457
144,0.9047186107827985,-122.33788098186476,-88.00482211813896,-34.83678446035664,-25.952988025716387,-18.06610006675061
145,0.9053604883060373,-122.71492989572708,-88.27496557558399,-34.9351899720054,-26.03009812811408,-18.118431692111525
146,0.9071709531013615,-123.0812872328941,-88.5284609201074,-35.01106122001584,-26.108185002185984,-18.16560317197263
147,0.9026567353216127,-123.4790362588667,-88.80966871896155,-35.11265063270679,-26.196946682544517,-18.22509643876818
148,0.9052026237757211,-123.86979560887681,-89.0779871132839,-35.214767048660995,-26.278990292255163,-18.279155746963582
149,0.9005212077641984,-124.27478370390227,-89.3674359693596,-35.30002473441485,-26.359324301079237,-18.339072130035824
150,0.9077181208053691,-124.64083143500388,-89.62850994680542,-35.373166786441494,-26.43364841997252,-18.39134439804362
151,0.9092740143953082,-124.99109675662793,-89.88384006507115,-35.4765348110225,-26.50442091571676,-18.439293621859953
152,0.9010437269877978,-125.3700882473603,-90.1486909983176,-35.554619115498696,-26.584254866512758,-18.49546030241082
153,0.8955250866355281,-125.7891072553659,-90.45498954876393,-35.66956871842519,-26.672219765132073,-18.55332139598818
154,0.9049787221379043,-126.17086344919177,-90.71722501133222,-35.752200638797916,-26.752153041132384,-18.600101589015594
155,0.9009864703906179,-126.5584399663374,-90.97819980133595,-35.847156477164525,-26.82799828408401,-18.654769198960388
156,0.9035466091540858,-126.9242402055461,-91.24713286610556,-35.92884608563976,-26.904429596201187,-18.710606655030563
157,0.9073974243785564,-127.26945069641212,-91.49689701033574,-35.982972333859934,-26.974606266682017,-18.758539210485967
158,0.9117531387082136,-127.58041836609539,-91.72118378121623,-36.045273720530304,-27.036052157677403,-18.79736940234759
159,0.9072071253294556,-127.9167562413864,-91.972224534199,-36.12945195298898,-27.107595889930206,-18.849586428108168
160,0.9003490191358767,-128.26600477767087,-92.23737027932874,-36.21770842587294,-27.178652545066083,-18.898443703018568
161,0.9067028985507246,-128.6126583805075,-92.49812346514965,-36.31796802838268,-27.256413204258408,-18.94577848748675
162,0.8996665656259473,-128.9661187868919,-92.76915910959993,-36.36132738480691,-27.331257321066403,-19.006984401150085
163,0.9028880004773554,-129.31688871858515,-93.01969086289519,-36.45080808175516,-27.395927689206037,-19.056692316559243
164,0.9046120036824756,-129.65736255813533,-93.27713406453857,-36.55392028739404,-27.46758778962885,-19.111526455926292
165,0.8927249940319886,-130.06369256858116,-93.56621341768222,-36.65454988109719,-27.55143901389047,-19.1708661040115
166,0.903141915389035,-130.3905094343581,-93.81501278420397,-36.75660703644757,-27.615060174862524,-19.22045313557042
167,0.9065741875691351,-130.73582223145786,-94.0534112485433,-36.83942313866394,-27.682488689977777,-19.267219301143264
168,0.900265156080511,-131.09307067312156,-94.31497258979367,-36.935385296016506,-27.757048662099564,-19.32316269092249
169,0.9082690054966509,-131.40406853252938,-94.54077016390427,-36.996106358410636,-27.82337779766267,-19.363231112147947
170,0.9106284546983898,-131.70606516184029,-94.7591931206349,-37.03718852693741,-27.886750991768587,-19.412266709848122
171,0.9108207036331185,-132.011439296663,-94.97658205384317,-37.11820411171513,-27.94772217648881,-19.4576577532559
172,0.9115825098963527,-132.3104042971217,-95.1960608639328,-37.170910845742455,-28.004675719482403,-19.50403544739798
173,0.9043333333333333,-132.63832620526418,-95.43983106170624,-37.233556824923966,-28.077546251488712,-19.54997741196345
174,0.9030377692977976,-132.95970946469973,-95.68003036269462,-37.32490311099392,-28.145595348195464,-19.5980443106716
175,0.90073264472736,-133.29403000000255,-95.91848454650315,-37.40926687335547,-28.220474618483337,-19.64356551503094
176,0.9104716701275586,-133.60447226217943,-96.14202416374964,-37.47738854026234,-28.283643779534863,-19.685705306119544
177,0.9120483013427052,-133.90791491005552,-96.34211888467094,-37.538707261254444,-28.346318122100644,-19.720715628137963
178,0.9128226830300465,-134.18652532888612,-96.54336011086775,-37.60797292403921,-28.399421403147638,-19.757399708672093
179,0.9134918709051201,-134.46829885771945,-96.73992951163477,-37.66212548167321,-28.4550208048843,-19.79555540126604
180,0.9002158791076997,-134.79847692690873,-96.98606413567565,-37.74133175983915,-28.518397967799363,-19.847711061263485
181,0.9036554862429558,-135.10889191066929,-97.21287319407145,-37.82135885563959,-28.58026480116505,-19.894651189073713
182,0.8964844345519407,-135.46317727613837,-97.45824181350548,-37.919552271896315,-28.662509935566607,-19.95112648047578
183,0.9062537618875647,-135.77246404009725,-97.69179074961166,-37.9890401757776,-28.73188801297754,-19.996366452856748
184,0.9068182503543318,-136.0783174262821,-97.9217135109528,-38.0653179131393,-28.798156192333305,-20.04311057337288
185,0.9048252107441762,-136.39258720294498,-98.14453309572811,-38.11952237089961,-28.87022030391071,-20.086203876470073
186,0.902222623236789,-136.72716007255454,-98.37589114886016,-38.1961975674654,-28.94056044791445,-20.135687032149583
187,0.9062415563361254,-137.01485673595948,-98.59161967974492,-38.2527549047828,-29.002315315837613,-20.179984584257628
188,0.9047005602324815,-137.33524254683033,-98.82294929770183,-38.32491780994753,-29.069179015339483,-20.227096554172313
189,0.9008536180737792,-137.65523877360377,-99.06324425195209,-38.39821860129048,-29.137181444408107,-20.27988867895453
190,0.9140473300970874,-137.92198927481846,-99.24452967973018,-38.46851759018225,-29.194762120858744,-20.312340517937947
191,0.9090002417794971,-138.19916082466455,-99.4485033953559,-38.54148320976404,-29.252008274214663,-20.349416125400168
192,0.9056750764067837,-138.49641317294638,-99.65554938908392,-38.60375925530274,-29.318603930119675,-20.38915343951111
193,0.9074229022232847,-138.79865003527055,-99.87848988487038,-38.66895655191543,-29.385831068013257,-20.43392433689378
194,0.8943761886074804,-139.13268167297292,-100.12693610077251,-38.73067193499541,-29.46590877405469,-20.482333278880162
195,0.8982933925197205,-139.47320112916523,-100.36269941609203,-38.82727434269739,-29.538847569527388,-20.528691881599393
196,0.9071660259490629,-139.75714067460908,-100.56653235869693,-38.88996013417588,-29.602186369308,-20.568653329079613
197,0.8984960116909213,-140.0910799118266,-100.80608104846348,-38.96951228413398,-29.67885384949733,-20.623733923577046
198,0.9059937288953208,-140.3797942237689,-101.016447177573,-39.037936484971354,-29.735299278372324,-20.66613119901638
199,0.9073150080135475,-140.63362719710284,-101.21885002108147,-39.09613215541911,-29.790648045428963,-20.706370235443877
