episode,service_level,squared_starvation_penalty,squared_congestion_penalty,imbalance_hotspot_distance,projected_starvation_risk,projected_congestion_risk
0,0.8889624259197978,-21.464598343280365,-15.482069684332066,-13.336527833779126,-2.5694664497210287,-1.4394513641038191
1,0.9095106186518929,-69.45685308711244,-49.66348451640146,-25.943939734204264,-7.63205159013431,-4.541797852271357
2,0.9107900677200903,-109.82793996864385,-78.30797344139198,-28.216190926856125,-11.45786661113625,-7.233520218714734
3,0.9106217616580311,-144.3992056891014,-103.00832946932263,-27.140070325393438,-14.403628159810458,-9.687471598129834
4,0.9191583938361239,-175.14690739600627,-125.08837058151289,-25.51856355860208,-16.86961601229515,-11.83825230520396
5,0.9179069077972132,-202.05693951038123,-144.3559571741725,-24.008479815231244,-18.969128076547808,-13.720788887157886
6,0.9172023580294457,-227.80100089619114,-162.73952137868076,-22.581042581163885,-20.83498222133545,-15.51230872245621
7,0.9255079702771868,-251.07606537241358,-179.27391890944332,-20.900664228189363,-22.502042864967272,-17.0944876802789
8,0.9234624966233455,-271.5937303396307,-193.82169891229842,-19.577001391831892,-23.98382496688553,-18.541259075060157
9,0.9219350800321917,-291.05393599123295,-207.78989212204783,-19.26896630343052,-25.280902188524326,-19.906360486947566
10,0.928729446935725,-308.4966715093263,-220.09509664602274,-18.02632570200013,-26.348694495096176,-21.073443810079187
11,0.927886809675947,-323.7544884335895,-230.89597539325678,-16.88917232410069,-27.317328128899458,-22.093185907942836
12,0.9324085448063038,-338.8213449486152,-241.51842890984923,-15.889504130082003,-28.220629232357837,-23.053958275555566
13,0.9293294741919923,-350.7096087065108,-249.9076596007897,-14.067167602225954,-29.02129107766015,-23.86385244801557
14,0.9394863127395647,-362.48833748677026,-258.10203213746183,-13.584993029448022,-29.7951041459343,-24.681145232269163
15,0.9303064496971136,-372.83519185447335,-265.40286467685377,-13.108965054804315,-30.397049173962657,-25.378440179749937
16,0.9284181900589212,-383.96778363725576,-273.2194936856714,-13.516715028893852,-31.037744025150694,-26.129861646039302
17,0.9317325518808683,-393.2135163392893,-279.6612025183413,-13.123572598288094,-31.547452200022203,-26.77129106470853
18,0.9400548242311052,-402.79532995536846,-286.421601597668,-12.619539953931731,-32.058125456218356,-27.379065876925267
19,0.939854633555421,-411.06992347179727,-292.20541102983276,-11.976348014207815,-32.459383210932266,-27.918180817404707
20,0.9336984982092876,-417.6581541766347,-296.76785648047235,-10.702370135821887,-32.80623882696062,-28.37840415334543
21,0.936932008145649,-424.3245417118204,-301.28219483408327,-10.24260209969525,-33.13078857359485,-28.833141721799432
22,0.9343849337251844,-430.7736048529171,-305.7887244418206,-10.321093358810312,-33.39496777322237,-29.30493789070506
23,0.9337774060577095,-436.03599459767537,-309.486401804013,-9.749007233356343,-33.62958260200724,-29.655808918770152
24,0.936541164508508,-441.99355419066376,-313.63812887595884,-9.532077110056106,-33.93195844146264,-30.06054651053033
25,0.9439978321741487,-447.47358555189794,-317.22474948057334,-10.175215821692927,-34.19379868256643,-30.405420280129277
26,0.934019877858939,-451.8276444735418,-320.01538775470516,-9.792920137980138,-34.36199124944469,-30.699702024456606
27,0.9367781338815988,-456.53622404646467,-323.09471027284684,-9.252042714430612,-34.542017220231536,-31.027850340199763
28,0.9367680791983581,-460.40406111129374,-325.7010465729457,-9.251136997586487,-34.61433669290937,-31.30396802538847
