seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
51,6,5,5,0,0,0,0,0,4,34,34,32,0,0,0,0,0,0,0.012,0.016
51,7,5,5,370,368,2,3,147,83,3168,3021,3019,14,9,23,6,9,15,0.0198,0.0238
51,8,5,5,315,331,2,7,189,11,3124,2935,2933,9,8,17,2,11,13,0.0289,0.0237
51,9,5,5,363,366,2,2,195,44,3508,3313,3317,16,11,27,10,7,17,0.0366,0.0352
51,10,5,5,337,335,2,5,161,9,3390,3229,3228,13,11,24,19,0,19,0.0289,0.0434
51,11,5,5,350,359,2,12,154,53,3028,2874,2877,6,12,18,3,2,5,0.0333,0.0439
51,12,5,5,335,348,2,9,58,33,2436,2378,2377,7,11,18,9,5,14,0.0308,0.0469
51,13,5,5,338,338,2,8,19,10,1704,1685,1681,8,4,12,13,12,25,0.024,0.0413
51,14,5,5,328,348,2,6,102,41,3010,2908,2912,8,13,21,11,17,28,0.0197,0.0499
51,15,5,5,377,376,2,10,106,69,2990,2884,2884,7,12,19,8,6,14,0.0185,0.0528
51,16,5,5,368,384,2,11,218,50,3330,3112,3109,15,11,26,7,0,7,0.0295,0.0535
51,17,5,5,340,338,2,8,122,56,3408,3286,3288,15,12,27,10,10,20,0.036,0.0587
51,18,5,5,353,372,2,10,72,39,3004,2932,2931,11,9,20,12,19,31,0.0343,0.0567
51,19,5,5,301,310,2,6,82,16,2292,2210,2212,10,8,18,10,10,20,0.0341,0.0591
51,20,5,5,287,292,2,12,12,9,1658,1646,1648,7,11,18,16,0,16,0.0227,0.0587
51,21,5,5,353,358,2,11,99,45,3014,2915,2910,14,12,26,6,17,23,0.0317,0.0595
51,22,5,5,356,376,2,4,178,72,3078,2900,2900,19,7,26,14,1,15,0.0385,0.0637
51,23,5,5,326,338,2,12,128,53,3214,3086,3083,8,14,22,15,15,30,0.0304,0.0661
51,24,5,5,331,335,2,9,144,92,3482,3338,3338,10,14,24,10,0,10,0.0308,0.0736
51,25,5,5,358,366,2,2,124,58,2998,2874,2878,12,16,28,11,21,32,0.0313,0.0901
51,26,5,5,180,192,2,18,73,42,2378,2305,2308,14,9,23,19,0,19,0.0254,0.0802
51,27,5,5,251,254,2,15,36,12,1604,1568,1568,7,11,18,11,20,31,0.0199,0.0744
