episode,service_level,starvation_severity_max,congestion_severity_max,projected_starvation_risk,projected_congestion_risk
51,0.9338838012310464,-2.58496988861762,-1.2827394022207428,-0.679804934684856,-0.524487273355736
52,0.9346583091270448,-2.578286076305017,-1.2756824413639596,-0.6858152596682869,-0.5296272458542401
53,0.9317357007888185,-2.60697027077987,-1.3000326156185458,-0.6922612417388464,-0.5355181932730791
54,0.9280802378306958,-2.640107206486636,-1.327568352643997,-0.7007790626306067,-0.5424379542763892
55,0.9325962475633528,-2.653363392673536,-1.3360938351673137,-0.7061312335820221,-0.54712142033065
56,0.929209889091507,-2.675615937746967,-1.3541514120123674,-0.7168932614102302,-0.5545330830323802
57,0.9315875317143892,-2.67807281210678,-1.3626959418497533,-0.719422551589779,-0.5590625234062954
58,0.9386925527074169,-2.670367988167603,-1.3386246244787425,-0.7251110880759549,-0.5624426620548637
59,0.9319098601801583,-2.6242334689274385,-1.2878434466028548,-0.729989986719347,-0.5656864255733723
60,0.9259598616735141,-2.684854582948935,-1.342224513874786,-0.7412716909007894,-0.5746008772634379
61,0.9296905193685525,-2.6811596642406057,-1.3423383299518086,-0.7479712569588206,-0.580841698023194
62,0.9301142822952193,-2.724875812908168,-1.372669487218767,-0.7578518470321706,-0.5881802400623017
63,0.9312496250524926,-2.7058191241396794,-1.3418049398446346,-0.7663286972983299,-0.5908246745569248
64,0.9319742230787762,-2.7176444237930992,-1.3381606729905513,-0.7743848164126175,-0.5973239285047002
65,0.928003613369467,-2.761696101044058,-1.3628532527560333,-0.7805376279323305,-0.6020208059050398
66,0.9328000479357661,-2.8011198835203857,-1.3933057078730298,-0.7894020240199582,-0.6082577839600071
67,0.9365948643057077,-2.768593274719257,-1.3620158626536958,-0.7909982112627978,-0.6102135949972445
68,0.934883162131315,-2.757554286376944,-1.3375128072756568,-0.7951818337103924,-0.6128140821729775
69,0.9312282177622881,-2.755651927547933,-1.334988694344788,-0.8020647808831225,-0.6176304561767109
70,0.9391841035676652,-2.7318332064952875,-1.3137435895542169,-0.8057846501713719,-0.6190551645894233
71,0.9325284724493741,-2.7333479210330074,-1.316958405766908,-0.8120315188179177,-0.6242912187775306
72,0.9301076863745588,-2.7979898971572674,-1.3657002028087437,-0.8212285011450902,-0.632790596925519
73,0.9350876136568916,-2.778078434177894,-1.3454914957242017,-0.8247671958268442,-0.636947309093687
74,0.9344109884836852,-2.795332257436818,-1.35747375823513,-0.830652902485033,-0.6429425405189929
75,0.935155638509242,-2.7601008359033226,-1.3159229318031331,-0.835079317710851,-0.646030630037356
76,0.9278467414657436,-2.7499840211234448,-1.3050410507626746,-0.8387185311495726,-0.6482515837794623
77,0.928655464719901,-2.8085714202788346,-1.3568473907619316,-0.8475416250277609,-0.6566107442370809
78,0.931102303543225,-2.839570916479041,-1.380066371562195,-0.855902213735672,-0.6636228980215806
79,0.94,-2.820828527500326,-1.3521276211666087,-0.8570186255752532,-0.6634657528078588
80,0.9309045226130653,-2.8249309573069605,-1.3531539667417196,-0.8632570631315503,-0.6680955774791486
81,0.9384397077471167,-2.823963856130132,-1.3489852976946661,-0.8670908438011459,-0.6704226004515857
82,0.9378770144953633,-2.790491037002211,-1.3063912877637511,-0.8718422362323194,-0.6739116488015033
83,0.9355049828945411,-2.809671958648539,-1.3127692249654694,-0.8774330400356913,-0.6782026206375885
84,0.9349510481109977,-2.835376309956359,-1.3194209304763684,-0.8816568533867394,-0.6806814791220714
85,0.9336146778007243,-2.8394403695667885,-1.3175134339461092,-0.8868594366450734,-0.6854120707282632
86,0.9370371480826313,-2.851579841093336,-1.3210670844561274,-0.8904371949703691,-0.688556186113787
87,0.9286424589422932,-2.9059205865236444,-1.358557075710277,-0.9008030441836883,-0.695064030372234
88,0.928183005741714,-2.928512048428389,-1.3819415437884595,-0.9078531704567648,-0.7007188389316702
89,0.9306170034676552,-2.9812350986463807,-1.421231489288385,-0.914532478900068,-0.7055635455180262
90,0.9280197900325812,-3.0045157020733644,-1.4417684256252346,-0.9202980553121906,-0.7086982642673391
91,0.9344336765596608,-3.0286182327841926,-1.465478573168779,-0.927137458524322,-0.7149375891595241
92,0.9319950716711242,-3.047277536160284,-1.4753095240689869,-0.9315590667511663,-0.7179758112865836
93,0.9324251818290211,-3.052676741184821,-1.4704219139875452,-0.938660757774084,-0.7235335764320824
94,0.9339260396975425,-3.057631884315457,-1.4709716056134945,-0.9449568152005834,-0.7278161045492703
95,0.9344439766644614,-3.0695000455337453,-1.4597088993723562,-0.9507858718074138,-0.7317079677125524
96,0.9319852389667277,-3.079294403518024,-1.4658542278336406,-0.9542036721336886,-0.7337723562561574
97,0.9252767527675276,-3.116136616215211,-1.4931009471236139,-0.9623082440496451,-0.7396277117036768
98,0.9325532957608429,-3.123551882282873,-1.4929277313383633,-0.9678877435028075,-0.7439670363455024
99,0.930579113157257,-3.1078645837478316,-1.484115017772899,-0.973006594666694,-0.7474238605057205
100,0.9348101265822785,-3.065095844002944,-1.4335866383430114,-0.9755348939619604,-0.750029741215587
101,0.9276572569665062,-3.105151423038919,-1.4607189180081623,-0.9818707990667711,-0.7552888277961144
102,0.9417285291810007,-3.060866572929433,-1.4141570887312112,-0.9852312990382596,-0.7574258973627137
103,0.9356167287483722,-3.062419230359988,-1.4152063159948145,-0.9895248227385892,-0.7608539523779527
104,0.9345342837543619,-3.0671927905203615,-1.4187046232483504,-0.9941805101676954,-0.7636764286160295
105,0.9262498486865997,-3.1135970735267176,-1.4554377223887218,-1.0017786986782078,-0.770089773157087
106,0.9351150840706619,-3.0931365307984264,-1.4411260424660326,-1.0035873046682113,-0.7720289781600175
107,0.9359781121751026,-3.0791168409684735,-1.4247598250153262,-1.0078583683523115,-0.7759858670890986
108,0.9308342609585126,-3.099319138647885,-1.431691961975747,-1.0122933770946894,-0.7789938747231315
109,0.930383709489878,-3.117003655145745,-1.4365724322442606,-1.0188613769683523,-0.7838835227127727
110,0.933563622286412,-3.1067700783730325,-1.4362174278741133,-1.0235910972322027,-0.7877751013580838
111,0.9385702311100467,-3.1018167106252497,-1.4323560346258268,-1.0269274903266803,-0.7903666537128327
112,0.9313338122605364,-3.121784013774544,-1.4536147369383277,-1.032421711725748,-0.7952874205381175
113,0.9310323929577892,-3.1421682773474493,-1.468892779267778,-1.0369203852007636,-0.7980894775379281
114,0.9333151134189669,-3.1604473589267976,-1.476971144344104,-1.0426201871075234,-0.8016470943676967
115,0.9410609037328095,-3.1528765351590113,-1.470608000960352,-1.0456095387906834,-0.8044404837648104
116,0.9352962233756936,-3.166475706491598,-1.4816675781129813,-1.050525529498695,-0.808398011665484
117,0.9339870060201466,-3.18507124508912,-1.4945481005486558,-1.055350529984093,-0.8122629099802413
118,0.9356629356629357,-3.1948630788793255,-1.4921612666514887,-1.0590041459707251,-0.8153156454046858
119,0.9329703059658835,-3.18669328225428,-1.4828149304494682,-1.0615551106263867,-0.8183533754700725
120,0.9327834433113378,-3.196370872983365,-1.4970071767675632,-1.0660707570518082,-0.8215229817132735
121,0.9350235311978139,-3.184803237748134,-1.482511688807108,-1.0683794909074498,-0.8241664167263698
122,0.9301362825975281,-3.206035471275359,-1.4959159199341374,-1.0755833659286873,-0.829528396349925
123,0.9354771288665951,-3.206357456191591,-1.4877364025929765,-1.077146052894803,-0.829995960419559
124,0.9372676022550078,-3.2087890225048197,-1.4852640117480078,-1.0813696803380157,-0.8327471195789152
125,0.9294580684226461,-3.2107692763621833,-1.4907007403054766,-1.0862698051654607,-0.8367955823558891
126,0.9295453162091424,-3.233788043345984,-1.5027553481242744,-1.0930684594737965,-0.8409424406752808
127,0.9341204965183166,-3.2450340995451676,-1.51619255481268,-1.0981276833015263,-0.8455050694509707
128,0.935578506211645,-3.2404910437733916,-1.5075303975658136,-1.1014750258589137,-0.8483302953003765
129,0.9372565725413826,-3.218116655274642,-1.5006116482333458,-1.1050199008517838,-0.8517862066558246
130,0.9358564535585042,-3.2273729549768784,-1.512765905968137,-1.1095826007354406,-0.8558612369172498
131,0.9277447891420262,-3.2380635756556475,-1.5228535089367659,-1.1125611211285957,-0.8588887516197573
132,0.9395958986731001,-3.229263706231425,-1.5067585798605951,-1.1136920072631185,-0.8600991673123047
133,0.9330095916028232,-3.253226281911038,-1.5269529914080922,-1.1179482453984664,-0.8634429373516076
134,0.9385872350688896,-3.238517488054092,-1.5021579887130911,-1.120276957625527,-0.8646897706133743
135,0.9328304381799604,-3.2487590485918707,-1.505431326283526,-1.1255345001048445,-0.8686581627011395
136,0.9298750909531894,-3.2591874274385315,-1.5080554006019946,-1.1310589877149162,-0.8729654266151448
137,0.9286817560743778,-3.294280831453477,-1.5298612299813679,-1.1375059301596802,-0.8781588067856569
138,0.9297530568209063,-3.3243531696988655,-1.546710273632131,-1.1407664514080758,-0.8813789478614795
139,0.9299059787849566,-3.3507845911949126,-1.568356870040681,-1.145382280981002,-0.8853063108937315
140,0.9350523576054718,-3.3442123661751766,-1.561182801523281,-1.1484202852260361,-0.8873657074538512
141,0.9364950070896311,-3.34207310568869,-1.5555766582741015,-1.153811464659685,-0.8906396281377225
142,0.9266726672667267,-3.3650876876081877,-1.5774907306571535,-1.158782729626652,-0.8951906656850978
143,0.933475620753923,-3.356080500895159,-1.5797531447911812,-1.161892357285381,-0.8989132537503469
144,0.9339017262675865,-3.3556722883300996,-1.5753973301247788,-1.1647830724039494,-0.901149430930626
145,0.9376119937880779,-3.345744672844092,-1.5631363526010316,-1.1669788804283419,-0.9027919872444496
146,0.9343615165702744,-3.363078344349716,-1.575651796625905,-1.1716662777971965,-0.9072752143342767
147,0.9353303216808659,-3.3808368438884657,-1.582248990276986,-1.1743127963863886,-0.9087230537558971
148,0.9338011625455531,-3.3734076062491023,-1.5801122781944008,-1.1755352397033998,-0.9103860235603385
149,0.9411586382514324,-3.3363305564727477,-1.5484948043446245,-1.1749788844338138,-0.9107533600691662
150,0.9452843128484957,-3.318789975825271,-1.53709296294811,-1.176691616905724,-0.9122495657628952
151,0.9341634288861015,-3.3166889490467346,-1.5393007419322953,-1.1806382986766344,-0.9163669930061461
152,0.9372644780078985,-3.3056440702699255,-1.5252438601873732,-1.1837844242910658,-0.919965583212377
153,0.9284772577455505,-3.339153593329361,-1.5450768994593018,-1.1895735668635865,-0.9244303056976924
154,0.9304651579387353,-3.3634210807163663,-1.5617868486670858,-1.1948115158527028,-0.9290138796228917
155,0.9294792824734833,-3.3967829569558896,-1.5866098329127185,-1.199461768547873,-0.9323718015350979
156,0.9374179163739653,-3.3923288574070773,-1.58154677404832,-1.2017133035447567,-0.9349397558555703
157,0.934633201126283,-3.379040171894742,-1.573265250295961,-1.2047109392123647,-0.9371661279831534
158,0.9301273657897869,-3.3986787567168983,-1.590209775751183,-1.210347335068261,-0.9422669125333131
159,0.941201392041156,-3.385260803147042,-1.5738453959458252,-1.211673840409203,-0.9432755564371619
160,0.9306154687405067,-3.4010318343211288,-1.5814851755987487,-1.217210376899606,-0.9464655409903022
161,0.9315396748362048,-3.4081675357050685,-1.587088693451679,-1.2210943466944948,-0.9495180323007891
162,0.9396142613774641,-3.407586481893761,-1.5840449365095968,-1.2258899356873223,-0.953323445176945
163,0.9267322458293503,-3.427995326751081,-1.603450287726191,-1.2308101125179263,-0.9569924471664071
164,0.9321721006401668,-3.44220919820612,-1.6150205354326028,-1.2357912502164008,-0.9598545161766796
165,0.9333313213013823,-3.441123054357984,-1.6166491408887314,-1.2391255906538425,-0.9633343394633724
166,0.9375207109504443,-3.425132960585919,-1.604845751023128,-1.2396172165950416,-0.963962510603363
167,0.9353322284164532,-3.427034146437368,-1.6036383522443,-1.2417631029982914,-0.9651914650881533
168,0.9357770645229024,-3.438344953931074,-1.6105778477430563,-1.2459808503180227,-0.9683286005930405
169,0.9388113449004494,-3.4310134354800144,-1.595829949162344,-1.2493969663632878,-0.9705902026735865
170,0.9341019417475728,-3.4426466851235467,-1.6102051383173508,-1.2533364286463573,-0.9744332315788672
171,0.93935561577838,-3.445036194407317,-1.6051423792177848,-1.256022768804344,-0.976369773777714
172,0.9276479587245403,-3.4682977949817615,-1.6188346043046502,-1.2612149666975174,-0.9802383122042959
173,0.9330745388342211,-3.473446981077076,-1.620370717268123,-1.2643163488109075,-0.9834876956892324
174,0.9359769067152841,-3.472881583813282,-1.6256528397623535,-1.268123768281461,-0.9866827909527558
175,0.9406044599177646,-3.4583812375086955,-1.6173928344704176,-1.2708282101681034,-0.9885547410787549
176,0.9364908825021637,-3.45599169498111,-1.6161659962196242,-1.2727843955112024,-0.9903213639574588
177,0.9323994038748137,-3.460263593181425,-1.6194433227400808,-1.276953871085477,-0.9933175524337956
178,0.9272933317428128,-3.4856251517051478,-1.6325763988876998,-1.2808346604662544,-0.9968494105185073
179,0.9316162072601295,-3.506435629216505,-1.6530866417189622,-1.2847965652197268,-1.0003771809884319
180,0.9339143064633261,-3.504632235157117,-1.6454065701061693,-1.2890268147858481,-1.0021873667040957
181,0.9267610661589719,-3.515966311518838,-1.6460970066580851,-1.292499315727706,-1.0049595990906974
182,0.9335700412721535,-3.5381818766811266,-1.6642140844222317,-1.2964197614033317,-1.0092836364838973
183,0.935217510093804,-3.5270542802689038,-1.656489522062598,-1.2982846586236192,-1.0116164679269701
184,0.9306933661080967,-3.539958613242668,-1.667815656439834,-1.3008828853189256,-1.013954639193416
185,0.9343835165164266,-3.5362150930970957,-1.6690634678741811,-1.3037901722651664,-1.0168917721317452
186,0.9403403891905081,-3.5182702808812505,-1.646072835264465,-1.3066582614447222,-1.0186206993442424
187,0.9325910141360785,-3.517829035185755,-1.6492488541111596,-1.308705156005037,-1.0215115835781436
188,0.9341910543323971,-3.5188824528662015,-1.64881338320877,-1.311463173720792,-1.0236515588095398
189,0.9388039364118093,-3.5203725622249653,-1.6473825054375857,-1.3151065442633605,-1.0268364977965099
190,0.9342564720048163,-3.525833791580982,-1.6508245037912714,-1.3181599901190288,-1.0296516093693118
191,0.9343311393622457,-3.5387765467916115,-1.6504185565042901,-1.3211917088566794,-1.0321521959783386
192,0.9307162824250804,-3.542888354809334,-1.65378381809775,-1.3255437501900915,-1.0352335766420504
193,0.9353388551898266,-3.540968859115294,-1.6559928775541715,-1.3274102020504834,-1.0370268482598068
194,0.9368335686180278,-3.5374382410068432,-1.6543132104202398,-1.3292879889867661,-1.0393134697093491
195,0.9365165327797335,-3.533857346307838,-1.6500499014255248,-1.3323830375279628,-1.0419687880104003
196,0.9393948481122739,-3.5255186939572223,-1.6403835881871756,-1.3346025703164779,-1.0429071514063863
197,0.9384205909929528,-3.530189902182471,-1.6440960517681034,-1.3371270385556122,-1.044521962740055
198,0.9342786203595681,-3.5355706986384146,-1.6408985291098017,-1.3403455637906823,-1.0472842247567682
199,0.9325071784796736,-3.5496166571710477,-1.6557976536815284,-1.3433786207974758,-1.050044705376311
200,0.9380525651049498,-3.540554397197543,-1.645350999326715,-1.3447911101017638,-1.051059838546783
201,0.9330237921825686,-3.5496868384811378,-1.6566081475113514,-1.3476958820401816,-1.0533766483582174
202,0.9358986104748817,-3.554088329354321,-1.656402992027677,-1.350730148748572,-1.0553063800695839
203,0.9345361599759434,-3.550462045335499,-1.6530695664727595,-1.352662747385695,-1.0571851050482308
204,0.9394950970164824,-3.5461097589561805,-1.6456956467125996,-1.3548945245514763,-1.058350437495331
205,0.9367732115677321,-3.547392493993752,-1.6467131000382678,-1.3567270040844257,-1.059279074156282
206,0.9282528777195203,-3.572205641572308,-1.6625691470190682,-1.3606275770818725,-1.0618279912176698
207,0.9354313127960655,-3.5728831391657567,-1.662640050212671,-1.3623610120476346,-1.0629301652408674
208,0.9349994028424699,-3.569435197026587,-1.6622136657147522,-1.3650869485633406,-1.0652460079291937
209,0.9382992709453807,-3.564786164236716,-1.6548616165838914,-1.366940519698766,-1.0669208784531927
210,0.9386196946014188,-3.550209357694678,-1.6436911322036647,-1.3683697603691283,-1.0686976730042572
211,0.9324771414821944,-3.5682266993528953,-1.6539798751320556,-1.372256415148435,-1.0720350290507492
212,0.9281556326345951,-3.5816575045506767,-1.6695473825825653,-1.377341464317283,-1.0751330496983766
213,0.9343750937284425,-3.580305854084482,-1.6655209406949316,-1.3801955188850465,-1.0767787146966359
214,0.9283234201865885,-3.5978801518468906,-1.6771047684793847,-1.3842133787514117,-1.0800478523146246
215,0.9370438230258613,-3.5964482220760727,-1.6682551945131192,-1.38786888645824,-1.0822998298538176
216,0.9387584143605086,-3.5922367042742898,-1.665828288858512,-1.3887457521004583,-1.0833148573944638
217,0.9347963705423085,-3.6048725725097346,-1.6694162986787167,-1.3910869643338266,-1.0852993107113642
218,0.9337184373511196,-3.621471788391991,-1.6747149170397753,-1.3942191890926259,-1.0880296140634185
219,0.9231538438229144,-3.6513836170918617,-1.6927885383007566,-1.3989522843548934,-1.092099699902233
220,0.9334285367039378,-3.647634576778288,-1.6924693177484695,-1.4016394785073851,-1.0947293784100758
221,0.937158061526503,-3.6422408614838644,-1.689442409863158,-1.4030375116309888,-1.0959928791975617
222,0.9355694180755206,-3.6534734610007202,-1.6937304980279997,-1.4056406369774408,-1.0983785819373955
223,0.9348589963059735,-3.653973449475168,-1.6966610528479318,-1.4074733421153265,-1.1005172179337601
224,0.938089033001,-3.6630162492402922,-1.6991103108348757,-1.4104732107508784,-1.1026527510960382
225,0.9356455069576504,-3.668122500073367,-1.705589873500692,-1.4141064512193733,-1.1058526940449052
226,0.9354662788583894,-3.669705167270561,-1.7060333534596526,-1.4172764281982686,-1.1083366373768369
227,0.9292498890368398,-3.6888835765378682,-1.7175875511744039,-1.421846881490259,-1.111892835856293
228,0.9327051671732522,-3.6986775671652072,-1.7223488172364978,-1.4245821445579099,-1.1144404056389907
229,0.9351357941902643,-3.6955034069547357,-1.7191893486901315,-1.4266173999277456,-1.116117206421175
230,0.9364427114577084,-3.7002969992466865,-1.7224310944224934,-1.428101563596249,-1.1173392769998183
231,0.9316876122082586,-3.708918701260947,-1.7207888044292925,-1.4313620814835368,-1.1194285556605863
232,0.930279475464309,-3.721668304236833,-1.7261982465694774,-1.4348924564805274,-1.1214210102537951
233,0.9326598320231939,-3.7361474114584645,-1.7349916038143547,-1.4389812925978849,-1.1236353058898025
234,0.932794975325258,-3.7378343257299282,-1.7380906848248896,-1.4421822230130372,-1.1265105203797432
235,0.9341603053435115,-3.7455093836421764,-1.7409324843830516,-1.4456560672802825,-1.1294225663018835
236,0.9389751222623857,-3.7411474164909677,-1.739044312539895,-1.448036786385965,-1.1316835214519985
237,0.938401168096368,-3.7346198272006017,-1.7315341111148004,-1.451314222449461,-1.133677780307874
238,0.9336721048408665,-3.750507282221081,-1.7430701989738708,-1.4542040734713286,-1.13653480123093
239,0.9272449071435,-3.761632249111666,-1.7581069773853002,-1.4570270352748964,-1.1397645830931737
240,0.9326369966696942,-3.7731922507804057,-1.7674932963829497,-1.459606425792886,-1.1422445362364624
241,0.9323344757514179,-3.7756430369165974,-1.767895146965543,-1.4612872053301758,-1.1442475372802126
242,0.9343074507909672,-3.782959848535444,-1.7671641286115343,-1.4629597404466,-1.1456499171606453
243,0.9349676032366905,-3.7860467485448863,-1.7695953862114011,-1.4652157045456173,-1.1471329967320212
244,0.9319564423895851,-3.7932196289825804,-1.7716332622871804,-1.4686390814479622,-1.1496961067553289
245,0.9365433289140653,-3.7994279222962737,-1.778868079262794,-1.4701647640084319,-1.1511887928976412
246,0.9335188343356371,-3.804002197179415,-1.7842363214839065,-1.4739174585532413,-1.1539379265552308
247,0.9353028154138628,-3.808568515030289,-1.7893666951299176,-1.4779150361391131,-1.1565748556741815
248,0.9354887082746004,-3.8077055471241623,-1.7856395589703404,-1.4801428080534886,-1.158306274809985
249,0.9303555422766656,-3.8271217663442205,-1.8054668233286617,-1.4827739387118006,-1.1615362334042
250,0.9366847826086957,-3.8205846095358877,-1.802446600064442,-1.4850500639021393,-1.1627990710127378
251,0.9297878071409331,-3.8289528427595765,-1.8127453998178185,-1.4871205347388161,-1.165354185357855
252,0.9316873172349341,-3.837889961906974,-1.8157516059478267,-1.491444174046563,-1.168036403116519
253,0.9345209143968871,-3.84004670791125,-1.8169848483484745,-1.4945645716658993,-1.1706392919294262
254,0.9321951663280468,-3.8482394824169934,-1.8205851315060044,-1.4985881120586568,-1.1734850952881686
255,0.9326328429900931,-3.853195166879304,-1.8253606157946882,-1.5012704653004811,-1.1754636374671898
256,0.9287317788619833,-3.867604380679092,-1.8382897717008353,-1.5042279342077494,-1.1783115047838084
257,0.9290307000332055,-3.8769232485591374,-1.84310718457202,-1.5082765126634958,-1.1810001550293696
258,0.9438529438529438,-3.8544670071980147,-1.82234587199094,-1.5095041606374051,-1.18214986882692
259,0.9298697409791885,-3.8664607923367433,-1.8254955136110484,-1.5129263823086272,-1.184791317753656
260,0.93066969488689,-3.8685476696319396,-1.8257192710691554,-1.514947809714589,-1.1870417455254467
261,0.9261321909424725,-3.88645594009958,-1.837613302746182,-1.5187377571716356,-1.1901276989394673
262,0.9377674056787242,-3.8841403980612275,-1.835237243061399,-1.5203219200071139,-1.1910782226042556
263,0.9389996671608823,-3.8719619809957084,-1.8272739624659706,-1.5206632802190791,-1.192047594714971
264,0.9319354251380713,-3.8844867173114053,-1.830964105163191,-1.5228558355665378,-1.1930333743224997
265,0.937469894026975,-3.8821385042791294,-1.820435675458296,-1.524078129374926,-1.1942323213786368
266,0.9369631765090498,-3.8779921594010767,-1.817472739282496,-1.5251832122414961,-1.195303177271952
267,0.9349428899498399,-3.88407324752694,-1.8197377901965899,-1.5269693008374954,-1.1965820807783174
268,0.9362619471161093,-3.8813105825280534,-1.8182219247409963,-1.5291151999479666,-1.1980334728761706
269,0.9377305994072461,-3.872673928658006,-1.809699991046889,-1.5301077951131667,-1.1987618352274758
270,0.9355744835085176,-3.872114603194931,-1.8087999483549448,-1.532257520514864,-1.2008178163134506
271,0.9305890615934284,-3.872112903483108,-1.8072843417338214,-1.5353006392911426,-1.2035714515522942
272,0.9376491464235452,-3.866155608736415,-1.7978032638519952,-1.536422627223027,-1.2050172915414976
273,0.9357290326441459,-3.872321347494215,-1.7972595036907903,-1.5397893357059993,-1.2074406437765166
274,0.9371380308880308,-3.867861592973818,-1.7894225255900114,-1.5424330973849625,-1.2094288409680882
275,0.9296832904268695,-3.8818045005388178,-1.8019452997409484,-1.545191587687075,-1.2113229944932664
276,0.9366946948158006,-3.882217782525443,-1.7926889650921913,-1.5472107097953975,-1.2126401050748807
277,0.9412745068331263,-3.876678215995099,-1.7904849012068342,-1.5485564240828051,-1.2140163891075646
278,0.9335070128139105,-3.8847209215223453,-1.7977818254571443,-1.5516163567944434,-1.2159683373516836
