seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
42,6,5,5,0,0,0,0,1,0,34,33,21,1,0,1,0,0,0,0.0171,0.0303
42,7,5,5,395,415,2,1,168,77,3274,3106,3112,5,12,17,2,7,9,0.0209,0.0444
42,8,5,5,327,324,2,10,184,36,3104,2920,2926,13,7,20,10,0,10,0.0251,0.041
42,9,5,5,378,378,2,4,148,47,3204,3056,3055,10,12,22,13,10,23,0.021,0.0512
42,10,5,5,356,363,2,7,143,40,3486,3343,3335,16,11,27,8,1,9,0.0317,0.0569
42,11,5,5,294,312,2,9,131,44,3064,2933,2936,8,13,21,12,11,23,0.0264,0.062
42,12,5,5,299,302,2,16,67,24,2380,2313,2318,12,9,21,13,0,13,0.0256,0.0539
42,13,5,5,295,299,2,11,24,23,1706,1682,1677,8,9,17,11,9,20,0.0216,0.0514
42,14,5,5,328,348,2,13,173,40,3136,2963,2960,7,15,22,4,16,20,0.0242,0.0538
42,15,5,5,317,325,2,12,130,58,2974,2844,2847,13,15,28,9,23,32,0.0292,0.057
42,16,5,5,334,345,2,11,138,52,3248,3110,3109,8,10,18,15,1,16,0.0202,0.0565
42,17,5,5,352,366,2,7,155,91,3518,3363,3367,13,7,20,8,12,20,0.0267,0.0561
42,18,5,5,327,342,2,6,100,22,3074,2974,2976,14,13,27,13,18,31,0.0276,0.0644
42,19,5,5,328,327,2,8,62,21,2422,2360,2361,9,5,14,13,0,13,0.0226,0.0611
42,20,5,5,320,338,2,12,15,15,1676,1661,1655,5,1,6,10,14,24,0.0159,0.0464
42,21,5,5,346,354,2,7,167,43,3088,2921,2919,13,10,23,6,12,18,0.025,0.05
42,22,5,5,343,355,2,3,159,40,3072,2913,2920,13,9,22,15,0,15,0.0225,0.0581
42,23,5,5,374,370,2,9,106,61,3342,3236,3232,14,11,25,6,10,16,0.033,0.0607
42,24,5,5,336,340,2,8,179,67,3370,3191,3187,7,11,18,9,9,18,0.029,0.0646
42,25,5,5,317,328,2,12,132,57,3066,2934,2942,10,7,17,9,0,9,0.0308,0.0589
42,26,5,5,335,339,2,8,51,24,2384,2333,2334,10,4,14,13,8,21,0.0281,0.0535
42,27,5,5,286,301,2,15,26,7,1660,1634,1634,2,7,9,11,20,31,0.016,0.0426
