seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
51,6,5,5,0,0,0,0,0,4,34,34,32,0,0,0,0,0,0,0.012,0.016
51,7,5,5,381,380,2,5,185,38,3168,2983,2978,13,12,25,2,16,18,0.0262,0.0249
51,8,5,5,363,383,2,7,226,33,3124,2898,2900,8,7,15,4,1,5,0.0317,0.0251
51,9,5,5,344,338,2,8,199,74,3508,3309,3312,14,18,32,10,12,22,0.0368,0.0382
51,10,5,5,373,392,2,12,141,25,3390,3249,3248,12,16,28,13,0,13,0.0361,0.0441
51,11,5,5,386,394,2,4,161,37,3028,2867,2870,9,10,19,3,8,11,0.0439,0.0519
51,12,5,5,320,330,2,6,58,30,2436,2378,2377,7,6,13,19,16,35,0.0276,0.0512
51,13,5,5,339,345,2,9,28,10,1704,1676,1670,5,7,12,5,0,5,0.0279,0.0491
51,14,5,5,361,367,2,13,130,64,3010,2880,2887,5,13,18,6,15,21,0.0265,0.049
51,15,5,5,336,334,2,9,95,91,2990,2895,2895,10,9,19,10,9,19,0.0265,0.049
51,16,5,5,395,403,2,8,251,47,3330,3079,3075,8,18,26,3,4,7,0.0333,0.0626
51,17,5,5,310,320,2,10,154,28,3408,3254,3258,10,17,27,15,14,29,0.0265,0.0715
51,18,5,5,348,366,2,11,93,47,3004,2911,2911,10,9,19,10,3,13,0.0268,0.0696
51,19,5,5,335,350,2,14,41,19,2292,2251,2251,4,9,13,3,21,24,0.0279,0.061
51,20,5,5,345,356,2,9,31,34,1658,1627,1624,4,10,14,11,14,25,0.0184,0.0632
51,21,5,5,333,338,2,11,202,62,3014,2812,2812,13,8,21,3,0,3,0.0321,0.0602
51,22,5,5,338,347,2,7,254,68,3078,2824,2823,14,11,25,10,20,30,0.0368,0.0644
51,23,5,5,351,362,2,10,164,59,3214,3050,3046,18,14,32,12,7,19,0.0449,0.0699
51,24,5,5,289,296,2,11,195,66,3482,3287,3290,12,7,19,10,0,10,0.0482,0.0656
51,25,5,5,324,331,2,8,147,41,2998,2851,2856,17,14,31,11,18,29,0.0555,0.0727
51,26,5,5,330,350,2,13,46,30,2378,2332,2332,14,8,22,23,3,26,0.0442,0.0669
51,27,5,5,311,314,2,12,27,31,1604,1577,1578,7,6,13,10,8,18,0.0404,0.0592
