episode,service_level,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity
0,0.8292073586191233,-3.7304421788792084,-1.6344579027233754,-7.266957357547345,-13.342890006803364,-7.647970464497751
1,0.8447145796814267,-7.252628020892638,-3.088259933557657,-13.967932372628134,-24.376391295835187,-14.078342484259135
