episode,service_level,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity
0,0.9226192703461179,0.26047092379521913,0.011348869028008182,0.2823188605850819,0.13940190697465496,-0.3763368623101304
1,0.9195402298850575,0.24877317286616074,0.009888609296763677,0.1930230826584387,0.0829982207150214,-0.3729133503458271
2,0.9191080853667866,0.23885894733302923,0.021715304611996857,0.1321734014418986,0.04139090406013767,-0.3461386000754325
3,0.9055166341257992,0.21742216607351464,0.004013651500257967,-0.01108570241754099,-0.06692085818965483,-0.39397828407441055
4,0.9268421848993796,0.21267390560759963,0.002489746220516032,-0.0798252922270337,-0.05283530724379383,-0.35024485279331374
5,0.9144656417855158,0.18965131850937145,0.012362275188826186,-0.19452981273502623,-0.11411468351277876,-0.37066731504735795
6,0.9183673469387755,0.1804177153443793,0.0019299593441669408,-0.22847516216908775,-0.1425138576617795,-0.35161638986955807
7,0.9170190878957595,0.16945904502090878,0.008106156762882049,-0.29071593967254405,-0.19241343916692827,-0.35152939142177214
8,0.9220828011120294,0.16287393838668968,0.027357646041787153,-0.3351458461603773,-0.21273778114690073,-0.3370279965602518
9,0.9230221489337781,0.15326563091127593,0.020512679876126524,-0.4048704961780982,-0.2527912522549758,-0.3280544501832418
10,0.9154632972322503,0.14093111486312607,0.01537808753684207,-0.4524624125499677,-0.3134961571920681,-0.3412196884853153
11,0.9197387019138938,0.1342588246735796,0.019810086876716926,-0.4918306115725262,-0.3507218821976493,-0.3292428944547644
12,0.9162473442916247,0.12342659919721068,0.015782475540442466,-0.5353276389994035,-0.3989767986296679,-0.35083934944662476
13,0.9194842192068371,0.11651108582122235,0.015400824373575936,-0.5963137470825534,-0.4227284365718749,-0.35654210531439695
14,0.9125647668393783,0.10738114815419758,0.02574162233252636,-0.6591692003606047,-0.44362587207112236,-0.3424384841850467
15,0.92529899507088,0.1035158347160358,0.01684412626055216,-0.7004861343671136,-0.4485701871986732,-0.336632564367762
16,0.913185106624749,0.09882194637217397,0.008944300711912129,-0.7435083918398159,-0.4630381114262211,-0.32977519053710663
17,0.9178224816866842,0.09565447173320421,0.025079722814361518,-0.7810140622734556,-0.493331715615331,-0.32085935642780355
18,0.915703781512605,0.0906022503690997,0.005810441617567156,-0.8124359881006026,-0.5435627834161734,-0.3295001544461817
19,0.9147327055683251,0.08831932490376382,-0.004048417896999308,-0.8291695907859623,-0.5792810243784361,-0.3210035429294228
20,0.9143552311435523,0.08275083155020188,-0.004264711862594325,-0.8704311969593654,-0.6052714738860092,-0.33122378391458623
21,0.9127998796721065,0.07830720525689804,0.004200754674450148,-0.9044318060882963,-0.6457061983196576,-0.3383558242224154
22,0.9255889459377832,0.07502685610550812,0.018336513652211582,-0.9250843565214373,-0.6500133100486397,-0.32477011549750173
23,0.9227201316675395,0.07548470110639173,-0.003628986460118078,-0.9383383095032295,-0.6509863418212141,-0.30437522468726796
24,0.9238205868025631,0.0735915674514749,0.011818959808968738,-0.9563367022437254,-0.665750843626213,-0.3023755120927081
25,0.9229806123610426,0.07163614088488268,0.0029003969068274985,-0.9723336450493762,-0.6949942464535206,-0.3076026910153436
26,0.925817043372022,0.07071610867335076,0.005185303301773702,-0.9935730165101979,-0.7096312709648905,-0.3009745006416952
27,0.9230508474576271,0.06909696008637767,0.0003314514476024733,-0.9950598625850756,-0.7248055058446378,-0.2951536611927615
28,0.9126604389762285,0.06507693264308988,-0.0033374954967245007,-1.0164213288127,-0.7501740206853759,-0.29902668345298294
29,0.9169412822049131,0.06505636573004112,0.002499339652138965,-1.0227144073881946,-0.7632971261049772,-0.2840237960738445
30,0.9137833878057027,0.0626904031329114,0.005216053383160295,-1.0389041730951172,-0.7866760665323195,-0.2790137456937764
31,0.9123335564978056,0.05864852806789837,-0.006646757276108943,-1.0565276372594825,-0.8083766169264743,-0.27996433313441527
32,0.9122046066407419,0.05656072013759309,-0.0008264377908594915,-1.0644681163473944,-0.827885839838392,-0.2811251405131992
33,0.9154129682563562,0.05516496576122603,-0.019144689166449683,-1.0815590186077488,-0.8481359147701182,-0.2736812456155579
34,0.92103974383123,0.05313126344922426,-0.001210645489677433,-1.1014369545753135,-0.8605339978105724,-0.2757840706354186
35,0.9190755796446853,0.05149590867594616,-0.002381969822340561,-1.1130592852105319,-0.8713284973591713,-0.2744701852836723
36,0.925057402040125,0.0511725587848304,0.005107321753813873,-1.1321406323787404,-0.880704253603875,-0.2689056370893298
37,0.9208478971699177,0.04927364158948661,-0.0071963913281566615,-1.1380818347976818,-0.8934799897667506,-0.2633038356492806
38,0.9129035878633693,0.04766051011343635,-0.008645435585400102,-1.156753579375802,-0.9127894435274313,-0.26263284378448976
39,0.9207362885048835,0.04655785503436137,-0.002168900093943428,-1.1638084336121104,-0.9294049963200527,-0.2648135510410811
40,0.9163995726495726,0.04513998569066304,-0.001390888872377791,-1.1764665885891694,-0.9472149019683419,-0.2685012541720794
41,0.9163818637502847,0.042285897958183896,-0.004609441671826174,-1.190655680923292,-0.9691274794867148,-0.27554714247235484
42,0.9095536118232544,0.03773306325419773,-0.008441224476993974,-1.2070663842923988,-0.9832071382877379,-0.2872677275553441
43,0.9165602703717611,0.036617783513551175,-0.010009501772621708,-1.2111017445089116,-0.9908048625097076,-0.2874553828529331
44,0.9218167996959331,0.03667237279197962,-0.0075762090468546595,-1.2161725819709868,-0.9932958283461035,-0.2815840666438846
45,0.9183213843324199,0.03636376883333584,-0.006373432064748513,-1.224015178776424,-0.9985786468629364,-0.27975022854870335
46,0.9125838353984312,0.03513564785281705,-0.0009053543869027819,-1.2274774672344546,-1.0095692964509262,-0.28058076313214875
47,0.9180673852415768,0.03324090289908331,-0.008577183708342428,-1.2375839827878028,-1.0208338082111599,-0.283163311702532
48,0.9179219994714388,0.032880959367362864,-0.008621486132964524,-1.2451839012488892,-1.0276427813302094,-0.28353103270436786
49,0.9172242688519661,0.031128456237989755,-0.0094021691280082,-1.2553616913858203,-1.0433337708831147,-0.28752714956242736
50,0.922067113078349,0.030477493574080333,-0.003685931969690439,-1.2600504418821674,-1.0493281292643244,-0.2821094973352919
51,0.914824977751409,0.030083220724642264,-0.010343918143162578,-1.2703561171284314,-1.0579101524524235,-0.2801254018035541
52,0.9182091323862162,0.028936844166563655,-0.002267969218753518,-1.2813991635418922,-1.0683834234775311,-0.28204079333035936
53,0.9169090773476543,0.02795435172418301,-0.014388918780044122,-1.2873300033253723,-1.0780563505740632,-0.2808809987699701
54,0.921609369097091,0.027192172627436857,-0.013568788970312193,-1.2918631338881823,-1.086529998619699,-0.27890394115331585
55,0.9160365351501085,0.025638564017729994,-0.008019311880949743,-1.2976858706606553,-1.0973725901704685,-0.28091688553315625
56,0.9154314949966142,0.025860616301648567,-0.010063327972637495,-1.3015498219070434,-1.100935637242757,-0.2795713810043732
57,0.9241381917145449,0.026073016301065528,-0.008412428158793395,-1.3006840145408345,-1.1020947319294518,-0.2738395884774435
58,0.9237599851383986,0.026520837707730376,-0.008637876660918876,-1.303892776390251,-1.1016271485017246,-0.2704350979504076
59,0.9085174707546448,0.023316589375486994,-0.01234407983910605,-1.3169019013358345,-1.1131028246688122,-0.27754912822173644
60,0.9202024713413727,0.022327934289683136,-0.0003577872533172072,-1.3171654573313356,-1.1197768328602256,-0.27769939474115707
61,0.9119475399893867,0.021740468992006674,0.009091906284008442,-1.3241679581008161,-1.1212317349147776,-0.27496232581773217
62,0.9118732118656829,0.020499768870038293,-0.003352330866558473,-1.3319582292298004,-1.1311714645760511,-0.2781304665048007
63,0.9148532529851578,0.019712211833115615,-0.01771470263757275,-1.3332568856675622,-1.1400659076999016,-0.27920909460003085
64,0.9157590325246,0.019049158833355825,-0.010041763226085064,-1.3386510295988814,-1.145137609831495,-0.27994224422164754
65,0.9103800340328985,0.018554816983730054,-0.012763057095154021,-1.344370737538644,-1.154064923312313,-0.2814959955560785
66,0.9135511352831552,0.016930803583258252,-0.01359889697627412,-1.3522375267511355,-1.1632857791468325,-0.2859958463555585
67,0.9193413128001829,0.0172267372065685,-0.004540351379639739,-1.3539246670757037,-1.1635394197437305,-0.28218397972506454
68,0.9063899218334978,0.016510380892928896,-0.007936552982425437,-1.3590816199102476,-1.170504893670111,-0.2831247523007143
69,0.9317100792751982,0.016922989614780625,-0.0030092979256334633,-1.3573508363678772,-1.1706988057999077,-0.27769181498044937
70,0.9129430179256885,0.015663598913067213,-0.015937405440616913,-1.3616574331072644,-1.1765711307637878,-0.2799142009246338
71,0.9144269150351644,0.016463858290665337,-0.008760954831229267,-1.3586083797804869,-1.1786894530910301,-0.27579709121388674
72,0.9199803447233141,0.01587135536531851,-0.008890255128936483,-1.3596818696764996,-1.1829493138541247,-0.27520488036473756
73,0.9220828152669455,0.015793015903957763,-0.0057063347460542925,-1.3598191012350231,-1.184010851329623,-0.27195489318299154
74,0.9184360925021763,0.01569468025334049,-0.005851250402831668,-1.3613354024779194,-1.1849335518796933,-0.270977044665312
75,0.9195150507988065,0.01596097839853075,-0.007561964566875332,-1.3638146842429786,-1.186853401549701,-0.2686276536893652
76,0.9199563466676702,0.01541326574082855,-0.005670440885482187,-1.3670830688934605,-1.1893488894274624,-0.26870356173264454
77,0.9093196155001502,0.014572607762097579,-0.011280851613449511,-1.3685507508930546,-1.1936638686513532,-0.26979401859954294
78,0.9144781144781144,0.013943018414024694,-0.016355502266573153,-1.3713113834693915,-1.1971107891825543,-0.271257565605387
79,0.9274603535928371,0.014235054225845681,-0.001146515139568796,-1.370729886226162,-1.195283752078225,-0.26860377929748314
80,0.915931519138756,0.014340927082328769,-0.006206358313395866,-1.3730769879633709,-1.198852835879088,-0.26732754457439034
