episode,service_level,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity
53,0.9127402940067848,0.03482098462301757,-0.013131955165416298,-1.3415344868946095,-1.208344472896803,-0.2380753855626178
54,0.9228241160471442,0.035729335394676785,-0.00491456607620168,-1.3447718073616686,-1.2101001025756812,-0.2318433620592813
55,0.9259962049335864,0.034879875270338395,0.009263250317554275,-1.3507665976277365,-1.2076304877739275,-0.22563859926666696
56,0.9240240927111925,0.035118445327883434,0.008071041566767816,-1.3526854229191645,-1.2069458226450558,-0.22066146599857736
57,0.9229122859717633,0.03519534201486848,-0.00874344996295411,-1.3543389348844936,-1.2107580897765282,-0.2175844864342865
58,0.9138566812393081,0.03491906018988128,-0.009481348526487276,-1.3604336766887228,-1.2188753629593676,-0.21775409567623422
59,0.9192408868846298,0.034294362765627646,-0.00263085878126262,-1.3638223728461891,-1.2236623863501,-0.21953376069654465
60,0.9242533490190126,0.03411847978043536,-0.008560658024718035,-1.3679546522095827,-1.2282922731617139,-0.2184652609297268
61,0.9115195149677908,0.03390370605996346,-0.010479685833594696,-1.3701952124225916,-1.2356459914391618,-0.21860493642565568
62,0.9125872806189848,0.03360971190517274,-0.024083754560482028,-1.375103511369784,-1.2426455582427702,-0.21925998525504545
63,0.9190560294615009,0.03260532397238812,-0.011215384602971081,-1.3801003042792128,-1.2490727605741891,-0.220661834436047
64,0.9199435523856745,0.03226830503149202,-0.003887903276609714,-1.3837331386485803,-1.2505494378705746,-0.22034288413956002
65,0.9230856752759131,0.031685379886823226,-0.007308043638400955,-1.3880059178536814,-1.2552401415426357,-0.22126047251091416
66,0.9234561296239682,0.03191689002204529,0.0032555697689791705,-1.3905464567030423,-1.255009257891636,-0.2194786365583152
67,0.9211361232814624,0.03218184481187273,-0.007661011106076981,-1.3932876356129893,-1.2536078216141573,-0.2156400226946603
68,0.9142673618982846,0.031615078697001524,-0.017086505080137492,-1.398546889649215,-1.2596431119705616,-0.2161319489483404
69,0.9128965646705463,0.030845037492389912,-0.018217800286188475,-1.4022834774132507,-1.2658318202247283,-0.216024453290687
70,0.9216581170790585,0.0310197908242205,-0.00721968501493622,-1.4060263460314102,-1.2675149247587387,-0.2145572715100177
71,0.913988904196299,0.030043863078751107,-0.00954255789366998,-1.4091675818108604,-1.2738922786675728,-0.2152650403835387
72,0.9128672745694022,0.02999398194431672,-0.009381535710530058,-1.4120115689347885,-1.277524379395554,-0.21297721146870363
73,0.9123006402242679,0.029281950503821246,-0.014112194204498331,-1.417236337656488,-1.283425977793979,-0.2162327244647425
74,0.9213747110757455,0.028868218873376143,-0.012944352669258008,-1.4176549396630949,-1.2864507336932383,-0.21583205931790939
75,0.9163437428766811,0.028744135877023135,-0.00952458972856988,-1.4179510544791072,-1.2905148578273853,-0.21424164032679735
76,0.9113584905660377,0.028116600135044658,-0.013398989239578609,-1.4237090645820896,-1.2966576032246695,-0.21616777872726958
77,0.9204485188271839,0.027754669676549954,-0.013234653332993064,-1.4255250304126132,-1.2990681938156678,-0.21630989493048586
78,0.9212586570310147,0.027597162738604467,-0.013453638915549486,-1.4269713511676254,-1.302585856984441,-0.21468072226462365
79,0.9260060744115414,0.027611780356807853,-0.0055423446072452,-1.4270408592210508,-1.3041043328412876,-0.21348074279041418
80,0.9120655935008275,0.02730401338362851,-0.015744674923680726,-1.4317112580719191,-1.3090826358820407,-0.21367330191903203
81,0.9197927696263802,0.026967735777930067,-0.008326418967173588,-1.433198187735755,-1.309573694286144,-0.21291271434831283
82,0.9232630487383339,0.02665048454665075,-0.008124143134124613,-1.4347715014574451,-1.311317106711047,-0.2126685899618211
83,0.913896540014338,0.026619168961754324,-0.004609664708008724,-1.4355188230675078,-1.3148779867782063,-0.21233546985775745
84,0.9212604375259758,0.026373465094181207,-0.0028439579872652403,-1.4373787852107793,-1.3160487983070581,-0.21221961719917992
85,0.9189613300952737,0.025833335406499056,-0.0056534152154247485,-1.4405055362165677,-1.3183340284948304,-0.21215104259907244
86,0.912458036669495,0.024708037514825462,-0.009216368002562737,-1.4463084006195321,-1.322382433550945,-0.21543989153244078
87,0.9173290937996821,0.024314812657181644,-0.014758359985104056,-1.4493223719896708,-1.3256454471822539,-0.21670750253227727
88,0.8993383919560423,0.023500863384355537,-0.019634799917334435,-1.4547998429170048,-1.3322072448206668,-0.220072586553461
89,0.918180447727444,0.02333229911179793,-0.015837476652968988,-1.4549737081563132,-1.3349608610557628,-0.22037045169424802
90,0.9205947013451579,0.023312958508920435,-0.007632465673239076,-1.456216345339726,-1.335936668821388,-0.21862388619862302
91,0.9263660680168131,0.023429923968709753,-0.010550718273058887,-1.4560525000746949,-1.336631994807158,-0.21779995642258146
92,0.9202554884112293,0.023262255271331023,-0.009054434436600523,-1.4575518782522832,-1.3384251408478427,-0.2176649814983938
93,0.9307836520434946,0.023619895061238485,-0.006403137023112358,-1.4574986370743572,-1.3378680634333624,-0.21552435428371294
94,0.9105145413870246,0.023146430485452122,-0.011871496753530657,-1.459910294035183,-1.3407894563907483,-0.21605199715370038
95,0.9266380155319309,0.023214566342650605,-0.011215926217738202,-1.4600807969356837,-1.342005307948314,-0.21528647388807134
96,0.9078651685393259,0.022909381428067654,-0.012457484330048976,-1.460901158260214,-1.3444382162842374,-0.21544238040985234
97,0.906682586470654,0.02263591307506867,-0.0111547511751846,-1.4633955898389337,-1.3482336098754213,-0.21675219626367362
98,0.9163469209436614,0.022382753586324845,-0.01381175240429355,-1.4642418563138087,-1.350366491140161,-0.21767657754050684
99,0.9221048660882686,0.022180552558500786,-0.010800768784584748,-1.4651202632262812,-1.3514699220762658,-0.217450836549514
100,0.9139805097451275,0.021884337601726568,-0.010924983069774023,-1.4665544839714815,-1.353600197869497,-0.2180007414002078
101,0.9222626906442067,0.021920986346264135,-0.006849023173982853,-1.4678690214262244,-1.3538001666667638,-0.21785277964362004
102,0.9227159298297888,0.021892681862025167,-0.010217645751077399,-1.4688834306591743,-1.3553975827301714,-0.2178768228862876
103,0.9140988317138644,0.021773740394386447,-0.013180859666193968,-1.468654567635587,-1.3580255059066964,-0.21795646658732862
104,0.9105209164481933,0.021505407988842606,-0.014868436152848498,-1.470239015358833,-1.360266083065359,-0.21908683333315251
105,0.9168248424569129,0.021316172271493086,-0.013042128625866508,-1.4706757547902103,-1.3617741704528779,-0.21911953540208848
106,0.9191107439257952,0.02123663706615687,-0.010392017518550463,-1.4709974884701347,-1.3630344744709635,-0.21899785127740473
107,0.9195229880747019,0.020962714368860432,-0.011459035161459071,-1.471598259798231,-1.3642274632411333,-0.2197208408841279
108,0.9223811132379988,0.020989632677037556,-0.007193816728232402,-1.4718193540453652,-1.3640655944522355,-0.21873846885422432
109,0.9194860975058398,0.02087401355720434,-0.008060941291880288,-1.4730704392291978,-1.365042473762694,-0.21890054667172132
110,0.9220570817254422,0.02085344564491678,-0.007415840106861215,-1.4738043552947164,-1.3654294711787138,-0.218866436670278
111,0.919779802581625,0.020806536056255737,-0.008495666012107023,-1.474151405945721,-1.366066981568805,-0.21882618595684844
112,0.9291706569622677,0.02087392648809222,-0.006597062677567494,-1.4738138767324402,-1.366008673403309,-0.21777933105626168
113,0.9185771053033777,0.020880456725715497,-0.007007583361776684,-1.474348570338823,-1.3670308682269785,-0.2175394274981135
114,0.9181767023072595,0.020820863164959996,-0.008589083168654348,-1.475347593696457,-1.3678533937531085,-0.21711928605111852
115,0.9180857533830014,0.020666171160358023,-0.008791556271454658,-1.4761807263021733,-1.3688956892131756,-0.21728444391695265
116,0.9167941494720346,0.020496349377448455,-0.00981503410743778,-1.4766786651256574,-1.3697998836581766,-0.21755116841472885
117,0.9162103991239663,0.020578806450090106,-0.009555830525076704,-1.476789944225928,-1.370532904771899,-0.21733134042293256
118,0.9205963807428202,0.0205541688605634,-0.009207510095210493,-1.4769235742946272,-1.371025919757335,-0.21695548206761123
119,0.9208489105396322,0.02056445410596863,-0.009972876326649035,-1.4772266525648023,-1.3711899852872318,-0.21677478662380417
120,0.9218022145857198,0.020536586263328088,-0.010577888348775044,-1.4778513137908191,-1.3713990769080309,-0.21648146285428999
121,0.9132909022837888,0.020313529620793715,-0.011137984011450906,-1.4785478718439833,-1.372962914812572,-0.21698023539583272
122,0.9171453241731427,0.020174095948187972,-0.010726058639497582,-1.4793983070916223,-1.3737441316640668,-0.21734985288160144
123,0.9153761272402116,0.020072704605937144,-0.01346343597083758,-1.4795391624793142,-1.374872758482347,-0.21770561812862513
124,0.9169818386070024,0.019915671149181875,-0.012598062802806766,-1.480285914766592,-1.3755423944673366,-0.217853380756009
125,0.9179545027260764,0.019786971381545358,-0.011317304793451563,-1.4809687114665029,-1.3763672269224299,-0.21808094047383136
126,0.9168209076775006,0.019718621358511552,-0.011578239724004168,-1.4817587834892723,-1.3773287493499384,-0.21834182092357343
127,0.9083613573830633,0.01958101723438628,-0.013288198126555736,-1.4823403534740085,-1.3784470033402023,-0.21875243085557394
128,0.9175824175824175,0.019586266817776907,-0.013739465691391353,-1.48271081396834,-1.3791963183893976,-0.21883498204987847
129,0.9201438848920863,0.019510175258756233,-0.014693367995933479,-1.4833098446406998,-1.3797071054647743,-0.2191493484336456
130,0.9093842729970326,0.01939038845597733,-0.0152145599499061,-1.4837118410875931,-1.3804522354907423,-0.21928885463444123
131,0.9215487456812378,0.019314053215923273,-0.014948080606165717,-1.4842273460098085,-1.3809001477698044,-0.21939884471979912
132,0.9207370464841816,0.019374931014204774,-0.014565459102538574,-1.484326392569898,-1.3811275573368806,-0.2191768428893203
133,0.9091046182846372,0.019280433415253255,-0.015104553096709198,-1.484647225863949,-1.3821186489914667,-0.2193977198883171
134,0.9171927933477055,0.019252088379527525,-0.013642849996228312,-1.4850719302218156,-1.3825209920656887,-0.2192582140889563
135,0.9222123859743658,0.01923218006209366,-0.013851298258350022,-1.4852698016063826,-1.382761565511856,-0.2191734012100889
136,0.9119558645707376,0.019193802827688348,-0.014897501091679827,-1.485671997305503,-1.3834940461289646,-0.21928605978821192
137,0.9128873266343178,0.019147501305107853,-0.01487103392307972,-1.4860364716507957,-1.3840895649926657,-0.2193910432779691
138,0.9191749654992354,0.01915188306349548,-0.013305307472050918,-1.4860154272274244,-1.3846130932054657,-0.21900594919403216
139,0.9192909673769565,0.01914820758771199,-0.013191504280670776,-1.4862575603893204,-1.3847753248873018,-0.21885981989091616
140,0.9214438162279552,0.019129988678926027,-0.01217993619541292,-1.486443871577952,-1.3849777029751602,-0.21871047053596307
141,0.924455242578392,0.019146655184703626,-0.011941293157111635,-1.4864848096093308,-1.3851952404088743,-0.21841588256995234
142,0.9204045569049141,0.019155498923308378,-0.01297319114558879,-1.4866335949136342,-1.3855872988166051,-0.2183278290074667
143,0.9088518184550646,0.019079610438640964,-0.01354842474433649,-1.487069097353032,-1.3862149016229266,-0.2186165374238237
144,0.9197545070962793,0.01904369781248832,-0.013264160350774398,-1.4872323235150935,-1.3865110083450927,-0.21865180987919702
145,0.9237374692642331,0.019063454056678864,-0.013182230951996833,-1.487240922183844,-1.3866204010609324,-0.2185984952553976
146,0.9203612479474549,0.018992832537140965,-0.012239245407255996,-1.4875852324750787,-1.3868751706527702,-0.21871052245144856
147,0.9171743160921715,0.01893783288066448,-0.012060503767699293,-1.4878141536838183,-1.3871222627406172,-0.21870146333846535
148,0.9247927432246552,0.018923414097155332,-0.012106404522883588,-1.4879269123604317,-1.3874526632679303,-0.2187516490773079
149,0.9219526894681331,0.018881401216666448,-0.012324449620797227,-1.4882498334171528,-1.387589820675759,-0.21882005725135376
150,0.9181896648778474,0.018856027759363365,-0.011965256887028772,-1.4884308818235785,-1.3878248034198275,-0.21889638638449035
151,0.9217271895025938,0.018821805300866638,-0.011293322753474196,-1.488537416496385,-1.38803635195547,-0.21894878475850377
152,0.9191184780561311,0.01881641593505087,-0.011650129888373505,-1.4888233858349071,-1.3882197712372957,-0.2189404846757672
153,0.924226901916145,0.018775265817494904,-0.011551892040933707,-1.4891245741906367,-1.388411294491053,-0.21893022526521866
154,0.9195449767232318,0.01875040711469019,-0.011685317054436472,-1.489249233348388,-1.3887100587299497,-0.21899192545658341
155,0.9155493970489101,0.018738064894477203,-0.011455677002457068,-1.489553025156071,-1.3890098985801254,-0.21905768665163317
156,0.9164749536178107,0.018736134667475462,-0.011472238383688134,-1.4895934044225811,-1.3893386834585406,-0.21908343908845102
157,0.9221518510140994,0.018728093566867745,-0.011032598572378469,-1.4897427185064192,-1.3894244388071164,-0.21899399272592585
158,0.9213294709559384,0.01872165448844727,-0.010741719043394687,-1.4898592576525758,-1.3895423891244676,-0.21896797507512175
159,0.9037803244530436,0.018656310013316964,-0.011268401808751773,-1.4902202071069,-1.3901167725735633,-0.2192489039558457
160,0.9189250140950949,0.018606314349668657,-0.011433968961211056,-1.4904620344768913,-1.3904132292930222,-0.21939124678711344
161,0.9197202371902083,0.018591652296418393,-0.011748033440761483,-1.4906032007461372,-1.3906940216054025,-0.2194577071711529
162,0.9090395267342402,0.01855054568575071,-0.011934611514659643,-1.4909948086016866,-1.391072859756115,-0.21964613214138082
163,0.9127596212583995,0.018516403515224406,-0.012238438065223445,-1.491182895772364,-1.3913975057486496,-0.21975975737618894
164,0.9179593373493976,0.018504419940660533,-0.011966407645134668,-1.491322627389871,-1.3915271909685127,-0.21974771342738394
165,0.912209064924459,0.01847583087095984,-0.012197468570636175,-1.4915818445293896,-1.391788708594289,-0.21985914647854563
166,0.9222134028801452,0.018453244538228806,-0.012236895435313195,-1.491760655704481,-1.3919121091037012,-0.2198985684218813
167,0.9131935326555877,0.018418918312914773,-0.012175896612423034,-1.4918732825076502,-1.3921175126361116,-0.2199945234919765
168,0.925140598875209,0.018415215762361527,-0.011798385762962865,-1.4918531813086637,-1.3922477784986456,-0.2199352071246841
169,0.916164075669601,0.018388318809347572,-0.011708267128555463,-1.4920774248049542,-1.3924772720696144,-0.21998733049708963
170,0.916314549601765,0.018371288300435804,-0.011503362676420131,-1.4922585604534422,-1.3927250540551657,-0.2200836619341575
171,0.9117315919837874,0.018337513472850984,-0.011860454645477298,-1.492464634580692,-1.3929723255604367,-0.2201875446225127
172,0.9111556193787318,0.018312806376358848,-0.011956473892405095,-1.4926202414995278,-1.3931454862133883,-0.22025497053173954
173,0.9178633842413191,0.01829756821193799,-0.012154515174115794,-1.4927282819109657,-1.3932772298796388,-0.22026472853389878
174,0.9253901789113057,0.018279993131101402,-0.012357683002418471,-1.49281477183501,-1.3934106527600307,-0.22030054469710034
175,0.9188448807213788,0.018265407789332885,-0.012539362892139206,-1.492904002927215,-1.393554008038391,-0.2203425998948145
176,0.9278186968838527,0.018246946676603166,-0.012329640613045709,-1.4930365241359682,-1.393643737307409,-0.22038300309905237
177,0.9183213843324199,0.018221929433282314,-0.012033305802573419,-1.49316824323029,-1.3937917838152052,-0.22043325037254693
178,0.919742457138579,0.01820442598204983,-0.01229445368845872,-1.4932923498104227,-1.3939560599108254,-0.22049560989040834
179,0.9149289815654276,0.018194746959253882,-0.012110768360219789,-1.4933616218759098,-1.3941188036414605,-0.22050310237144086
180,0.9118257652964934,0.01815164427179702,-0.012381844434468872,-1.493489701121886,-1.394324166114596,-0.2206044204432443
181,0.9106716417910448,0.018140262274217583,-0.012812567188494446,-1.4936376366579978,-1.3944965580890756,-0.2206794773234826
182,0.9162674914193037,0.018126064763066926,-0.012980774640611528,-1.4937608055017226,-1.3946430082261614,-0.22071200353202533
183,0.9218899567331623,0.01811441047835389,-0.012842072661749354,-1.4938314464545788,-1.394718338159884,-0.2207178289850486
184,0.9180193900672338,0.01810171089228041,-0.0129064836067739,-1.4938955383780796,-1.3948524891593075,-0.22076597666790632
185,0.9116915422885572,0.01807822152349705,-0.013266070718072797,-1.4940345743060466,-1.3950018277381169,-0.2208626831117756
186,0.9266037664355272,0.018063213469378975,-0.01301798721481866,-1.4941548569252803,-1.3950584577856469,-0.22090619925520633
187,0.9235673624288425,0.01805729538196721,-0.013123027865114866,-1.494221300676018,-1.3951330009036966,-0.2209071565284028
188,0.9174235543445353,0.01804437916481785,-0.013118718051747984,-1.4943037733422138,-1.3952410796167987,-0.2209361384857418
189,0.9174968167178489,0.018027438429098704,-0.012980197826116535,-1.4943914137336418,-1.395343200980618,-0.22097617528039712
190,0.9211366053791217,0.018018918967953313,-0.012875918868489659,-1.4944749862532476,-1.3954507112918002,-0.22099228931391537
191,0.9200781191316758,0.01801203197204752,-0.012975770912867645,-1.494532538575484,-1.3955352074227434,-0.22102428284845108
192,0.9256138752893848,0.018008010447882205,-0.012995715683582229,-1.494563104096707,-1.3955894323024225,-0.22101434854014715
193,0.9196945064085599,0.017987037156568443,-0.01289812388157983,-1.4946575724065,-1.3956787971074485,-0.22108372751648778
194,0.9048028727463155,0.017959287019131007,-0.013116456392641468,-1.4947820160089957,-1.395824338492444,-0.2211833780575884
195,0.9166761309861821,0.01795062388710533,-0.013184632372158857,-1.4948593437504145,-1.3959173767888726,-0.22121477757672456
196,0.9216572645421601,0.01794424515741637,-0.013146005027953638,-1.4949028107273175,-1.3959662884593653,-0.22122979090206105
197,0.8988186761672604,0.01790808169232291,-0.013259561766545264,-1.495063652745641,-1.3961167549592153,-0.22132521479120806
198,0.9216624590225706,0.01789930573547709,-0.013294010401537106,-1.4951457445096294,-1.3961619254425963,-0.22135636631359504
199,0.9167389092005578,0.017889837851794335,-0.013497428833017045,-1.495194548527291,-1.3962592821592623,-0.2214057112615297
