episode,service_level,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity
19,0.9087945413191811,0.10731678866267064,0.01618902024464138,-0.8447013185515075,-0.49589862874235613,-0.2830600944913274
20,0.9175791210439478,0.1003493763881361,0.01588004940717606,-0.8800952919874098,-0.5229919253341098,-0.28726307878972873
21,0.9228787878787879,0.10139423198559434,-0.0007446077443306799,-0.8929373714123363,-0.5253505411930464,-0.27784101119900523
22,0.9126698716735435,0.09884946114610176,-0.004802291713477905,-0.9069579343386268,-0.5421836054069465,-0.264112650027338
23,0.9088456783185344,0.09495118463924326,0.0007645827343695773,-0.9372912095751166,-0.5826828388741366,-0.28229151551265025
24,0.9195916494608856,0.09329752773557343,0.013995959624815443,-0.9619772234985763,-0.5902929128898305,-0.269762676763436
25,0.920327906010351,0.09339286452651162,-0.00018029250562806478,-0.9797393966758988,-0.6034338317549861,-0.25813916159016664
26,0.9128714378115131,0.09052060531375906,-0.0028778824439088606,-0.9970376554432985,-0.6440473408197382,-0.2700634349633071
27,0.9220220182088301,0.09134526653302828,0.003013843251736712,-1.0085871210922996,-0.6635218706473832,-0.2677269542340871
28,0.9241511706692765,0.08983212910542625,-0.0002964062712441789,-1.0255536954488027,-0.6806848746021981,-0.26528055418214347
29,0.9163475257190058,0.0865741197204364,0.001965508893100727,-1.0431051069715742,-0.7117854520172817,-0.2702948274699586
30,0.912270793328062,0.08224514794031362,0.008397140990085978,-1.071108707875495,-0.7276426306483823,-0.26813206705842313
31,0.9221420432966199,0.08290975961707295,-0.004648452399540269,-1.0744548780812808,-0.7337800399256962,-0.25272620373384713
32,0.9147176054749191,0.08296294182586902,-0.004336061931930278,-1.0950321597736363,-0.7538287545152624,-0.2502960167298165
33,0.9177054522032357,0.08169244272350581,0.0005070196040674985,-1.1196559519792326,-0.7659684737822565,-0.24487610491124073
34,0.9018822284375236,0.0752272965147402,-0.019584607903820786,-1.1446722479889653,-0.8013527419810068,-0.2624271750713093
35,0.9211992570973733,0.07492501909281118,0.001503474108462048,-1.1454394176981813,-0.8088800182178435,-0.2546023816054964
36,0.9175552959795019,0.07373235010243011,-0.0033006675094340524,-1.151538491038361,-0.8184235431875049,-0.2542147180210866
37,0.9218678642106866,0.07345017054446198,-0.005926154011067872,-1.1634237238302245,-0.8254374969998487,-0.24665783883317338
38,0.9083050207625519,0.07055352996206862,-0.0077333331057442235,-1.1823601120962421,-0.8493965015638129,-0.25692658663774964
39,0.9224812030075188,0.06972742308820895,0.007692278486466118,-1.1957193983473176,-0.8625710294479962,-0.2552693148499834
40,0.9167387461923207,0.06800407854447564,-0.007155303573455374,-1.2035252282369329,-0.874578843999207,-0.2524902079664121
41,0.907985913892991,0.06726222508720962,0.0020417079073971394,-1.2150283433672868,-0.8869461544141176,-0.2503131896757791
42,0.9160360224004843,0.0664618239940224,-0.008024138315902613,-1.2226081110356426,-0.8946320438154476,-0.25035861509772367
43,0.9220917822838848,0.06570967751816387,-0.00583226078061046,-1.2288235717184035,-0.9037744350151208,-0.24866989867148323
44,0.919855044821667,0.06431857138785713,-0.007297575765739747,-1.2399102932673398,-0.9173055102493627,-0.25096583428252406
45,0.9240534855769231,0.062900955216488,0.0004026571974891561,-1.2463549597769712,-0.9197345362825778,-0.24517454188355287
46,0.9144061302681993,0.062094592889667864,-0.002474459051595246,-1.2516927656560157,-0.92977299981567,-0.24062784875675847
47,0.9191390120813581,0.06317811579574627,-0.005452634723982901,-1.2527991775534697,-0.9305420802913752,-0.23023568976670838
48,0.9145030656271289,0.061089448202927416,-0.007240689028670299,-1.2674380958383762,-0.9403133455772746,-0.23305925873184966
49,0.919046531109588,0.059844948322845065,-0.013742781598553352,-1.2727099233794128,-0.9503272854139724,-0.23075798112748355
50,0.9178818984129389,0.057662448543688447,-0.00420979942717783,-1.2879655962814605,-0.9613244238907142,-0.23154268427438593
51,0.9217814371257484,0.05648088536384168,-0.013541163009614323,-1.2956300578307431,-0.9724559048571353,-0.23414778451911009
52,0.9106729857819905,0.05587904854999267,-0.009855648674506848,-1.3040867400407978,-0.9837396398336552,-0.23469738848849642
53,0.9155658761277552,0.05535003435091211,-0.008279190326983278,-1.311132928224286,-0.9943629562881053,-0.2352774535758932
54,0.9089664613278576,0.05405527300612908,-0.009409311071057773,-1.3171936958415411,-1.0072578256005935,-0.2382849166926764
55,0.9153464974847961,0.053086014161435935,-0.012464746088665808,-1.3218821853556066,-1.0144826669530946,-0.23932212859582935
56,0.9111935496082069,0.050799788610099324,-0.010246137873758603,-1.3312551608376233,-1.025614670549562,-0.24352980823543263
57,0.9025656459258145,0.048754201401876134,-0.018467224240871813,-1.341192297880098,-1.0417683110133946,-0.24968480668582854
58,0.9092823830299384,0.04786585139178975,-0.010351112846496624,-1.34751393160082,-1.048190902849277,-0.24829510752766515
59,0.9215612117544723,0.046944715133302534,-0.006069911001871517,-1.3536258443055016,-1.0522726462574874,-0.24706661663635668
60,0.9227248657235797,0.04717926835450272,-0.008315214626579435,-1.356985494352521,-1.055144071536394,-0.24338608203572296
61,0.9162634358955417,0.04666564647623404,-0.00779960304529457,-1.3595404456356934,-1.0625921105367662,-0.24391592146251137
62,0.9162627380634327,0.0461910044550124,-0.00026698155964443817,-1.3621080412837494,-1.0671488075668134,-0.24419498756411076
63,0.924209810807749,0.04615637828727567,0.001861835216591703,-1.363070890064926,-1.068383706684036,-0.24110773724505538
64,0.9185753507089398,0.04522060997338932,0.00040917248973201353,-1.3729090918168212,-1.0693767944382047,-0.24175418627910253
65,0.9140461997019373,0.044286226764681594,-0.009803774342684715,-1.379010625551252,-1.0760204963760138,-0.24287831432705845
66,0.9166352035037378,0.04382149025300586,-0.008783851096188035,-1.3848479032600371,-1.080936765917195,-0.24150576715474412
67,0.9183657942787584,0.04368971391544376,-0.009395735353618635,-1.3877742242551974,-1.0837232790422622,-0.23939167594634983
68,0.9183718861209964,0.043927207270935305,-0.008371356052966265,-1.3883255979985611,-1.0853176812184544,-0.23736259362283652
69,0.9169190007570023,0.04286494831486455,0.0009076602806540756,-1.3928883362223368,-1.0886571176725734,-0.23642693174722598
70,0.9124990426591101,0.04190400165000854,-0.009589955105734968,-1.3981042901467702,-1.0948290745966642,-0.2389047371969719
71,0.9147586002152374,0.041178988004609986,-0.01051967478688814,-1.4026168284212348,-1.1011022872544165,-0.24134758803598164
72,0.9195602070502891,0.04136390488416055,-0.015065160331451116,-1.4035283013705393,-1.104398914187255,-0.2389602030600279
73,0.901813205610674,0.04102691551551971,-0.014098743117790784,-1.4059528603760816,-1.1141899467729213,-0.24204046704813814
74,0.9205886803874092,0.04093770673737563,-0.003241719823133271,-1.4084931113505723,-1.1147533029812213,-0.23809762204873683
75,0.9218767580542324,0.04066242976132386,-0.002102539468026817,-1.409065607190452,-1.1179649260220894,-0.2367743053755911
76,0.9199226017712288,0.04029680079177389,-0.0028734399635895174,-1.412055101615678,-1.1229507781856871,-0.23698043153487708
77,0.9181647235802933,0.04031777768876863,-0.00506202128803458,-1.4140761026890167,-1.12527932255983,-0.23564252533661306
78,0.9159323828612487,0.040136840774641205,-0.006882075773754505,-1.417222451929387,-1.128577644110612,-0.23537410670702566
79,0.9084147257700976,0.03959117983804056,-0.01137344096225104,-1.4206896129438014,-1.134996685361328,-0.23664963857000132
80,0.9150485436893204,0.03878033224732283,-0.014430059851861205,-1.4244261576007684,-1.1391669000656286,-0.23824884639604116
81,0.9275772407464056,0.03917048456685981,-0.011720100424553239,-1.4247515540403517,-1.1391013919225028,-0.2354493934135987
82,0.9134272228404774,0.03895209764338482,-0.014300879352083013,-1.4262697713563774,-1.1412192835229942,-0.23504793751508432
83,0.9318975995138256,0.03925265281412775,-0.0049829480832140035,-1.4258577541050552,-1.1416604177887446,-0.23223155911792118
84,0.9248881923473873,0.03916715130572935,-0.006683310549078372,-1.4278191161624187,-1.1448262571795194,-0.2316299395429647
85,0.9087512144084896,0.03867491439374252,-0.017102929616935488,-1.4316343309897146,-1.1502953900321011,-0.23352562151305573
86,0.9255594287641966,0.03874737980648886,-0.009474621114250615,-1.4319613441067836,-1.1498023383477776,-0.23128064159480916
87,0.921255946717412,0.03891479173973373,-0.005879631563696904,-1.4306867629625646,-1.151094951520239,-0.22965936504837464
88,0.9137392221092662,0.03912467080280257,-0.01047284861691686,-1.4309011882286837,-1.15367438952101,-0.22945121587586476
89,0.9128158776786051,0.03864510164271618,-0.010367067429225389,-1.432762670714869,-1.1572308781348786,-0.2299086296472811
90,0.9124849759615384,0.038141322510448605,-0.011185146435875636,-1.4346911326474872,-1.1600707386898,-0.23150169180343338
91,0.9214161038172574,0.0382736068041223,-0.010448803261010726,-1.4352300284542123,-1.1615492766165982,-0.2302532372313579
92,0.9135301630230637,0.037716624187102483,-0.011988277932583224,-1.4370927594253364,-1.1643970699988504,-0.2313052986239085
93,0.914791547687036,0.03758457417346751,-0.011686513298183555,-1.4384050552578433,-1.165608180948878,-0.22977446630605716
94,0.9185060719468419,0.037504755387777845,-0.01185401794017591,-1.440462500423365,-1.16721738250886,-0.2285231003826948
95,0.9148355754857997,0.037375542319089385,-0.010496414988204318,-1.4426816783393666,-1.1689388781398202,-0.22918986159287846
96,0.9117680500284252,0.0369880206016027,-0.010125196704476671,-1.4448520120858261,-1.1721609134151902,-0.23002615925982461
97,0.9144991179671959,0.03693342848528668,-0.009988888073069345,-1.446075921919676,-1.1750798174513453,-0.23017073891615925
98,0.9122866894197952,0.03669328629571865,-0.006650553458320694,-1.44719195108315,-1.1764875780490665,-0.2300769584238721
99,0.9164110138999356,0.03654369421669647,-0.006102027226196936,-1.4489150856975996,-1.1781734075969714,-0.2305729123545329
100,0.9115504287774152,0.036280833582643196,-0.014594301362095566,-1.4508526309224454,-1.1809942661516872,-0.23173556859182884
101,0.9127841123612475,0.03619977667409328,-0.014863930842141417,-1.4520300975684248,-1.182582168884805,-0.23179129534258214
102,0.9210667278849097,0.03626125895426753,-0.009953128438051448,-1.4523650095451708,-1.1832260656873497,-0.23090218455263956
103,0.9252308272093461,0.03617205781993407,-0.006507313638338542,-1.4532562526056696,-1.183448165398906,-0.22990573732508224
104,0.9142549261083743,0.036005619459419776,-0.010685705579150313,-1.454087826924008,-1.1851025983608965,-0.22973704777342335
105,0.9219460442558352,0.03581449183514962,-0.010415945357318719,-1.4551293684223272,-1.186152164138969,-0.23013316137927403
106,0.9276861853325753,0.03589132900227063,-0.007042353670004698,-1.4543799238106676,-1.1859218453715663,-0.22883112591126903
107,0.9141905241544958,0.03588160862056051,-0.007910115687756018,-1.4544732772572555,-1.1873837698237193,-0.2282984003591369
108,0.9186493855750196,0.035797196859337084,-0.0067401127677534515,-1.4554134415750675,-1.188354069042782,-0.2281964855562259
109,0.9122860519193382,0.0356484043383908,-0.0062341561610736685,-1.4564426946435807,-1.189139540933154,-0.22791859688113805
110,0.9122462838602581,0.035380221886941565,-0.005516332492203192,-1.457775533731195,-1.1905563646047956,-0.22844606026445077
111,0.9140086852351004,0.035201063921668226,-0.007562889434618765,-1.4590099726777535,-1.1921490685724496,-0.22914759889180342
112,0.9253305288461539,0.035173041173868186,-0.006718781709004069,-1.4593884945197295,-1.1925660545561958,-0.2287509704959795
113,0.9049727903921937,0.034860894154927324,-0.0107063866501212,-1.4612173756146303,-1.1947032653310257,-0.22976958071780007
114,0.9190404231205138,0.03481548230047422,-0.01016765828474312,-1.461694511740686,-1.195583807167844,-0.22980110558345418
115,0.9146752565735261,0.03475583065521984,-0.01091823844922101,-1.462451737317819,-1.19694145438586,-0.22983621463507214
116,0.9206355126244732,0.03462445234695819,-0.009911745361635365,-1.4629184483050484,-1.1975240915355279,-0.22986983486503976
117,0.9117412595376381,0.03450562703575291,-0.009728638882879285,-1.4637166193825641,-1.1987478787907493,-0.23006184277228287
118,0.9257201961385229,0.034521136108491765,-0.007936341478174657,-1.4637826728967271,-1.1985527887153302,-0.22909250008902776
119,0.9219817550288179,0.03441108533099602,-0.006505859885442006,-1.4643730290090669,-1.1988767073998314,-0.229114812687552
120,0.9204714498226342,0.03437144256291932,-0.006258949267166783,-1.4650341272439396,-1.1992898190508416,-0.22892312730468492
121,0.9225562488183021,0.03437785805009143,-0.008032745772972954,-1.4658419432886247,-1.199842851206854,-0.22870569928276863
122,0.915311678915502,0.03422689958389908,-0.007685912876475075,-1.4664929187320537,-1.20068743921554,-0.22910105149410556
123,0.9194648577350669,0.03415892864241761,-0.009741705598577429,-1.4671078883119526,-1.2015864037514759,-0.22919050799830415
124,0.9118684351759565,0.03408167476696958,-0.013250714999607003,-1.467830870907631,-1.2024897237788985,-0.2294456382790274
125,0.9152858011553664,0.03404032097572255,-0.012692364312687932,-1.4680359736525561,-1.203094097172283,-0.22949644369813152
126,0.9218814675446848,0.033986429628143376,-0.012631057766534984,-1.468581476636415,-1.203335029354503,-0.2294089196785443
127,0.9132290184921764,0.03389743328432023,-0.01281036721055964,-1.4692194657763098,-1.2042138376430775,-0.22969636299291357
128,0.9227686840812006,0.03389208122382971,-0.011208652792477377,-1.469296562491434,-1.20438535391399,-0.22954383892351263
129,0.9225505677118581,0.03388980711930183,-0.011632737035685342,-1.4693767387071863,-1.2048493836255505,-0.22933524422467427
130,0.9111387819787186,0.03384511584119297,-0.013157499506696809,-1.4696162703670486,-1.20569787619921,-0.22922706396294237
131,0.9310652869798258,0.03388818053701122,-0.012149025379623455,-1.4696454705464943,-1.2056590334957982,-0.2288373088733571
132,0.9170496496647329,0.033824942769008166,-0.011443168162730201,-1.470175287788179,-1.2062052572148787,-0.22877973816004213
133,0.9157587031623704,0.03377104517719629,-0.01160681078287054,-1.47063642924802,-1.206673633950646,-0.22875317631808176
134,0.9155046668933984,0.033745885677207176,-0.01193891698323269,-1.470606241140877,-1.207298178157919,-0.22885335003441873
135,0.9159190721069029,0.033662160046421696,-0.011575948825644227,-1.4708712055713409,-1.2077704759860726,-0.228869309121922
136,0.9181811410695665,0.03359193153961395,-0.012370316881856521,-1.471189795808614,-1.2085113569363093,-0.22897547566029286
137,0.9185876532103902,0.033568029202462296,-0.014337221718847229,-1.4715846750473367,-1.2092182268636027,-0.22912992862993767
138,0.9252866994323161,0.03357030360941487,-0.012503932143134354,-1.4714839757798248,-1.2091614567331221,-0.22869766449339646
139,0.912616963477211,0.03358545797233807,-0.012864176927586738,-1.4718277056991902,-1.209637902478488,-0.2285527302256871
140,0.9203037479793993,0.033494897148278156,-0.012714875495131867,-1.4722591972488093,-1.2099169811482915,-0.22862529251610228
141,0.913953488372093,0.03337769612007949,-0.013679616375633825,-1.4726866112664976,-1.2105937350816365,-0.2289986908140881
142,0.9205232909860859,0.03335973725491047,-0.013400662712383288,-1.4726987758877657,-1.210926178912875,-0.2289369330122959
143,0.9228865341480393,0.03331203833739767,-0.012514695761102628,-1.4729669205551958,-1.2109744033536194,-0.2289019741907548
144,0.9106639225550728,0.03326862501002889,-0.012948777882357146,-1.4732097188313888,-1.2113547388258878,-0.22884157988487155
145,0.9145856227973777,0.033209243743233856,-0.013256368805561494,-1.4735675577584544,-1.2116920720930073,-0.22894240303830626
146,0.9120546717454627,0.03312513878571059,-0.013413115918579686,-1.4738993306792603,-1.2123620051197632,-0.2291374411941659
147,0.9075361774102613,0.033063274134594006,-0.01427252047533028,-1.4742363116777222,-1.2129481419851094,-0.22926960394903376
148,0.9189491753115904,0.03304249352791532,-0.014364458682285003,-1.4744947912601583,-1.2132160762614634,-0.22933540174293068
149,0.9101947222013382,0.0329923564674304,-0.015201924040767827,-1.4748959059183624,-1.2137067649094833,-0.22955808067405756
150,0.9112921140318401,0.03293741243711492,-0.015332283286260242,-1.4752384372823257,-1.2141805635673477,-0.22972211232644874
151,0.9198187401692757,0.03288627903860863,-0.015190671370145821,-1.4753405400464843,-1.2144595635892612,-0.2297682460887971
152,0.9185251263752602,0.0328282019010525,-0.015071509446745701,-1.475649655684594,-1.2147539412211992,-0.22993281815736458
153,0.9218556932639383,0.03279955626940683,-0.015276094461268215,-1.4757278146854376,-1.214991763806629,-0.2299304113892031
154,0.919535430978859,0.032766182772690756,-0.015153363205425556,-1.475980095866097,-1.215220033744662,-0.22997083224481366
155,0.9170223030392993,0.032743239476702185,-0.0145221827868293,-1.4762743989299485,-1.2154568418821785,-0.22992412493197092
156,0.908814823357552,0.0326926830032442,-0.014573187826450002,-1.4764207383178467,-1.2159032558245966,-0.23001497882452218
157,0.9183634921234558,0.03267579179017515,-0.014660633202221222,-1.4766135442630521,-1.2161100339926023,-0.23006578532805502
158,0.9218827289676953,0.032632510067355174,-0.01367915342076439,-1.476878279412543,-1.21628494688245,-0.23013914232799934
159,0.9159310475468839,0.03261116830850911,-0.014084113268936197,-1.4770823013621972,-1.2165204334876125,-0.23008500152852515
160,0.9073867440303504,0.032553916575118275,-0.013854389618132052,-1.477477772902646,-1.2168501159968566,-0.2301555421995603
161,0.9117636001353434,0.03250963623650373,-0.01375325890954879,-1.477754453016851,-1.2171597054645231,-0.2302997158618936
162,0.9154469071968977,0.032474792830725255,-0.014007462626396263,-1.4780223335945821,-1.2174822704778063,-0.23042864381595665
163,0.91226151873916,0.03243300280920339,-0.01473620209917385,-1.4782368566937625,-1.2177327345629423,-0.2305686697564344
164,0.9146285714285715,0.03240294606711241,-0.014757528062133624,-1.4784111352556615,-1.2179210939073561,-0.23061243878146598
165,0.91725556178725,0.032380902712482215,-0.014531902444608091,-1.4786147095552455,-1.218101561830697,-0.23061452322905904
166,0.9151372667981192,0.03235940740138588,-0.014749809712509457,-1.4787811371535542,-1.2183101075012102,-0.23072677996891186
167,0.9160296804504269,0.03235022106349873,-0.014734413154806468,-1.4788946767312496,-1.218523575006336,-0.23076100914315967
168,0.9141855732268034,0.0323270013392056,-0.014876960384495395,-1.4790087137981107,-1.2187372315331695,-0.2307855385362956
169,0.9132214336675303,0.032290372766365934,-0.014847985782880163,-1.4792139226127363,-1.2189646284076434,-0.23089228845984125
170,0.9116386538963217,0.03224236978975988,-0.014994650935768586,-1.4794561619324054,-1.2191656543402218,-0.23104483632634704
171,0.923930749706406,0.03221673585644202,-0.014712759027336072,-1.479585775318476,-1.2193353529921582,-0.2310809769315122
172,0.9198710741323739,0.0322166250467055,-0.014760187328046376,-1.4796369938070566,-1.2194676329795966,-0.23106492923426805
173,0.9195258178502222,0.03220469174915513,-0.014391225052894745,-1.4797369089747234,-1.2195543862542975,-0.23106991032728777
174,0.9142094177824582,0.03217440034584073,-0.014537133466288247,-1.4799125071589971,-1.2197481575986149,-0.231197690720696
175,0.9201698035237988,0.03216325481304191,-0.014624122581738138,-1.4800134287092863,-1.2198714783064144,-0.2312389293724873
176,0.9252951861943688,0.03214389951168997,-0.014523393231635573,-1.4801513558611243,-1.2200067350759838,-0.23129296327920554
177,0.9129398410896709,0.03211766457049604,-0.014747019290505224,-1.480292352400415,-1.2201773653334909,-0.23140705239156184
178,0.9192696544439415,0.0321068551852707,-0.014561387245712374,-1.4804107106447788,-1.2203215253787272,-0.23147092497178137
179,0.9196391655703815,0.03208289737567222,-0.01427962499648912,-1.4805126381795841,-1.2204512106194378,-0.2315114094419819
180,0.9187422049208209,0.03207546719390998,-0.014151298630761372,-1.480637993716682,-1.220508316513041,-0.23144171503606337
181,0.9252272467957251,0.03207521408894091,-0.013977799989114595,-1.4806291861694267,-1.2205124792120288,-0.23137910062711933
182,0.918496126960136,0.03206275343662729,-0.013970981443517452,-1.480745214069596,-1.220627389038067,-0.2314418274377138
183,0.9249560435449478,0.032062648962263025,-0.013885424125551655,-1.4807730788610916,-1.2206616288042138,-0.23138302694392404
184,0.9227749679172643,0.032050808489112,-0.013609137250411914,-1.4808335533686972,-1.2207109378331504,-0.23138716285253427
185,0.9128785060635369,0.03203349613642274,-0.013585586384419009,-1.480954348777819,-1.2208535854017284,-0.23146074118533297
186,0.9180482290881689,0.03201273760842051,-0.013522766932549469,-1.4810621345134714,-1.2209807648583018,-0.23150835573871778
187,0.921060549078601,0.03200492939287448,-0.013491045984757541,-1.481118977018032,-1.2210481201852577,-0.23150088678976458
188,0.9158421471625157,0.031991277349013504,-0.013484375184822588,-1.4812125346681988,-1.2211649613040187,-0.23153605509076838
189,0.9264303104077907,0.031989201559445145,-0.013244524480367018,-1.4812239294452612,-1.2212267499830172,-0.23153577585368257
190,0.9071079637974779,0.03196870370130798,-0.0134778386036631,-1.4813451515027207,-1.2214005516886517,-0.23161882349709972
191,0.9190824865511058,0.031957756084997506,-0.013707706877530099,-1.4814285374613556,-1.2214977943583827,-0.23166381258086086
192,0.9175725674180875,0.031945925799727555,-0.013793765262846045,-1.4814787849621667,-1.2216045229387,-0.23172250737968658
193,0.9187007205643792,0.03193509634510841,-0.013895223956317556,-1.4815617681528968,-1.2217035406007184,-0.23177341799681275
194,0.9138134592680047,0.03192620793706913,-0.014045702928759327,-1.4816274174373616,-1.2218091238817417,-0.2318199870982056
195,0.9220018885741266,0.0319207089058508,-0.013986048606846987,-1.4816800777201447,-1.2218544001718814,-0.2318142242879521
196,0.9174664838513101,0.031906151842106927,-0.013974300562564998,-1.481749315737951,-1.2219726579974797,-0.23188525180106642
197,0.9226013281428899,0.0319043304566462,-0.013884318695510175,-1.4818054254088981,-1.222020749607434,-0.23188561019353326
198,0.9207452938916635,0.031895855603935735,-0.01377760784819945,-1.4818812573407045,-1.2221012585599123,-0.23193066844831825
199,0.915480729304292,0.03188647646570879,-0.013795836070754927,-1.481950266029054,-1.222197141811094,-0.2319875653627057
