episode,service_level,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity
0,0.8417631143844881,-3.572206712505185,-1.11237032245831,-7.346215747027436,-11.93309491269691,-6.564850028560011
1,0.8439136733405148,-6.96308675551801,-2.259708036648791,-14.722052822211474,-23.59388647103801,-12.793860560036372
