rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,global_onsite_backlog,global_depot_backlog,demand_weighted_depot_backlog,demand_weighted_onsite_backlog,fleet_broken_fraction,depot_idle_fraction,fleet_failure_risk,fleet_low_health_fraction,maintenance_restoration_value,onsite_shortage_pressure,depot_shortage_pressure,current_station_onsite_shortage_pressure,current_station_depot_shortage_pressure,broken_cargo_distance_pressure,late_broken_cargo_pressure,repaired_idle_away_pressure,depot_pipeline_pressure,depot_queue_pickup_opportunity,degradation_demand_exposure
0.57729316,0.20956631,0.15934014,0.21688354,0.17414245,0.0,0.008680556,0.00040459988,0.0,0.013020833,0.0,0.556216,0.0,0.010674009,0.0,0.009929665,0.0,0.0,0.00019726552,0.020533085,0.0,0.013020833,0.0,0.1206341
0.5939705,0.2135926,0.16156405,0.22235607,0.18266849,0.0,0.008680556,0.00041386287,0.0,0.013020833,0.0,0.55704504,0.0,0.0,0.0,0.008084815,0.0,0.0,0.0001892086,0.020796858,0.0,0.013020833,0.0,0.12386235
0.5875561,0.21372886,0.15212502,0.22621651,0.18056619,0.0,0.008680556,0.0004212733,0.0,0.013020833,0.0,0.55707455,0.0,0.0,0.0,0.009957149,0.0,0.0,0.0002503187,0.021063697,0.0,0.013020833,0.0,0.12601946
0.5926876,0.21281774,0.15504298,0.22866108,0.18906605,0.0,0.008680556,0.00042868368,0.0,0.013020833,0.0,0.55713105,0.0,0.0,0.0,0.009969364,0.0,0.0,0.00019726552,0.021297555,0.0,0.013020833,0.0,0.12739418
0.5105837,0.19926815,0.14027166,0.2828376,0.1893164,0.0,0.008680556,0.0004358498,0.0,0.013020833,0.0,0.557175,0.0,0.0,0.0,0.011097406,0.0,0.0,0.0001892086,0.021561328,0.0,0.013020833,0.0,0.15759003
0.5144323,0.18762141,0.14387405,0.26742727,0.19103432,0.0,0.008680556,0.00043906638,0.0,0.013020833,0.0,0.55726546,0.0,0.0,0.0,0.008498858,0.0,0.0,0.0002503187,0.021828169,0.0,0.013020833,0.0,0.14902797
0.51186657,0.17524567,0.1486648,0.25181624,0.20082575,0.0,0.008680556,0.000442283,0.0,0.013020833,0.0,0.55732864,0.0,0.0,0.0,0.001326849,0.0,0.0,0.00019726552,0.022062026,0.0,0.013020833,0.0,0.14034441
0.5144323,0.17892101,0.13954799,0.26452252,0.19340989,0.0,0.008680556,0.00044630375,0.0,0.013020833,0.0,0.55737686,0.0,0.0,0.0,0.0013389112,0.0,0.0,0.0001892086,0.0223258,0.0,0.013020833,0.0,0.14743873
0.5105837,0.17697702,0.13267939,0.26858723,0.19009562,0.0,0.008680556,0.00044952036,0.0,0.013020833,0.0,0.5574279,0.0,0.0,0.0,0.001348561,0.0,0.0,0.0002503187,0.02259264,0.0,0.013020833,0.0,0.14971802
0.4964721,0.17402716,0.11706316,0.2675459,0.17834333,0.0,0.008680556,0.00045273695,0.0,0.013020833,0.0,0.55746686,0.0,0.0,0.0,0.0013582108,0.0,0.0,0.00019726552,0.022826498,0.0,0.013020833,0.0,0.14914799
0.50416934,0.17462936,0.119809784,0.26113635,0.18301316,0.0,0.008680556,0.00045595356,0.0,0.013020833,0.0,0.55754036,0.0,0.0,0.0,0.0013678607,0.0,0.0,0.0001892086,0.023090271,0.0,0.013020833,0.0,0.14559405
0.52341247,0.18308176,0.13054794,0.2635594,0.191063,0.0,0.008680556,0.0004599743,0.0,0.013020833,0.0,0.55761737,0.0,0.0,0.0,0.001379923,0.0,0.0,0.0002503187,0.02335711,0.0,0.013020833,0.0,0.14696528
0.52854395,0.19416961,0.12065355,0.27256808,0.18433788,0.0,0.008680556,0.00046319093,0.0,0.013020833,0.0,0.5576659,0.0,0.0,0.0,0.0013895727,0.0,0.0,0.00019726552,0.023590969,0.0,0.013020833,0.0,0.15200192
0.5349583,0.20366175,0.11694664,0.28302735,0.17878234,0.0,0.008680556,0.0004664075,0.0,0.013020833,0.0,0.5577113,0.0,0.0,0.0,0.0013992225,0.0,0.0,0.0001892086,0.023854742,0.0,0.013020833,0.0,0.15784755
0.5503528,0.19792983,0.12555113,0.26451054,0.19341034,0.0,0.008680556,0.00047042826,0.0,0.013020833,0.0,0.5577982,0.0,0.0,0.0,0.0014112848,0.0,0.0,0.0002503187,0.024121583,0.0,0.013020833,0.0,0.1475435
0.54137266,0.19295222,0.13418822,0.25963378,0.19814073,0.0,0.008680556,0.0004784698,0.0,0.013020833,0.0,0.55789435,0.0,0.0,0.0,0.0014354093,0.0,0.0,0.00026779703,0.024748757,0.0,0.013020833,0.0,0.14484823
0.5093008,0.18373743,0.13392165,0.24245606,0.22018015,0.0,0.008680556,0.00047891767,0.0,0.013020833,0.0,0.5581075,0.0,0.0,0.0,0.001436753,0.0,0.0,0.00033729957,0.025569635,0.0,0.013020833,0.0,0.13531655
0.5093008,0.19898075,0.13507898,0.24062775,0.21456677,0.0,0.008680556,0.00047415384,0.0,0.013020833,0.0,0.55833054,0.0,0.0,0.0,0.0014224615,0.0,0.0,0.0002503187,0.026267488,0.0,0.013020833,0.0,0.13434982
0.5221296,0.20465046,0.13892572,0.23082735,0.21208537,0.0,0.008680556,0.00046859603,0.0,0.013020833,0.0,0.5585823,0.0,0.0,0.0,0.0014057881,0.0,0.0,0.00015371338,0.0270987,0.0,0.013020833,0.0,0.12893607
0.52341247,0.19859143,0.14049356,0.22322074,0.20509198,0.0,0.008680556,0.00046422918,0.0,0.013020833,0.0,0.55875957,0.0,0.0,0.0,0.0013926876,0.0,0.0,0.00033729957,0.027796896,0.0,0.013020833,0.0,0.12472673
0.55676717,0.20611252,0.1439885,0.20730697,0.19038588,0.0,0.008680556,0.00043445526,0.0,0.013020833,0.0,0.55895376,0.0,0.0,0.0,0.0013033657,0.0,0.0,0.0007292148,0.029363094,0.0,0.013020833,0.0,0.115875006
0.6003849,0.22399256,0.14345153,0.18982506,0.14917588,0.0,0.008680556,0.000402788,0.0,0.013020833,0.0,0.55951315,0.0,0.0,0.0,0.0012083639,0.0,0.0,0.0002366595,0.030358056,0.0,0.013020833,0.0,0.10620962
0.58114177,0.21399248,0.1387267,0.15987775,0.14224961,0.004340278,0.013020833,0.00047113062,8.330596e-05,0.026041666,0.0,0.5599405,0.0,0.0,0.00024991788,0.0014133919,0.0,0.0,0.00019523352,0.030749924,0.0,0.017361112,0.0,0.08952203
0.5978191,0.22125706,0.14381391,0.13057907,0.116571315,0.004340278,0.013020833,0.00043595157,7.5814125e-05,0.026041666,0.0,0.5600646,0.0,0.0,0.00022744238,0.0013078547,0.0,0.0,0.0001892086,0.031673726,0.0,0.017361112,0.0,0.073132716
0.6465683,0.25384942,0.17281179,0.13351303,0.12160564,0.013020833,0.013020833,0.00042275942,0.00047640342,0.0390625,0.0,0.5604153,0.0,0.0,0.025609639,0.0012682782,0.0,0.0,0.00037128627,0.032063704,0.0,0.017361112,0.0,0.074822746
0.5388069,0.2611509,0.1651998,0.15721673,0.1381408,0.013020833,0.013020833,0.0003881911,0.00045215673,0.0390625,0.0,0.5605367,0.0,0.0,0.024093535,0.0011645734,0.0,0.0,0.0001695969,0.03329154,0.0,0.017361112,0.0,0.08812574
0.5298268,0.25120223,0.14751972,0.14993516,0.11640775,0.017361112,0.013020833,0.00037548758,0.00054225215,0.045572918,0.0,0.56088054,0.0,0.0,0.02555923,0.0011264627,0.0,0.0,0.0001892086,0.033789486,0.0,0.017361112,0.0,0.08409571
0.5105837,0.24216463,0.13957337,0.13117589,0.100620106,0.017361112,0.013020833,0.00034531663,0.0005176899,0.045572918,0.0,0.5610177,0.0,0.0,0.02611691,0.0010359499,0.0,0.0,0.0005637751,0.03492424,0.0,0.017361112,0.0,0.07359199
0.52854395,0.20828906,0.14986564,0.118670575,0.07922386,0.017361112,0.013020833,0.00032058137,0.00049592694,0.045572918,0.0,0.5612757,0.0,0.0,0.023621496,0.003464934,0.0,0.0,0.0003291191,0.03588955,0.0,0.017361112,0.0,0.06660691
0.49262348,0.19252992,0.14115737,0.09642629,0.06430196,0.017361112,0.013020833,0.00029679274,0.00046111437,0.045572918,0.0,0.56149364,0.0,0.0,0.022415156,0.0019810412,0.0,0.0,0.0001624413,0.036991872,0.0,0.017361112,0.0,0.05414275
0.5028865,0.20752023,0.13169727,0.07840239,0.049630333,0.013020833,0.013020833,0.00026799602,0.00034303652,0.0390625,0.0,0.560877,0.0,0.009125867,0.020660587,0.0019360902,0.0,0.0,0.0007292148,0.038390733,0.0,0.017361112,0.0,0.0439741
0.466966,0.20167302,0.12279351,0.07009916,0.06403616,0.017361112,0.013020833,0.00024603962,0.00033029224,0.045572918,0.0,0.5619499,0.0,0.0,0.009859115,0.0007381189,0.0,0.0,0.00021522994,0.03946829,0.0,0.017361112,0.0,0.039392218
0.48364335,0.19862224,0.14687869,0.06281956,0.07805752,0.017361112,0.017361112,0.00028315274,0.00020923192,0.052083332,0.0,0.5614256,0.0,0.009153456,0.013407558,0.00084945816,0.0,0.0,0.00054444355,0.040420834,0.0,0.021701388,0.0,0.03526851
0.48492622,0.19812585,0.14790814,0.06256374,0.07036184,0.017361112,0.017361112,0.00027061204,0.00020027428,0.052083332,0.0,0.5623494,0.0,0.0,0.0133860605,0.0008118361,0.0,0.0,0.00045926764,0.041374344,0.0,0.021701388,0.0,0.035182677
0.46568313,0.19841324,0.13855976,0.056705654,0.0541343,0.017361112,0.021701388,0.00038904615,0.00019131666,0.05859375,0.0,0.56251836,0.0,0.0,0.013364562,0.0011671385,0.0,0.0,0.00043057703,0.04234054,0.0,0.026041666,0.0,0.031897973
0.4913406,0.18599084,0.12822686,0.05497335,0.04646381,0.017361112,0.021701388,0.00037540615,0.00018561634,0.05859375,0.0,0.56275314,0.0,0.0,0.011347951,0.005173378,0.0,0.0,0.00046584813,0.042955905,0.0,0.026041666,0.0,0.030936424
0.5067351,0.19691727,0.116256446,0.05459534,0.037661035,0.017361112,0.021701388,0.00036319118,0.0001756917,0.05859375,0.0,0.56283617,0.0,0.0,0.010326652,0.0069030765,0.0,0.0,0.00033729957,0.04384054,0.0,0.026041666,0.0,0.030728234
0.50801796,0.1783853,0.12521917,0.050112396,0.038439743,0.017361112,0.021701388,0.00035586223,0.00016973692,0.05859375,0.0,0.56304014,0.0,0.0,0.009313231,0.010082099,0.0,0.0,0.000104005725,0.04435007,0.0,0.026041666,0.0,0.02821529
0.48236048,0.16247684,0.108332574,0.037073612,0.026806785,0.017361112,0.021701388,0.00034364726,0.00015981226,0.05859375,0.0,0.5631701,0.0,0.0,0.009293535,0.0100756865,0.0,0.0,0.00038663624,0.04525588,0.0,0.026041666,0.0,0.020878749
0.47594613,0.15342489,0.11288248,0.037153147,0.024625827,0.017361112,0.021701388,0.00033550398,0.00015319584,0.05859375,0.0,0.5633114,0.0,0.0,0.0004595875,0.0120968735,0.0,0.0,0.0004737619,0.04587103,0.0,0.026041666,0.0,0.02092879
0.5067351,0.13984242,0.13739923,0.07556742,0.02314058,0.013020833,0.021701388,0.00031970596,8.2084465e-05,0.052083332,0.0,0.562689,0.0,0.008165237,0.0002462534,0.009808371,0.0,0.0,0.00033729957,0.046693113,0.0,0.026041666,0.0,0.042520955
0.51314944,0.13537146,0.15325308,0.060531404,0.023602674,0.013020833,0.021701388,0.00027377775,6.889232e-05,0.052083332,0.0,0.5634721,0.0,0.0,0.00020667695,0.006953697,0.0,0.0,0.0007292148,0.0481105,0.0,0.026041666,0.0,0.03410776
0.5182809,0.12041316,0.15808415,0.052157488,0.024719397,0.013020833,0.021701388,0.0002622957,6.559428e-05,0.052083332,0.0,0.56365347,0.0,0.0,0.00019678284,0.0052301413,0.0,0.0,0.0005825833,0.048456553,0.0,0.026041666,0.0,0.029398747
0.5182809,0.1228901,0.15900232,0.051127143,0.023525828,0.013020833,0.021701388,0.00024507262,6.0647228e-05,0.052083332,0.0,0.5636874,0.0,0.0,0.00018194168,0.005194962,0.0,0.0,0.0001624413,0.04903444,0.0,0.026041666,0.0,0.028819725
0.5208467,0.11361882,0.16574611,0.046268802,0.02616619,0.013020833,0.021701388,0.00023741792,5.8448535e-05,0.052083332,0.0,0.563743,0.0,0.0,0.00017534562,0.005179327,0.0,0.0,0.00015371338,0.049235877,0.0,0.026041666,0.0,0.026083713
0.5182809,0.114916585,0.1631002,0.045426928,0.024266731,0.013020833,0.021701388,0.00022976322,5.6249846e-05,0.052083332,0.0,0.56374955,0.0,0.0,0.00016874954,0.005163692,0.0,0.0,0.0,0.0,0.0,0.026041666,0.0,0.025609411
0.5259782,0.124090694,0.16363755,0.045910582,0.023119463,0.013020833,0.021701388,0.00022210852,5.4051154e-05,0.052083332,0.0,0.5637693,0.0,0.0036136366,0.00016215346,0.0068811406,0.0,0.0,0.0,0.0,0.0,0.021701388,0.0,0.025882976
0.62475944,0.20598204,0.15297207,0.07360874,0.0895301,0.013020833,0.034722224,0.00075559644,0.0001826135,0.078125,0.0,0.5655588,0.0,0.0,0.0005478405,0.014076134,0.0,0.0,0.0,0.0,0.0,0.0390625,0.0,0.04163007
0.6427197,0.19715919,0.15325192,0.065897614,0.07390102,0.021701388,0.0390625,0.000846608,0.00030434565,0.09765625,0.0,0.56583226,0.0,0.0,0.005353322,0.0108067505,0.0,0.0,0.0,0.0,0.0,0.043402776,0.0,0.037286993
0.64015394,0.202926,0.14738442,0.07136449,0.05705067,0.021701388,0.043402776,0.0009917725,0.0003173037,0.104166664,0.0,0.5660178,0.0,0.0,0.006922386,0.011250948,0.0,0.0,0.0,0.0,0.0,0.047743056,0.0,0.040393576
0.5388069,0.19627622,0.13317357,0.110449985,0.058922138,0.021701388,0.043402776,0.0010001296,0.00032775765,0.104166664,0.0,0.5662403,0.0,0.0,0.008377014,0.014669862,0.0,0.0,0.00037128627,0.0042712935,0.0,0.052083332,0.0,0.06254123
0.56574726,0.20209749,0.1683767,0.11767712,0.07360059,0.021701388,0.043402776,0.0010046186,0.00033267416,0.104166664,0.0,0.5665256,0.0,0.0,0.007076213,0.016439747,0.0,0.0,0.0001624413,0.004701174,0.0,0.052083332,0.0,0.0666671
0.5606158,0.19566506,0.16300952,0.11584299,0.07392326,0.021701388,0.043402776,0.0010142379,0.00034320957,0.104166664,0.0,0.5665848,0.0,0.0,0.0070789615,0.01159314,0.0,0.006976744,0.00012117788,0.005580099,0.0,0.052083332,0.0,0.06563488
0.5426555,0.19588743,0.15750979,0.10993037,0.07649606,0.021701388,0.043402776,0.0010200094,0.0003495308,0.104166664,0.0,0.5666596,0.0,0.0,0.006190782,0.011636564,0.0,0.0,0.00037128627,0.0061147884,0.0,0.052083332,0.0,0.062293105
0.57344455,0.17821752,0.17847922,0.12758219,0.08229266,0.021701388,0.043402776,0.0010362553,0.00036247863,0.104166664,0.0,0.5667198,0.0,0.0,0.007281194,0.012892179,0.0,0.0,0.00021522994,0.007359531,0.0,0.052083332,0.0,0.07230335
0.59140474,0.1956418,0.18667331,0.15279861,0.09172028,0.021701388,0.043402776,0.0010550664,0.00036370015,0.104166664,0.0,0.566858,0.0,0.0,0.0038089717,0.016373672,0.0,0.0015859891,0.00033955052,0.00803785,0.0,0.052083332,0.0,0.086615115
0.5978191,0.19801807,0.1830875,0.15757616,0.088610254,0.021701388,0.043402776,0.0010629043,0.0003642091,0.104166664,0.0,0.5669503,0.0,0.0,0.0038089717,0.013499087,0.0,0.0,0.0003236159,0.008387656,0.0,0.052083332,0.0,0.08933785
0.6003849,0.19618979,0.18498741,0.16177806,0.09139624,0.021701388,0.043402776,0.0010817152,0.0003654306,0.104166664,0.0,0.56696683,0.0,0.0,0.0038089717,0.0140870605,0.0,0.0,0.00022501902,0.009057306,0.0,0.052083332,0.0,0.091722794
0.6221937,0.19754684,0.19620617,0.1675258,0.09429297,0.021701388,0.043402776,0.0010989587,0.0003665503,0.104166664,0.0,0.56704277,0.0,0.0,0.0038089717,0.014128714,0.0,0.0,0.00033955052,0.009737008,0.0,0.052083332,0.0,0.0949943
0.63117385,0.20045957,0.19846466,0.17131847,0.09703166,0.021701388,0.043402776,0.0011083642,0.00036716103,0.104166664,0.0,0.5670989,0.0,0.0,0.0038089717,0.011257915,0.0,0.0,0.0003236159,0.010086815,0.0,0.052083332,0.0,0.09715452
0.5978191,0.20994096,0.19365487,0.15993749,0.10012004,0.021701388,0.043402776,0.0011256076,0.00036828074,0.104166664,0.0,0.56712335,0.0,0.0,0.005005382,0.006434597,0.0,0.0,0.00022501902,0.010756464,0.0,0.052083332,0.0,0.09070428
0.60679924,0.21054216,0.19598447,0.16370685,0.10147052,0.021701388,0.043402776,0.0011330994,0.00037166022,0.104166664,0.0,0.5672182,0.0,0.0,0.005011978,0.0070271045,0.0,0.0,0.00021522994,0.011007274,0.0,0.052083332,0.0,0.09285751
0.6003849,0.20333134,0.19383088,0.16888677,0.10151409,0.021701388,0.043402776,0.001153702,0.00038095377,0.104166664,0.0,0.5672455,0.0,0.0,0.005030117,0.0070996615,0.0,0.0021532513,0.0003236159,0.011650934,0.0,0.052083332,0.0,0.09580025
0.5798589,0.19282451,0.17819223,0.16317594,0.09640087,0.021701388,0.043402776,0.0011686857,0.0003877127,0.104166664,0.0,0.56731015,0.0,0.0,0.007213448,0.01165459,0.0,0.0,0.00012117788,0.012136638,0.0,0.052083332,0.0,0.09257137
0.5644644,0.1916123,0.16943355,0.15451846,0.09952247,0.021701388,0.043402776,0.001198653,0.0004012306,0.104166664,0.0,0.5674021,0.0,0.0,0.0072398325,0.008390213,0.0,0.0,0.00025305813,0.013079756,0.0,0.052083332,0.0,0.087674096
0.5695959,0.20031527,0.16955538,0.16184637,0.10735721,0.021701388,0.034722224,0.0009503231,0.00041728307,0.091145836,0.0,0.56756675,0.0,0.0,0.007994544,0.005965421,0.0,0.0,0.0009708478,0.042549387,0.0,0.052083332,0.0,0.09185862
0.5593329,0.23460698,0.17341791,0.163463,0.110915594,0.021701388,0.034722224,0.0009792114,0.0004274011,0.091145836,0.0,0.56774056,0.0,0.0,0.009746649,0.015127729,0.0,0.0,0.00064568984,0.044480365,0.0,0.052083332,0.0,0.09280458
0.5644644,0.22659567,0.17401169,0.1607317,0.11655524,0.021701388,0.034722224,0.000993564,0.0004320835,0.091145836,0.0,0.5678547,0.0,0.0,0.013018959,0.011903974,0.0,0.0029423372,0.0011599087,0.04548923,0.0,0.052083332,0.0,0.09127226
0.5695959,0.22465375,0.17711715,0.16544774,0.11828276,0.021701388,0.034722224,0.0010107871,0.00043770237,0.091145836,0.0,0.5679052,0.0,0.0,0.012225678,0.015196927,0.0,0.0005966368,0.00067505706,0.04650155,0.0,0.052083332,0.0,0.09395862
0.55291855,0.21602446,0.1749239,0.17516844,0.11674183,0.021701388,0.034722224,0.0010366217,0.0004461307,0.091145836,0.0,0.5679632,0.0,0.0,0.012256459,0.015253543,0.0,0.0,0.0013778029,0.048199892,0.0,0.052083332,0.0,0.09948923
