seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
44,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174,0.032
44,7,5,5,335,345,2,0,137,76,3158,3021,3022,9,8,17,4,10,14,0.0237,0.0422
44,8,5,5,295,311,2,0,203,122,3114,2911,2913,7,11,18,5,5,10,0.0262,0.0563
44,9,5,5,329,321,2,3,246,44,3322,3076,3071,18,17,35,6,0,6,0.042,0.0736
44,10,5,5,312,310,2,1,211,125,3500,3289,3290,9,21,30,8,0,8,0.0434,0.1
44,11,5,5,307,318,2,0,139,46,2926,2787,2792,13,14,27,7,4,11,0.051,0.1178
44,12,5,5,293,302,3,0,80,38,2266,2186,2187,10,11,21,8,0,8,0.0537,0.1322
44,13,5,5,293,277,2,1,101,47,1684,1583,1574,8,5,13,12,0,12,0.0485,0.1376
44,14,5,5,301,302,2,2,252,131,3032,2780,2779,12,9,21,14,0,14,0.046,0.1472
44,15,5,5,315,320,2,6,279,47,3124,2845,2851,16,12,28,6,3,9,0.0594,0.1557
44,16,5,5,250,266,2,4,284,47,3352,3068,3067,11,6,17,17,0,17,0.0517,0.1592
44,17,5,5,276,282,2,0,282,49,3464,3182,3185,10,14,24,17,6,23,0.0421,0.1763
44,18,5,5,310,314,2,1,304,71,3204,2900,2900,16,15,31,6,4,10,0.055,0.194
44,19,5,5,290,276,2,1,115,70,2272,2157,2159,6,7,13,11,0,11,0.0486,0.2021
44,20,5,5,278,287,2,0,76,62,1636,1560,1560,10,7,17,12,2,14,0.0458,0.2107
44,21,5,5,292,296,2,3,295,81,3204,2909,2901,10,9,19,16,0,16,0.0381,0.2194
44,22,5,5,293,296,1,0,260,119,2930,2670,2674,14,11,25,10,0,10,0.0434,0.2339
44,23,5,5,312,315,2,9,375,80,3140,2765,2766,16,10,26,11,3,14,0.0477,0.2371
44,24,5,5,283,283,2,0,341,85,3538,3197,3197,14,18,32,14,9,23,0.0471,0.2579
44,25,5,5,265,266,3,9,204,55,3138,2934,2936,8,12,20,14,0,14,0.0397,0.2649
44,26,5,5,295,287,2,4,136,56,2318,2182,2178,11,7,18,7,1,8,0.0452,0.2699
44,27,5,5,254,272,1,0,83,40,1592,1509,1509,5,6,11,18,3,21,0.0278,0.2768
