seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
46,6,5,5,0,0,0,0,0,0,20,20,17,0,0,0,0,0,0,0.0106,0.0265
46,7,5,5,398,399,2,1,203,109,3150,2947,2947,11,12,23,3,1,4,0.0212,0.0411
46,8,5,5,417,435,2,0,150,46,3028,2878,2879,13,12,25,7,12,19,0.0287,0.0561
46,9,5,5,409,403,2,0,144,66,3174,3030,3027,9,9,18,6,0,6,0.0326,0.0678
46,10,5,5,404,411,2,0,237,41,3332,3095,3091,10,19,29,4,0,4,0.0404,0.0913
46,11,5,5,379,387,3,1,247,78,3040,2793,2801,7,8,15,6,0,6,0.0418,0.1018
46,12,5,5,389,375,2,1,85,14,2232,2147,2140,7,6,13,11,1,12,0.0366,0.1084
46,13,5,5,401,418,3,0,83,14,1712,1629,1632,5,5,10,4,1,5,0.0378,0.1147
46,14,5,5,385,372,3,1,193,89,3096,2903,2904,10,11,21,10,0,10,0.0379,0.1279
46,15,5,5,408,423,2,0,203,40,2942,2739,2740,12,14,26,7,1,8,0.0443,0.146
46,16,5,5,400,403,2,0,174,105,3300,3126,3126,7,4,11,10,0,10,0.0404,0.1512
46,17,5,5,405,404,2,1,195,57,3274,3079,3076,15,11,26,7,0,7,0.0509,0.1645
46,18,5,5,401,388,3,0,190,67,3112,2922,2923,8,6,14,15,1,16,0.0417,0.1721
46,19,5,5,367,365,2,3,114,43,2224,2110,2114,8,8,16,13,0,13,0.0353,0.1793
46,20,5,5,330,347,3,6,40,15,1658,1618,1611,6,12,18,6,3,9,0.0355,0.1879
46,21,5,5,430,430,2,0,223,117,3126,2903,2905,13,15,28,9,6,15,0.0404,0.206
46,22,5,5,416,424,2,4,252,40,2916,2664,2666,17,11,28,9,0,9,0.0511,0.2163
46,23,5,5,370,361,3,9,235,91,3180,2945,2945,10,15,25,18,0,18,0.0411,0.2268
46,24,5,5,368,366,2,3,259,53,3428,3169,3168,13,18,31,14,8,22,0.0395,0.2451
46,25,5,5,337,357,2,9,186,50,3048,2862,2864,7,12,19,12,5,17,0.0331,0.2503
46,26,5,5,397,388,3,2,93,12,2322,2229,2228,5,10,15,5,6,11,0.0329,0.2596
46,27,5,5,405,425,2,4,74,46,1624,1550,1552,6,5,11,3,8,11,0.0367,0.2595
