episode,service_level,rebalancing_imbalance,starvation_severity_max,congestion_severity_max
63,0.9412213507492294,-1.803450272311912,-1.7000809931366132,-0.9121533597978743
64,0.9401478877507727,-1.8145344259589362,-1.706190866339991,-0.9127376754005652
65,0.9390823494246002,-1.8256926410252141,-1.7107657847677586,-0.908717300650277
66,0.9388311570272972,-1.8380994956943069,-1.7106988871362687,-0.9128551045336659
67,0.9426231948786661,-1.8418542380642413,-1.7041818067935433,-0.8943842196961981
68,0.9412845160105309,-1.8445077098636107,-1.6992695997415521,-0.886742934142455
69,0.9381772590226574,-1.8529490271305853,-1.7120431678943815,-0.8842137671787732
70,0.9393903060459818,-1.8728913151537012,-1.742573074446688,-0.9041609374919898
71,0.9410830411459739,-1.8785865300978348,-1.7443627956219547,-0.8906154567403104
72,0.940851115275343,-1.899830726725598,-1.779131173440851,-0.9111245826537497
73,0.9406279330285506,-1.911714529976569,-1.7922270181162647,-0.9159984985896028
74,0.9340950090198437,-1.9402534719086901,-1.822624917082153,-0.9515889480119707
75,0.948773360930176,-1.9305364790584767,-1.7805144898057916,-0.9151049447579758
76,0.9376721658846677,-1.945833557305375,-1.7999484641347656,-0.9333556558445301
77,0.9388189503132032,-1.9519488122052389,-1.79781170498295,-0.9308556541042408
78,0.9437361838718469,-1.956952441480262,-1.7967613640479694,-0.9149574602948505
79,0.9393415245138972,-1.9755559939654692,-1.8163204688602872,-0.939643817033655
80,0.9454817712312441,-1.9709736854536253,-1.7853604401746428,-0.9158040752597595
81,0.9458046767537827,-1.967582582381812,-1.7613495001917816,-0.8991683716700944
82,0.9362588869821035,-1.9904953997125372,-1.7919055829798232,-0.9223471747574299
83,0.9435333132348508,-1.9931837535813353,-1.7838459104590811,-0.9174203271612289
84,0.9434774753071549,-1.9796787082551244,-1.7377595976732225,-0.879649946741258
85,0.9444376936630415,-1.9815526106669745,-1.7343367879010008,-0.8748839855045117
86,0.9427427307772764,-1.9983567267151618,-1.7572312982293383,-0.8934518830103056
87,0.9459051259131399,-2.0007606812630936,-1.7515241131084385,-0.8844617884858985
88,0.9428848896846833,-2.0137417125249715,-1.7616116423788133,-0.8981173265377093
89,0.9457829517837318,-2.0181354103129214,-1.7577302507458266,-0.8918615636162692
90,0.9463560653211227,-2.022248065095206,-1.7491288500490785,-0.8818367685985682
91,0.9476493782226266,-2.02687490110341,-1.7481361883518358,-0.874677768973966
92,0.9391118341769101,-2.042845850494408,-1.7698055073876016,-0.8929845934776927
93,0.9470316602782725,-2.0423964852858285,-1.758543497366846,-0.8730839711025609
94,0.9394067540627077,-2.06023102268984,-1.7845179490787269,-0.8839997159243416
95,0.9375504228045537,-2.0832536687132404,-1.81185604367557,-0.9145163509834877
96,0.9397882268485284,-2.0999408506727795,-1.8351306182708875,-0.9327592165361791
97,0.9413106096975516,-2.1035483036513654,-1.8280126564003079,-0.9303360451590075
98,0.9428857411507781,-2.116345925399198,-1.8421338383161079,-0.9409863971692257
99,0.9402998554913294,-2.1334608135375146,-1.8634720487370822,-0.9638962410656096
100,0.9431583978016069,-2.1481919831064893,-1.8821511979590009,-0.9789029071907592
101,0.9427476344472392,-2.153384366373094,-1.8755192931243512,-0.9756663270473248
102,0.9398350170362842,-2.1680285333469813,-1.8935838687806825,-0.9811871270938495
103,0.9424666626440596,-2.176810568236403,-1.9013823595190167,-0.9837767344805259
104,0.9388319456551144,-2.181245214909145,-1.894313896064551,-0.9829067834555987
105,0.9405710886377157,-2.186377295771446,-1.8927858073952284,-0.9713859827363107
106,0.9371621825648458,-2.1923328823222232,-1.8946430819091558,-0.9708494785618194
107,0.937089914945322,-2.205841732329031,-1.9127402797350885,-0.9795972764250385
108,0.9420697582962761,-2.21580510648719,-1.9252940929760727,-0.98373876624902
109,0.9397286303850836,-2.22477026455535,-1.9271366113662183,-0.9886377428746405
110,0.9394824073229329,-2.233147530247502,-1.932558936300446,-0.9828813298777563
111,0.9476365609550224,-2.234449221541517,-1.9191830756187573,-0.9744804304993255
112,0.9430235733139164,-2.239895574889229,-1.922221215229646,-0.9731676089926105
113,0.9413508363328393,-2.2419330101467643,-1.9111749824876452,-0.956758817123254
114,0.9410138525797049,-2.2513194102366225,-1.9155193441582126,-0.9582639814874239
115,0.9460715804824694,-2.251870270369358,-1.9055357166784157,-0.9439693867442969
116,0.9440115094113416,-2.256960868639581,-1.9057843185792198,-0.9402913669245857
117,0.9408595749747009,-2.2633758030354914,-1.9089282893234896,-0.9382213402545503
118,0.9434816738119679,-2.2706903846554565,-1.917537334541599,-0.9457030325334954
119,0.9388588982671717,-2.2823803522993704,-1.9330316717805403,-0.9499139535572492
120,0.939536126867223,-2.2886738364485635,-1.9309857642867927,-0.952038138645556
121,0.9396530956396049,-2.296978232950525,-1.939537175751634,-0.951767862041751
122,0.9430474704434976,-2.303790238868554,-1.9420205430043334,-0.9487025685233442
123,0.9436185475747123,-2.3089119326828067,-1.9406697672757436,-0.945764144048342
124,0.9473116345980939,-2.3012178941566956,-1.9134239429862452,-0.9137037260618066
125,0.9473286366522541,-2.3013593953477787,-1.8991124469281293,-0.9017317558194945
126,0.9422186370290699,-2.315326347706267,-1.9197447904984182,-0.9185270951212303
127,0.9409430020889287,-2.327942004496894,-1.934189465357042,-0.9334864141209841
128,0.937871777924653,-2.341748935180834,-1.9503372889103003,-0.9471351789613311
129,0.9472492300259677,-2.3406192480576133,-1.9392727742333484,-0.9328297802867765
130,0.9406883743222598,-2.3569832202094094,-1.9598434079128808,-0.9503287893888973
131,0.9392748056975232,-2.3700243348014425,-1.9793173489085234,-0.962440491313387
132,0.9451563300871348,-2.377287772593791,-1.9848693461277718,-0.9655078154189409
133,0.9390876727206903,-2.3882853267680866,-1.9970139435451753,-0.9643122670120859
134,0.9408451561834014,-2.3916299270619326,-1.9961092954208033,-0.9579140349533861
135,0.9415823367065317,-2.3919588879576956,-1.9834344531029846,-0.9454785341799595
136,0.9384592099288633,-2.410152855372103,-2.0103851148649623,-0.9700613769694593
137,0.9403071309107496,-2.4222984596772186,-2.025075387795633,-0.9822577660237372
138,0.9427201158266221,-2.4289713154150205,-2.0268229592605573,-0.9829660170334263
139,0.9415536601828557,-2.437397303076042,-2.0325515378941543,-0.9879575904849369
140,0.9437820955584252,-2.445913189447399,-2.0425838096081863,-0.9893412833098242
141,0.9481175111002981,-2.4437874825576116,-2.020538045409878,-0.9786087942044847
142,0.9355463430871184,-2.45095912856476,-2.0277207455053246,-0.9836490839048969
143,0.9404368165430113,-2.4626914193819895,-2.0399407760794595,-0.9918835208896201
144,0.9444830818541925,-2.462931506490152,-2.035158002851926,-0.9799161641196203
145,0.9454452651173962,-2.46561647846317,-2.0297337653196514,-0.9790288601963442
146,0.9487702459508098,-2.460045524205777,-2.0119214786471,-0.9575276263511423
147,0.9397479066718317,-2.470791281048696,-2.022434782580107,-0.9651927638777987
148,0.9452009299236134,-2.478096661230127,-2.023547705007962,-0.9673287798807254
149,0.9401786249475514,-2.488797767712916,-2.041478104446173,-0.9800985050186621
150,0.9440555256387243,-2.4864704270394995,-2.0283053833320297,-0.9633224147077184
151,0.9383559609043106,-2.4935082139179188,-2.038464388114758,-0.9749245410655061
152,0.9394431903686983,-2.5088734417407252,-2.0546140130814945,-0.9976640434537742
153,0.947379448651561,-2.506217232360015,-2.0377120236749646,-0.980628452589827
154,0.9416944669852433,-2.512718253384601,-2.0406289829900905,-0.9902930359419558
155,0.9444361105277369,-2.5155885602742662,-2.0372108624384033,-0.9858788084168767
156,0.945878636943449,-2.5218759536414455,-2.041679635287611,-0.984537073970128
157,0.942393970209966,-2.531069253986494,-2.0544480271787475,-0.9902460650383016
158,0.9434718413836743,-2.5399202965554593,-2.0628494152256778,-0.9977856412698078
159,0.9386675434139343,-2.550270847949513,-2.0715179368889713,-1.00351406715375
160,0.9413887204366282,-2.5591422762854488,-2.082463799818792,-1.0109847368359592
161,0.9414270178830353,-2.565008444396088,-2.084493071786544,-1.016911017658139
162,0.9435604923446412,-2.5718860688211347,-2.0899770224505443,-1.022744961175862
163,0.9392630625188765,-2.583346923735097,-2.107472632259812,-1.0309578891604927
164,0.9444427850294215,-2.5878919476810385,-2.1125325850141343,-1.0308032557965199
165,0.9412704152353402,-2.5895100413316685,-2.104358482297161,-1.0209327742435568
166,0.935615493084516,-2.60084307094367,-2.119735147548134,-1.035352847177166
167,0.9452511950933525,-2.598720232752351,-2.0995985492277267,-1.0213024234179295
168,0.9413422739140754,-2.603675828495584,-2.097257399222606,-1.0230137465286406
169,0.9449376163021262,-2.600015441437501,-2.0768831718615073,-1.008300477406596
170,0.943719806763285,-2.6085633260894423,-2.087482763355383,-1.019670874569113
171,0.9483527638500108,-2.606999280887435,-2.0746064961672928,-1.0068113607973852
172,0.9410473125394773,-2.6132639459576494,-2.0832341491886557,-1.0114588212070865
173,0.9381227217496962,-2.627052608471015,-2.101865572287446,-1.0201161657315108
174,0.9433878024823645,-2.6316712223387153,-2.1016407739541543,-1.0157245627955311
175,0.9413190496139805,-2.6362170521579995,-2.104386007394069,-1.011565650021691
176,0.9356167679076202,-2.649935111639519,-2.126406346558317,-1.0271702559909648
177,0.9477058948068838,-2.6436836222846885,-2.10532643007256,-1.0057155885266453
178,0.9449499819211763,-2.648809696323205,-2.1056770049435842,-0.9975484615777569
179,0.9421255805537125,-2.6564750357140725,-2.110699612733426,-0.9996401065717229
180,0.9382569460935645,-2.6674437973991,-2.1227806268001483,-1.0112675907680237
181,0.9463399969938374,-2.668140480273382,-2.113689465699414,-1.003705833281752
182,0.9420851741652391,-2.6746706524911796,-2.1226943646803758,-1.0087817898172147
183,0.9405006031363088,-2.6836605975712717,-2.1300557195349703,-1.0190220842317605
184,0.942931414926095,-2.688042449206277,-2.1314715619489344,-1.0203304595044584
185,0.9390689665589221,-2.6914096288043434,-2.1323170243185188,-1.0193857835950544
186,0.9400943821575641,-2.7009560598154896,-2.1417999144742503,-1.0287152890719757
187,0.9415998790261606,-2.7060915697697654,-2.145577519878275,-1.0332996916259332
188,0.951492425378731,-2.7029771506200824,-2.136734704297238,-1.022260362801238
189,0.9408003362252709,-2.712771468913709,-2.1444661999635697,-1.034309416856526
190,0.9400288582937534,-2.719816569740332,-2.1512433818477033,-1.0409135986862108
191,0.9357966302098729,-2.731479033183674,-2.170983521579188,-1.0524264287845646
192,0.9428898805934145,-2.739924718255863,-2.1791743795558327,-1.0651850133755152
193,0.9344033703198243,-2.7540814338200423,-2.2039715332934224,-1.0845200253575242
194,0.9415555489561369,-2.763049273979012,-2.216849404786689,-1.089898636547037
195,0.9478632225154957,-2.7597118571980706,-2.202985327483823,-1.0684447233893926
196,0.9473524962178518,-2.755985814604145,-2.1898616562837847,-1.0491457286957142
197,0.9448895362952173,-2.7594433334305246,-2.186069824158141,-1.0455602195490117
198,0.9428519373253977,-2.7635851879256905,-2.1860003876955454,-1.0477852767279443
199,0.9381668210752817,-2.7738447627610556,-2.197848448448691,-1.0572786661029172
200,0.9509910563210056,-2.7715025696739533,-2.185868149927964,-1.0365782119302658
201,0.944365879344065,-2.7713477993372617,-2.183173156996354,-1.0277056997186207
202,0.9455415918611609,-2.777354543544329,-2.1839249593211054,-1.035832238157187
203,0.9405496523283465,-2.7847753815311576,-2.1887856895194218,-1.0422729522210001
204,0.9372454367174536,-2.7958923711979713,-2.2024835565274303,-1.0548739985078366
205,0.9528630557127118,-2.788850308822134,-2.1828284683709986,-1.0342630081252455
206,0.9400244424075771,-2.7943708373810554,-2.1895019513925047,-1.036876845009563
207,0.9478488792480115,-2.79479869066826,-2.1858840850585106,-1.0330091325068285
208,0.9428051001821494,-2.7960567412465287,-2.1823544479572443,-1.0281756654210956
209,0.943048728684993,-2.8009968487477135,-2.1857315345228705,-1.0280921619538288
210,0.9430950728660652,-2.805684955661783,-2.184828223089393,-1.0257299936264361
211,0.9465290524478681,-2.803935075334444,-2.1724396884675463,-1.013382353731043
212,0.9382986381906533,-2.810694838575482,-2.174058803792007,-1.0154131626630516
213,0.9417626350020885,-2.8168441402820457,-2.1795327460379323,-1.0197095348069432
214,0.9472470802366146,-2.818408886453518,-2.1733094439202567,-1.0133006234556043
215,0.94649205432834,-2.8196247007165627,-2.1690223631196566,-1.008169371649047
216,0.9390512469495863,-2.8275686094825474,-2.176756077847359,-1.016852815225086
217,0.9407324993986048,-2.8354943998729336,-2.187825466504009,-1.0225331310188186
218,0.9432342041037693,-2.84064833724163,-2.1889967211097225,-1.018259729203912
219,0.9483759047676018,-2.8424701982482854,-2.183858342956253,-1.0124918976882042
220,0.9444259062642196,-2.8475066321425957,-2.1860572713112645,-1.0147730022473131
221,0.9397969482871222,-2.8562726724679597,-2.1933014048915456,-1.024242196762043
222,0.9374735569658507,-2.8645719930773765,-2.2041180447134847,-1.0321276431458999
223,0.9420942094209421,-2.8678652873123602,-2.203614893223543,-1.0294370230038645
224,0.946738427151344,-2.870402676842483,-2.199455236794889,-1.0213399367832876
225,0.9437693161700723,-2.8741753021454524,-2.204571000320183,-1.02319498100082
226,0.9415354094024287,-2.8787342261411806,-2.205218610851495,-1.0224496119248188
227,0.9422163429739643,-2.8822111864726487,-2.201496945856508,-1.0191167325178183
228,0.9451963746223565,-2.883578851281503,-2.1957268716863876,-1.0135231521351233
229,0.9423281873268171,-2.887528987794263,-2.1990675350022975,-1.0167581329514381
230,0.9372530235899892,-2.8983197601945254,-2.2145079833441925,-1.02982079566375
231,0.9411909222123269,-2.9019263515595792,-2.2131271205970466,-1.0319266423902287
232,0.936379686985666,-2.9117772002015343,-2.225325562218121,-1.04661268509117
233,0.9373966383017109,-2.9201948666981563,-2.2353114052110183,-1.0570506946425835
234,0.9458595846019353,-2.92141739946537,-2.2325759564468286,-1.0526553953425213
235,0.9441266912669126,-2.9236859465560645,-2.229496315407438,-1.0519008364099147
236,0.9459785725064132,-2.925227334899425,-2.225208761559261,-1.0487494220261389
237,0.9436281950094105,-2.930589002471259,-2.227665820217007,-1.0522294404828179
238,0.938084779927194,-2.940790756391059,-2.245172419109642,-1.0608691740546818
239,0.9427909356285172,-2.9451716362385354,-2.244680053507926,-1.0618972454164908
240,0.9400439878280257,-2.950481436085088,-2.2495512146019134,-1.0645964484118948
241,0.9423151259254854,-2.9588993520620104,-2.26189082903073,-1.0664607991682524
242,0.9412102180083338,-2.9627659704103912,-2.2640026530459667,-1.0671455933713676
243,0.9375325510860574,-2.9704081271591662,-2.2755639150486235,-1.0781993992515109
244,0.9407662376533972,-2.976753072434799,-2.2814004390865534,-1.086584489911649
245,0.9458574817573046,-2.9785452911413173,-2.2794412762925047,-1.0843963989704333
246,0.9453961456102784,-2.9805238006704555,-2.2798440544846477,-1.080299643943306
247,0.9450328707085464,-2.982813766680971,-2.277725710068561,-1.0754154165700696
248,0.9395538856086361,-2.9890663260742896,-2.287228659137648,-1.0763033751489388
249,0.9439048081593007,-2.98956484772825,-2.2800295207133874,-1.0669992206273244
250,0.9365281055242936,-2.9992293046879905,-2.2929997270051143,-1.0773006552499012
251,0.9315300335520651,-3.0120804521839237,-2.3149127337914743,-1.0924951101562328
252,0.9463504979353898,-3.0145102222847084,-2.3109747290394544,-1.090546586142589
253,0.9492932056543548,-3.0132276677710004,-2.2997953403463334,-1.0811429242370012
254,0.9395389430600698,-3.0184285283249515,-2.303012700616591,-1.08470119385775
255,0.9430556398276804,-3.0211725255196358,-2.3013189613247986,-1.0795817068039961
256,0.9449766495030535,-3.023576992654676,-2.296493009182785,-1.0771822863766294
257,0.9443314996412342,-3.0261880694418246,-2.2924287974086734,-1.076394748787374
258,0.9470110745647122,-3.0234706989888327,-2.2818483634490545,-1.0615876361000167
259,0.9442701104338905,-3.0258428640643333,-2.282025984948627,-1.0573751655338872
260,0.9453500645009968,-3.029398810689634,-2.282809959429403,-1.0569022994210953
261,0.9392540070309241,-3.039416797064292,-2.296858858679683,-1.07052827161493
262,0.9400917513717729,-3.0441189999330245,-2.3002471737253254,-1.0683663082080692
263,0.9418056181463121,-3.0468197556915815,-2.3005927263550743,-1.0681931377203069
264,0.9392296633521026,-3.05157847398542,-2.3037003719055122,-1.0725804899860147
265,0.947189148455162,-3.0537189328730308,-2.3001934738309155,-1.0674307277572945
266,0.9490242210358038,-3.049381502806116,-2.28835022190709,-1.05154925598808
267,0.9419944498069498,-3.052191335130089,-2.2903407039074484,-1.050881109491168
268,0.9410612644592692,-3.057616825098636,-2.2982732478436017,-1.0547424393605285
269,0.9439299949054512,-3.0605393723908225,-2.3006104871845072,-1.0501334464911218
270,0.9440269344075032,-3.06518919854491,-2.30760155032181,-1.0512810255704814
271,0.9444128305729432,-3.0652954487995445,-2.30111127340444,-1.0427538504835085
272,0.9470547512265599,-3.064018734972417,-2.2900009741775316,-1.0290810030025974
273,0.9446579321613362,-3.068902166243108,-2.2932423884212882,-1.0311167651960422
274,0.9406725984014478,-3.0743844200713766,-2.291272613130492,-1.0348520867943336
275,0.9500886977960853,-3.076337124910718,-2.287525652930343,-1.0271942966411098
276,0.9424199778423211,-3.0804082447648002,-2.290449654412407,-1.0285586713286738
277,0.9403995627884382,-3.0874516302810653,-2.296041561895842,-1.0393387224646708
278,0.9461788173902491,-3.086248855550447,-2.2893421191564456,-1.0322867141422263
279,0.9415664276929537,-3.0901790537350813,-2.292708127582909,-1.033601976485737
280,0.9362133075365036,-3.0989320807779475,-2.3032889794589226,-1.044413469602712
281,0.9435031673385263,-3.1001411513386374,-2.2993525730882376,-1.04048685567192
282,0.9363047867917805,-3.1114285814164133,-2.3145152936511737,-1.0560257739148424
283,0.9405257559641392,-3.117989725030316,-2.3222106148945665,-1.0618445730239956
284,0.9376815500254544,-3.123841731710346,-2.328638653772351,-1.0680920219119419
285,0.9410097110802823,-3.129799595704232,-2.33430402928437,-1.073536455205439
286,0.9448595878028203,-3.131838865674717,-2.333266243809212,-1.0712890031909812
287,0.9415773214610212,-3.1371577114125633,-2.3356038126817755,-1.0758832696841696
288,0.9400489027077611,-3.1414601270577727,-2.3374372333126407,-1.0783913023056078
289,0.9488265182676022,-3.140826641760902,-2.3325927493748755,-1.0707502478854398
290,0.9420058446057904,-3.1446550469694072,-2.334154057282335,-1.0719473809201572
291,0.9446343750945452,-3.1467862306424195,-2.333662643967014,-1.0686007354827491
292,0.9423763694691605,-3.1516887063438697,-2.3378860460874886,-1.0733831511395333
293,0.9436398171781326,-3.1511556125483087,-2.3346054645293166,-1.0656483671252874
294,0.9403052199202471,-3.155218057370423,-2.3360095620270043,-1.0647430890760763
295,0.9397192648545768,-3.1640846703657974,-2.3481620427028878,-1.075184498229717
296,0.9405683210326591,-3.1686946926138857,-2.3521128134061344,-1.077639330509477
297,0.9437064956381653,-3.1717220297237527,-2.3546942443739676,-1.0817162673727094
298,0.9409464334434777,-3.1731497479554145,-2.3534062770373,-1.075475376165793
299,0.9433434650455927,-3.1756276914596144,-2.3535841770266575,-1.0735581438072557
