seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
45,6,5,5,0,0,0,0,4,1,50,46,38,1,0,1,0,0,0,0.0106,0.0199
45,7,5,5,402,420,2,7,110,34,3048,2938,2941,11,10,21,7,12,19,0.0158,0.0237
45,8,5,5,400,410,2,5,135,47,3162,3027,3034,5,16,21,5,7,12,0.0157,0.0381
45,9,5,5,355,362,2,9,146,76,3268,3122,3121,8,12,20,10,5,15,0.0132,0.0422
45,10,5,5,374,368,2,7,110,58,3528,3418,3416,14,11,25,6,0,6,0.024,0.0479
45,11,5,5,373,384,2,11,114,25,3070,2956,2959,7,10,17,8,16,24,0.0225,0.0463
45,12,5,5,332,347,2,11,36,11,2322,2286,2287,10,7,17,10,0,10,0.0228,0.0416
45,13,5,5,332,334,2,10,13,12,1664,1651,1646,10,8,18,7,21,28,0.0265,0.0384
45,14,5,5,350,370,2,6,114,37,2874,2760,2757,12,10,22,11,1,12,0.028,0.0439
45,15,5,5,335,343,2,12,123,36,3204,3081,3087,15,9,24,7,16,23,0.0384,0.0397
45,16,5,5,364,361,2,8,151,66,3366,3215,3204,13,17,30,14,8,22,0.0371,0.0517
45,17,5,5,353,363,2,10,127,73,3344,3217,3227,14,10,24,15,4,19,0.036,0.0521
45,18,5,5,359,367,2,8,167,29,2984,2817,2818,14,6,20,11,14,25,0.0397,0.049
45,19,5,5,337,357,2,11,28,6,2252,2224,2221,7,16,23,11,4,15,0.0348,0.0561
45,20,5,5,301,302,2,9,19,28,1736,1717,1717,8,8,16,17,17,34,0.0212,0.0542
45,21,5,5,333,353,2,11,117,66,3096,2979,2978,13,19,32,11,2,13,0.0254,0.0643
45,22,5,5,286,297,2,16,104,73,3020,2916,2920,15,14,29,11,20,31,0.0306,0.0613
45,23,5,5,322,333,2,12,113,22,3228,3115,3105,13,10,23,9,16,25,0.0358,0.0583
45,24,5,5,345,355,2,14,172,58,3396,3224,3232,12,7,19,15,0,15,0.0324,0.0499
45,25,5,5,335,353,2,12,103,80,3000,2897,2891,13,10,23,10,26,36,0.0358,0.0464
45,26,5,5,338,352,3,10,39,26,2216,2177,2186,12,12,24,13,0,13,0.0349,0.0497
45,27,5,5,289,295,2,14,17,15,1692,1675,1675,7,6,13,15,22,37,0.0239,0.0385
