episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,exponential_starvation_penalty,exponential_congestion_penalty,starvation_severity_max,congestion_severity_max,unmet_starvation_deficit,imbalance_hotspot_distance,starvation_count,congestion_count,hotspot_imbalance_mass,projected_starvation_risk,projected_congestion_risk
101,0.9367422087836422,-106.53445282458975,-34.8819707722946,-6.903561715784566,-22.42414595638223,-1.4226362362949878,-105.3028491676689,-46.94611680738385,-75.07626828889002,-4.832347439743436,0.0,0.0,-64.74284234649534,-1.7993151690408147,-5.101479015752841
102,0.9403362102667429,-106.56319373530232,-34.85454162851146,-6.784726400542559,-22.363948575773772,-1.2995179466715923,-104.69184082267829,-46.22501708520216,-75.18220895141188,-4.668353456440719,-0.0011418927549657547,0.0,-64.83573186803483,-1.8234713308131214,-5.132006466964719
103,0.9463075060532687,-106.80994205766633,-34.90001040595419,-6.734738811716406,-22.362680601102454,-1.2375268407585702,-104.62151096625676,-46.07188413258445,-75.40924164194486,-4.604565214566111,0.0,-0.0042036454850792205,-65.08564803306687,-1.844955115608808,-5.161825481079679
104,0.94449524506218,-107.32985030352378,-35.03672042122011,-6.766839665097437,-22.43776452553741,-1.2470984724010976,-104.96001566573474,-46.46976973669881,-75.79010288090211,-4.730558360163727,0.0,0.0,-65.42421862345942,-1.867795219576914,-5.194061398079821
105,0.9455945354863836,-107.60215286771056,-35.11537536513056,-6.7247611070229345,-22.468047878812854,-1.1919149614105762,-104.93170653466728,-46.32464236899988,-76.02643808445976,-4.659435898973364,0.0,-0.007029153556885068,-65.63809287192788,-1.8950356805979476,-5.224626578340577
106,0.9464291115883723,-108.08583477338946,-35.24329016300945,-6.735206598468817,-22.532116613919708,-1.1794646865608025,-105.15444942044661,-46.56837173648989,-76.38192523599704,-4.849220763658245,0.0,0.0,-65.94450931034785,-1.9184535931626032,-5.259517789757885
107,0.9431245283018868,-108.34970993834968,-35.274266339713805,-6.6905130909811925,-22.51451164271107,-1.1186090504689574,-105.01171841852592,-46.44341512965817,-76.60189478821127,-4.984129354984617,-0.0020629812465367534,-0.0027340018557813817,-66.16704221820176,-1.929478751620772,-5.28428079037147
108,0.9450272892662219,-108.94686466998651,-35.44260656713199,-6.729880130084889,-22.614983678194807,-1.1298844979491733,-105.63872789304855,-46.96413609519231,-77.0146265054913,-5.147889076363501,0.0,0.0,-66.5703635989743,-1.9548943042017668,-5.318277579883051
109,0.9343681508391629,-108.91054404171014,-35.36778832577441,-6.611114033092367,-22.511098280537112,-1.0058570934095388,-104.9659434164251,-46.36912321208195,-77.08262410957238,-4.824746125962484,0.0,-9.500336728422079e-05,-66.68318185130337,-1.9701388852610338,-5.344347298937691
110,0.9386369076112973,-108.9201137122719,-35.30664157035181,-6.495414968350398,-22.42235198745023,-0.8834971035629762,-104.4256105712973,-45.803526790490594,-77.16630451054968,-4.6780476716471,0.0,0.0,-66.82198454950584,-1.977196124625921,-5.36676485228429
111,0.9372885451909134,-108.79801749274836,-35.20341734665972,-6.352751374654244,-22.295761581428607,-0.7414719054966712,-103.607155699515,-45.0205480024418,-77.18224035424157,-4.568558323513729,0.0,0.0,-66.89715741188499,-1.9852595017578931,-5.390297140132597
112,0.9466730867615637,-109.08191347878858,-35.251567371882764,-6.3118706198300485,-22.300265339086934,-0.6869367918524703,-103.70610909511718,-45.04843845677382,-77.41049564691414,-4.618478153553782,-0.0010447522842806976,0.0,-67.17353122326755,-2.0015439255032232,-5.414887754219203
113,0.9463840773318123,-109.35615801361251,-35.29962792093606,-6.273712557729505,-22.303069963495563,-0.6319312839980544,-103.69457950001649,-45.01307258124843,-77.64817715781099,-4.692670315004442,0.0,0.0,-67.41134735434952,-2.0177414057910523,-5.437487240117651
114,0.9412348500796969,-109.72048149754545,-35.38013714185013,-6.250491879169913,-22.33074468924295,-0.5903751811265942,-103.89110390409583,-45.1071890739153,-77.92594144781091,-4.924916872816719,0.0,-0.00011669533500926641,-67.68975021314854,-2.034687796183195,-5.46365707997639
115,0.9385825829419332,-109.9676388015836,-35.42334558334908,-6.200488135285363,-22.329169123190557,-0.5260993799332948,-103.7839964660307,-45.00058182994007,-78.13620214359138,-4.9959209690178215,0.0,0.0,-67.91900230859412,-2.04551534531929,-5.487009353940711
116,0.9428494041170098,-110.09195865686559,-35.40532324521979,-6.1075532933669034,-22.273419438345904,-0.422840348169109,-103.58556048362016,-44.689030050738964,-78.27326267480701,-5.025341191868794,0.0,0.0,-68.13755192238638,-2.053801401745142,-5.5078757435379915
117,0.942763893505787,-110.14448613750919,-35.38060694112639,-5.999579547271321,-22.218127667450673,-0.310441131786376,-103.17049153784721,-44.17453190412262,-78.37777254540468,-4.925838000570333,-0.0009736013067116204,0.0,-68.27362642110039,-2.0615673524346008,-5.529753790006054
118,0.9435851047791346,-110.2019167294368,-35.35243825245249,-5.920313352637168,-22.16113336225769,-0.2268467515000743,-102.69669715549594,-43.85084962416138,-78.48346999262071,-4.763057790951293,0.0,0.0,-68.39939564736304,-2.085414972235029,-5.555025824690743
119,0.9488216512087578,-110.529663242631,-35.42427502931502,-5.879424079282102,-22.186334478680823,-0.16763392918584766,-102.90381785121356,-43.925556597126814,-78.73609915221544,-4.805530588086348,0.0,0.0,-68.68506712308951,-2.09844398297948,-5.577939217288582
120,0.9430909146211637,-110.95768247585175,-35.548980892363545,-5.879689405514304,-22.258481340494683,-0.14743255561779198,-103.28449455634687,-44.149774145871405,-79.04134178035372,-4.898114791501442,0.0,0.0,-68.9854601139355,-2.113816586394101,-5.602587011503593
121,0.9449301487156376,-110.80249426867987,-35.456836100644736,-5.721137138355921,-22.15012554245091,-5.030445383995121e-06,-102.6216732992179,-43.359259231220335,-79.01622913267182,-4.730837332925944,0.0,0.0,-69.05646429754144,-2.125260643555456,-5.621247235114575
122,0.9495861100319756,-111.37788387990223,-35.62034598134185,-5.7701748733206495,-22.25215946164872,-0.03407104282768643,-103.19116414508434,-43.95658408204528,-79.39928371815697,-4.8545104377405615,0.0,0.0,-69.42210755765161,-2.140587844925662,-5.6476519158760645
123,0.9415180299556323,-111.64705692994183,-35.67286823330302,-5.734725945957978,-22.263141516022067,-0.00745051307528516,-103.30199183196625,-44.010270906654064,-79.61040749644776,-4.967197772294696,-1.507457877437014e-05,0.0,-69.68356203655978,-2.1587855778822833,-5.667565430452115
124,0.9397130924278192,-111.84144741343222,-35.678198951663454,-5.669413703777236,-22.229721821397998,-0.028250264204431823,-103.18649225411933,-43.79497712036989,-79.77867238444034,-4.9005921171768785,0.0,-0.0011028958639074263,-69.905874859955,-2.1712629352395245,-5.684275737297986
125,0.9383221717292514,-112.28756623151382,-35.80799912451417,-5.663830164691361,-22.309226354851504,-0.024582404949018886,-103.65098431298524,-44.0404085992292,-80.09293024887977,-5.114643021197241,0.0,0.0,-70.21741304402626,-2.1918419649064664,-5.707816671371817
126,0.9458916634191672,-112.3866428531148,-35.801744800766336,-5.572966833853502,-22.269172186141372,0.0,-103.39269183879047,-43.69677445548157,-80.20844672397271,-5.2256177571012925,0.0,0.0,-70.37300312793691,-2.2001022801512073,-5.726853006207832
127,0.9403269754768392,-112.57944832911866,-35.83393938405729,-5.511386334029444,-22.265151994138616,-0.0011434372085681135,-103.35214493858243,-43.55444455598473,-80.38064371067398,-5.237775831457089,0.0,0.0,-70.57413320352124,-2.221018209383135,-5.7482872114310695
128,0.9426550270921132,-112.89684531698352,-35.91961651079227,-5.485587659326764,-22.307969883240492,-0.007842708930366375,-103.58645606770303,-43.67326234918561,-80.61861432028584,-5.244190581263453,0.0,-0.00035046591266252433,-70.84221895650954,-2.2399183684189032,-5.77070650464076
129,0.939081255076562,-113.02690988363797,-35.9242857651641,-5.425136364458504,-22.278659018870126,-0.0021949748403940683,-103.34283962536074,-43.451173364681146,-80.74924085030914,-5.380139973465935,0.0,0.0,-71.0010214168777,-2.2514647524132285,-5.7893267415139755
130,0.9469356796116505,-113.41315755988136,-36.013924906785554,-5.433356887888362,-22.319241721053267,-0.03262360462783444,-103.6545502229305,-43.77769115387667,-81.02618200916986,-5.661798193981688,-0.00015299089076091255,-0.005227629439890356,-71.3003943710306,-2.267006278630431,-5.809761901427918
131,0.9465794494412647,-113.78381834342117,-36.09559596961724,-5.425576364773324,-22.352693904220047,-0.0094399684579612,-103.9534862472568,-44.08136193514401,-81.29125105764648,-5.797568939455457,0.0,0.0,-71.60066231894281,-2.283723135341113,-5.830367735505706
132,0.9407336312648091,-113.48736243325388,-35.93166174048738,-5.2528093217637855,-22.17761113710407,0.0,-102.8561107038039,-43.09349364859335,-81.18601691680074,-5.514990554032872,0.0,0.0,-71.58931179112568,-2.2888100309023183,-5.842566301374422
133,0.9404532884453529,-113.81946641178486,-36.0030841227363,-5.243863196823197,-22.204937187125367,-0.003262462541200333,-103.06506765947692,-43.28815097532556,-81.43189141634322,-5.641612202987365,-0.0024222838215218465,0.0,-71.85391605328395,-2.3014624481546115,-5.863138794102794
134,0.9389937297428286,-114.38389911543761,-36.15806976580534,-5.291433643210966,-22.302935096027486,-0.05743958061815812,-103.71847440477556,-43.86675369850719,-81.7904445968705,-5.814794334395255,0.0,-3.2395008408571776e-05,-72.21177732478324,-2.313144542777866,-5.885222088349057
135,0.9395406542197476,-114.62193478841593,-36.214047731261395,-5.256898165471571,-22.31846092050926,-0.010158997781960236,-103.7741427578516,-43.84918795309955,-81.98200559608503,-5.826008662292687,0.0,0.0,-72.4139659336104,-2.3333536228834237,-5.89948808659148
136,0.9391969177051351,-114.651698352595,-36.187869651623544,-5.156760022727297,-22.264642384022075,-0.0001287804277283948,-103.45230491517981,-43.41321141978661,-82.0590092579624,-5.706347976566886,0.0,0.0,-72.53576204877749,-2.3450453514566987,-5.9129665603205295
137,0.9486667272011865,-114.64781191095238,-36.138829360177255,-5.055591834557178,-22.192658734345184,-0.00015876019915788536,-103.03393502773615,-42.97178441803049,-82.12113961467826,-5.733998411583482,0.0,0.0,-72.65384328846346,-2.3593864080352573,-5.930270681704345
138,0.9432379811292496,-114.75141318537104,-36.13302276001038,-4.984970722927888,-22.158420083371063,-0.0018448430639387166,-102.82005744359095,-42.758876832898935,-82.22778849280732,-5.7174551799799325,0.0,-0.00020618939740007166,-72.80584105666632,-2.368461185082385,-5.9492451933223665
139,0.9467648478995654,-114.67183356764102,-36.044910022605805,-4.8631489507240495,-22.052200581720687,0.0,-102.21706007677969,-42.19382863069726,-82.23374076724095,-5.557205051887454,0.0,0.0,-72.89202728494311,-2.373675933330085,-5.965479170709131
140,0.9434176345883969,-114.69371554795786,-36.01051375606056,-4.792123282771164,-21.99350440353493,-0.0004952313308570565,-101.79127003584804,-41.893974208914486,-82.29448017668508,-5.397631146836514,0.0,0.0,-72.99900801556112,-2.3812901282568406,-5.981964429472603
141,0.9436670254754216,-114.88665736904083,-36.04189280804421,-4.7575524358268195,-21.992951600094568,-0.0013551163611354128,-101.76917638635153,-41.90623823492932,-82.45449331324407,-5.30047215068986,0.0,0.0,-73.18470259020727,-2.390474737669804,-5.999810297014943
142,0.9474850499347358,-115.00900414966807,-36.05492340981271,-4.694929598695392,-21.97761309564041,0.0,-101.66519911072442,-41.73389533848297,-82.57333461442221,-5.299488633801635,0.0,0.0,-73.35191504691512,-2.402271232749474,-6.0146660229086795
143,0.9386786822630699,-115.27564620426436,-36.12271929102348,-4.6878070428912135,-22.00847745128021,-0.027789699142294278,-101.84122426763967,-41.890583780069015,-82.77458181968187,-5.302622408193252,0.0,-1.0321096212206277e-05,-73.56255235621478,-2.4161914451745825,-6.03567013125216
144,0.9403406530685812,-115.55965259110175,-36.189359143957326,-4.683070647684662,-22.036849850674894,-0.011667101062765575,-102.02179368621198,-42.06185062200161,-82.98482102631232,-5.435586199218185,0.0,0.0,-73.78308104956017,-2.428853300048443,-6.051988335812259
145,0.9440331207881297,-115.64935263907353,-36.173911961731704,-4.611634404167522,-21.996998650574948,0.0,-101.87973477939967,-41.82387453175434,-83.07883172805252,-5.401387536636987,0.0,0.0,-73.9435233528946,-2.432379714076607,-6.0622344512856845
146,0.9393512411560139,-115.83819080535596,-36.195699918871775,-4.5738845546045415,-21.98902381827825,-0.013702337687349082,-101.94666362100281,-41.85793237386622,-83.22740282800412,-5.412037764686639,-0.000369149566478259,-0.0005031481981399035,-74.14935451976643,-2.4399519571754538,-6.074970877200035
147,0.9444376899696049,-115.88085585601488,-36.164257040855176,-4.496632798148014,-21.934895767515396,-1.804969305748074e-05,-101.69313717898073,-41.56263394842403,-83.30311631838617,-5.347630384977433,0.0,0.0,-74.29090998387973,-2.4429504267406896,-6.089852116862511
148,0.9443924528301887,-115.91939314960945,-36.141187740574225,-4.425639904984902,-21.890087311239526,0.0,-101.37439597800298,-41.30504618419186,-83.37526982932756,-5.271030513048799,0.0,0.0,-74.4044335968457,-2.4534354644354304,-6.104984211141372
149,0.9436146038479019,-116.22653808289797,-36.232762277883154,-4.42748382805963,-21.94699901622152,0.0,-101.65929095909884,-41.51047745134037,-83.59233876403341,-5.269507446295685,0.0,0.0,-74.63287277388655,-2.4709468993994963,-6.12487380123419
150,0.9379505897258001,-116.52104508447006,-36.312667951833966,-4.426887040407055,-21.989823033348873,-0.0030772523532504627,-101.9196639639428,-41.79325623370925,-83.8032843077542,-5.366140112226211,0.0,0.0,-74.8625895716607,-2.4834923376821374,-6.143831576714504
151,0.9404460444824114,-116.72472041090295,-36.34947918369461,-4.3979361837943705,-21.995709400065355,-0.009632324445672186,-101.98916686292368,-41.87087184394743,-83.95797679958135,-5.3868512636133605,-0.004452109449161797,-0.00043198248949068217,-75.0557117151874,-2.494823696513158,-6.158080988129179
152,0.9398713246347183,-116.80517561975368,-36.336992486374726,-4.338549018145131,-21.958826550515205,-0.012653198239786445,-101.77341406391125,-41.69852156828148,-84.04878650995244,-5.215196731217485,0.0,0.0,-75.19770651823127,-2.5000341673904507,-6.1705857292835065
153,0.9399439235430673,-117.00603568227554,-36.37428508569592,-4.320455545632125,-21.965673269291145,-0.0031772152470919022,-101.81136244871531,-41.793241541976094,-84.20352688847518,-5.245117886899638,0.0,0.0,-75.37843321910505,-2.5113582677012753,-6.1865758319035615
154,0.9449259821880678,-117.01714957311927,-36.33449977637253,-4.254374521875339,-21.906639417577633,-0.010670413496264297,-101.42529259478407,-41.54448620669526,-84.25838870677596,-5.215317214186262,0.0,0.0,-75.4706200740322,-2.518219840707132,-6.2028500510479985
155,0.941787316016013,-117.1864435285141,-36.35631370657736,-4.2307277711121545,-21.901899929294807,-0.000659894077183001,-101.40369536590116,-41.559411384900876,-84.38919242451212,-5.207375690707556,0.0,0.0,-75.63544100134389,-2.5277050331442443,-6.2211647204712035
156,0.937961683982944,-117.46366851459183,-36.427068986010106,-4.233937896713885,-21.939427375254432,-0.023420138098997338,-101.6695975661356,-41.820658229478724,-84.5895404165861,-5.2066701486696365,0.0,0.0,-75.85402446092147,-2.5396265070427266,-6.2379310245108
157,0.9410279037215105,-117.73756523273597,-36.50578231760996,-4.229717001109675,-21.982907250018847,-0.004820515503254969,-101.9158110242752,-42.01892116507268,-84.78262386718431,-5.245740787536355,0.0,0.0,-76.06184210276696,-2.551047663646441,-6.255214297999925
158,0.934342364159225,-117.74706527732492,-36.469492613492264,-4.154838202266926,-21.92856526365949,0.0,-101.61284760327248,-41.76246110880748,-84.82866763909814,-5.198880873688091,0.0,0.0,-76.16481249847165,-2.558971570006331,-6.2672247473560185
159,0.9388681987464802,-118.1701738965789,-36.605348498612095,-4.186969060062018,-22.023182301432737,-0.027577657857159685,-102.17646210564045,-42.2061170850619,-85.10049585145501,-5.328038430495829,0.0,0.0,-76.43763990432763,-2.5781396129697205,-6.288331684197048
160,0.9455875628715135,-118.41239161131159,-36.64941560320225,-4.18327027882593,-22.03714049241218,-0.0112295672242446,-102.37111287063237,-42.41543481752656,-85.27402125057615,-5.4263556110846105,0.0,-2.776818733126131e-05,-76.64888122782585,-2.5884799417969173,-6.304268300957696
161,0.9447550345656748,-118.39705119540419,-36.60043965920093,-4.111253704524054,-21.971176554169315,0.0,-101.98628981968209,-42.13102772890997,-85.30769528910221,-5.2705220249596545,0.0,0.0,-76.72844692566785,-2.597490587816831,-6.318760415777461
162,0.9392929231145636,-118.30599282125549,-36.54140665796368,-4.011955472405804,-21.90080404961915,0.0,-101.49646415136816,-41.64052709498929,-85.30242465635173,-5.113349487678231,0.0,0.0,-76.75998236042545,-2.60861486866757,-6.331865910743369
163,0.9349381518311909,-118.57404295497432,-36.60693231999303,-4.012733773615527,-21.93492903757378,-0.009159608778431267,-101.7174924202534,-41.86173319897148,-85.48857944515909,-5.195146015813926,0.0,0.0,-76.96612721869676,-2.617580426698714,-6.346403650716394
164,0.9373615664038274,-118.72089767577476,-36.634894236203,-3.9774622168231586,-21.93914583197995,-0.014007769797343196,-101.71849463803312,-41.87703701975298,-85.60652920215887,-5.2047480565943856,0.0,0.0,-77.1173937574416,-2.6305824006200242,-6.360344508535801
165,0.9391706182608959,-118.70623518550644,-36.596830681022986,-3.8959386475664126,-21.8843510222464,0.0,-101.40419176871154,-41.57597378040211,-85.63209426843827,-5.110558565846304,0.0,0.0,-77.21796149535747,-2.638801029834109,-6.371607091669673
166,0.9449806079191846,-118.62809065195839,-36.529685414210256,-3.803607054932695,-21.804273852120573,-0.006216467497680966,-100.9420140188309,-41.155630160831734,-85.62760380834975,-4.950868866448118,0.0,-0.0004937158944167808,-77.26886803101189,-2.646529621733917,-6.383201062146009
167,0.9469562336214946,-118.89227688720908,-36.6050870674944,-3.8024810800484783,-21.850018520471007,-0.02003010847386304,-101.20086071234144,-41.37839685540589,-85.81171054424648,-5.0267287025817025,-0.0030448912884300694,-0.0017768883996811548,-77.47978276413005,-2.661268784007381,-6.398329881836519
168,0.9347612964558392,-119.19522384869528,-36.68157856452934,-3.823230405474346,-21.894839616116094,-0.02625732625067794,-101.53311703981355,-41.750335172327134,-86.02026760939847,-5.171278085000406,0.0,-0.00011707065801392711,-77.70347123620434,-2.674588016126315,-6.4148246954140395
169,0.9445164792087567,-119.18614110564252,-36.650258064733464,-3.7555745482827176,-21.8478909658745,0.0,-101.21085164390439,-41.46965346362734,-86.05116420205802,-5.132014571667389,0.0,0.0,-77.77715722466749,-2.682179194157456,-6.427039292172429
170,0.9353098909135231,-119.39095383003304,-36.70593949829035,-3.7411273480995586,-21.87495700511009,-0.007862306411265355,-101.3281466053641,-41.57786061579972,-86.20075203427545,-5.10369695533719,-0.0011992246519758316,0.0,-77.94325551442122,-2.694833563235815,-6.440581308945154
171,0.939297124600639,-119.41412578687614,-36.68456906463772,-3.6922103843919105,-21.83756330745599,0.0,-101.11435116371776,-41.38528375764359,-86.24823972503528,-5.051802551416616,0.0,0.0,-78.02742801386103,-2.7013720567955537,-6.454602249077753
172,0.9459295445580606,-119.65235430716025,-36.74567838444538,-3.6854045744144175,-21.868377055885304,-0.013761834238485322,-101.3632770708534,-41.60580112893044,-86.41570804645896,-5.209693947599712,-0.001281114711131858,-0.0026741487124593956,-78.2283387822102,-2.7062471949098894,-6.469713318674364
173,0.9388562522479319,-119.71134698398642,-36.73984416966723,-3.6505031155710137,-21.843994243988615,-0.0019933062176189626,-101.21045190410271,-41.53703322262991,-86.47849751464318,-5.143236101186443,-9.311138045274088e-05,-0.0006052828093908474,-78.32695179967224,-2.7148479249929074,-6.4833516754120035
174,0.9416983903360211,-119.69914091042533,-36.70203720845574,-3.583577284938654,-21.790182696116997,0.0,-100.93156074392702,-41.29358495279179,-86.50188107609277,-5.130510887579333,0.0,0.0,-78.40823015521401,-2.716715490185317,-6.493685526703806
175,0.9405902187210933,-119.96894230147265,-36.77782734922114,-3.595486342812946,-21.83497859674919,-0.017956113305630694,-101.22888677693095,-41.559080547006864,-86.68470811652172,-5.171414565530768,0.0,-9.143584598158135e-05,-78.5837019340334,-2.725720677915913,-6.505803498048178
176,0.9421265141318977,-120.20747931780738,-36.83379752369782,-3.6000021892427445,-21.86268227466061,-0.011292649368011358,-101.4524855296411,-41.807552025265686,-86.8472226952746,-5.218084384184889,-0.00019719324187015001,-0.0001139765624769087,-78.77444411467975,-2.731328130827797,-6.519491365539747
177,0.9416388110940465,-120.17126700071069,-36.788097748483445,-3.529129153473798,-21.803852061502827,-0.0007362328412521548,-101.10526100836864,-41.50004190631064,-86.85514616052178,-5.123009813139667,0.0,0.0,-78.83778907675325,-2.7365900021484624,-6.528835887612661
178,0.9424469111969112,-120.3312396523877,-36.81968910366906,-3.5085500933263796,-21.81085974144142,-0.01726527710495855,-101.16609822471557,-41.52855309498935,-86.97037122061154,-5.089035188483089,-0.000976074953430176,-0.0010906473174530408,-78.9869759551293,-2.738463722212595,-6.540039600853127
179,0.944232674010265,-120.31625165191868,-36.79187686147931,-3.44065863750708,-21.768105435740605,-1.4885543458479804e-05,-100.93226697533387,-41.27833160794655,-86.99252522962176,-5.017067374286303,0.0,0.0,-79.05764093280894,-2.743269731917283,-6.548121798969875
180,0.9438773964927158,-120.49077380705401,-36.83274841677423,-3.430542167207997,-21.785048862611166,0.0,-101.04419320219715,-41.40399159276895,-87.11910259661902,-5.071746479855882,0.0,0.0,-79.20962322817475,-2.7509432934971607,-6.56005225867353
181,0.9433962264150944,-120.4039225091238,-36.774962585904404,-3.353517251376977,-21.718253937913712,0.0,-100.62898447980518,-41.027400023225724,-87.10569118159654,-4.94107176291184,0.0,0.0,-79.24132955176054,-2.758441563458177,-6.570338398060377
182,0.9445240654484653,-120.43483429974604,-36.76708939088811,-3.3053917384190323,-21.695110094162363,0.0,-100.49421217580444,-40.847310261397375,-87.15578845283382,-4.9513368134369244,0.0,0.0,-79.32319129189612,-2.7647607993075587,-6.578948454173514
183,0.9400108414142022,-120.53580635200822,-36.780991569219914,-3.279174424593003,-21.688336593223166,-0.0062474241795618364,-100.46782250311097,-40.83322205806874,-87.23985873474827,-4.936708824831652,0.0,0.0,-79.4341870397171,-2.771880544117453,-6.591704471539914
184,0.9400145639905334,-120.59634746936545,-36.78110008418852,-3.2438088061130603,-21.669793710472547,-0.004976474552951402,-100.345260845506,-40.71637433895713,-87.306229656393,-4.91600296296157,-0.00010435793408766517,-0.00022910608232600726,-79.52237561738936,-2.777909569448176,-6.603784198711667
185,0.9435387197314793,-120.63999271353578,-36.76674249306194,-3.201178315650634,-21.63867340069036,0.0,-100.19078768534577,-40.608272630705045,-87.36188121110392,-4.902820133546472,0.0,0.0,-79.61614405400866,-2.781922509076248,-6.613594918433665
186,0.9435598392603559,-120.54361719897904,-36.706228300693894,-3.1257585840273894,-21.56961712434528,-0.007614215213469177,-99.76492754187444,-40.246325461796644,-87.33957839307399,-4.8015085810113876,0.0,0.0,-79.63314809963582,-2.7875738457878443,-6.622270605318193
187,0.9383776291207135,-120.67607993118818,-36.73799118937591,-3.122645435747543,-21.580598571236262,-0.0088431537267958,-99.8081721957472,-40.31806268960214,-87.44209988370179,-4.869531333989462,-0.0003637376948553969,-0.00088800234438036,-79.74050984627537,-2.7934503214113775,-6.634415443127694
188,0.9432382787798488,-120.8040744413765,-36.763757414291334,-3.1110153635802074,-21.58612465616956,-0.011905024739828988,-99.82765382066187,-40.36073835392327,-87.53833876073828,-4.891084677510795,0.0,-0.001207772032866433,-79.84901407747496,-2.795381350499724,-6.645036149175882
189,0.9402306565779839,-120.91319718548189,-36.78794515972021,-3.088439760341722,-21.592086705331308,-4.437681105058523e-05,-99.87792287568512,-40.380065021084334,-87.63168534730899,-4.919639902490602,0.0,0.0,-79.9590325678086,-2.804020354676168,-6.656332797654022
190,0.9451778179626281,-121.06673363799578,-36.82033095629693,-3.0811004614566646,-21.602331486097622,-0.002604041317551153,-99.98660649115726,-40.51426369634975,-87.74261810910778,-5.020600628091813,0.0,0.0,-80.09408247410192,-2.809637717645234,-6.666377376413904
191,0.9444862117703666,-121.29765982848379,-36.88267879428911,-3.0938602811105906,-21.63867959123418,-0.017105414761976724,-100.28666231094519,-40.79881167429044,-87.90123327780722,-5.1471438324272105,0.0,0.0,-80.2728576840715,-2.8141982990264354,-6.677652314696844
192,0.9324481575413994,-121.27156284601249,-36.845499416774146,-3.044421379885936,-21.591091418108412,0.0,-99.9998084416207,-40.60084879682236,-87.91620548760666,-5.09923025697497,0.0,0.0,-80.31946475918512,-2.817175586009894,-6.688277929470516
193,0.9378342647677423,-121.37211464100831,-36.85414426453445,-3.019177239616074,-21.582084305288507,-0.0015625251310513032,-99.98582861821039,-40.61047092130979,-87.99926491453112,-5.163581829324574,0.0,0.0,-80.43281046152487,-2.8212388071954617,-6.697644422121865
194,0.9374470146542327,-121.60485900701075,-36.920432263843324,-3.046640101860492,-21.623348352726033,-0.024357326840791067,-100.2729440850177,-40.91745859800021,-88.15572177879034,-5.247344631385805,0.0,-0.0015178332970634141,-80.59157530568547,-2.8277847125957454,-6.710092149013818
195,0.9447671766172937,-121.72402729907932,-36.93928868465407,-3.0450643882610313,-21.62450580302116,-0.016904260761132394,-100.30086572726445,-41.03613800601376,-88.25412092823414,-5.270137301367528,-0.0001717997528575021,-5.296556879911126e-05,-80.70545142304609,-2.831675192444665,-6.722086619006127
196,0.9340063507279373,-121.89810710111209,-36.98228837977686,-3.0486400309647284,-21.6465221673916,-0.012927809379899676,-100.46699024516332,-41.23260700162952,-88.38098956888979,-5.340982493316595,0.0,0.0,-80.8415234049977,-2.837447275729044,-6.733229713731199
197,0.9429779522802779,-121.98929625660782,-36.993783602010865,-3.035834000137477,-21.64122380364216,0.0,-100.44824113498595,-41.23865817304975,-88.45044847757403,-5.358689058568591,0.0,0.0,-80.93144552911481,-2.839373237114903,-6.742595879363968
198,0.9386724817779902,-122.10241866879879,-37.01966787084526,-3.018429344996187,-21.650346471993142,-0.00813522317734689,-100.50765264581976,-41.272538401955075,-88.54469331722483,-5.310076105055766,-0.0022998363289022422,-0.000429937678691222,-81.04229436696326,-2.846384119153869,-6.752997216099678
199,0.9426197429027305,-122.21730468046863,-37.0367511114669,-3.0090097215317106,-21.650528547965116,-0.00847139096192853,-100.54018495789397,-41.36232147808389,-88.63550659162604,-5.3334839436399495,0.0,0.0,-81.15362808846045,-2.852360222532364,-6.763667882895573
