episode,service_level,starvation_severity_max,congestion_severity_max,imbalance_hotspot_distance
0,0.900039082463999,-119.18974335797664,-96.0085831447684,-0.008161844686697131
1,0.9328168502602591,-132.7707187898908,-62.12861100977289,-2.0958068054126424
2,0.9185452998723947,-148.67249966887343,-65.51048045344857,-0.2956133432267123
3,0.9230954749630702,-133.0110314586242,-56.88690042582742,-0.1750875100328741
4,0.9187370444918437,-140.34163543285877,-66.91868348702198,-0.1430945691010032
5,0.9297169953789,-133.7296380618768,-68.59408546388107,-0.526044509015933
6,0.9250283056397075,-133.95198707485827,-71.24294242299668,-1.1755425060218467
7,0.9267247926603275,-138.99043995762554,-75.34844580491004,-1.087181508456849
8,0.924172346640701,-131.0515437481125,-66.2147643811621,-0.04813599987222205
9,0.9267952026719295,-133.007746145577,-64.07099510893256,-0.4171344444447499
10,0.914796992481203,-143.5203695964604,-72.12940027217792,-0.845269937110776
11,0.9215331766407522,-132.42150930218077,-69.91061497224018,-1.5158083418965738
12,0.9237903104393123,-135.7968855566672,-71.97291225190224,-0.27660535145597515
13,0.9311672312904219,-135.5165771115542,-73.1824463515372,-2.2227390643449727
14,0.9316983519628815,-140.93807374934923,-72.95315587233236,-1.6898264102536997
15,0.9279012046734064,-135.45045273260072,-68.81013324549113,-0.28928151813652125
16,0.9222215543667729,-131.658417122035,-66.45138773980948,-0.1837019897373914
17,0.9114988248056409,-134.0088939395171,-69.11423958802014,-0.8389567712492568
18,0.922628876812682,-140.96379629504392,-75.29908297458918,-1.3917464041694283
19,0.9280913775956119,-139.33062241929366,-68.91328308162849,-0.03509886409430378
20,0.9219276094276094,-134.35755383163405,-60.998140013231094,-0.39620314085352776
21,0.9204624980982808,-132.30430092060365,-59.93804520718862,-0.05104525449507856
22,0.9290773755927727,-148.61624053004076,-69.51479722158908,-1.8538953257762407
23,0.9284454673162567,-144.55253191261076,-67.50323208515714,-2.242559118876049
24,0.9253651106531673,-148.9906245301601,-69.54886988124777,-1.621249482213135
25,0.9281911711927264,-148.74821842174703,-65.15701460788486,-0.7700232524267526
26,0.9173426615602666,-154.26354207489976,-65.85651013891635,-1.6979255942483718
27,0.9258616043357187,-154.71536552953566,-68.90513356586435,-1.9499099146997947
28,0.9254401724757456,-148.1536823711185,-67.11331395683769,-0.9081593330791662
29,0.9255642949703161,-152.73051489283205,-65.19546953833851,-1.8672909774187954
30,0.9241457451249329,-147.53504208788917,-63.511206595260106,-2.838484995390489
31,0.9224838632560364,-150.89837174529453,-63.95292238823405,-1.9329481570725593
32,0.9235164303636748,-144.04942375225076,-59.23771402719873,-0.34569155679863667
33,0.9278400780107264,-148.8822153810761,-62.02639713677688,-0.9856387003747189
34,0.9222674294105051,-157.09931971226317,-71.745475965327,-2.254106229099946
35,0.925725941924646,-144.36510882837825,-62.5026444483472,-1.6559245244927217
36,0.9229411588740315,-149.40908481773266,-68.09688415664466,-0.8473579766011066
37,0.924233385037585,-140.70486182013144,-58.92655412264953,-0.9370924971655604
38,0.9217251913014548,-144.67926961996596,-61.738185206436974,0.0
39,0.9223125018878183,-150.74201458664152,-66.22656434270236,-1.0694843588357827
40,0.9276404900219727,-155.39646022841853,-68.7117832554366,-1.718626396181506
41,0.9294498770172176,-149.63300043189312,-66.58640192944557,-1.3926524700874827
42,0.9352376930501931,-157.18455095123474,-70.35304689398409,-3.503237602901155
43,0.93487981274195,-143.92052045259615,-60.782392428913646,-0.6149806291244829
44,0.9215338878712351,-147.94847282359635,-65.52456746519772,-0.5816716631309261
45,0.9223201352003862,-150.92587352808061,-70.26600021729911,-3.1482710329106975
46,0.929411059133981,-145.70813129040712,-64.9761223607763,-0.4804678056454904
