seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
46,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185,0.0278
46,7,5,5,312,332,2,5,198,56,3178,2980,2981,12,9,21,1,12,13,0.0315,0.0328
46,8,5,5,303,313,2,2,254,63,3160,2906,2909,13,15,28,5,5,10,0.0431,0.0497
46,9,5,5,311,315,2,3,221,33,3200,2979,2974,13,9,22,6,0,6,0.0525,0.0564
46,10,5,5,295,298,2,6,225,99,3372,3147,3144,11,15,26,9,2,11,0.0554,0.0686
46,11,5,5,299,289,2,7,204,43,3040,2836,2841,10,6,16,3,9,12,0.0645,0.0671
46,12,5,5,261,280,2,9,110,17,2232,2122,2120,5,8,13,5,0,5,0.0652,0.0666
46,13,5,5,286,278,2,5,84,15,1712,1628,1629,2,1,3,12,7,19,0.0518,0.0611
46,14,5,5,302,318,2,5,271,110,3096,2825,2826,13,9,22,7,14,21,0.0591,0.0656
46,15,5,5,288,293,2,5,179,59,2942,2763,2763,7,9,16,10,0,10,0.0555,0.0713
46,16,5,5,316,316,2,7,224,58,3300,3076,3078,6,11,17,9,5,14,0.0517,0.0768
46,17,5,5,317,320,2,5,232,84,3274,3042,3040,16,8,24,8,10,18,0.0618,0.0803
46,18,5,5,274,294,2,10,180,53,3112,2932,2933,7,7,14,11,2,13,0.0572,0.0771
46,19,5,5,277,278,2,6,81,29,2224,2143,2145,11,5,16,8,15,23,0.0604,0.0749
46,20,5,5,295,311,2,7,52,11,1658,1606,1598,12,3,15,10,0,10,0.0637,0.0703
46,21,5,5,326,331,2,7,212,73,3126,2914,2920,4,15,19,11,13,24,0.0539,0.0789
46,22,5,5,293,292,3,11,206,95,2916,2710,2711,10,10,20,10,7,17,0.0542,0.0794
46,23,5,5,314,316,2,6,177,51,3180,3003,3000,12,19,31,6,0,6,0.0627,0.0973
46,24,5,5,268,288,2,11,191,53,3428,3237,3234,13,15,28,7,17,24,0.0701,0.1019
46,25,5,5,262,265,2,12,146,55,3048,2902,2905,9,11,20,12,0,12,0.0672,0.1022
46,26,5,5,243,253,2,11,76,43,2322,2246,2245,6,6,12,18,22,40,0.0503,0.094
46,27,5,5,254,263,2,9,85,30,1652,1567,1565,7,6,13,9,1,10,0.0482,0.091
