seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_demand_weighted_depot_backlog,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance
46,0,6,0,S0,False,0,0,0,0,0,0,0,0,0,[],3.0,S37,11.31,0,0,0,0.0,-1.233453,,,-1.233453,False,False,,,,,,,,,,,,,,0.044776,0.014925,0.090096,0.054725,,,,,,,,,,
46,0,6,14,S37,False,0,0,0,0,10,0,0,0,0,"['B406', 'B407', 'B408', 'B409', 'B410', 'B411', 'B412', 'B413', 'B414', 'B415']",8.0,S51,4.67,10,0,10,0.0,-1.018603,,,-1.018603,False,False,,,,,,,,,,,,,,0.044776,0.014925,0.04972,0.058378,,,,,,,,,,
46,0,6,26,S51,False,10,0,10,5,0,0,0,0,0,"['B406', 'B407', 'B408', 'B409', 'B410']",5.5,S30,9.24,5,0,5,0.0,-0.878419,,,-0.878419,False,False,,,,,,,,,,,,,,0.029851,0.0,0.056336,0.050852,,,,,,,,,,
46,0,6,41,S30,False,5,0,5,5,0,0,0,0,0,"['B411', 'B412', 'B413', 'B414', 'B415']",5.5,S50,8.83,0,0,0,0.0,-0.802168,,,-0.802168,False,False,,,,,,,,,,,,,,0.029851,0.0,0.042684,0.051643,,,,,,,,,,
46,0,6,56,S50,False,0,0,0,0,18,0,0,0,0,"['B557', 'B558', 'B559', 'B560', 'B561', 'B562', 'B563', 'B564', 'B565', 'B566', 'B567', 'B568', 'B569', 'B570', 'B571', 'B342', 'B312', 'B314']",12.0,S41,8.63,18,0,18,0.0,-1.064762,,,-1.064762,False,False,,,,,,,,,,,,,,0.059701,0.029851,0.052583,0.04725,,,,,,,,,,
46,0,7,16,S41,False,18,0,18,9,0,0,0,0,0,"['B557', 'B558', 'B559', 'B560', 'B561', 'B562', 'B563', 'B564', 'B565']",7.5,S66,1.41,9,0,9,0.0,-1.232112,,,-1.232112,False,False,,,,,,,,,,,,,,0.044776,0.044776,0.066532,0.058114,,,,,,,,,,
46,0,7,25,S66,False,9,0,9,9,0,0,0,0,0,"['B566', 'B567', 'B568', 'B569', 'B570', 'B571', 'B342', 'B312', 'B314']",7.5,S52,3.13,0,0,0,0.0,-1.336508,,,-1.336508,False,False,,,,,,,,,,,,,,0.059701,0.044776,0.071282,0.059765,,,,,,,,,,
46,0,7,36,S52,False,0,0,0,0,9,0,0,0,0,"['B584', 'B585', 'B586', 'B587', 'B588', 'B589', 'B590', 'B210', 'B214']",7.5,S65,6.18,9,0,9,0.0,-1.180614,,,-1.180614,False,False,,,,,,,,,,,,,,0.044776,0.044776,0.048756,0.065031,,,,,,,,,,
46,0,7,49,S65,False,9,0,9,9,0,0,0,0,0,"['B584', 'B585', 'B586', 'B587', 'B588', 'B589', 'B590', 'B210', 'B214']",7.5,S57,10.86,0,0,0,0.0,-1.163694,,,-1.163694,False,False,,,,,,,,,,,,,,0.044776,0.044776,0.049647,0.062282,,,,,,,,,,
46,0,8,8,S57,False,0,0,0,0,20,0,0,0,0,"['B646', 'B647', 'B648', 'B649', 'B650', 'B651', 'B652', 'B205', 'B147', 'B179', 'B180', 'B37', 'B182', 'B38', 'B275', 'B402', 'B451', 'B644', 'B216', 'B529']",13.0,S22,12.19,20,0,20,0.0,-1.200622,,,-1.200622,False,False,,,,,,,,,,,,,,0.029851,0.059701,0.043296,0.072224,,,,,,,,,,
46,0,8,33,S22,False,20,0,20,10,0,0,0,0,0,"['B646', 'B647', 'B648', 'B649', 'B650', 'B651', 'B652', 'B205', 'B147', 'B179']",8.0,S29,10.18,10,0,10,0.0,-1.175679,,,-1.175679,False,False,,,,,,,,,,,,,,0.014925,0.059701,0.054566,0.068411,,,,,,,,,,
46,0,8,51,S29,False,10,0,10,0,5,0,0,0,0,"['B304', 'B305', 'B306', 'B307', 'B308']",5.5,S33,4.32,15,0,15,0.0,-1.092776,,,-1.092776,False,False,,,,,,,,,,,,,,0.014925,0.044776,0.057851,0.06276,,,,,,,,,,
46,0,9,1,S33,False,15,0,15,0,5,0,0,0,0,"['B355', 'B356', 'B357', 'B358', 'B359']",5.5,S50,5.56,20,0,20,0.0,-1.353642,,,-1.353642,False,False,,,,,,,,,,,,,,0.0,0.044776,0.081732,0.084747,,,,,,,,,,
46,0,9,12,S50,False,20,0,20,10,0,0,0,0,0,"['B180', 'B37', 'B182', 'B38', 'B275', 'B402', 'B451', 'B644', 'B216', 'B529']",8.0,S47,9.95,10,0,10,0.0,-1.386766,,,-1.386766,False,False,,,,,,,,,,,,,,0.0,0.029851,0.085458,0.093061,,,,,,,,,,
46,0,9,30,S47,False,10,0,10,0,5,0,0,0,0,"['B536', 'B537', 'B538', 'B421', 'B67']",5.5,S62,5.69,15,0,15,0.0,-1.57162,,,-1.57162,False,False,,,,,,,,,,,,,,0.014925,0.029851,0.090571,0.104351,,,,,,,,,,
46,0,9,41,S62,False,15,0,15,0,5,0,0,0,0,"['B717', 'B718', 'B719', 'B720', 'B721']",5.5,S29,3.79,20,0,20,0.0,-1.499655,,,-1.499655,False,False,,,,,,,,,,,,,,0.0,0.029851,0.086587,0.106125,,,,,,,,,,
46,0,9,50,S29,False,20,0,20,8,0,0,0,0,0,"['B304', 'B305', 'B306', 'B307', 'B308', 'B355', 'B356', 'B357']",7.0,S35,1.95,12,0,12,0.0,-1.624358,,,-1.624358,False,False,,,,,,,,,,,,,,0.014925,0.044776,0.100296,0.096581,,,,,,,,,,
46,0,9,59,S35,False,12,0,12,0,8,0,0,0,0,"['B395', 'B501', 'B98', 'B631', 'B497', 'B101', 'B759', 'B503']",7.0,S27,6.86,20,0,20,0.0,-1.516581,,,-1.516581,False,False,,,,,,,,,,,,,,0.0,0.029851,0.09934,0.098696,,,,,,,,,,
46,0,10,13,S27,False,20,0,20,20,0,0,0,0,0,"['B358', 'B359', 'B536', 'B537', 'B538', 'B421', 'B67', 'B717', 'B718', 'B719', 'B720', 'B721', 'B395', 'B501', 'B98', 'B631', 'B497', 'B101', 'B759', 'B503']",13.0,S37,4.19,0,0,0,0.0,-1.52846,,,-1.52846,False,False,,,,,,,,,,,,,,0.029851,0.029851,0.086353,0.094514,,,,,,,,,,
46,0,10,30,S37,False,0,0,0,0,10,0,0,0,0,"['B743', 'B116', 'B470', 'B577', 'B389', 'B331', 'B330', 'B369', 'B632', 'B280']",8.0,S59,1.48,10,0,10,0.0,-1.649335,,,-1.649335,False,False,,,,,,,,,,,,,,0.029851,0.029851,0.103798,0.096391,,,,,,,,,,
46,0,10,40,S59,False,10,0,10,0,5,0,0,0,0,"['B675', 'B676', 'B677', 'B678', 'B679']",5.5,S63,3.22,15,0,15,0.0,-1.83039,,,-1.83039,False,False,,,,,,,,,,,,,,0.029851,0.029851,0.117496,0.108476,,,,,,,,,,
46,0,10,49,S63,False,15,0,15,0,5,0,0,0,0,"['B403', 'B119', 'B671', 'B121', 'B44']",5.5,S29,5.25,20,0,20,0.0,-1.934134,,,-1.934134,False,False,,,,,,,,,,,,,,0.029851,0.029851,0.124317,0.116168,,,,,,,,,,
46,0,10,59,S29,False,20,0,20,19,0,0,0,0,0,"['B743', 'B116', 'B470', 'B577', 'B389', 'B331', 'B330', 'B369', 'B632', 'B280', 'B675', 'B676', 'B677', 'B678', 'B679', 'B403', 'B119', 'B671', 'B121']",12.5,S62,3.79,1,0,1,0.0,-2.033958,,,-2.033958,False,False,,,,,,,,,,,,,,0.044776,0.014925,0.134342,0.120332,,,,,,,,,,
46,0,11,16,S62,False,1,0,1,0,10,0,0,0,0,"['B328', 'B329', 'B482', 'B209', 'B386', 'B298', 'B474', 'B531', 'B730', 'B104']",8.0,S42,6.87,11,0,11,0.0,-3.151929,,,-3.151929,False,False,,,,,,,,,,,,,,0.044776,0.029851,0.156028,0.234866,,,,,,,,,,
46,0,11,31,S42,False,11,0,11,11,0,0,0,0,0,"['B44', 'B328', 'B329', 'B482', 'B209', 'B386', 'B298', 'B474', 'B531', 'B730', 'B104']",8.5,S45,6.84,0,0,0,0.0,-3.490705,,,-3.490705,False,False,,,,,,,,,,,,,,0.044776,0.059701,0.168614,0.253187,,,,,,,,,,
