seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
51,6,5,5,0,0,0,0,0,4,34,34,32,0,0,0,0,0,0,0.012,0.016
51,7,5,5,393,390,2,5,175,34,3168,2993,2987,10,13,23,2,14,16,0.0224,0.0263
51,8,5,5,403,420,2,3,176,38,3124,2948,2948,7,8,15,3,8,11,0.0275,0.0327
51,9,5,5,386,384,2,7,171,82,3508,3337,3340,17,16,33,9,3,12,0.0381,0.0447
51,10,5,5,359,375,2,6,112,53,3390,3278,3276,15,15,30,11,0,11,0.0437,0.057
51,11,5,5,367,374,2,9,147,37,3028,2881,2886,11,15,26,14,7,21,0.0398,0.0651
51,12,5,5,342,342,2,14,53,12,2436,2383,2384,9,12,21,16,6,22,0.0309,0.0631
51,13,5,5,348,361,2,9,21,14,1704,1683,1678,3,7,10,5,23,28,0.0277,0.0593
51,14,5,5,372,383,1,0,119,42,3010,2891,2895,9,10,19,13,0,13,0.0224,0.0725
51,15,5,5,356,361,2,19,180,54,2990,2810,2811,7,9,16,6,9,15,0.024,0.0601
51,16,5,5,348,355,1,0,257,80,3330,3073,3067,10,13,23,5,8,13,0.0304,0.0766
51,17,5,5,322,333,2,21,153,53,3408,3255,3259,12,16,28,10,11,21,0.0335,0.071
51,18,5,5,362,382,2,11,83,95,3004,2921,2922,7,16,23,8,21,29,0.0317,0.0766
51,19,5,5,325,326,2,10,60,29,2292,2232,2232,8,10,18,12,0,12,0.0268,0.0776
51,20,5,5,305,320,2,15,22,33,1658,1636,1637,8,7,15,12,11,23,0.0215,0.0673
51,21,5,5,376,381,2,9,182,59,3014,2832,2829,15,16,31,14,19,33,0.0212,0.0757
51,22,5,5,334,346,2,12,203,98,3078,2875,2874,18,9,27,6,12,18,0.0385,0.0717
51,23,5,5,358,378,2,11,143,72,3214,3071,3068,11,11,22,8,3,11,0.043,0.0725
51,24,5,5,310,325,2,11,210,76,3482,3272,3272,16,9,25,11,23,34,0.0489,0.0687
51,25,5,5,326,329,2,12,126,61,2998,2872,2878,15,9,24,20,0,20,0.043,0.0658
51,26,5,5,337,340,2,13,89,53,2378,2289,2289,17,7,24,13,11,24,0.0485,0.0579
51,27,5,5,302,322,2,12,22,29,1604,1582,1585,5,7,12,10,24,34,0.0411,0.0503
