episode,service_level,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty
77,0.921540221120854,-0.0006620372698638727,-1.7873186562547634,-2.2488190066608498
78,0.9241319378849133,0.001076125667916957,-1.7867588308904567,-2.2458811330519604
79,0.9030658591975775,-0.006208498489125311,-1.790411437482997,-2.249580098697739
80,0.9229898074745186,-0.003678639088688342,-1.790776998541681,-2.2488590185988384
81,0.9164369928035523,-0.002172085751397337,-1.788924459150871,-2.247537559251262
82,0.9111855728323481,-0.005411142467635455,-1.7908345689566716,-2.248759043556447
83,0.919893441392766,0.002556960159143591,-1.7916432096148704,-2.24728141212982
84,0.9148230505408359,0.0071001978907552265,-1.7940168972441592,-2.2471384970979043
85,0.9163629460895976,-0.00041651937849119695,-1.7958325258389862,-2.2460051303384936
86,0.9128049933799887,-0.0012978307958224381,-1.7976742487503283,-2.2480795087149184
87,0.9143416544297601,0.0012609843927547729,-1.797406883372615,-2.247964449826652
88,0.9190272682576301,-0.006265742645571933,-1.7979747798987569,-2.249711031329879
89,0.9074429998115696,-0.007453944975766998,-1.8002492300117865,-2.253183143760494
90,0.918037713169559,-0.008006716383229421,-1.801221758284807,-2.2551385826130943
91,0.9194238557346985,-0.008094058001287097,-1.8020162413519816,-2.255297741717629
92,0.9126858350313184,-0.005885674378959779,-1.8038114661656197,-2.2569190756657482
93,0.9018941233608548,-0.014018451897845835,-1.8062985753613707,-2.2616897399591953
94,0.9202039274924472,-0.009548908706381549,-1.808172427190721,-2.2626274211761066
95,0.9104065900846433,-0.0086907605068547,-1.8093220193168604,-2.2645497749812074
96,0.917434959501325,-0.002471919892343735,-1.8095391260336318,-2.2641331805698632
97,0.9162680326942634,-0.001653178563416811,-1.8102544246577414,-2.2649488263305524
98,0.9224839234523902,-0.003979853263743671,-1.8102721356136653,-2.2649674912438815
99,0.9208581283402191,-0.0047489245323690575,-1.8106262105821427,-2.265242565049283
100,0.9093823063579456,-0.008907142809137214,-1.8117245276581229,-2.266460803130285
101,0.9200949973186241,-0.01245111144973703,-1.8117026277383812,-2.2684401728676593
102,0.9193901426522757,-0.009508828152856573,-1.8124503193619652,-2.269083060245671
103,0.9263328191429324,-0.009642435676004589,-1.8128428546954967,-2.2692505517673607
104,0.9167112197357367,-0.006614073795601239,-1.8140554354001908,-2.2700121636673196
105,0.9132377927162592,-0.006197306457234228,-1.8149724982780153,-2.2716493733912912
106,0.9110660812788473,-0.00776955575063685,-1.8157038469344846,-2.273388250315538
107,0.924305212333194,-0.004522464374443128,-1.8155459369369995,-2.272956608566564
108,0.9156857583392877,-0.004127052050906513,-1.816602492714598,-2.273010287221431
109,0.9167821949117614,-0.005022704051829856,-1.815567979415974,-2.272993314964848
110,0.9213978737842117,-0.005806827958660775,-1.8158516870710446,-2.273486179969483
111,0.9152062447386546,-0.008123546893630137,-1.8159699505497173,-2.2740374944983457
112,0.9291473339925458,-0.004652043743192989,-1.8157556936964354,-2.272787124813591
113,0.9246231155778895,-0.0041793645906365445,-1.815330200823019,-2.2725328829806637
114,0.9143802149891002,-0.002406043050099903,-1.815107163725447,-2.272562431445412
115,0.9267274398651755,0.0006886525104159116,-1.814554034702431,-2.271623742897155
116,0.9221794248532217,0.0018323080171607114,-1.8145226450171432,-2.2716003806346996
117,0.9185059422750425,0.0013366550157793496,-1.8152087514661996,-2.271861586312454
118,0.9233834244080146,0.00022542435853792028,-1.814966478894087,-2.2712655498289487
119,0.906170495538257,-0.0009462789558864996,-1.8153300756531836,-2.2724504019293077
120,0.9148734297316786,-0.0028535659806944416,-1.8154818461409161,-2.2729327584434205
121,0.9168522362709945,-0.0018388533155046238,-1.8162094048773787,-2.273339455878632
122,0.9101689099020094,-0.0009027203284106127,-1.8174006678665702,-2.2731744348613554
123,0.9196471591119677,0.0008015685416651931,-1.8174477162856857,-2.2735277221053503
124,0.9137014787430684,-0.0008434096338302696,-1.8177729639781415,-2.274021620578143
125,0.9253831775700935,0.00017386353058365786,-1.817732520764998,-2.273697980672802
126,0.9114858948490502,-0.002080290854395542,-1.818580645718253,-2.274389981750576
127,0.9171008274593933,-0.0026730573651012218,-1.8187223980331446,-2.2746675148533133
128,0.9151127618026573,-0.0041254071332223466,-1.8191175267725468,-2.275116259616942
129,0.9185304713299309,-0.004705527169511646,-1.8194188187147196,-2.2753078784745555
130,0.9240091463414635,-0.002043450735376556,-1.8194410054632197,-2.274945529022409
131,0.9235382874387024,-0.0013052676698489796,-1.8196032381837814,-2.2750054683084513
132,0.9215054578532444,-0.002110559315801088,-1.81980721042304,-2.274981308751114
133,0.9263202236433961,-0.0009764918490012888,-1.8199668408916525,-2.2747293478247266
134,0.9189179062535127,-0.000370343844457804,-1.8201545159494403,-2.274995606933157
135,0.9221238265364297,0.0008971743256611733,-1.8202422615862859,-2.2749238601653357
136,0.9170574886535552,-0.0006711897275709642,-1.8205241480713326,-2.274975200270589
137,0.9198203256597417,-0.002540667734903645,-1.8205695690292834,-2.2751804976157497
138,0.9098518267164348,-0.00376635396852522,-1.821034412321803,-2.275466625609961
139,0.9152682669877342,-0.0028851726180674085,-1.8211222522256316,-2.2753839050186477
140,0.9215331902556572,-0.004132461849759484,-1.8214758194710916,-2.2755495681288274
141,0.9084089715700248,-0.0042762446236771666,-1.8221049777759388,-2.2758778846285552
142,0.9183365978604792,-0.005075081882560219,-1.8219349347475726,-2.2758299540578557
143,0.9185551330798479,-0.004558218432592716,-1.8220288023137212,-2.27584361083788
144,0.915829910238856,-0.006294294757087291,-1.8223389373876393,-2.275862567041291
145,0.9153435143430975,-0.006378930056826156,-1.8224300122148576,-2.2760392279749024
146,0.9042529252925292,-0.007117276272740463,-1.822878077096909,-2.2766289535312927
147,0.8976079457143941,-0.009128699408017877,-1.8234539045616032,-2.2773551877988107
148,0.9237173208769682,-0.008643273431207129,-1.8235803836856785,-2.2773883135396606
149,0.9128056142469061,-0.008768646081974434,-1.8238483863812103,-2.27767169143897
150,0.9227990970654627,-0.009535599061159666,-1.8239615607314053,-2.2777735519728304
151,0.9156981132075471,-0.009755938205233274,-1.8241547965950224,-2.2780321670004557
152,0.9137555405303884,-0.00995203952223529,-1.8244795627550434,-2.278416514342168
153,0.9149576669802446,-0.010081208365125967,-1.8246711967622196,-2.2787116350850463
154,0.9229777390117183,-0.00952902567552273,-1.8248877092454656,-2.2785425668069497
155,0.9267764459878272,-0.009654228701833464,-1.8249282583324005,-2.278634775048126
156,0.9183688711303634,-0.00900442819819123,-1.8250106452401167,-2.278648178143798
157,0.9248624162330126,-0.008406172141614035,-1.8251914258192807,-2.2786036285109197
158,0.919094095037118,-0.008496625652398905,-1.8252574702407194,-2.278780793566904
159,0.9148976141273718,-0.008574072010404138,-1.8254222667608597,-2.2790112458523133
160,0.9172315107696942,-0.00892603796011364,-1.8256084630974045,-2.2791447371863547
161,0.929462300764912,-0.008662391801815347,-1.8256256336294432,-2.2790222967234426
162,0.9158230429784552,-0.008377365634982072,-1.8257572915589686,-2.2791455583017592
163,0.9219753450948549,-0.008363654078246081,-1.8258090202680926,-2.2792699464202624
164,0.9150776706176839,-0.008599274825847799,-1.8258660778884044,-2.279437132322523
165,0.9191301393136255,-0.00853209530350456,-1.8259946749236367,-2.279583614757069
166,0.9104070028430346,-0.008667145740359436,-1.8261709595162852,-2.2798621874713607
167,0.9238213120288061,-0.008894135564959693,-1.8262343102362262,-2.2799127598148132
168,0.9203737327886216,-0.008379248927734197,-1.8263863362514432,-2.279998737667322
169,0.9050567987538467,-0.008544276010860306,-1.8266107949221115,-2.280169247944354
170,0.9199444006161013,-0.008910387420556177,-1.8267439881172707,-2.2803135837934305
171,0.9231319944233015,-0.008842532736066411,-1.8268582867448668,-2.280356677294653
172,0.9189456092373138,-0.009163528865875098,-1.827028569212164,-2.2805290493083272
173,0.9125761514881068,-0.009539288079263025,-1.8271198595718545,-2.2807051429564433
174,0.9157770321793504,-0.009727168438012114,-1.8271730162850028,-2.2808652283451987
175,0.9136065880591429,-0.009871775401497548,-1.8272881968240506,-2.281034988992698
176,0.9140353527723221,-0.00983871715621045,-1.8273974611429853,-2.2811871234749903
177,0.9138725268086392,-0.009773488784538107,-1.8275674218774876,-2.281314995947984
178,0.927376397329132,-0.009447684155886616,-1.8275830367166996,-2.2813225309464666
179,0.9145153341673301,-0.009393309615625556,-1.8277263817056177,-2.281434861051605
180,0.9131345443467002,-0.009437907062507023,-1.8278540403699455,-2.281591117473047
181,0.9214380825565912,-0.009300043983074748,-1.8278836699030547,-2.2816463740874733
182,0.918738881949964,-0.009593140453801611,-1.8279823390286354,-2.2817627360524635
183,0.9183704205730637,-0.009906056334948498,-1.8280268292475756,-2.281883575223139
184,0.9209949346034626,-0.010047155579111067,-1.828146181859198,-2.2820060587901905
185,0.9094898724681171,-0.010112327909553156,-1.828327718855418,-2.2821702649988973
186,0.9144160993491435,-0.010563762680740413,-1.8283855894634113,-2.2822898006378263
187,0.9153469079939668,-0.010825169306670126,-1.8284666466943873,-2.2824277793514938
188,0.9113498473547939,-0.01111947587577964,-1.8285704473234798,-2.2825487954448977
189,0.915832337118948,-0.011385419904866969,-1.8286067563798654,-2.2826307510485377
190,0.9136545419920015,-0.011571861522070643,-1.8286868406210883,-2.2827453967298212
191,0.9183878905376184,-0.011811747487959717,-1.8287521008898338,-2.282854860593583
192,0.9242271693328858,-0.011601015627156154,-1.8287938755801358,-2.2828952282778325
193,0.9150479053165508,-0.01155140723661912,-1.8288877444639395,-2.2829576311618553
194,0.9219360467321625,-0.011556482859739153,-1.8289364240652088,-2.28298847141676
195,0.9150424787606197,-0.011568183994038368,-1.828983163569382,-2.283065562428214
196,0.9248519811750417,-0.011638549671289604,-1.8290382162184025,-2.283078390481904
197,0.9174526522296839,-0.011844958136081522,-1.8291027789094096,-2.2831571587021227
198,0.908477482851178,-0.011959804907320785,-1.8292003906788954,-2.2832638847875413
199,0.9282575216917702,-0.01175891534691397,-1.82922165589095,-2.2832746411137954
