episode,service_level,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty
70,0.9188061739163411,0.010834003102864215,-1.8095591120262466,-2.2336454196871753
71,0.9195467422096317,0.012303289775526024,-1.8120015461478465,-2.2299106601762997
72,0.9108084032365823,-0.0015362198241772843,-1.8146605761569612,-2.2324385489943546
73,0.9183037580271307,-0.0073233888427218655,-1.8139545361819291,-2.2346415229844525
74,0.9145563648714949,-0.007210129203586105,-1.8166159167819735,-2.2396178639349675
75,0.9121909633418585,-0.005985021793649851,-1.8212027086107323,-2.2447509359476925
76,0.9159337521416333,0.0030132589300222,-1.8212142885878229,-2.244621602410435
77,0.9158964173859904,0.006273792006066092,-1.8240166136461056,-2.2417767631421746
78,0.9249139092678544,-0.0014986339930945767,-1.8215778031760799,-2.240853610083938
79,0.9233340931540157,0.005353730652090692,-1.8219800614346262,-2.239801672594493
80,0.9146971935007385,0.0011775387844497262,-1.823852305774329,-2.2430088030470015
81,0.9168511872948003,-0.004851155894502594,-1.8254537471926884,-2.241450921241983
82,0.9189544941707408,-0.003523177977424016,-1.825828161494792,-2.2422517005538847
83,0.9122787151322991,-0.005910770275240871,-1.826873643434459,-2.2457568806474018
84,0.9231557766050343,-0.006537322445524431,-1.8266872077699707,-2.2484581603968534
85,0.9243959177547652,0.0011155530755547363,-1.824372278843011,-2.246288524749243
86,0.913210416270671,-0.0036781576547627393,-1.8267052438110933,-2.2460796857262557
87,0.9042940596312875,-0.00514324958495963,-1.8305725314898724,-2.250223441069054
88,0.9138597874657354,-0.0009422115726232001,-1.8313813595733495,-2.251050161622022
89,0.9168808911739503,0.0003417303708236212,-1.8319484254158278,-2.250800435994343
90,0.922522246087757,0.0038732830322503937,-1.8315151311606075,-2.249877617705724
91,0.9170744365361803,-0.0062324983507970125,-1.833324886345218,-2.251209514626196
92,0.9065310614397936,-0.010100405052369331,-1.8337680055095518,-2.253866402762596
93,0.9190867441596304,-0.010812149709268831,-1.8359178018513893,-2.255097412519257
94,0.9229494614747308,-0.010816046616923237,-1.8348531595482718,-2.254780465667111
95,0.9122198605362271,-0.012358627788368496,-1.8368513127516806,-2.2569966045002796
96,0.9133491194317005,-0.011561371333213439,-1.8379432616784064,-2.258538915630576
97,0.926086628433444,-0.0060030722295981494,-1.8373555731346463,-2.256957391794158
98,0.9268837561529724,-0.0021422587206113082,-1.837594040864628,-2.256325762961096
99,0.9214196146977239,0.0003646754809694023,-1.8382319630921655,-2.2559392024983316
100,0.9269901440485216,0.0019307207733983258,-1.837904369095585,-2.254644346440742
101,0.9162911934462856,-0.0010788940440121086,-1.8375444843457358,-2.254432562778596
102,0.9066545537133772,-0.011168489806500165,-1.838573739494637,-2.2577809307979386
103,0.9149937855448006,-0.009090875527385783,-1.8391546176005016,-2.2590847335563935
104,0.9173791329348566,-0.013592513037294326,-1.8398717813569407,-2.2602097068548805
105,0.9188516675332392,-0.013592538996925085,-1.8405035300803838,-2.261260554020245
106,0.9146295171576071,-0.014430419065035897,-1.840712912350626,-2.2627906967658586
107,0.909718272475638,-0.015566044094034764,-1.842079862987381,-2.2640493136785436
108,0.9237899855634071,-0.015551616104212336,-1.842588060168755,-2.2653392866012974
109,0.923785594639866,-0.010146909872649464,-1.8423727235076075,-2.2646929663557143
110,0.9150297452014816,-0.013413224724100965,-1.8433301925265047,-2.266107769765336
111,0.9259203493186781,-0.012235139900420309,-1.843666807784335,-2.2659395055625096
112,0.918199400811559,-0.013662744983541933,-1.843689409343658,-2.2664884679456305
113,0.9243668589327323,-0.008999386030038914,-1.8440539884699796,-2.2660352799904424
114,0.9235214650255179,-0.005447494851908616,-1.843870971374308,-2.2658643693289506
115,0.9191313971682632,-0.006343490235756899,-1.8437916122432667,-2.2661851867578475
116,0.9221523041561476,-0.005551591362435851,-1.8442237428274164,-2.265752535158746
117,0.9168777168777169,-0.006181671311735731,-1.8451032718298201,-2.265883879990446
118,0.9210161489752332,-0.005073784676552981,-1.8452056358734756,-2.2652251136236834
119,0.9174097904202883,-0.004849388964741823,-1.8458309347580562,-2.2653389011675986
120,0.929254955570745,-0.0024410081368566173,-1.8454790519542428,-2.26474239005661
121,0.9280692470517085,-0.002136579443506845,-1.845433388603288,-2.2644612032638745
122,0.9122980798537031,-0.005459285707713547,-1.8461594765984166,-2.2647959515172946
123,0.917310432760819,-0.007244754954912471,-1.8463639017275095,-2.265574736730129
124,0.9040830758923587,-0.008592196409501344,-1.8473638180719532,-2.2665924497124355
125,0.9161941008563274,-0.007449821157668621,-1.8475347681783612,-2.2669589075608085
126,0.9120235697769822,-0.008047828567449072,-1.848364322579923,-2.26755664285192
127,0.9207160157432637,-0.007398334645467894,-1.8484500209173853,-2.2675549189982647
128,0.9211367139044468,-0.007398799588884532,-1.848887903639857,-2.26766095611369
129,0.9140329171821693,-0.004873921931437406,-1.8491958721638238,-2.2676797616963746
130,0.9097198721564204,-0.005542616845635343,-1.849842620064794,-2.2684218183875946
131,0.9170113357843137,-0.0045398646454619124,-1.8501208893238072,-2.268662390843465
132,0.9227260733536884,-0.003192013850894509,-1.8500157643958128,-2.268719005060191
133,0.9067600833175535,-0.004881756344647501,-1.8503763342470518,-2.2692676106665393
134,0.9241740046662151,-0.004848831940532682,-1.8506388108436915,-2.268952138916474
135,0.9243434843922704,-0.0037520356873214024,-1.850548674321825,-2.2688004249512077
136,0.928681703505667,-0.0019323023128229428,-1.8506198443987585,-2.2685088127852735
137,0.9259472975572225,-0.002347951900975452,-1.850610036309238,-2.2685080295972093
138,0.9188211552374063,-0.002248296199190657,-1.8506780305134398,-2.2685937116633412
139,0.9090636367045412,-0.0020194497300131736,-1.8513396244415945,-2.268745520264754
140,0.9149869530688651,-0.002511467031501499,-1.8513703752660047,-2.268856135524959
141,0.9291627645626521,-0.00189357980886328,-1.8515491450109596,-2.2683265253048064
142,0.9158832819432955,-0.002418099626539371,-1.8517354537337785,-2.2684154786663897
143,0.9186859713454051,-0.002205710758374492,-1.8519701476639712,-2.2683571382865275
144,0.9102121361618155,-0.003206780082134918,-1.8522123799446384,-2.2687985943738243
145,0.9162535477767266,-0.004106050136427143,-1.8525717194978988,-2.2691305066104466
146,0.9165359752132503,-0.00432734581005775,-1.8528210780175691,-2.269349384350543
147,0.9167075147995928,-0.0050840569878041,-1.8531489119067415,-2.269683395320779
148,0.9197359537919136,-0.0057806485528008105,-1.8533513500722956,-2.269843307124992
149,0.9070937003705665,-0.005793647961229615,-1.8536031465794782,-2.270005045201511
150,0.9221141003625263,-0.005621983672671809,-1.8537265388722852,-2.2699377569736368
151,0.9181982247431034,-0.005635719953048071,-1.8539637124419102,-2.2701936880644062
152,0.9244122004026285,-0.005491727393428508,-1.8539991227993455,-2.2701381559663907
153,0.9142225718245496,-0.005861970568809471,-1.8541635538582388,-2.270370215892416
154,0.9246350571460903,-0.005679103612410067,-1.8543263885146213,-2.2704066322487617
155,0.9224604966139955,-0.005668645766129298,-1.8544648806885433,-2.2704256509087664
156,0.9276899271615655,-0.0049868346906378576,-1.8543805580573838,-2.270362506521985
157,0.9165697565367446,-0.005062396679259119,-1.8546762069041678,-2.2704934008283586
158,0.9207121572177587,-0.004715151756339563,-1.854836618437163,-2.2705997733362175
159,0.9144378966455122,-0.0050285458793795906,-1.854777999553422,-2.270765024653697
160,0.9251269520064144,-0.005056619714676653,-1.85478934551441,-2.2707484661928605
161,0.9230883169783374,-0.00559199373784701,-1.8548191921073334,-2.270832807259091
162,0.9212171114188406,-0.0058203711639287885,-1.8549906613295455,-2.2709851953022326
163,0.9075857470923772,-0.0058119288478527134,-1.8552625319870721,-2.271266497422629
164,0.9210862860151959,-0.005859946175333515,-1.8553471244999447,-2.2713768196788737
165,0.9052584370445117,-0.006776745587449311,-1.8555186366821759,-2.2717184457795847
166,0.9109945639690682,-0.007293659438214361,-1.8556546649678758,-2.271880974871314
167,0.92247885614594,-0.007171484918144347,-1.855815201853607,-2.2719136281637553
168,0.9139025847900792,-0.007943463150220077,-1.8560298615979014,-2.272069635031173
169,0.9148904006046863,-0.007936607591841746,-1.8561483587656946,-2.272146587471188
170,0.9159549542740534,-0.008064702174391293,-1.8563155037788353,-2.2723053456402735
171,0.9226839858430328,-0.00812292835379816,-1.8563976481790594,-2.2724394103386722
172,0.9160909668023451,-0.008343636494064244,-1.8565058759233526,-2.2725559394053345
173,0.9193981323957506,-0.008674495742090362,-1.856607520511073,-2.272720591513161
174,0.905034839289728,-0.009023986356129178,-1.8568413454481114,-2.2729753348374793
175,0.9215114075646176,-0.008847590996600827,-1.8568598737172264,-2.2730531422083837
176,0.9184833766331564,-0.009084405560886693,-1.8569329647971866,-2.273143856941045
177,0.9199641630580857,-0.009099263804837408,-1.857041573658074,-2.273287027028956
178,0.92489359297902,-0.009115987507251531,-1.8570388318582656,-2.273354031529877
179,0.920262275313713,-0.00937952457440163,-1.8571439694571603,-2.273413793808011
180,0.9196124441753084,-0.009405110321139555,-1.857234569836536,-2.2734870416396973
181,0.9165115066656736,-0.009495728967661049,-1.8573156053513236,-2.2736055481668385
182,0.9158602150537635,-0.009521355878824703,-1.8573689655158643,-2.273719571924799
183,0.9247076574877404,-0.009160161482500899,-1.8574124384308297,-2.273758896586707
184,0.9182161753590325,-0.009241552673263032,-1.857486469725659,-2.2738489478346877
185,0.9286629001883239,-0.00908360341450328,-1.857513062324861,-2.2738555862852006
186,0.9280674390968509,-0.009093811217380555,-1.8575335145952219,-2.27390096748712
187,0.9233390119250426,-0.009057100142755053,-1.8576086328865162,-2.273932046360824
188,0.9153472979579557,-0.009494032021015578,-1.8577025734933093,-2.2740459927767263
189,0.9206295161351341,-0.009390163212678835,-1.8577652996903504,-2.274126673547709
190,0.9212096043491392,-0.009457209570979307,-1.8578104065578886,-2.2741893408748126
191,0.9206006142645888,-0.009295351477266903,-1.8578790360440984,-2.274213068598626
192,0.9219384902143523,-0.009445896985350291,-1.8579302802811093,-2.2743003022433603
193,0.9119683853970644,-0.009717468767043014,-1.8579893146525615,-2.274415795960117
194,0.9222155191916145,-0.00985983331114641,-1.8580319131990204,-2.2744654746899857
195,0.9220940750791498,-0.009924768003180947,-1.8580674098113836,-2.2745068836008593
196,0.9212559654571624,-0.009980744602898332,-1.8580981638766216,-2.27456611155333
197,0.9225514247971316,-0.009876601876623835,-1.8581506449464447,-2.2746238601351334
198,0.9212315970405799,-0.00999079410619699,-1.8582056604633674,-2.2746719963628363
199,0.9210310965630114,-0.010005573226519723,-1.8582707578366282,-2.274742885026716
