episode,service_level,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty
0,0.9176884650317892,-0.021668088326611504,-0.21423104247392183,0.21192651345466257
1,0.9213175791193344,-0.01696112352405082,-0.3243054475140232,0.04520558363262337
2,0.9078458153122392,-0.013041991388413268,-0.4328691382242881,-0.14433325779886427
3,0.9260164153464402,-0.017357596596654812,-0.5293084713829778,-0.3022547625784419
4,0.9154516759356681,-0.024843325460711666,-0.6459816313333222,-0.4769457438187616
5,0.9036257047907098,-0.02531151510266241,-0.7529837272979879,-0.6172027300716093
6,0.9054317653237303,-0.02849079108183896,-0.8578537173881423,-0.7896267225435385
7,0.9208108610749488,-0.017032271909188504,-0.9373591360364492,-0.9046756464487798
8,0.9228497880072684,-0.024346429170252464,-0.9842858367259798,-1.0169235062176238
9,0.9184577209391105,-0.016174991191972726,-1.0460680394534856,-1.115745029105771
10,0.9207772795216741,-0.024633780878585317,-1.0939638568841,-1.207552973929137
11,0.9207744477702421,-0.013873931777278562,-1.1258493447314166,-1.29377687163614
12,0.9145628886058881,-0.019981401486686857,-1.1642966214604273,-1.3885027623067578
13,0.919780879483716,-0.01706929101833598,-1.208449268320378,-1.4740313445577449
14,0.9179599187646089,0.007096358363780498,-1.2727025857951917,-1.5618491471445353
15,0.9115394771587009,-0.02472482922259997,-1.3239334647361127,-1.6550154055113582
16,0.9192612537449277,-0.017233479740359398,-1.367947458018809,-1.713305947096431
17,0.9205701856599083,0.008303261695036458,-1.422351098260522,-1.760243304828637
18,0.924253134417203,0.006632760031685606,-1.443385251395339,-1.7870524889340516
19,0.9113623516110797,-0.01614896755121373,-1.4734998314243957,-1.8389714603483815
20,0.9109248100602567,-0.002633615768419837,-1.488353148672014,-1.9044494894151665
21,0.9159366893492237,-0.018954477202222892,-1.5212696651790554,-1.9474124338111178
22,0.917975230525869,0.008017765611071221,-1.548082953172573,-1.9803064127399117
23,0.9257935753659,0.04901076683441601,-1.5558978261313872,-1.9643065991508775
24,0.9205039918271596,-0.004334365773475648,-1.560503607588425,-1.8907442500651812
25,0.9191489361702128,-0.011318536024697266,-1.5873789955612791,-1.9164488430974398
26,0.9064915849824302,-0.0057141040251508755,-1.6218036943892638,-1.9631540791076996
27,0.9222993136377201,-0.011463488296361736,-1.63146745867355,-1.9844790970563901
28,0.9114806075800029,-0.006332674646807085,-1.6412468738431234,-2.018369817319712
29,0.910578500074549,-0.011409469415866564,-1.6517398033180195,-2.049960190420094
30,0.9224209493623123,0.016122655670954826,-1.6556188580500268,-2.034096002292877
31,0.9120989678429035,-0.015599066115609711,-1.6746960458770377,-2.0480518902586615
32,0.9201213730324294,0.017125887542052926,-1.6862763774757141,-2.067847079274795
33,0.9230360732845275,0.0017452350039094556,-1.6860110742468815,-2.072262115900032
34,0.9139287897310513,0.0008107226284184369,-1.6979082336041003,-2.0975475523108056
35,0.9093313184737438,-0.03276539384936975,-1.7021526493882677,-2.113182813779197
36,0.9170675317895365,0.003242060323302488,-1.706626529536904,-2.1318040665823603
37,0.9271124895983055,0.006451219415375443,-1.7049284451292854,-2.1256923136947856
38,0.9116340361445783,-0.017094926403517494,-1.7011480283559104,-2.14673909702014
39,0.9235554893268264,-0.018683947251894272,-1.7012580610271162,-2.1625915170982166
40,0.9205441042740224,-0.01778865365671401,-1.7080709211100227,-2.1602707267167602
41,0.9166792111997591,-0.007340037261137776,-1.7100421820697682,-2.1780956218196517
42,0.9123210248681236,0.02392354119707585,-1.7158329608556444,-2.172822073580711
43,0.9099310658283464,-0.0016304058895363408,-1.722716873168503,-2.183932642423707
44,0.9145045148016916,0.02190445173993341,-1.7344136156446655,-2.1837409696262853
45,0.9187853640135798,0.00019734096874604725,-1.7385238160830394,-2.190872523148988
46,0.9150794841031794,-0.00897629375571712,-1.7408052798889586,-2.201111403178949
47,0.9190893302121875,-0.010863176553235092,-1.7382903576111157,-2.205092485005147
48,0.9144228205811784,-0.012877084779357915,-1.7389937403345308,-2.2163824645143606
49,0.9147292720977132,0.0066019215280447375,-1.7458354293064888,-2.22474029464491
50,0.9210595826572582,-0.006089422860054219,-1.7460646730276654,-2.2259796969686336
51,0.9195618624609478,-0.01158610036867529,-1.7471375348351115,-2.2365330066724964
52,0.9160145065852262,-0.00670686317148636,-1.758223900029373,-2.244899748668782
53,0.9264661197204497,-0.0039049151458576854,-1.7561354215381755,-2.2429006766953847
54,0.9104921785578024,-0.02392891627639151,-1.7576591191624205,-2.257419064882809
55,0.9211205587610082,-0.014128727450474717,-1.7644711580650658,-2.262879743668704
56,0.9224629418472063,0.0014946650714030031,-1.7636469126499161,-2.2566023748839887
57,0.9159561510353228,-0.002182243442683877,-1.7660600487684255,-2.260531320841795
58,0.919351770837296,0.0005872513427440505,-1.768398857494564,-2.2612297272603725
59,0.9234902376267595,0.0010617159707500788,-1.767460015818026,-2.2592014508176756
60,0.9204737732656514,0.00032338050496026887,-1.76983818563401,-2.260694298619001
61,0.9106628242074928,-0.019719716109322626,-1.7752048820200435,-2.268543871057553
62,0.9091946589568989,-0.03324926815771089,-1.7793204498192836,-2.2812383649796253
63,0.9263815220253545,-0.011795430525144758,-1.780167996391478,-2.2820363051522934
64,0.9179084869186592,-0.0028720538738521363,-1.7833540138082526,-2.2835741887015613
65,0.9297340364988428,0.016912525228421845,-1.7803363069322826,-2.273772557025263
66,0.9055690994971812,-0.003975386727291609,-1.7871525134202997,-2.276220349832864
67,0.911111967326809,-0.003658679729212241,-1.7896170033418752,-2.279865902919402
68,0.9115303668069753,-0.007454375287357149,-1.7956754211664474,-2.284554271700994
69,0.9223257041589683,-0.0026449099628870583,-1.7944234886925634,-2.283527057087581
70,0.9097998934794187,-0.015034834680300634,-1.796884260594574,-2.28659017213286
71,0.9114738069271558,-0.008637081193030744,-1.8020355137131383,-2.2952504815299775
72,0.9269758476017689,0.0031705288469916367,-1.8008837836226295,-2.292748783764953
73,0.9197818429723895,0.019502227238954697,-1.8007946119687415,-2.2856132917998395
74,0.9224911921809297,0.016381902353610953,-1.802838576970645,-2.280482122254347
75,0.9114062147317734,0.008080742773050665,-1.805344404152677,-2.275321767430035
76,0.912874251497006,-0.0019197345119058393,-1.8061519622817768,-2.2759122248853134
77,0.9223234624145786,0.006375877276822828,-1.807142688117679,-2.2745556880091744
78,0.9188021228203185,0.00025546416515168926,-1.8057704245531967,-2.2729212964894274
79,0.9218439932834681,0.0008058656674024298,-1.8059313674347237,-2.2715989923028137
80,0.9197498502097065,-0.0071490874566759776,-1.8086537195609487,-2.2728004203097703
81,0.9073363431151241,-0.013037717583709816,-1.8099949593624725,-2.27698639909074
82,0.911707521634707,-0.014330577839414506,-1.8113283880625395,-2.2807126349737756
83,0.9324945836025694,0.0018746519778545954,-1.8098721290282258,-2.2764064599337615
84,0.9153125597400115,0.0024100249022478244,-1.8104982539566055,-2.2743985628435386
85,0.9261864246549443,0.008493257899120277,-1.8102565131941377,-2.2712596726932617
86,0.9154301015285061,0.002027362897681802,-1.811349942243217,-2.270290748504259
87,0.9066965955854844,-0.012787379173156163,-1.8128244302154386,-2.2734541714044387
88,0.9193039778123931,-0.010810273325785654,-1.815158925414101,-2.27425472179237
89,0.9075689783743475,-0.008546113485184116,-1.8170255993535354,-2.277084097773549
90,0.9076210746424704,-0.01166961410175253,-1.8186155866306222,-2.279418124086117
91,0.913280776228017,-0.009672838410744304,-1.8196747362524455,-2.2813454714093986
92,0.9215297882066128,-0.009424426102103934,-1.8213906449111523,-2.281940918382229
93,0.9237039819684447,-0.007913835325362174,-1.8213769553861625,-2.2819064140329277
94,0.9099335232668566,-0.011149950003153126,-1.8216426331766002,-2.28356920410752
95,0.9181247196052041,-0.01436542981399994,-1.8220271050587549,-2.2862566888981597
96,0.9241722101801331,-0.006428229118770861,-1.8216739099446977,-2.2843263360926955
97,0.9224340558892661,-0.011370148206722245,-1.8218429921304593,-2.284976284853793
98,0.9272769071611939,-0.01350254479709441,-1.821761889353548,-2.285470614430895
99,0.9241407898703647,-0.007800631246950688,-1.8211625179774928,-2.285032947432512
100,0.9170988350244269,-0.004262563972621825,-1.821829022352828,-2.28574435078374
101,0.9224534419060544,-0.002821591260245517,-1.8225086234215675,-2.285821513404682
102,0.9092125311234159,-0.006744553667607772,-1.823568948004439,-2.28809833377988
103,0.9133884792454243,-0.010561346326228392,-1.8259191416766145,-2.2890460402958497
104,0.9110313490396731,-0.007326405820335818,-1.8260838863693838,-2.289199548569395
105,0.9157606658169004,-0.007657595982109798,-1.8268514870204293,-2.289814857239058
106,0.9208425471309172,-0.009610954667896002,-1.8273716853873123,-2.2902794831806723
107,0.9084945519235046,-0.013570679369728595,-1.827860739904571,-2.292115372265446
108,0.9143911717072803,-0.0163393762557782,-1.827942575578071,-2.292624447785088
109,0.9188676381299332,-0.013795177102908082,-1.8280684785382073,-2.2929970651133895
110,0.9224022878932316,-0.008829765395859068,-1.8275700737240654,-2.2926292497989804
111,0.917890571493798,-0.0048095953761873,-1.8280212680626713,-2.2924989570320715
112,0.9248027708293246,-0.001977437596166426,-1.8268002541056136,-2.2911224278817026
113,0.9227145979350365,-0.0024696408262299945,-1.826573924215277,-2.290597691506325
114,0.9198104336705909,-0.003907284378088007,-1.8268843320939985,-2.2908178034863997
115,0.9201712225893661,0.001387115985634457,-1.827356871015865,-2.2899458675407574
116,0.9250463962428512,0.0025927771111986606,-1.8278040960979873,-2.289386492580827
117,0.9164149428363859,0.004892550539921378,-1.828416690003849,-2.288487505028168
118,0.9180679511242196,0.0029698507741314217,-1.828528183123147,-2.2886666528463233
119,0.9270876067579159,0.0029900524406406563,-1.8287154644597297,-2.287595484111581
120,0.9129192359753346,9.187853574542246e-05,-1.8295351599437288,-2.287897833657637
121,0.9169372498678547,-0.0020072427464777995,-1.8300710466547945,-2.2878259872281053
122,0.9221940225008523,8.220305364715623e-05,-1.8305907563465678,-2.287810851490095
123,0.9157036538389618,-0.0011322912093948503,-1.8312826408018295,-2.2878483055018064
124,0.9243200182087175,-0.00038747608418180317,-1.8314397114830545,-2.2872073360585015
125,0.9219041101098817,0.000732013510730682,-1.8315378319008306,-2.286701693606734
126,0.91055606477238,8.265177850105788e-05,-1.8323436991528803,-2.28705830373123
127,0.9101606275681733,-0.0021373265015021303,-1.8327563746951654,-2.287707683243246
128,0.9089610584874455,-0.0015221953860876532,-1.833414631257231,-2.288402713842826
129,0.9250950570342206,-0.00035222678471202656,-1.833660025982031,-2.2879440665195045
130,0.9139181811382844,-0.0014401868586865505,-1.834383962028616,-2.288026690123368
131,0.9151531271373204,-0.0014185146306090895,-1.8346555957771975,-2.2879711563228056
132,0.9056639372099166,-0.00367008939445452,-1.8355099191524673,-2.288686592375444
133,0.9274438256193586,-0.0016158987959057477,-1.8356549079094706,-2.288448973354731
134,0.9151630022744504,-0.0019850197278020883,-1.8360438963797037,-2.2884784310530146
135,0.912326685660019,-0.0020046761537865785,-1.836250986712397,-2.288848653363584
136,0.9098145227904183,-0.0029618139984973987,-1.8368568455296979,-2.2894710749015093
137,0.9198014925938554,-0.0022506890612806144,-1.83717037941683,-2.2894157078093
138,0.9089274341587682,-0.003556430552028995,-1.8373135695070446,-2.290045351483359
139,0.9200030187540092,-0.002484618680511577,-1.8372522476877537,-2.2898446080261783
140,0.9167197870186359,-0.002464540357128391,-1.837675370740631,-2.289905330640432
141,0.9379938294830311,-0.0003017332360440354,-1.8373916845729665,-2.2892658459431634
142,0.9158223795713909,-0.0006502289862968498,-1.8378598600105276,-2.2892821495825286
143,0.9241490720565031,-0.0008283255989728285,-1.837817843741135,-2.289209652655257
144,0.9064189446432651,-0.0010947069842463116,-1.8382075231777046,-2.289398570554003
145,0.9241776129007836,-0.0012975219584085709,-1.838392533232241,-2.2893346185381978
146,0.9174954792043399,-0.0015325204973165956,-1.8385711190713419,-2.289214935526561
147,0.9171474299326311,-0.002180272654567184,-1.838844385834454,-2.289470711659381
148,0.9187349420627939,-0.002013702141311077,-1.8390664591124735,-2.2894542448454076
149,0.9130352976593663,-0.002751216824991278,-1.8396595884885607,-2.2896905963575964
150,0.9227311564322598,-0.0018349135853782724,-1.8397662510628447,-2.289634360136099
151,0.9208192408868846,-0.0008868232954460256,-1.8398788746458143,-2.2895266623196973
152,0.9164835983170123,-0.0011901426028346224,-1.8402270322854468,-2.289648574421206
153,0.9113375891290552,-0.0016802901198983684,-1.8403333612835837,-2.289855504648541
154,0.9067312748854331,-0.0018955464598810307,-1.8406958823699353,-2.2901021940614865
155,0.9202107780850587,-0.001654521477268262,-1.8409288589223836,-2.2901234775689865
156,0.9136346372958603,-0.002565251733499644,-1.8411745220734939,-2.2905738865302263
157,0.9218208426403759,-0.0019121638839059022,-1.8412956170182548,-2.2904994830222054
158,0.925090661831369,-0.0017524242254002077,-1.8413204101657088,-2.290366354270055
159,0.9213590016740222,-0.0016311930415342337,-1.8414473617292098,-2.29048293012659
160,0.9276163781674936,-0.0010642579192535206,-1.8414689548797785,-2.290325796671236
161,0.9254003187371936,-0.00099365375235098,-1.8415074143810994,-2.290284694258606
162,0.919512103301585,-0.0009344879149863234,-1.8416064916274024,-2.290308146610883
163,0.923316140776699,-0.0012173678119266464,-1.8416736828186997,-2.290276319734881
164,0.9129677321617937,-0.0015026651436691946,-1.8418022193368395,-2.2903918359567563
165,0.9187464602605249,-0.001436683594361482,-1.8419542277037988,-2.29053196189338
166,0.9168876769638789,-0.0020054207402924805,-1.8419811187594894,-2.2907092226573456
167,0.9152670315153802,-0.002296349659505951,-1.8421047448285068,-2.290764927086304
168,0.9200212265938897,-0.0018873558015359416,-1.8422588420189314,-2.290755935388423
169,0.9131657845060518,-0.0027784479451998393,-1.8423990332078282,-2.2909949873470006
170,0.9218555534603055,-0.003085507006117427,-1.8424470461038147,-2.2909825964962174
171,0.919010889292196,-0.003374996340281669,-1.842614864312761,-2.291111997001396
172,0.9175199089874858,-0.003768253129262665,-1.8427357415046086,-2.2911553332535335
173,0.9176187612748046,-0.0038222867838119358,-1.842828261872025,-2.291217607173434
174,0.9194188571856512,-0.004274925964159093,-1.8428570807289975,-2.2912715731610627
175,0.9220443211219018,-0.004340244280279162,-1.8430070603212154,-2.2913585321737138
176,0.9129708665800705,-0.004373132051132026,-1.843151380797917,-2.2914700268240296
177,0.9257707838031624,-0.00456560088262997,-1.8432248217616318,-2.2914487497295033
178,0.9183452700686362,-0.004959436558961127,-1.84335931924544,-2.291574143394845
179,0.910506863780359,-0.005245080975563308,-1.8434423919676959,-2.2916910487800846
180,0.9164794150131393,-0.005291235416484944,-1.8435259261131158,-2.291750486825943
181,0.923386495751975,-0.0051352665568539565,-1.8435863605554061,-2.2917294450917467
182,0.91576509888775,-0.005227793827500605,-1.843673550028359,-2.2917442218420407
183,0.9106259207494428,-0.005624088021833161,-1.843752990620838,-2.2918967958873897
184,0.9077861905300034,-0.0061461815025035576,-1.8438834728077984,-2.2920789567759217
185,0.9167914919113241,-0.0060820377723206104,-1.843933780144454,-2.292164266308067
186,0.9184946977527659,-0.006356360961285639,-1.844011093068354,-2.292204081746384
187,0.9168005508377324,-0.006509090759190563,-1.844040705671744,-2.2922994848436953
188,0.9075591985428051,-0.006842270675464131,-1.8441350765185325,-2.2924109786013243
189,0.9244741873804971,-0.006694815538067169,-1.8441519717775754,-2.2924779412280434
190,0.9139100293873861,-0.006781254796573933,-1.8442193514729406,-2.292545836879903
191,0.9256997648486688,-0.006830118134633049,-1.8442605253343825,-2.292599960620188
192,0.9165616045845272,-0.0067455183281166925,-1.8443498124257043,-2.2926835490937414
193,0.9278873029478627,-0.0066085156636201525,-1.8443837083740264,-2.2926933137665833
194,0.9192821745006757,-0.0067301103607237765,-1.8444685472789542,-2.292744352203243
195,0.9229485185325695,-0.0067184959616688154,-1.8445135305559945,-2.2927919692716427
196,0.9195531143743227,-0.006910160801820183,-1.8445604685325856,-2.2928873424779277
197,0.9160995202499164,-0.0068929686737991625,-1.8446164858839442,-2.292939470267243
198,0.9231525975254455,-0.006936107315540289,-1.8446550100726864,-2.292964901715503
199,0.9202201862534404,-0.007054288186507385,-1.8447338747800603,-2.293033295532883
