episode,service_level,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty
76,0.9241275231088474,-0.0010074767904409236,-1.810979197195843,-2.190896341164559
77,0.9176409263534142,-0.0038782125725868736,-1.8142738778420398,-2.190664663041115
78,0.9112278548968479,-0.012258112028582036,-1.8178221630118037,-2.196124842295329
79,0.9142427093132643,-0.01302175162017149,-1.820515271668729,-2.1998953057794486
80,0.9183202059981823,-0.013002423963187954,-1.8196764827281602,-2.2025573508149505
81,0.9091457437985373,-0.017179055940125625,-1.8222463669435958,-2.207833112882968
82,0.9158281363584191,-0.009308019550210444,-1.824464184694532,-2.2107918491661676
83,0.9156867266159403,-0.007970541734584157,-1.8256703742651752,-2.2126887615833346
84,0.9108256187417344,-0.006726290306695103,-1.8285060953888554,-2.2136785795119045
85,0.9210043782509448,-0.004414119835191723,-1.8299749062154484,-2.2143150950686805
86,0.9064396237864077,-0.012415934565130437,-1.8315811344978812,-2.2168438465846623
87,0.907912687585266,-0.017880038977571948,-1.8332684717874301,-2.2218973708123464
88,0.9150011574967204,-0.01262635790966287,-1.8345368998014222,-2.2228005114651523
89,0.9255071374906085,-0.008113109769746654,-1.8350767803637198,-2.2229452689537683
90,0.9215102025421491,-0.009043811051809451,-1.8341272606195111,-2.2228794074581937
91,0.9163719810398013,-0.009310647077453882,-1.834752544357312,-2.224914796287465
92,0.9020712071963112,-0.00958654197475818,-1.837381766812508,-2.2286017545508114
93,0.9186452121075729,-0.008194729597869379,-1.8375141928334247,-2.2280598983684508
94,0.9212719627571707,-0.002867826046929423,-1.8387687216422997,-2.2283352634718336
95,0.9154384117912469,-0.0033203703051827584,-1.839171188617012,-2.2304254636549135
96,0.9182192660897169,-0.0028633869700679646,-1.8403769831669612,-2.2298590700906993
97,0.9227539247210138,-0.0005817751178119361,-1.8399721498443957,-2.2286806078731027
98,0.9157167660602401,-0.0037362431481334033,-1.8405780641792535,-2.2291354501547245
99,0.9121724558196221,-0.00421936545329992,-1.8407216130231099,-2.2304187125439268
100,0.9050485290798285,-0.008727112639770062,-1.843036144693707,-2.233252415077172
101,0.9160702911311777,-0.011247052068632255,-1.8432652964219478,-2.234220088453827
102,0.9201231728129405,-0.008784939293989956,-1.843488052387011,-2.234477111024541
103,0.9212456278912332,-0.006393756478537656,-1.8434909891104223,-2.2339553093844127
104,0.9171938330997387,-0.010498973927469221,-1.843595216454175,-2.2346810638711423
105,0.906488405468691,-0.012914974917531054,-1.8447488810998625,-2.236659687136798
106,0.9225023342670402,-0.00972648898427636,-1.8447196332460083,-2.2370375800437157
107,0.9167168221486608,-0.01112434988794408,-1.8447506832095453,-2.2388566969093717
108,0.9285875621141394,-0.007485284004788885,-1.8451763475092449,-2.238920409058149
109,0.9226046088538509,-0.006516956678307403,-1.8445569024972046,-2.238621610553566
110,0.9199344537174651,-0.007424419398986689,-1.8455435150427955,-2.2389395111882595
111,0.9224137931034483,-0.0043347906632145,-1.8457011748051282,-2.2389041540484467
112,0.9231501218026796,-0.00684893987449914,-1.8461191534000008,-2.2390930816782424
113,0.91547538007715,-0.008300372802703276,-1.8463451089194127,-2.239942779603752
114,0.9240530447374438,-0.0024881663674360564,-1.845953910470967,-2.2392203986370682
115,0.9114612433419004,-0.002658880764489201,-1.8460058486750395,-2.2394459678056333
116,0.9129043190119366,-0.0038382098715076056,-1.8474864301856828,-2.2403178480985173
117,0.917240330125889,-0.0047728940130726235,-1.8482415350863346,-2.2405476351234195
118,0.9275075235229134,-0.002974206186480663,-1.8482965512576048,-2.2403108523271684
119,0.9242373449547435,-0.0008140963937857576,-1.848732537621458,-2.239952123163845
120,0.9188836924020547,-0.003315635396957899,-1.84899539063205,-2.2403163740395895
121,0.9197727272727273,-0.00536274627487382,-1.849829660580078,-2.2407891150531083
122,0.9153860819828408,-0.005824346566344657,-1.8501873456233788,-2.241207550017056
123,0.930004577357339,-0.0038722647025084722,-1.850060979084728,-2.240459631522155
124,0.9194546287809349,-0.0048351143347391875,-1.8506445694595575,-2.2406074477107927
125,0.9070648707462574,-0.008053580999235515,-1.8514205184764656,-2.241656130016457
126,0.9263536823158842,-0.004773049621276503,-1.8517822785642446,-2.241052992155752
127,0.9205174218633169,-0.004507165877365268,-1.8518437297878145,-2.2411337490577465
128,0.9080204649762997,-0.007690973628517263,-1.8527295767679945,-2.2422493348256545
129,0.9220665831530198,-0.006893411922061687,-1.8532027411060232,-2.242204946692716
130,0.9221470932648359,-0.006830881145869654,-1.853245510087617,-2.2422640505972598
131,0.9147914224121629,-0.009918202211840825,-1.8531999730073467,-2.2428917677886395
132,0.9246021295007336,-0.008774520686479135,-1.853479796885424,-2.242940785487536
133,0.9117548497598391,-0.008466674134504713,-1.8539459622761139,-2.2435714492252368
134,0.9173363516317676,-0.008881633142992338,-1.8542797132008855,-2.2437653160398425
135,0.9236290445085827,-0.008064029459772835,-1.8544088354426849,-2.2437573466215754
136,0.9178574100396499,-0.007662302088888875,-1.854754018444069,-2.24424417180932
137,0.9227815535844565,-0.006372371562836323,-1.8549628904433146,-2.2442679604758604
138,0.9075642965204236,-0.007867028571444095,-1.8556198415323104,-2.244770247611075
139,0.9047724750277469,-0.008827382005178012,-1.856154225267855,-2.245502004734198
140,0.9180989388731131,-0.008883240475085237,-1.8565106555236428,-2.245824134074685
141,0.9164224548049477,-0.009563764597336238,-1.8568947312891197,-2.2461773532382265
142,0.9145841945060313,-0.010908995175685679,-1.8571026631248992,-2.2465909249281553
143,0.9139196228280293,-0.012323380805376658,-1.8572063411148827,-2.247095998754808
144,0.9202951758572583,-0.010979918904026472,-1.8575545987783697,-2.2473724183071786
145,0.9214393939393939,-0.010409691514597641,-1.8577706896513972,-2.2474726141328283
146,0.9251318764129616,-0.010167248129419161,-1.85756096875711,-2.247438926241247
147,0.9159447701910346,-0.010036948832013552,-1.8579611537938623,-2.247584681434704
148,0.916795301381725,-0.010402707930070832,-1.858069849457082,-2.247861756663864
149,0.9205588068718142,-0.009684757091242668,-1.8581999674746132,-2.248026347332251
150,0.9187650784077201,-0.00962986679995064,-1.85812740896492,-2.2480851302068077
151,0.9178376342060652,-0.009240278231306045,-1.8583268381640266,-2.2483711814056386
152,0.9145379062722071,-0.009120359630822228,-1.858650532448912,-2.2486552834476674
153,0.9216290466290467,-0.008866024125289113,-1.8588381229441429,-2.248761575352842
154,0.9176706827309237,-0.00910084401769935,-1.8591004803385103,-2.2489315171471174
155,0.9165695817204705,-0.00898999076769989,-1.859394621465942,-2.249085534603151
156,0.910597404562824,-0.009343686097017585,-1.8596259083234041,-2.2494513888117216
157,0.9168841977830742,-0.00940901107133692,-1.8597984710240725,-2.2495289468719992
158,0.9230624032617313,-0.009329012102044388,-1.8599620757686122,-2.249684839939288
159,0.908964689106533,-0.010063510329028011,-1.8601456093202615,-2.2500286403855436
160,0.9254030731965786,-0.010536570210948382,-1.8603543065060497,-2.250127323203757
161,0.9163354154836267,-0.010418497510486988,-1.8605183323965964,-2.2503009916835777
162,0.9176342797213275,-0.010908905158092706,-1.8606159292401692,-2.250512266306087
163,0.9150287039501197,-0.01141821299103708,-1.8606441600090426,-2.2507031037372394
164,0.9256988346408713,-0.011187838329266082,-1.8606852568619712,-2.2506982616574214
165,0.9201374466638976,-0.011077674916062727,-1.8607780128295721,-2.250858861789801
166,0.9094486699209142,-0.011397936652774773,-1.8608190781903915,-2.25118214212969
167,0.9128911901317293,-0.011604129755334872,-1.8610056234081176,-2.2513561682729835
168,0.9209277606954409,-0.011616619645240621,-1.8610304589558937,-2.25151069979685
169,0.9232040256862819,-0.011226346061523635,-1.8610798966673388,-2.2516034241190708
170,0.9177285002472328,-0.011537590576901404,-1.8612453732317924,-2.251820245129476
171,0.91300576944832,-0.011051890736444844,-1.8614075838395752,-2.251970305613628
172,0.9153052131293629,-0.011236025700939564,-1.8615908457864399,-2.25214797348942
173,0.9158643940812886,-0.01136607629803565,-1.86177205808618,-2.252284213124115
174,0.9171370512531045,-0.011388988878520342,-1.8618662187843027,-2.252347916307972
175,0.9188434244300167,-0.011311791035363316,-1.8619090228342958,-2.2523920676556624
176,0.9125643744319903,-0.011424775970258172,-1.8619935764053024,-2.252574780043733
177,0.9145806549194585,-0.01134886447297856,-1.8620976718018383,-2.2526195530541036
178,0.9276921915118562,-0.011105330526723776,-1.8621797868018326,-2.252651313598781
179,0.9248031195045493,-0.011097252333745223,-1.8621668892241896,-2.252675786471544
180,0.9150929312532656,-0.011220026087332604,-1.8622894289191172,-2.2528631136971953
181,0.9159450977426551,-0.011229015475971403,-1.862389279765617,-2.25298485709024
182,0.916060310554347,-0.011492699953031966,-1.8625227752976958,-2.2531023368323706
183,0.9287152790971616,-0.011839620731397063,-1.8625345360496615,-2.253173000042239
184,0.9174277303947468,-0.011886619909230116,-1.8626400738030549,-2.253245644200139
185,0.9154052643352472,-0.012158338692670712,-1.862688908837662,-2.2533915913810074
186,0.9255518144407033,-0.012045253966145265,-1.862710809068419,-2.253440620700673
187,0.9216116108549399,-0.011989803103145206,-1.8627676994157158,-2.2535023483907026
188,0.9231294322879138,-0.011933219973613041,-1.8628270960923452,-2.253589721028388
189,0.9260162906797793,-0.011904134304872681,-1.86290146844595,-2.253632198383014
190,0.9155987296842891,-0.012096304093873793,-1.862979458509223,-2.2537482159394076
191,0.9228659452960625,-0.012082908241014146,-1.8630017862428454,-2.25380988770891
192,0.9150751879699248,-0.012171939446517385,-1.8630936633460744,-2.253883261076372
193,0.9186339847132798,-0.012001199939094726,-1.8631347057035008,-2.2539429650810137
194,0.9167479552787574,-0.011901677886600098,-1.8631942189836062,-2.2540025108013437
195,0.9240559069732207,-0.011831261091163905,-1.8632393595061674,-2.2540435717295324
196,0.9246671471380343,-0.011743080630558986,-1.8632954873104726,-2.254097614956845
197,0.9204361112159052,-0.011948677279860447,-1.8633464723198547,-2.254172271037908
198,0.9103308626881639,-0.012164657909524344,-1.863420652222532,-2.254242786138963
199,0.9076479616666042,-0.012306047585332372,-1.8634715141999592,-2.254342297470383
