seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_onsite_shortage_pressure,phi_depot_shortage_pressure,phi_current_station_onsite_shortage_pressure,phi_current_station_depot_shortage_pressure,phi_broken_cargo_distance_pressure,phi_late_broken_cargo_pressure,phi_repaired_idle_away_pressure,phi_depot_pipeline_pressure,phi_depot_queue_pickup_opportunity,phi_degradation_demand_exposure,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
47,7,6,8,D0,True,20,0,20,0,0,0,0,0,0,[],3.0,S65,3.15,20,0,20,0.0,,-0.462009,-6.938001,-7.40001,True,True,5,S26,True,2,0.1337,depot_passthrough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,6,29,S65,False,20,0,20,20,0,0,0,0,0,"['B575', 'B183', 'B612', 'B185', 'B357', 'B661', 'B305', 'B490', 'B755', 'B634', 'B127', 'B280', 'B22', 'B164', 'B688', 'B380', 'B725', 'B594', 'B145', 'B391']",13.0,S37,5.89,0,0,0,0.0,,-0.420754,-6.844331,-7.265085,False,False,18,S26,True,12,0.4758,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,6,48,S37,False,0,0,0,0,20,0,0,0,0,"['B179', 'B411', 'B644', 'B576', 'B595', 'B62', 'B289', 'B696', 'B94', 'B480', 'B519', 'B589', 'B36', 'B241', 'B743', 'B237', 'B596', 'B177', 'B238', 'B446']",13.0,S51,4.67,20,0,20,0.0,,-0.361905,-6.869536,-7.231441,False,False,12,S26,True,7,0.389,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,5,S51,False,20,0,20,13,0,0,0,0,0,"['B179', 'B411', 'B644', 'B576', 'B595', 'B62', 'B289', 'B696', 'B94', 'B480', 'B519', 'B589', 'B36']",9.5,S39,7.16,7,0,7,0.0,,-0.241955,-6.957404,-7.199359,False,False,18,S26,True,15,0.4983,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,22,S39,False,7,0,7,0,13,0,0,0,0,"['B269', 'B105', 'B721', 'B18', 'B440', 'B600', 'B180', 'B610', 'B485', 'B42', 'B474', 'B367', 'B592']",9.5,S26,9.74,20,0,20,0.0,,-0.194947,-6.882239,-7.077186,False,False,12,S61,True,6,0.4729,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,7,41,S26,False,20,0,20,20,0,0,0,0,0,"['B241', 'B743', 'B237', 'B596', 'B177', 'B238', 'B446', 'B269', 'B105', 'B721', 'B18', 'B440', 'B600', 'B180', 'B610', 'B485', 'B42', 'B474', 'B367', 'B592']",13.0,S59,8.38,0,0,0,0.0,,-0.171699,-6.844461,-7.01616,False,False,12,S38,True,9,0.3777,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,2,S59,False,0,0,0,0,20,0,0,0,0,"['B760', 'B216', 'B9', 'B502', 'B633', 'B462', 'B51', 'B547', 'B260', 'B148', 'B757', 'B211', 'B708', 'B340', 'B223', 'B618', 'B510', 'B63', 'B709', 'B408']",13.0,S32,6.22,20,0,20,0.0,,-0.141964,-6.732981,-6.874945,False,False,12,S27,True,7,0.3446,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,22,S32,False,20,0,20,13,0,0,1,0,0,"['B461', 'B760', 'B216', 'B9', 'B502', 'B633', 'B462', 'B51', 'B547', 'B260', 'B148', 'B757', 'B211', 'B708']",10.0,S11,6.69,7,1,8,0.0,,-0.08817,-6.680099,-6.768269,True,True,30,S27,True,26,0.7929,delivery+depot_removal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,38,S11,False,7,1,8,0,12,0,0,0,0,"['B690', 'B111', 'B429', 'B374', 'B729', 'B19', 'B243', 'B74', 'B163', 'B24', 'B405', 'B537']",9.0,S27,8.75,19,1,20,0.0,,-0.159071,-6.699517,-6.858588,False,False,12,S6,True,7,0.2558,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,7,8,56,S27,False,19,1,20,15,0,0,0,0,0,"['B340', 'B223', 'B618', 'B510', 'B63', 'B709', 'B408', 'B690', 'B111', 'B429', 'B374', 'B729', 'B19', 'B243', 'B74']",10.5,S38,5.35,4,1,5,0.0,,-0.130505,-6.620807,-6.751312,True,False,36,S6,True,24,0.9644,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
