seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
44,6,5,5,0,0,0,0,4,0,48,44,36,0,0,0,0,0,0,0.0303,0.0342
44,7,5,5,288,299,2,1,193,107,3022,2829,2835,8,4,12,14,8,22,0.0222,0.0378
44,8,5,5,287,287,2,3,216,124,3098,2882,2881,7,11,18,8,0,8,0.0209,0.0484
44,9,5,5,280,296,2,2,213,77,3218,3005,3003,12,11,23,11,4,15,0.0209,0.0601
44,10,5,5,281,268,3,11,231,108,3420,3189,3193,9,18,27,6,2,8,0.0264,0.07
44,11,5,5,280,285,3,6,224,86,2920,2696,2697,13,10,23,11,5,16,0.0291,0.0754
44,12,5,5,281,304,3,9,87,57,2248,2161,2159,9,10,19,11,12,23,0.0264,0.0764
44,13,5,5,262,269,3,7,91,71,1718,1627,1622,7,6,13,14,6,20,0.0172,0.0739
44,14,5,5,288,294,3,6,161,105,2980,2819,2825,12,11,23,10,8,18,0.0197,0.0803
44,15,5,5,294,308,3,7,242,122,3034,2792,2792,15,9,24,10,8,18,0.0263,0.0828
44,16,5,5,267,270,3,8,245,51,3298,3053,3049,11,11,22,11,7,18,0.0263,0.0868
44,17,5,5,283,280,4,14,300,58,3464,3164,3169,7,11,18,7,7,14,0.0266,0.0837
44,18,5,5,293,308,2,6,252,84,3204,2952,2952,18,14,32,16,15,31,0.0289,0.0932
44,19,5,5,273,290,4,11,71,60,2272,2201,2202,11,7,18,12,6,18,0.0277,0.0885
44,20,5,5,315,318,3,10,25,41,1636,1611,1607,5,3,8,6,9,15,0.0265,0.0794
44,21,5,5,293,306,3,9,243,99,3204,2961,2961,15,10,25,8,12,20,0.0343,0.0804
44,22,5,5,275,274,2,9,184,142,2930,2746,2748,12,12,24,18,7,25,0.0277,0.0845
44,23,5,5,300,315,3,4,268,75,3140,2872,2874,16,12,28,11,11,22,0.0327,0.0942
44,24,5,5,299,301,3,6,233,109,3538,3305,3299,14,17,31,15,4,19,0.0315,0.1089
44,25,5,5,251,273,3,11,112,70,3138,3026,3032,15,7,22,12,5,17,0.0357,0.1045
44,26,5,5,270,270,4,16,57,86,2318,2261,2261,10,8,18,15,12,27,0.0293,0.0944
44,27,5,5,273,268,3,13,61,30,1562,1501,1503,7,8,15,10,2,12,0.0256,0.0891
