seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
45,6,5,5,0,0,0,0,5,5,50,45,41,1,0,1,0,0,0,0.0238,0.0357
45,7,5,5,321,326,2,2,196,113,3048,2852,2850,14,9,23,6,10,16,0.034,0.0445
45,8,5,5,290,295,2,3,220,109,3162,2942,2949,7,9,16,8,0,8,0.0329,0.0526
45,9,5,5,258,254,3,12,199,101,3268,3069,3066,11,15,26,10,5,15,0.0345,0.057
45,10,5,5,266,283,2,4,194,45,3528,3334,3335,16,17,33,22,11,33,0.0263,0.0736
45,11,5,5,310,308,2,4,186,63,3070,2884,2885,7,10,17,7,5,12,0.0262,0.0814
45,12,5,5,259,279,2,4,79,23,2322,2243,2246,6,6,12,6,0,6,0.0264,0.0844
45,13,5,5,300,298,3,9,47,37,1664,1617,1611,5,9,14,5,4,9,0.0266,0.085
45,14,5,5,311,301,3,4,239,48,2874,2635,2632,12,14,26,11,4,15,0.0279,0.0983
45,15,5,5,291,309,3,11,197,131,3204,3007,3014,9,7,16,11,13,24,0.0252,0.0927
45,16,5,5,310,325,2,3,302,80,3366,3064,3052,16,11,27,14,11,25,0.0275,0.1022
45,17,5,5,289,288,3,11,212,73,3344,3132,3140,12,15,27,9,3,12,0.0318,0.1086
45,18,5,5,246,261,3,11,216,130,2984,2768,2769,12,13,25,12,8,20,0.0319,0.1117
45,19,5,5,290,288,3,10,93,30,2252,2159,2159,9,7,16,6,10,16,0.0359,0.1077
45,20,5,5,236,253,3,13,40,60,1736,1696,1695,8,9,17,10,14,24,0.0319,0.1009
45,21,5,5,301,328,2,10,241,60,3096,2855,2853,17,14,31,15,12,27,0.0344,0.106
45,22,5,5,300,306,2,10,215,86,3020,2805,2811,14,18,32,13,11,24,0.0357,0.1164
45,23,5,5,265,274,3,10,258,85,3228,2970,2965,8,13,21,9,10,19,0.0344,0.1204
45,24,5,5,249,255,3,17,274,112,3396,3122,3124,9,14,23,11,8,19,0.0321,0.1178
45,25,5,5,254,267,3,17,274,123,3000,2726,2726,8,12,20,8,19,27,0.032,0.1108
45,26,5,5,268,277,2,5,95,54,2216,2121,2126,10,4,14,12,13,25,0.0291,0.1083
45,27,5,5,275,281,4,19,59,32,1692,1633,1631,11,6,17,9,4,13,0.0323,0.093
