seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_onsite_shortage_pressure,phi_depot_shortage_pressure,phi_current_station_onsite_shortage_pressure,phi_current_station_depot_shortage_pressure,phi_broken_cargo_distance_pressure,phi_late_broken_cargo_pressure,phi_repaired_idle_away_pressure,phi_depot_pipeline_pressure,phi_depot_queue_pickup_opportunity,phi_degradation_demand_exposure,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
49,7,6,7,D0,True,19,0,19,0,0,0,0,0,0,[],3.0,S26,2.99,19,0,19,0.0,-7.088628,,,-7.088628,True,True,,,,,,,0.624759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,6,28,S26,False,19,0,19,19,0,0,0,0,0,"['B18', 'B286', 'B707', 'B432', 'B618', 'B272', 'B129', 'B287', 'B605', 'B424', 'B439', 'B45', 'B50', 'B566', 'B339', 'B711', 'B295', 'B686', 'B163']",12.5,S28,8.54,0,0,0,0.0,-7.147904,,,-7.147904,False,False,,,,,,,0.658114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,6,49,S28,False,0,0,0,0,17,0,0,0,0,"['B322', 'B677', 'B107', 'B675', 'B77', 'B234', 'B379', 'B174', 'B275', 'B535', 'B537', 'B230', 'B751', 'B143', 'B137', 'B706', 'B352']",11.5,S7,4.27,17,0,17,0.0,-7.061269,,,-7.061269,False,False,,,,,,,0.609365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,7,4,S7,False,17,0,17,17,0,0,0,0,0,"['B322', 'B677', 'B107', 'B675', 'B77', 'B234', 'B379', 'B174', 'B275', 'B535', 'B537', 'B230', 'B751', 'B143', 'B137', 'B706', 'B352']",11.5,S38,8.64,0,0,0,0.0,-7.033911,,,-7.033911,False,False,,,,,,,0.59397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,7,25,S38,False,0,0,0,0,19,0,0,0,0,"['B44', 'B760', 'B553', 'B205', 'B400', 'B3', 'B319', 'B31', 'B399', 'B765', 'B149', 'B10', 'B158', 'B697', 'B724', 'B133', 'B371', 'B444', 'B398']",12.5,S27,5.35,19,0,19,0.0,-7.001993,,,-7.001993,False,False,,,,,,,0.57601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,7,42,S27,False,19,0,19,19,0,0,0,0,0,"['B44', 'B760', 'B553', 'B205', 'B400', 'B3', 'B319', 'B31', 'B399', 'B765', 'B149', 'B10', 'B158', 'B697', 'B724', 'B133', 'B371', 'B444', 'B398']",12.5,S49,5.16,0,0,0,0.0,-6.919918,,,-6.919918,False,False,,,,,,,0.529827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,8,0,S49,False,0,0,0,0,14,0,0,0,0,"['B664', 'B6', 'B650', 'B757', 'B459', 'B467', 'B440', 'B15', 'B561', 'B623', 'B421', 'B93', 'B111', 'B600']",10.0,S15,6.4,14,0,14,0.0,-6.919918,,,-6.919918,False,False,,,,,,,0.529827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,8,16,S15,False,14,0,14,14,0,0,0,0,0,"['B664', 'B6', 'B650', 'B757', 'B459', 'B467', 'B440', 'B15', 'B561', 'B623', 'B421', 'B93', 'B111', 'B600']",10.0,S59,5.67,0,0,0,0.0,-6.876601,,,-6.876601,False,False,,,,,,,0.505452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,8,32,S59,False,0,0,0,0,18,0,0,0,0,"['B387', 'B156', 'B127', 'B211', 'B530', 'B168', 'B549', 'B584', 'B114', 'B343', 'B301', 'B267', 'B481', 'B588', 'B583', 'B679', 'B157', 'B115']",12.0,S34,6.35,18,0,18,0.0,-6.874321,,,-6.874321,False,False,,,,,,,0.504169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,7,8,51,S34,False,18,0,18,0,0,0,0,0,0,[],3.0,S41,5.73,18,0,18,0.0,-6.867482,,,-6.867482,False,False,,,,,,,0.500321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
