episode,service_level,rebalancing_imbalance,vehicle_functional_load
155,0.9333717125196945,-487.6712834304026,0.0
156,0.9339548398813488,-486.8358541643634,-0.10843167806015308
157,0.9327906554499789,-493.98018558980954,-0.4713142022097736
158,0.9374812683570102,-489.449318629192,-0.9208732766312686
159,0.932067662407774,-490.1019330493233,0.0
160,0.9345067049808429,-493.11527948320406,-0.2336819629373583
161,0.925361949581847,-501.6259534518845,-0.1379557563183833
162,0.8787986283552087,-523.6043172344182,-18.703552785344314
163,0.8590903533439296,-513.31765827166,-7.650382542288343
164,0.9340767464742539,-512.6707318167299,-0.902457031766891
165,0.9247181108105644,-514.9236162227729,-0.9103596354169717
166,0.9297285861089283,-517.3630276294723,0.0
167,0.9328294785406422,-511.96843937442964,0.0
168,0.9381089859256586,-510.0804146577826,0.0
169,0.9313388625592417,-507.40284440168443,-1.2265059608958848
170,0.9323824140110138,-508.8601246279355,-0.06003289886672613
171,0.9330609301766615,-508.4684804632171,-0.4221676686906692
172,0.9340679355249977,-507.04327493239396,-0.9873322198669581
173,0.9305792036323446,-510.80468670950097,-0.567213714996593
174,0.9364432550784576,-509.7510301713601,0.0
175,0.9318602567930726,-511.2626383606087,-0.6160472217699212
176,0.9294820122406329,-512.021895205531,-0.6839460393527588
177,0.9276189313722498,-514.2509412958449,-0.05670680672181172
178,0.9352932308156189,-512.4298372151612,-0.9588697207071981
179,0.9405321763403016,-507.2748487272444,-0.5704084123363843
180,0.9339979999393921,-510.290498473846,-0.5052528378348026
181,0.9302891752271243,-513.1645363741079,-0.05248837930060281
182,0.9291793944067144,-516.7890376355526,-0.0628132422742235
183,0.9386074598188416,-512.837727121989,-1.868074059955236
184,0.9321910538286581,-513.9753278257485,0.0
185,0.9358080823188059,-513.8616762443106,0.0
186,0.9312537673297167,-513.1223380625805,-0.02899829178649826
187,0.9301740406793877,-513.5975440503252,0.0
188,0.9407593573287856,-509.97229141481483,-0.9614155462477287
189,0.9346611177170036,-512.0376367862788,0.0
190,0.9263106440180863,-514.6147816513374,0.0
191,0.9299270952581792,-516.6285420698631,-0.11494485941738321
192,0.9226876665568764,-523.3241315113539,-1.1692154886886752
193,0.9261219305673158,-527.9707778246967,-0.11596524084674138
194,0.9310858300077431,-527.0905086462802,-0.31664370263854813
195,0.9343396452900399,-525.118854474932,-0.42133529516812107
196,0.9371559219036731,-519.6520957855477,-0.9157766975686582
197,0.9342672413793104,-520.2378646733795,-1.1642949014522417
198,0.9337840705818149,-518.1701594269675,-0.8410861391855424
199,0.9309973690504664,-519.6045773168973,-0.17365182910326746
