episode,service_level,rebalancing_imbalance,vehicle_functional_load
0,0.9194419441944195,-109.88578943673785,-0.6137703108616182
1,0.9148182891033982,-144.6670552948873,0.0
2,0.9223400102105168,-115.70109850717267,-0.0622811518639933
3,0.9117638234676427,-149.5078633024582,-0.6600518561989601
4,0.9081320697034546,-148.69571822120585,0.0
5,0.9189016018306636,-132.89650293606763,0.0
6,0.9156630097782018,-157.5621110865014,0.0
7,0.9197475202885482,-128.41206994610667,0.0
8,0.9178736657494482,-158.73608074936797,-0.1676150025194741
9,0.924488420536699,-142.62158206867386,0.0
10,0.926283123916152,-126.66301725990996,-0.5363296171681495
11,0.9136194537700753,-145.42792346154067,0.0
12,0.9103387072918208,-143.44142378395486,0.0
13,0.9162195750356158,-144.70455521724844,0.0
14,0.9157593123209169,-159.8166143422864,-1.3660057558607526
15,0.9088819912851429,-166.24567435626923,-0.35625654693832093
16,0.9183942480527262,-152.30207850821532,-1.1468015401422609
17,0.9133432835820896,-165.38871752678767,0.0
18,0.9220802645423117,-156.50411386690118,0.0
19,0.9110943168077388,-162.2905748883349,-0.3812768163173224
20,0.9084933664505968,-182.00803211411363,0.0
21,0.9057554171261661,-199.1991152984099,0.0
22,0.913517724970783,-170.5027908450726,0.0
23,0.916042895114723,-157.80347769761306,0.0
24,0.9209476537044368,-143.14991900320058,-0.11803991609753371
25,0.9054674901877263,-199.3805541849505,0.0
26,0.9081282714638108,-180.739336990933,-0.009809330923847167
27,0.9060708466598274,-215.6126506256046,0.0
28,0.9241811261949714,-157.066359985153,-0.02704877494748252
29,0.9004338197372812,-240.04358618982636,0.0
30,0.9179238669958245,-174.37028981541513,0.0
31,0.9163370671175387,-186.57312423841768,0.0
32,0.9134243595940068,-194.65727325147273,-0.22498452932018187
33,0.9070200186080014,-209.65464913638291,0.0
34,0.9115790733151865,-200.48086211608262,0.0
35,0.9217156386595434,-184.6112218438531,-0.036149253602279385
36,0.9159976977371179,-176.42491192002328,-1.6125133909056204
37,0.9230167564152703,-172.14629467314873,0.0
38,0.9141252491092458,-186.80750275543144,-0.35886027787723374
39,0.921766752382393,-165.23039745530204,-1.3716864611817803
40,0.9277252961463488,-169.4956605379028,0.0
41,0.9224319297496723,-167.52333545561157,0.0
42,0.9178013557323902,-185.46305041839403,0.0
43,0.9179133918004431,-186.431676558875,0.0
44,0.9163820978513795,-211.32058033389876,-0.21727325239262774
45,0.9278965538126098,-183.95722535118284,0.0
46,0.9180612711476909,-199.0938878683625,-0.1478068633121518
47,0.9235138665289633,-175.54330653213054,0.0
48,0.9159852883066355,-215.75639968020172,-0.5105690947809657
49,0.9181075602194133,-221.94281833721445,-0.3828782312561786
50,0.9226793280644289,-211.88174648760747,-0.037232993489994426
51,0.9075901668760094,-268.18598141024864,-1.012739818389336
52,0.9193228004767289,-233.9367119055691,0.0
53,0.9112726398942721,-260.6223007562674,-1.2174670460552885
54,0.9202840180196307,-247.22392373531412,0.0
55,0.9229724837074583,-232.47666784293418,-0.19429153124646573
56,0.9057615140444392,-274.9192293823326,0.0
57,0.9200156067108857,-267.5272642582572,0.0
58,0.9144509018639525,-272.73820504241564,0.0
59,0.9319128240979969,-234.69775217047362,0.0
60,0.920067821242582,-234.06938057916773,0.0
61,0.9122228879568604,-266.75255204733367,0.0
62,0.9234553089382124,-275.27695766164106,0.0
63,0.9039353583719887,-322.7587359465587,0.0
64,0.9312402073038448,-275.86702375609076,0.0
65,0.9269866152176535,-265.85915131444034,0.0
66,0.9207198443579767,-274.3553763949464,0.0
67,0.9164047768698932,-302.2027686821286,-0.0424374624226527
68,0.9338132555737805,-272.828618329873,0.0
69,0.903902542244793,-314.1626608215514,-0.10213124987985986
70,0.9199302171689827,-327.74216895672504,-0.957678978056612
71,0.9063876326446159,-345.5644755400852,0.0
72,0.921099370841988,-354.60178510669107,-0.23958530154220592
73,0.9317424913685111,-332.3498665180204,0.0
74,0.9004511278195488,-374.79870306660445,-37.86601902628156
75,0.8986060205491798,-411.84858296236223,-0.3528869258793497
76,0.9264096943125076,-391.39166978081994,-0.759434924161017
77,0.9242036875507564,-392.3830630911157,0.0
78,0.9236394661466268,-374.2053518953283,0.0
79,0.922403041825095,-365.19015229175074,0.0
80,0.9238982897475342,-369.56943632934514,0.0
81,0.9225564818170835,-382.995634246929,-2.759268310710574
82,0.9240043512419169,-385.65268007984537,0.0
83,0.9032583445408974,-422.19177596432945,-0.043541260382114144
84,0.9261408044249384,-407.87361757980636,-0.28355854900567085
85,0.9285413913252433,-387.75194877274794,-1.7226598291671054
86,0.9309556470050298,-384.89384761815654,-0.8391854250967545
87,0.9091403699673558,-408.17418547653557,-29.238209154511424
88,0.8685667604611056,-464.1642484709455,0.0
89,0.9346573092429447,-442.29957960932813,0.0
90,0.9382625447206678,-414.77836712345317,-0.7591283092140306
91,0.9168267499099532,-428.19259215032577,-0.6092697117378054
92,0.8902248875562219,-455.6259427983667,0.0
93,0.9318003263431438,-436.7672281014623,0.0
94,0.9269160061480968,-441.7529081828023,-0.0007519898576665504
95,0.931268743497154,-435.51325529625376,-0.16474847214019606
96,0.9326706507702934,-430.0832359823193,0.0
97,0.9123644772802355,-451.11252732393484,0.0
98,0.9325461210263806,-440.2506425443749,0.0
99,0.9275783734666061,-422.6791215442684,0.0
100,0.9200680272108843,-429.60220584839135,-3.4780546952755707
101,0.9337075566673785,-431.41159515256425,0.0
102,0.9110912076429318,-449.47218985870563,0.0
103,0.9241729197679011,-460.14245050856806,-1.397367832653706
104,0.9233808212618221,-478.592020468537,-0.5116251728886598
105,0.9086794940957861,-485.25284904173674,-0.22052716410001047
106,0.9339325706676351,-479.0185339340751,-0.19048223721445487
107,0.9272004097990176,-478.84355699311766,0.0
108,0.8532818532818532,-490.7279583399058,-20.406826126558023
109,0.9270738653578138,-490.2890124075866,-0.23866188249456408
110,0.9144481005085253,-478.444114062608,0.0
111,0.9317486752460258,-482.0122941952424,-0.6396134778113153
112,0.928513671348567,-480.4669004862602,0.0
113,0.9142538303776089,-481.26253410175775,0.0
114,0.9318970676241771,-486.0547732276386,-1.1617620962547943
115,0.930140256639809,-485.4230578366732,0.0
116,0.9334164740236038,-485.07356372536503,-0.797718208901253
117,0.937873357228196,-483.19190680693305,-2.104350049699191
118,0.9313573961269206,-477.0522252161684,-0.42014889188743787
119,0.9342266990436789,-474.8503341930747,-0.1579391587236699
120,0.9179323047193454,-486.9295270792318,0.0
121,0.9412047036237101,-478.9545847832549,-0.07772602483673494
122,0.9302268771565544,-478.14615606683356,-0.1335685941957723
123,0.9371464487743557,-470.4715233253341,-1.9720781135126817
124,0.9329813403731926,-473.0236086238805,-0.9064191658795523
125,0.9308619036202349,-475.96277458521166,-0.41081448040674146
126,0.8896988240940724,-499.70467757853874,-22.56529657913188
127,0.8609069183531476,-514.9466412010855,-23.879268021460298
128,0.9100617987640247,-510.1718793396562,-0.9933343322283282
129,0.9063606360636064,-507.4163557294561,-22.69892302486563
130,0.8971690384440332,-514.9137826874974,-1.2731259824831676
131,0.9222799483467972,-524.6582900447056,-3.0884427338021267
132,0.9409740044080794,-511.9143595874244,-0.655844950362725
133,0.9398292986665857,-497.5816086706828,0.0
134,0.8865789632490495,-510.8886921464242,-8.092464624383165
135,0.9109961894393033,-503.12403226957576,-0.07989658423779397
136,0.9374266012225602,-498.67128799051943,-0.9535334260919983
137,0.8793207638385303,-513.0353017146831,-21.135124060502555
138,0.8651890951624029,-525.9336647170103,0.0
139,0.9328010048447873,-521.0458004962167,0.0
140,0.9307389251451084,-518.0612966539773,0.0
141,0.9309241597854901,-514.2070566333732,0.0
142,0.9305409070363115,-511.53325792344333,0.0
143,0.937640551875038,-504.0083082440977,-0.010187066333203876
144,0.9293649130161392,-507.3748179422412,-1.4581678614813307
145,0.9335201759937317,-503.9053046073529,-0.03314297893085407
146,0.9314192204700982,-507.67255525339954,-0.5204217364783694
147,0.9339357674929784,-507.338559926651,-0.07087171315750651
148,0.9409074497532796,-500.44290238871463,-1.437340482775828
149,0.9170711246929115,-497.7105913108489,-17.741361502025264
150,0.8900786448880823,-496.58335095161556,-29.187540477699937
151,0.8391267486222975,-518.8071440649262,-28.42656288825137
152,0.8250208805631787,-542.4457857212859,-21.720525661025185
153,0.8611674282083094,-522.5979047333384,-16.930407427926376
154,0.9247547328312982,-525.8745902566247,-1.5998165540404776
155,0.9267366136034733,-530.758922554837,-0.07099532978727607
156,0.9293045158174355,-532.6572304414165,0.0
157,0.9348357151581776,-527.7210386208092,-0.19547276584053044
158,0.9348763399005928,-521.5273733802659,0.0
159,0.9404866519196388,-510.78182060021425,0.0
160,0.932286644165863,-509.7380512479462,-0.9700201571219726
161,0.9300754385433393,-514.2795164774471,0.0
162,0.9226160160580006,-521.2161950922412,-0.008310473780297867
163,0.9324051472139349,-514.3073692201393,-1.1713809827580197
164,0.9270426543153816,-513.7706163058544,0.0
165,0.9376408038208525,-507.26569088022035,-0.05250308626809319
166,0.9291566411841745,-508.7686511788751,-0.14131494154950044
167,0.9276531231049121,-513.7467738457198,-0.2375070191564111
168,0.931075226467113,-512.679770276737,-0.2564660372477595
169,0.931918119787718,-515.4900870578681,-0.8920792372499843
170,0.9355275429465387,-512.0176227082103,-0.8942780573619876
171,0.9343949623081348,-507.8159843359227,0.0
172,0.9342713145737085,-508.0872937275141,0.0
173,0.9344089264173703,-508.4546587036994,-0.5672829924470864
174,0.9322621873288297,-506.0823793801324,-1.227258534286164
175,0.9351421894442927,-504.98388778590856,-0.5392092509690981
176,0.9381004168932391,-503.1017709153823,-1.298272482579316
177,0.9311842224299629,-507.57863108331406,-0.1977559120706781
178,0.9344188286281827,-508.066570463207,-0.19053633704402334
179,0.9263432858487988,-513.4647745456407,0.0
180,0.9342309684101502,-514.8362482181093,-0.5790333231781104
181,0.9321326729701336,-514.8184211295253,-0.25932640820612285
182,0.9268418341061309,-516.3673074784567,0.0
183,0.9382328055119062,-510.9387189423081,-0.07704907523709464
184,0.9259551004332415,-516.4949456543433,-1.081688631228131
185,0.9250567977998326,-518.134068392526,-0.46242908144332656
186,0.9193158413181696,-527.0840472540435,0.0
187,0.9265679547369688,-531.1488444770894,-1.259704393424987
188,0.9350154510815757,-527.7922058949874,-0.4272715684590625
189,0.9349835877977535,-525.2908233825851,-1.0216091267547234
190,0.941307261208577,-517.3574813106464,-1.2382615297503905
191,0.9322220523015752,-514.1115534799627,-0.8394414025772696
192,0.9273789899595384,-516.9319078114628,-2.114060619252745
193,0.9334037735849057,-513.9809485707269,0.0
194,0.9320617231033005,-513.2102772910599,0.0
195,0.9360357349053451,-511.9535544093041,-0.27606569932419767
196,0.9346949825532427,-511.7042098497523,-0.1919452586811235
197,0.93709195191897,-507.34922090876825,-0.06169530416314134
198,0.9360339227715626,-506.1592939288387,-0.06629283518433772
199,0.9360080957199833,-507.273722495674,-0.7857205428727094
