seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
42,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251,0.0303
42,7,5,5,293,293,1,0,228,76,3152,2924,2923,13,8,21,4,4,8,0.0367,0.0407
42,8,5,5,282,302,2,0,192,113,3132,2940,2942,10,6,16,9,6,15,0.0365,0.0482
42,9,5,5,270,262,2,6,182,39,3188,3006,3005,14,9,23,16,0,16,0.0354,0.0525
42,10,5,5,290,288,2,2,266,79,3532,3266,3266,11,10,21,13,4,17,0.0314,0.0628
42,11,5,5,255,275,2,4,144,94,2998,2854,2858,10,9,19,10,2,12,0.0315,0.0682
42,12,5,5,291,276,2,1,105,24,2352,2247,2245,13,14,27,7,3,10,0.0393,0.0851
42,13,5,5,259,262,1,0,75,16,1690,1615,1612,8,5,13,12,0,12,0.034,0.0916
42,14,5,5,279,299,2,3,264,144,3220,2956,2958,12,8,20,16,4,20,0.0288,0.098
42,15,5,5,287,274,2,3,232,37,3014,2782,2784,14,17,31,9,1,10,0.0354,0.1166
42,16,5,5,254,271,3,6,238,66,3212,2974,2971,8,10,18,9,5,14,0.0341,0.122
42,17,5,5,290,295,3,4,233,102,3458,3225,3227,12,9,21,4,6,10,0.0445,0.1283
42,18,5,5,230,234,2,5,227,69,3028,2801,2805,12,10,22,19,3,22,0.0354,0.1352
42,19,5,5,248,249,2,6,81,40,2374,2293,2291,4,9,13,13,6,19,0.0236,0.1391
42,20,5,5,239,247,2,4,61,42,1616,1555,1549,10,5,15,10,6,16,0.0236,0.1401
42,21,5,5,287,283,2,8,250,95,3058,2808,2808,10,8,18,9,0,9,0.0238,0.1415
42,22,5,5,288,291,2,4,244,82,3120,2876,2880,12,11,23,4,4,8,0.0344,0.1508
42,23,5,5,264,273,2,1,315,64,3292,2977,2974,11,11,22,13,8,21,0.0315,0.1625
42,24,5,5,220,229,2,5,258,85,3350,3092,3098,9,10,19,16,4,20,0.0223,0.1693
42,25,5,5,280,273,2,5,284,82,3178,2894,2892,8,6,14,6,6,12,0.0249,0.1704
42,26,5,5,264,281,2,3,119,58,2434,2315,2316,6,13,19,8,0,8,0.0224,0.1842
42,27,5,5,275,269,2,5,87,67,1694,1607,1603,9,2,11,6,5,11,0.0263,0.1803
