seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
50,6,5,5,0,0,0,0,2,0,26,24,19,0,0,0,0,0,0,0.0145,0.0145
50,7,5,5,359,365,2,6,133,72,3028,2895,2896,8,13,21,8,6,14,0.0145,0.0237
50,8,5,5,313,333,2,8,143,32,3014,2871,2867,12,11,23,12,3,15,0.0146,0.0279
50,9,5,5,324,323,2,10,167,32,3226,3059,3062,15,10,25,12,6,18,0.0187,0.028
50,10,5,5,329,340,2,6,195,42,3570,3375,3373,21,17,38,12,18,30,0.0302,0.042
50,11,5,5,312,318,2,8,136,80,2944,2808,2811,14,10,24,15,0,15,0.0292,0.0452
50,12,5,5,330,347,2,10,33,51,2244,2211,2214,6,5,11,8,6,14,0.0267,0.0387
50,13,5,5,298,306,2,8,19,18,1596,1577,1572,6,1,7,13,18,31,0.0171,0.029
50,14,5,5,349,359,2,9,151,61,3184,3033,3037,16,7,23,5,8,13,0.0303,0.0264
50,15,5,5,351,349,2,7,150,74,3008,2858,2857,12,12,24,10,0,10,0.0333,0.0333
50,16,5,5,324,333,2,10,201,75,3248,3047,3045,9,9,18,16,16,32,0.0238,0.0317
50,17,5,5,344,349,2,8,162,130,3420,3258,3259,10,15,25,10,8,18,0.0238,0.041
50,18,5,5,320,340,2,10,190,27,3024,2834,2839,12,14,26,10,10,20,0.0264,0.0462
50,19,5,5,344,354,2,5,82,28,2352,2270,2267,4,9,13,10,0,10,0.0186,0.0505
50,20,5,5,290,293,3,13,19,5,1626,1607,1606,4,5,9,10,10,20,0.0107,0.0414
50,21,5,5,336,348,3,7,206,81,3154,2948,2950,11,9,20,6,18,24,0.0171,0.0434
50,22,5,5,307,320,3,8,205,82,3060,2855,2850,12,10,22,9,4,13,0.0212,0.0463
50,23,5,5,322,319,2,9,163,31,3166,3003,3007,14,10,24,12,11,23,0.0237,0.0475
50,24,5,5,321,328,2,9,195,69,3446,3251,3250,16,9,25,11,9,20,0.029,0.0475
50,25,5,5,339,344,3,8,120,78,3094,2974,2972,5,13,18,16,5,21,0.0146,0.0543
50,26,5,5,306,320,2,13,64,38,2292,2228,2231,9,12,21,13,7,20,0.0093,0.0534
50,27,5,5,296,307,2,9,19,10,1680,1661,1661,4,3,7,5,18,23,0.0079,0.0449
