seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
44,6,5,5,0,0,0,0,0,0,48,48,41,0,0,0,0,0,0,0.0158,0.0211
44,7,5,5,355,363,2,8,103,50,3022,2919,2924,5,12,17,5,0,5,0.016,0.0266
44,8,5,5,360,378,2,9,139,133,3098,2959,2957,4,9,13,5,14,19,0.0146,0.0265
44,9,5,5,369,377,2,7,125,31,3218,3093,3095,18,16,34,8,0,8,0.0267,0.0387
44,10,5,5,341,350,2,8,130,34,3420,3290,3294,8,16,24,7,9,16,0.028,0.0493
44,11,5,5,295,296,2,13,61,36,2920,2859,2860,12,18,30,15,7,22,0.0242,0.0565
44,12,5,5,335,345,2,12,33,13,2248,2215,2211,12,9,21,11,8,19,0.0257,0.0514
44,13,5,5,285,292,2,10,49,18,1718,1669,1663,9,11,20,16,23,39,0.0159,0.0518
44,14,5,5,335,355,2,5,143,45,2980,2837,2840,20,4,24,9,2,11,0.0307,0.0507
44,15,5,5,329,334,2,13,180,32,3034,2854,2857,16,15,31,8,15,23,0.0412,0.0532
44,16,5,5,332,339,2,8,176,39,3298,3122,3119,10,10,20,16,0,16,0.0336,0.0565
44,17,5,5,366,376,2,4,198,46,3464,3266,3272,16,16,32,5,21,26,0.0473,0.071
44,18,5,5,350,359,2,13,160,47,3204,3044,3045,9,18,27,18,0,18,0.0361,0.0789
44,19,5,5,317,328,2,12,74,30,2272,2198,2197,6,10,16,11,4,15,0.0297,0.077
44,20,5,5,290,296,2,13,31,23,1636,1605,1603,5,8,13,14,13,27,0.0176,0.0703
44,21,5,5,349,361,2,13,186,62,3204,3018,3014,12,10,22,7,25,32,0.0239,0.0652
44,22,5,5,353,371,2,10,154,34,2930,2776,2779,12,15,27,6,0,6,0.031,0.0728
44,23,5,5,337,352,2,12,196,53,3140,2944,2943,10,12,22,11,23,34,0.0292,0.0717
44,24,5,5,335,345,2,13,212,47,3538,3326,3326,12,13,25,14,0,14,0.027,0.073
44,25,5,5,329,333,2,12,138,19,3138,3000,3004,14,15,29,12,24,36,0.0279,0.0758
44,26,5,5,258,273,2,15,26,12,2318,2292,2290,10,5,15,13,1,14,0.0257,0.0623
44,27,5,5,279,297,2,13,14,3,1562,1548,1550,10,2,12,16,27,43,0.0173,0.0465
