episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
111,0.9394730595774983,-4.358616850602808,-2.8929070320296306,-0.9900068442312859,0.033311,0.1,0.102712,0.2,1267,773,1221,33704,38582,38580,0,0,0,0,3877,3874,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
112,0.9316647751030405,-4.461696693934005,-2.9298801179386387,-1.0217423163953803,0.033112,0.1,0.102098,0.2,1438,850,1548,33482,38137,38127,0,0,0,0,4013,4010,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
113,0.9380238002922843,-4.477944929202168,-2.9447108515582894,-1.0254063170662417,0.032916,0.1,0.101486,0.2,1379,699,1617,33529,38339,38326,0,0,0,0,3941,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
114,0.939905287135835,-4.500721460381031,-2.96053607907165,-1.0321607401294115,0.032721,0.1,0.100879,0.2,1269,736,1457,33364,38272,38267,0,0,0,0,3906,3915,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
115,0.9404515633311662,-4.5128565616401195,-2.9668312141158175,-1.0321910190271737,0.032529,0.1,0.100275,0.2,1317,698,1408,33838,38670,38664,0,0,0,0,3954,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
116,0.9403170939132548,-4.534340486212631,-2.982708669742136,-1.037715112099628,0.03234,0.1,0.099675,0.2,1260,705,1301,32924,37811,37808,0,0,0,0,3915,3918,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
117,0.9383241553802649,-4.536806821677617,-2.997947238211104,-1.0371049719653804,0.032152,0.1,0.099078,0.2,1380,692,1442,33595,38322,38317,0,0,0,0,3925,3930,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
118,0.9425828654229307,-4.534014019512659,-3.0042683346151393,-1.035616427946418,0.031967,0.1,0.098485,0.2,1238,664,1427,33126,37979,37972,0,0,0,0,4008,4003,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
119,0.9362752475843593,-4.549523029244582,-3.017575466156125,-1.0398562919467793,0.031783,0.1,0.097896,0.2,1270,847,1388,33221,37994,37986,0,0,0,0,3941,3942,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
120,0.9390778218234926,-4.555125244327939,-3.0205051146827717,-1.0366896872050007,0.031602,0.1,0.09731,0.2,1235,809,1468,33551,38564,38557,0,0,0,0,4060,4064,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
121,0.9405275056518463,-4.569352643852802,-3.030958538229965,-1.0387726919117939,0.031423,0.1,0.096727,0.2,1272,701,1333,33175,38125,38118,0,0,0,0,3852,3851,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
122,0.9405024639477583,-4.549926205636531,-3.0224252183132196,-1.0313382262064994,0.031246,0.1,0.096148,0.2,1254,714,1472,33077,38042,38037,0,0,0,0,4002,4002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
123,0.944789718216376,-4.500599882485544,-3.00669331353103,-1.0123759320824968,0.031071,0.1,0.095573,0.2,1289,541,1435,33146,38009,38005,0,0,0,0,3947,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
124,0.9430952594318487,-4.474253316253085,-2.9958987787280718,-1.0042800974344486,0.030898,0.1,0.095001,0.2,1331,574,1327,33477,38349,38339,0,0,0,0,3978,3983,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
125,0.9372303327619835,-4.481201689709268,-3.000867490013862,-1.0022699134588504,0.030727,0.1,0.094432,0.2,1333,791,1413,33838,38382,38379,0,0,0,0,3974,3962,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
126,0.9390098774247293,-4.503641606792888,-3.0074883144829547,-1.0075153181486247,0.030557,0.1,0.093867,0.2,1280,770,1321,33612,38627,38619,0,0,0,0,3892,3898,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
127,0.9397228151399453,-4.508465891410096,-3.0104155443946445,-1.0099359676400486,0.03039,0.1,0.093305,0.2,1226,779,1377,33263,38238,38233,0,0,0,0,3878,3871,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
128,0.9342478574980256,-4.533990303343117,-3.0241990181885208,-1.017813127476253,0.030224,0.1,0.092747,0.2,1491,757,1432,34189,38848,38842,0,0,0,0,3944,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
129,0.93454567351117,-4.53253745223044,-3.0314236164219834,-1.0168596435155837,0.03006,0.1,0.092192,0.2,1433,741,1471,33214,38116,38113,0,0,0,0,3908,3915,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
130,0.930442882038339,-4.578535206575258,-3.0554894630432514,-1.029957940490774,0.029898,0.1,0.09164,0.2,1522,793,1478,33282,37733,37729,0,0,0,0,3959,3975,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
131,0.939065083421013,-4.586349296132748,-3.0683693387178628,-1.0284842428627436,0.029738,0.1,0.091091,0.2,1357,670,1386,33265,38070,38063,0,0,0,0,3937,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
132,0.9411676646706587,-4.578705279144072,-3.0766591467518314,-1.025274601584175,0.029579,0.1,0.090546,0.2,1301,664,1408,33400,38402,38396,0,0,0,0,3959,3961,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
133,0.9382200202948725,-4.585965010467341,-3.090409985158167,-1.0229722870347766,0.029422,0.1,0.090004,0.2,1282,788,1551,33506,38527,38522,0,0,0,0,3873,3872,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
134,0.9382515632515632,-4.591755694686519,-3.090121729792084,-1.0261779706574599,0.029267,0.1,0.089465,0.2,1228,826,1514,33264,38353,38346,0,0,0,0,3775,3780,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
135,0.9386946736684171,-4.602610846562296,-3.1003058115973303,-1.0268787106609183,0.029113,0.1,0.08893,0.2,1362,681,1611,33325,38241,38235,0,0,0,0,3959,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
136,0.9406129696499448,-4.627844159649775,-3.109675915363005,-1.0351011563901094,0.028961,0.1,0.088398,0.2,1350,640,1433,33509,38271,38265,0,0,0,0,3939,3934,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
137,0.937241112137557,-4.62420516857733,-3.111372968653728,-1.0315061693473193,0.028811,0.1,0.087869,0.2,1240,866,1280,33557,38179,38168,0,0,0,0,3874,3875,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
138,0.9410434258142341,-4.6346243940348995,-3.113093337736435,-1.0322882183311797,0.028662,0.1,0.087343,0.2,1259,696,1480,33160,38087,38080,0,0,0,0,3937,3938,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
139,0.9423787910667588,-4.634973756929455,-3.113800532553634,-1.0331841985090595,0.028514,0.1,0.08682,0.2,1090,827,1480,33269,38051,38041,0,0,0,0,4012,4012,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
140,0.9366963105395986,-4.657602343521192,-3.131036786474944,-1.0399432546483147,0.028368,0.1,0.0863,0.2,1378,729,1387,33284,38006,38003,0,0,0,0,3988,3971,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
141,0.9365159828244275,-4.69597016115968,-3.147075769676416,-1.0506064045874368,0.028224,0.1,0.085784,0.2,1312,817,1482,33536,38404,38397,0,0,0,0,3938,3938,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
142,0.9389113024628168,-4.697120711862648,-3.159399367160784,-1.0498404758887256,0.028081,0.1,0.08527,0.2,1205,824,1472,33214,38118,38113,0,0,0,0,3930,3937,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
143,0.9383937404442846,-4.71991802622677,-3.1723945918284047,-1.051404131473352,0.02794,0.1,0.08476,0.2,1348,707,1351,33357,37947,37942,0,0,0,0,3975,3985,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
144,0.9496125190748332,-4.6924808353750125,-3.1622188867595735,-1.043304784518477,0.027799,0.1,0.084252,0.2,1154,530,1401,33421,38293,38286,0,0,0,0,3889,3904,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
145,0.942108932197739,-4.66774299755102,-3.156699155452951,-1.0351754622805207,0.027661,0.1,0.083748,0.2,1285,625,1254,32993,37813,37805,0,0,0,0,3892,3890,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
146,0.9442235875195759,-4.667175953752075,-3.1640966501509142,-1.0312401277491692,0.027523,0.1,0.083247,0.2,1189,663,1354,33204,38108,38102,0,0,0,0,3952,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
147,0.9391505050807829,-4.710671698726691,-3.1827440099503415,-1.0447267569308094,0.027387,0.1,0.082749,0.2,1305,725,1568,33361,38256,38253,0,0,0,0,4087,4107,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
148,0.9393613204162181,-4.719084202838355,-3.1842556363303705,-1.0499231543044372,0.027253,0.1,0.082253,0.2,1216,812,1473,33444,38466,38458,0,0,0,0,3965,3966,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
149,0.9375407021490735,-4.780545124806322,-3.211069556600012,-1.064545914591349,0.02712,0.1,0.081761,0.2,1349,761,1418,33782,38529,38522,0,0,0,0,4035,4040,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
150,0.9384518903422325,-4.755201209645926,-3.2106874026872037,-1.0551977253008111,0.026988,0.1,0.081272,0.2,1264,797,1399,33486,38499,38494,0,0,0,0,3900,3920,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
151,0.9287502234936528,-4.804130759697028,-3.233146309366618,-1.0679322995358485,0.026857,0.1,0.080785,0.2,1416,975,1335,33558,38186,38184,0,0,0,0,4022,4008,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
152,0.9412116321468066,-4.811714958424565,-3.2360936256973547,-1.071200062445078,0.026727,0.1,0.080302,0.2,1252,715,1494,33459,38487,38480,0,0,0,0,3912,3892,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
153,0.9381060696755656,-4.841825002924917,-3.250088167851149,-1.0784733226614296,0.026599,0.1,0.079821,0.2,1274,794,1320,33412,38045,38039,0,0,0,0,3960,3975,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
154,0.9406706279298916,-4.834667802649324,-3.24717539936404,-1.0740609505690353,0.026472,0.1,0.079343,0.2,1253,734,1419,33491,38296,38292,0,0,0,0,3848,3847,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
155,0.9353166350182356,-4.872483813139749,-3.265083669543138,-1.0848444976273177,0.026346,0.1,0.078868,0.2,1274,872,1476,33177,38036,38030,0,0,0,0,4005,4009,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
156,0.9411411771764565,-4.866714364825199,-3.2654726356266828,-1.0812207022100917,0.026222,0.1,0.078396,0.2,1227,735,1372,33334,38084,38076,0,0,0,0,4030,4027,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
157,0.9373838666863294,-4.902495788549658,-3.277207611297966,-1.091511428882074,0.026098,0.1,0.077927,0.2,1299,824,1630,33905,38597,38586,0,0,0,0,4018,4015,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
158,0.9370979270907791,-4.880152766207044,-3.277960128882955,-1.0865433128351965,0.025976,0.1,0.077461,0.2,1418,694,1532,33576,38151,38149,0,0,0,0,3972,3981,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
159,0.9406655723026414,-4.876298281157518,-3.27995293055434,-1.0823813908711462,0.025855,0.1,0.076997,0.2,1322,666,1337,33505,38463,38456,0,0,0,0,3943,3960,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
160,0.9367684288905436,-4.868865728726502,-3.281485243364018,-1.0769843277901043,0.025735,0.1,0.076536,0.2,1335,788,1536,33575,38299,38291,0,0,0,0,3924,3911,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
161,0.9392424015571194,-4.865585014942761,-3.290248555453405,-1.0711131547960302,0.025616,0.1,0.076078,0.2,1220,809,1310,33395,38166,38160,0,0,0,0,4036,4021,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
162,0.9374196441919569,-4.879807629733051,-3.303341993324876,-1.0751119159209637,0.025498,0.1,0.075623,0.2,1331,762,1385,33445,38135,38126,0,0,0,0,3976,3987,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
163,0.9428335978513002,-4.875621074772905,-3.301665486367951,-1.0739978110035546,0.025381,0.1,0.07517,0.2,1195,678,1293,32764,37550,37547,0,0,0,0,4059,4076,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
164,0.9340744263464511,-4.880709534017318,-3.3181753279133512,-1.0734104055710976,0.025266,0.1,0.07472,0.2,1274,944,1438,33644,38392,38389,0,0,0,0,3971,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
165,0.941556886227545,-4.887881050474813,-3.3176872888206153,-1.0706468421079263,0.025151,0.1,0.074273,0.2,1319,633,1392,33400,38209,38204,0,0,0,0,3967,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
166,0.9414319952067106,-4.8804679937040625,-3.3177228401768804,-1.0653333122648856,0.025038,0.1,0.073828,0.2,1361,594,1607,33380,38154,38149,0,0,0,0,3999,3998,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
167,0.9350255331931511,-4.9104884545045,-3.3296782188613516,-1.0715756820592686,0.024925,0.1,0.073386,0.2,1346,817,1314,33290,38130,38119,0,0,0,0,3969,3969,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
168,0.9416104363472785,-4.931728959056031,-3.338705363977673,-1.0754046184283312,0.024814,0.1,0.072947,0.2,1192,755,1399,33345,38375,38373,0,0,0,0,3973,3975,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
169,0.9394397958578126,-4.884929667410137,-3.327083078631072,-1.0590162054048036,0.024703,0.1,0.07251,0.2,1300,741,1483,33702,38722,38716,0,0,0,0,3946,3949,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
170,0.938950909925065,-4.913528459355486,-3.339782960703705,-1.065664843874725,0.024593,0.1,0.072076,0.2,1207,789,1210,32695,37684,37675,0,0,0,0,3823,3816,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
171,0.9429003477997883,-4.9387956422856,-3.3577065977083476,-1.0714262918549673,0.024485,0.1,0.071645,0.2,1216,672,1504,33065,38104,38102,0,0,0,0,3925,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
172,0.9343560685976069,-4.934761831745242,-3.357674598628684,-1.0712043352146485,0.024377,0.1,0.071216,0.2,1329,849,1381,33179,37655,37649,0,0,0,0,3938,3938,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
173,0.941021731982184,-4.95906402877328,-3.367680621259207,-1.0742763461983076,0.02427,0.1,0.07079,0.2,1286,687,1248,33453,38316,38311,0,0,0,0,4098,4078,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
174,0.9422553331538163,-4.970003045825674,-3.372306785754223,-1.0733829511972626,0.024165,0.1,0.070366,0.2,1230,700,1343,33423,38256,38251,0,0,0,0,3930,3921,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
175,0.9381351133891588,-4.986547407271142,-3.3836360101903318,-1.0760293964291983,0.02406,0.1,0.069945,0.2,1280,796,1377,33557,38101,38093,0,0,0,0,3884,3884,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
176,0.94348140122788,-4.978281721620355,-3.3866614636795824,-1.0712170149207698,0.023956,0.1,0.069526,0.2,1208,670,1392,33228,38075,38070,0,0,0,0,3892,3890,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
177,0.9396513320067714,-4.986518289839023,-3.395655095863045,-1.0731696662194514,0.023853,0.1,0.06911,0.2,1289,743,1415,33671,38412,38405,0,0,0,0,3947,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
178,0.9422603329080498,-4.9825133869472795,-3.3941929781631908,-1.0672120266960758,0.023751,0.1,0.068697,0.2,1294,652,1470,33703,38554,38550,0,0,0,0,3951,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
179,0.93411743363367,-5.00834512043157,-3.4038169464847545,-1.0763056551664911,0.023649,0.1,0.068285,0.2,1322,857,1233,33074,37868,37860,0,0,0,0,4023,4021,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
180,0.9442593694229625,-4.986270985833956,-3.3977866877253917,-1.0670789886176324,0.023549,0.1,0.067877,0.2,1361,513,1564,33620,38521,38510,0,0,0,0,4016,4001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
181,0.9449440536609979,-4.986515861842646,-3.403237368832789,-1.064522769773266,0.023449,0.1,0.06747,0.2,1251,604,1500,33693,38413,38405,0,0,0,0,3967,3984,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
182,0.9403591797112001,-5.010807127644133,-3.4113132800544164,-1.0696507446225152,0.02335,0.1,0.067067,0.2,1216,750,1548,32964,38072,38066,0,0,0,0,3998,4012,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
183,0.9376848456169408,-5.039945022434197,-3.421383806790241,-1.0767619054524875,0.023253,0.1,0.066665,0.2,1307,800,1431,33812,38851,38847,0,0,0,0,3988,3993,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
184,0.941949977534821,-5.049877784307187,-3.4277211820476903,-1.0765016213492942,0.023155,0.1,0.066266,0.2,1260,678,1285,33385,38326,38321,0,0,0,0,3972,3972,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
185,0.9368442828855986,-5.02214358627923,-3.4237715668772974,-1.067723069213417,0.023059,0.1,0.065869,0.2,1339,798,1505,33837,38683,38675,0,0,0,0,3896,3896,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
186,0.9401978550845191,-5.036893114568398,-3.4339066188138934,-1.0717942931438773,0.022964,0.1,0.065475,0.2,1202,811,1500,33661,38526,38519,0,0,0,0,3973,3972,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
187,0.9427066084600331,-5.027326622550405,-3.439931371202454,-1.06769343046169,0.022869,0.1,0.065083,0.2,1109,794,1361,33215,38298,38290,0,0,0,0,3974,3983,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
188,0.9345859219494541,-5.042660616566835,-3.4561905788454155,-1.0670155086898179,0.022775,0.1,0.064694,0.2,1468,701,1424,33158,37791,37787,0,0,0,0,4020,4038,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
189,0.9412630649197704,-5.038739398393769,-3.4580465673428606,-1.0662080772373823,0.022682,0.1,0.064307,0.2,1283,712,1626,33965,38872,38865,0,0,0,0,3882,3893,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
190,0.9436414031532203,-5.047218531697808,-3.4607367738942876,-1.0675262259159461,0.022589,0.1,0.063922,0.2,1253,638,1492,33553,38462,38456,0,0,0,0,3968,3954,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
191,0.9381375843916366,-5.080431774376822,-3.475179995607565,-1.075228690759797,0.022498,0.1,0.063539,0.2,1326,754,1300,33623,38317,38313,0,0,0,0,4020,4011,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
192,0.9432718458082062,-5.080100955194214,-3.4801650670046556,-1.0741396845903421,0.022407,0.1,0.063159,0.2,1211,708,1469,33828,38950,38940,0,0,0,0,4089,4095,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
193,0.941910447761194,-5.067856105819656,-3.4789766763072962,-1.0711825829508586,0.022317,0.1,0.062781,0.2,1381,565,1627,33500,38299,38295,0,0,0,0,4068,4057,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
194,0.9404751124392526,-5.05908332479999,-3.4799203928394378,-1.0672869252372301,0.022227,0.1,0.062405,0.2,1103,869,1484,33129,38271,38265,0,0,0,0,3881,3879,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
195,0.9356025483803427,-5.097881958329828,-3.4980616629269257,-1.0740342891371994,0.022138,0.1,0.062031,0.2,1243,910,1604,33433,38286,38279,0,0,0,0,4044,4057,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
196,0.9449400277258755,-5.080971378869619,-3.4983477071406646,-1.0648783289391763,0.02205,0.1,0.06166,0.2,1071,756,1247,33182,38374,38372,0,0,0,0,3988,3996,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
197,0.9412084263898111,-5.1017532762348194,-3.510665202474715,-1.0700542750238462,0.021963,0.1,0.061291,0.2,1271,677,1469,33134,37854,37848,0,0,0,0,3940,3956,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
198,0.9453185994835145,-5.069596743840914,-3.5066726419010403,-1.060896762311296,0.021876,0.1,0.060924,0.2,1181,640,1400,33302,38248,38241,0,0,0,0,4043,4053,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
199,0.9416984648149791,-5.0959594746196,-3.519720220720206,-1.0671065110357925,0.02179,0.1,0.06056,0.2,1202,769,1385,33807,38724,38711,0,0,0,0,3804,3801,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
200,0.940069769522049,-5.0812922173591435,-3.5209375853711182,-1.05878955098086,0.021705,0.1,0.060197,0.2,1333,677,1719,33539,38403,38396,0,0,0,0,3914,3917,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
201,0.9355279983346716,-5.107358089771672,-3.529176243280893,-1.066438027163686,0.02162,0.1,0.059837,0.2,1370,798,1534,33627,38232,38224,0,0,0,0,3970,3981,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
202,0.9444278279595621,-5.092705320902105,-3.5207560154585664,-1.0602925903168516,0.021536,0.1,0.059479,0.2,1229,629,1282,33434,38410,38399,0,0,0,0,3949,3950,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
203,0.9388197076340011,-5.112870376339007,-3.522690929927375,-1.0671125444139598,0.021453,0.1,0.059123,0.2,1224,810,1654,33246,38120,38113,0,0,0,0,4039,4045,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
204,0.9367387856480235,-5.148155747406807,-3.5341076340351822,-1.0806342039477475,0.02137,0.1,0.058769,0.2,1303,811,1621,33417,38294,38288,0,0,0,0,4071,4084,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
205,0.9424653405666064,-5.139968007459452,-3.537521113274592,-1.0781377653382669,0.021288,0.1,0.058417,0.2,1155,754,1413,33180,38217,38211,0,0,0,0,4047,4037,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
206,0.940959409594096,-5.147337724833582,-3.540709885011139,-1.0778583321401425,0.021207,0.1,0.058067,0.2,1289,695,1585,33604,38607,38606,0,0,0,0,3919,3921,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
207,0.9416679010516961,-5.145822899338126,-3.538853849369496,-1.073419241741473,0.021126,0.1,0.05772,0.2,1320,649,1716,33755,38520,38514,0,0,0,0,3954,3956,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
208,0.9388261311338234,-5.167925342507602,-3.5451627897571885,-1.0786441842764447,0.021046,0.1,0.057374,0.2,1242,805,1427,33462,38354,38348,0,0,0,0,3983,3988,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
209,0.9424899936802191,-5.164511939960118,-3.5467449609681023,-1.077508551990109,0.020966,0.1,0.057031,0.2,1340,571,1306,33229,37928,37924,0,0,0,0,4037,4030,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
210,0.9371842018716178,-5.182490062250119,-3.556480796969877,-1.0802550084963225,0.020887,0.1,0.056689,0.2,1340,761,1433,33447,38107,38100,0,0,0,0,3991,3980,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
211,0.9356447615017229,-5.212004757587004,-3.569090174262294,-1.0868073324781782,0.020809,0.1,0.05635,0.2,1316,813,1443,33082,37798,37790,0,0,0,0,3989,3992,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
212,0.940380537053078,-5.214312351293273,-3.5695347466465948,-1.0850005343850408,0.020731,0.1,0.056013,0.2,1223,773,1402,33479,38331,38328,0,0,0,0,3960,3951,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
213,0.9430120085047764,-5.223812440884123,-3.572515197366569,-1.0893770148805941,0.020654,0.1,0.055678,0.2,1174,729,1476,33393,38224,38212,0,0,0,0,3984,3972,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
214,0.9463227814014721,-5.198456779704819,-3.571354525079372,-1.0782501480228162,0.020577,0.1,0.055344,0.2,1114,680,1265,33422,38523,38513,0,0,0,0,3874,3857,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
215,0.9372488316018218,-5.207798884308893,-3.578109974698107,-1.0803476253885087,0.020501,0.1,0.055013,0.2,1444,664,1307,33593,38325,38322,0,0,0,0,3929,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
216,0.9375551297259482,-5.200236932757888,-3.575474259179402,-1.078293104524997,0.020426,0.1,0.054684,0.2,1230,823,1258,32877,37730,37719,0,0,0,0,3889,3887,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
217,0.9384908241872639,-5.211073352143803,-3.580722314156862,-1.0814141402251534,0.020351,0.1,0.054356,0.2,1245,823,1396,33621,38545,38541,0,0,0,0,3969,3963,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
218,0.9454359406506756,-5.19576539814654,-3.5800855042934248,-1.0773728080192517,0.020276,0.1,0.054031,0.2,1031,782,1423,33227,38383,38378,0,0,0,0,4021,4011,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
219,0.9392014249666023,-5.223356902177445,-3.5896397481024516,-1.0836120443989237,0.020202,0.1,0.053708,0.2,1271,777,1562,33685,38459,38454,0,0,0,0,4009,4002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
220,0.9400280605391206,-5.20084404918156,-3.5806810538589118,-1.0731934295209629,0.020129,0.1,0.053386,0.2,1180,829,1423,33499,38495,38489,0,0,0,0,3979,3982,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
221,0.9420724321705426,-5.215203851220866,-3.5893925200570616,-1.0752915239015997,0.020056,0.1,0.053067,0.2,1216,697,1373,33024,38022,38016,0,0,0,0,4057,4063,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
222,0.9461952344350499,-5.213109586630804,-3.589672962146708,-1.0730288270298187,0.019984,0.1,0.052749,0.2,1194,626,1295,33826,38670,38662,0,0,0,0,4051,4038,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
223,0.9355001934696551,-5.236980434421838,-3.596536471743151,-1.0797091867222124,0.019912,0.1,0.052433,0.2,1277,890,1371,33597,38235,38231,0,0,0,0,4051,4043,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
224,0.9363883657668969,-5.26030971536769,-3.6039705451182034,-1.0816685999758118,0.019841,0.1,0.05212,0.2,1322,806,1575,33453,38165,38158,0,0,0,0,4003,4007,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
