seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
49,6,5,5,0,0,0,0,0,0,16,16,18,0,0,0,0,0,0,0.0132,0.0212
49,7,5,5,381,396,3,7,148,130,3154,3006,3003,10,12,22,5,10,15,0.0198,0.0277
49,8,5,5,359,369,5,12,171,54,3152,2981,2979,7,10,17,9,6,15,0.0173,0.0252
49,9,5,5,334,357,4,13,203,58,3244,3041,3035,7,12,19,8,13,21,0.0146,0.0239
49,10,5,5,345,354,4,14,109,50,3392,3283,3288,15,17,32,10,13,23,0.0226,0.0279
49,11,5,5,337,333,4,17,123,72,3074,2951,2954,10,19,29,13,11,24,0.0188,0.0308
49,12,5,5,334,362,4,15,61,15,2278,2217,2220,5,8,13,13,19,32,0.008,0.0213
49,13,5,5,343,344,3,12,26,30,1652,1626,1623,4,3,7,2,10,12,0.0107,0.0094
49,14,5,5,382,397,3,4,133,70,3080,2947,2945,7,8,15,6,15,21,0.0119,0.0145
49,15,5,5,323,346,3,11,151,78,3026,2875,2877,6,9,15,9,7,16,0.0079,0.0119
49,16,5,5,366,368,3,10,108,85,3116,3008,3007,10,12,22,6,11,17,0.0132,0.0146
49,17,5,5,373,377,3,8,91,86,3386,3295,3296,10,14,24,9,10,19,0.0145,0.0224
49,18,5,5,378,393,3,6,152,38,3094,2942,2939,9,13,22,11,7,18,0.0119,0.0316
49,19,5,5,376,370,4,12,36,39,2326,2290,2294,9,9,18,11,3,14,0.0093,0.028
49,20,5,5,338,363,3,10,19,43,1640,1621,1622,7,6,13,7,16,23,0.0093,0.0225
49,21,5,5,375,383,4,11,113,80,3014,2901,2896,9,6,15,5,10,15,0.0146,0.0159
49,22,5,5,335,349,3,10,161,60,3120,2959,2958,13,7,20,12,11,23,0.0159,0.0119
49,23,5,5,306,324,3,7,159,63,3168,3009,3011,9,16,25,9,10,19,0.0158,0.0237
49,24,5,5,357,348,4,12,120,45,3292,3172,3171,9,12,21,8,7,15,0.0172,0.0239
49,25,5,5,362,382,4,10,168,61,3060,2892,2896,10,15,25,10,12,22,0.0172,0.0304
49,26,5,5,334,334,4,13,20,14,2228,2208,2210,11,14,25,10,10,20,0.0186,0.0319
49,27,5,5,305,332,4,15,18,14,1624,1606,1606,4,5,9,8,13,21,0.0133,0.0186
