episode,service_level,rebalancing_imbalance,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
133,0.942643166506256,-5.8611144478318975,0.022574,0.1,0.063859,0.2,1238,669,1390,33248,38313,38308,0,0,0,0,4112,4098,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
134,0.9412247129579004,-5.826589084143819,0.022444,0.1,0.063313,0.2,1290,645,1472,32922,37949,37939,0,0,0,0,4008,3996,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
135,0.9407132377159625,-5.831570706980093,0.022315,0.1,0.062772,0.2,1198,782,1380,33397,38477,38470,0,0,0,0,4275,4285,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
136,0.9390536576694024,-5.823998598760248,0.022187,0.1,0.062236,0.2,1313,744,1437,33751,38550,38544,0,0,0,0,4198,4200,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
137,0.9356263423783162,-5.865582339731177,0.022061,0.1,0.061704,0.2,1355,773,1290,33057,37564,37556,0,0,0,0,4211,4202,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
138,0.9406836055656382,-5.8903330483527325,0.021936,0.1,0.061176,0.2,1183,778,1357,33060,38063,38053,0,0,0,0,4107,4114,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
139,0.9403025472918107,-5.897017482177185,0.021813,0.1,0.060653,0.2,1341,644,1460,33251,37782,37778,0,0,0,0,4143,4143,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
140,0.9400512484357308,-5.931086284035597,0.02169,0.1,0.060135,0.2,1334,678,1315,33562,38328,38326,0,0,0,0,4118,4103,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
141,0.9410820451843044,-5.926246364788518,0.02157,0.1,0.059621,0.2,1206,776,1459,33640,38614,38611,0,0,0,0,4206,4206,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
142,0.9388885562009701,-5.933652945952461,0.021451,0.1,0.059111,0.2,1287,754,1342,33398,38220,38217,0,0,0,0,4157,4175,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
143,0.9434833448265524,-5.950930448787517,0.021333,0.1,0.058606,0.2,1210,675,1461,33353,38081,38076,0,0,0,0,4159,4162,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
144,0.9350199733688416,-5.993629832775091,0.021216,0.1,0.058105,0.2,1352,844,1559,33795,38469,38464,0,0,0,0,4032,4048,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
145,0.9355405446339321,-6.014769711416772,0.0211,0.1,0.057609,0.2,1509,619,1412,33013,37609,37601,0,0,0,0,4027,4035,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
146,0.9393632244216551,-6.047111838526256,0.020986,0.1,0.057116,0.2,1352,682,1402,33544,38285,38280,0,0,0,0,4084,4072,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
147,0.9420714560577805,-6.070840605264768,0.020873,0.1,0.056628,0.2,1205,752,1521,33783,38778,38775,0,0,0,0,4075,4075,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
148,0.9355954439739996,-6.093162358839903,0.020761,0.1,0.056144,0.2,1289,871,1511,33538,38487,38479,0,0,0,0,4149,4144,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
149,0.9418244611170656,-6.103942209749809,0.020651,0.1,0.055664,0.2,1231,723,1216,33588,38453,38449,0,0,0,0,4254,4261,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
150,0.9408893709327549,-6.0883564312791645,0.020541,0.1,0.055188,0.2,1230,732,1641,33192,38239,38233,0,0,0,0,4061,4064,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
151,0.9373807251908397,-6.1110860157904465,0.020433,0.1,0.054717,0.2,1380,720,1417,33536,38200,38193,0,0,0,0,4147,4132,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
152,0.9444729456498778,-6.1157628620298,0.020326,0.1,0.054249,0.2,1143,697,1282,33137,38274,38265,0,0,0,0,4165,4145,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
153,0.9387913996526323,-6.140095531355439,0.02022,0.1,0.053785,0.2,1333,711,1407,33394,37968,37962,0,0,0,0,4119,4123,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
154,0.9420022054659792,-6.157497028688205,0.020115,0.1,0.053326,0.2,1272,674,1162,33553,38339,38336,0,0,0,0,4108,4116,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
155,0.9445728869539108,-6.146714445684556,0.020011,0.1,0.05287,0.2,1313,533,1353,33305,38125,38122,0,0,0,0,4152,4160,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
156,0.9335660198769522,-6.204788413387365,0.019909,0.1,0.052418,0.2,1440,806,1352,33808,38345,38337,0,0,0,0,4072,4072,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
157,0.938113744919453,-6.246057129738005,0.019807,0.1,0.05197,0.2,1255,831,1439,33707,38443,38431,0,0,0,0,3990,3993,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
158,0.9374476236082845,-6.253236507367977,0.019706,0.1,0.051526,0.2,1214,876,1336,33412,38191,38183,0,0,0,0,4183,4182,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
159,0.939754764366967,-6.254677802847021,0.019607,0.1,0.051085,0.2,1202,837,1583,33845,38923,38911,0,0,0,0,4095,4104,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
160,0.9414061344612381,-6.279837013895026,0.019508,0.1,0.050649,0.2,1361,620,1390,33809,38507,38496,0,0,0,0,4213,4213,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
161,0.942234933118837,-6.281975491623447,0.01941,0.1,0.050216,0.2,1224,715,1312,33567,38334,38324,0,0,0,0,4204,4189,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
162,0.9414598672847923,-6.2748545744646815,0.019314,0.1,0.049787,0.2,1241,691,1410,33003,37783,37773,0,0,0,0,4072,4081,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
163,0.9419998782788631,-6.273189069339203,0.019218,0.1,0.049361,0.2,1263,643,1189,32862,37580,37571,0,0,0,0,4133,4150,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
164,0.9412101143889223,-6.274005297529322,0.019123,0.1,0.048939,0.2,1246,707,1441,33220,37996,37987,0,0,0,0,4170,4170,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
165,0.9373965965492791,-6.307722556346468,0.019029,0.1,0.048521,0.2,1409,710,1420,33848,38567,38565,0,0,0,0,4179,4160,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
166,0.9394963512381864,-6.286772383385756,0.018937,0.1,0.048106,0.2,1416,607,1441,33436,38155,38150,0,0,0,0,4132,4131,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
167,0.9388064222962739,-6.301639045309533,0.018844,0.1,0.047695,0.2,1292,728,1419,33010,37904,37898,0,0,0,0,4173,4173,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
168,0.9471560627502936,-6.285144480528683,0.018753,0.1,0.047287,0.2,1100,655,1371,33211,38333,38329,0,0,0,0,4074,4094,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
169,0.9408781768285408,-6.283429106645854,0.018663,0.1,0.046883,0.2,1259,723,1292,33524,38585,38578,0,0,0,0,4206,4195,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
170,0.9437850963727424,-6.277979423426624,0.018574,0.1,0.046483,0.2,1177,675,1273,32945,37964,37953,0,0,0,0,4194,4181,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
171,0.9353013017187454,-6.308007307106518,0.018485,0.1,0.046085,0.2,1192,980,1625,33571,38634,38629,0,0,0,0,4098,4103,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
172,0.9391102117249086,-6.312807134851355,0.018397,0.1,0.045691,0.2,1399,617,1438,33109,37515,37509,0,0,0,0,4258,4258,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
173,0.9420609281120739,-6.32593726882655,0.018311,0.1,0.045301,0.2,1238,681,1236,33121,38032,38024,0,0,0,0,4127,4117,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
174,0.9449174212568816,-6.334179461289982,0.018225,0.1,0.044914,0.2,1083,748,1310,33241,38221,38212,0,0,0,0,4294,4282,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
175,0.9424919162309994,-6.346031851805475,0.018139,0.1,0.04453,0.2,1297,606,1278,33091,37618,37612,0,0,0,0,4152,4153,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
176,0.9410062595960789,-6.356678424061337,0.018055,0.1,0.044149,0.2,1316,682,1453,33868,38607,38599,0,0,0,0,4069,4057,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
177,0.9414518500735228,-6.367775165285292,0.017971,0.1,0.043772,0.2,1294,657,1348,33323,38059,38055,0,0,0,0,4168,4174,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
178,0.940794374422693,-6.388107546980404,0.017888,0.1,0.043398,0.2,1188,799,1448,33561,38518,38511,0,0,0,0,4184,4189,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
179,0.9441203281677302,-6.38972333716037,0.017806,0.1,0.043027,0.2,1121,718,1454,32910,37905,37892,0,0,0,0,4164,4166,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
180,0.9440069208281129,-6.382229630757554,0.017725,0.1,0.042659,0.2,1241,636,1601,33522,38543,38534,0,0,0,0,4227,4216,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
181,0.9419992262595601,-6.4016892031530155,0.017644,0.1,0.042294,0.2,1263,686,1482,33603,38311,38305,0,0,0,0,4174,4193,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
182,0.9442884454534592,-6.386265573305782,0.017564,0.1,0.041933,0.2,1263,602,1305,33476,38537,38529,0,0,0,0,4128,4122,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
183,0.9356006221584111,-6.4115466139358,0.017485,0.1,0.041575,0.2,1245,908,1447,33432,38533,38527,0,0,0,0,4073,4060,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
184,0.9376560801480741,-6.427709040521083,0.017406,0.1,0.041219,0.2,1353,769,1447,34037,38885,38877,0,0,0,0,4026,4019,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
185,0.9388513613167753,-6.4320782914553405,0.017329,0.1,0.040867,0.2,1368,705,1350,33901,38718,38709,0,0,0,0,3987,3990,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
186,0.9426168168347951,-6.457935663570147,0.017252,0.1,0.040518,0.2,1280,637,1477,33407,38194,38189,0,0,0,0,4276,4265,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
187,0.9368398880630698,-6.495732802920142,0.017175,0.1,0.040171,0.2,1321,778,1497,33233,38104,38100,0,0,0,0,4120,4118,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
188,0.9443881504440603,-6.482865216775195,0.017099,0.1,0.039828,0.2,1232,634,1490,33554,38423,38417,0,0,0,0,4127,4138,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
189,0.943582258496917,-6.458505898158499,0.017024,0.1,0.039488,0.2,1256,638,1582,33571,38505,38500,0,0,0,0,4122,4113,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
190,0.9365464736384618,-6.484729450888222,0.01695,0.1,0.03915,0.2,1349,768,1378,33363,38176,38170,0,0,0,0,4232,4220,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
191,0.9467485613763081,-6.4953383662946464,0.016876,0.1,0.038815,0.2,1234,552,1379,33539,38325,38324,0,0,0,0,4212,4213,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
192,0.9360437328235154,-6.5224843994577615,0.016803,0.1,0.038484,0.2,1323,818,1410,33476,38486,38477,0,0,0,0,4166,4152,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
193,0.9412186808586976,-6.535285071538222,0.016731,0.1,0.038155,0.2,1322,644,1613,33446,38304,38297,0,0,0,0,4122,4121,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
194,0.9406247181553077,-6.541558485812797,0.016659,0.1,0.037829,0.2,1303,672,1397,33263,38205,38200,0,0,0,0,4109,4117,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
195,0.9395991251460587,-6.565130616318579,0.016587,0.1,0.037505,0.2,1275,741,1347,33377,38198,38193,0,0,0,0,4097,4101,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
196,0.9377681124880839,-6.569072975964128,0.016517,0.1,0.037185,0.2,1340,749,1318,33568,38491,38479,0,0,0,0,4121,4109,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
197,0.9424557007338464,-6.572101533369075,0.016447,0.1,0.036867,0.2,1422,507,1369,33522,38091,38082,0,0,0,0,4193,4193,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
198,0.9412044468224243,-6.568642685943076,0.016377,0.1,0.036552,0.2,1232,746,1317,33642,38537,38532,0,0,0,0,4178,4184,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
199,0.9438361420181212,-6.563583726561238,0.016308,0.1,0.036239,0.2,1176,727,1528,33883,38826,38819,0,0,0,0,4128,4116,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
200,0.9415454463992353,-6.567926444433677,0.01624,0.1,0.03593,0.2,1350,607,1243,33479,38326,38323,0,0,0,0,4162,4162,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
201,0.9418956579065656,-6.569236864714351,0.016172,0.1,0.035623,0.2,1200,739,1297,33371,38146,38141,0,0,0,0,4112,4120,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
202,0.9427011043389053,-6.567812446302912,0.016105,0.1,0.035318,0.2,1256,643,1394,33142,38091,38082,0,0,0,0,4194,4181,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
203,0.9404201376312931,-6.594272255720145,0.016039,0.1,0.035016,0.2,1347,627,1510,33132,37883,37879,0,0,0,0,4239,4240,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
204,0.9395759612239436,-6.615393488176994,0.015973,0.1,0.034717,0.2,1260,772,1482,33629,38549,38539,0,0,0,0,4101,4109,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
205,0.9444813227928308,-6.615488823747423,0.015907,0.1,0.03442,0.2,1155,685,1358,33142,38179,38169,0,0,0,0,4221,4204,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
206,0.9387786166585484,-6.625810184166286,0.015842,0.1,0.034126,0.2,1385,626,1612,32848,37755,37747,0,0,0,0,4120,4122,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
207,0.9379729042677274,-6.640320182960349,0.015778,0.1,0.033834,0.2,1242,832,1273,33437,38280,38275,0,0,0,0,4125,4117,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
208,0.9396158463385355,-6.647894690263707,0.015714,0.1,0.033545,0.2,1378,634,1341,33320,38076,38071,0,0,0,0,4226,4230,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
209,0.9480870217554389,-6.628484064011312,0.01565,0.1,0.033259,0.2,1123,607,1459,33325,38241,38236,0,0,0,0,4193,4197,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
210,0.9390544613230235,-6.6449875430010135,0.015587,0.1,0.032974,0.2,1281,721,1442,32849,37568,37560,0,0,0,0,4133,4133,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
211,0.9341356804981737,-6.6821857827928275,0.015525,0.1,0.032692,0.2,1301,899,1392,33402,38133,38128,0,0,0,0,4188,4193,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
212,0.9378084896347483,-6.693892304122525,0.015463,0.1,0.032413,0.2,1411,668,1379,33429,38093,38087,0,0,0,0,4075,4086,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
213,0.9368338887387793,-6.708121127211966,0.015402,0.1,0.032136,0.2,1319,785,1340,33309,37995,37989,0,0,0,0,4151,4139,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
214,0.9381524165811863,-6.714245865807764,0.015341,0.1,0.031861,0.2,1356,694,1446,33146,38005,37995,0,0,0,0,4268,4251,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
215,0.9417265538082208,-6.735790948970123,0.01528,0.1,0.031589,0.2,1199,739,1414,33257,38234,38227,0,0,0,0,4176,4162,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
216,0.9412511716505911,-6.746627778611948,0.01522,0.1,0.031319,0.2,1312,631,1257,33073,37844,37841,0,0,0,0,4182,4180,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
217,0.9402486379097559,-6.747501552253299,0.015161,0.1,0.031051,0.2,1297,688,1492,33221,38093,38086,0,0,0,0,4160,4163,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
218,0.940517781958255,-6.768229298615596,0.015102,0.1,0.030786,0.2,1248,744,1459,33489,38428,38417,0,0,0,0,4140,4120,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
219,0.9425390824256609,-6.770219346970691,0.015043,0.1,0.030523,0.2,1165,750,1316,33327,38207,38203,0,0,0,0,4069,4062,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
220,0.9393377404205677,-6.76405839241047,0.014985,0.1,0.030262,0.2,1207,821,1368,33431,38400,38393,0,0,0,0,4101,4093,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
221,0.9494289879722998,-6.756231313302869,0.014927,0.1,0.030003,0.2,1056,609,1372,32924,38082,38078,0,0,0,0,4176,4182,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
222,0.9431373728864553,-6.758417750625635,0.01487,0.1,0.029747,0.2,1211,679,1467,33238,38065,38055,0,0,0,0,4224,4225,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
223,0.9491308107463399,-6.751001299833883,0.014813,0.1,0.029493,0.2,1131,575,1408,33537,38321,38313,0,0,0,0,4202,4194,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
224,0.9397130050239162,-6.761250332359569,0.014757,0.1,0.029241,0.2,1326,678,1384,33241,37949,37943,0,0,0,0,4182,4171,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
225,0.9392215298473765,-6.770254576827486,0.014701,0.1,0.028991,0.2,1212,807,1371,33219,38246,38239,0,0,0,0,4205,4189,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
226,0.9421923505832002,-6.77635402535489,0.014645,0.1,0.028743,0.2,1226,692,1486,33179,37963,37958,0,0,0,0,4106,4091,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
227,0.9436640631960325,-6.77850671335301,0.01459,0.1,0.028497,0.2,1211,686,1540,33673,38620,38616,0,0,0,0,4153,4169,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
228,0.9489351403678606,-6.759058676205568,0.014536,0.1,0.028254,0.2,1118,570,1282,33056,38052,38047,0,0,0,0,4198,4190,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
229,0.9387359896719676,-6.776432945720857,0.014481,0.1,0.028012,0.2,1374,714,1586,34082,38684,38677,0,0,0,0,4158,4178,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
230,0.9417472829332378,-6.7698708172926585,0.014427,0.1,0.027773,0.2,1240,711,1303,33492,38431,38425,0,0,0,0,4070,4070,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
231,0.9437347840461663,-6.775829475926811,0.014374,0.1,0.027535,0.2,1253,619,1536,33271,38170,38163,0,0,0,0,4292,4280,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
232,0.9338833200272036,-6.7929160621646885,0.014321,0.1,0.0273,0.2,1344,892,1407,33819,38680,38668,0,0,0,0,4109,4118,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
233,0.9379856772817309,-6.810628758087506,0.014268,0.1,0.027067,0.2,1381,654,1288,32815,37594,37589,0,0,0,0,4205,4200,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
234,0.9366698292220114,-6.827756043554364,0.014216,0.1,0.026835,0.2,1487,649,1311,33728,38430,38422,0,0,0,0,4169,4177,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
235,0.9414103368905629,-6.8404892000318345,0.014164,0.1,0.026606,0.2,1268,692,1237,33453,38113,38107,0,0,0,0,4203,4183,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
236,0.9400685961850893,-6.842599023380324,0.014112,0.1,0.026379,0.2,1281,711,1371,33238,38264,38254,0,0,0,0,4116,4108,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
237,0.9379677215760527,-6.8617235519710515,0.014061,0.1,0.026153,0.2,1294,770,1436,33273,38001,37996,0,0,0,0,4064,4070,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
238,0.9457458826327367,-6.861642924696885,0.01401,0.1,0.02593,0.2,1189,636,1568,33638,38500,38493,0,0,0,0,4151,4160,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
239,0.9420359425159761,-6.8702573423383555,0.01396,0.1,0.025708,0.2,1296,636,1525,33331,38024,38021,0,0,0,0,4163,4163,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
240,0.9363198487042346,-6.8852865667932255,0.01391,0.1,0.025488,0.2,1356,799,1392,33841,38418,38413,0,0,0,0,4211,4228,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
241,0.9410408724177676,-6.885789576065173,0.01386,0.1,0.02527,0.2,1252,743,1444,33837,38706,38696,0,0,0,0,4201,4216,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
242,0.9429565426026453,-6.891702712908553,0.013811,0.1,0.025054,0.2,1169,733,1318,33343,38291,38290,0,0,0,0,4145,4140,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
243,0.9362621216573611,-6.915814734335483,0.013762,0.1,0.02484,0.2,1330,839,1415,34030,38771,38763,0,0,0,0,4150,4136,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
244,0.9429670264146444,-6.923197050417261,0.013713,0.1,0.024628,0.2,1235,678,1289,33542,38517,38507,0,0,0,0,4174,4175,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
245,0.9433962264150944,-6.92292388711081,0.013665,0.1,0.024417,0.2,1221,648,1446,33019,38065,38055,0,0,0,0,4249,4249,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
246,0.9391183909430326,-6.934932446197892,0.013617,0.1,0.024209,0.2,1187,835,1329,33212,38173,38169,0,0,0,0,4265,4247,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
247,0.9380248622941938,-6.951011830182139,0.013569,0.1,0.024002,0.2,1335,724,1489,33223,38005,37999,0,0,0,0,4163,4162,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
248,0.9378417790740066,-6.97316910273145,0.013522,0.1,0.023797,0.2,1411,635,1695,32916,37724,37715,0,0,0,0,4186,4166,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
249,0.936908049048425,-7.000891697643016,0.013475,0.1,0.023593,0.2,1380,745,1386,33681,38262,38254,0,0,0,0,4180,4185,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
250,0.9425011978917106,-7.008977310314635,0.013428,0.1,0.023392,0.2,1207,713,1287,33392,38118,38109,0,0,0,0,4115,4109,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
251,0.9405543071161049,-7.028819255451971,0.013382,0.1,0.023192,0.2,1266,718,1512,33375,38201,38191,0,0,0,0,4290,4288,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
252,0.9336802213666987,-7.04405260937428,0.013336,0.1,0.022993,0.2,1528,677,1566,33248,37685,37676,0,0,0,0,4181,4201,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
253,0.9415508037518473,-7.05682425914456,0.01329,0.1,0.022797,0.2,1140,798,1179,33157,38160,38153,0,0,0,0,4291,4278,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
254,0.9354382374187334,-7.070107342974025,0.013245,0.1,0.022602,0.2,1347,798,1422,33224,38019,38010,0,0,0,0,4074,4079,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
255,0.9428520562577889,-7.078759545566038,0.0132,0.1,0.022409,0.2,1241,685,1361,33702,38616,38609,0,0,0,0,4125,4119,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
256,0.9429922303198217,-7.08989041812908,0.013155,0.1,0.022217,0.2,1262,631,1362,33206,38043,38034,0,0,0,0,4062,4062,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
257,0.9381960409637835,-7.104565309718111,0.01311,0.1,0.022027,0.2,1297,773,1257,33493,38316,38308,0,0,0,0,4265,4260,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
258,0.9422323462414579,-7.105545436977079,0.013066,0.1,0.021839,0.2,1215,687,1231,32925,37819,37816,0,0,0,0,4244,4229,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
259,0.9350930847115413,-7.121095499693675,0.013022,0.1,0.021653,0.2,1508,678,1404,33679,38347,38338,0,0,0,0,4230,4224,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
260,0.9397576045627376,-7.1339601093334215,0.012979,0.1,0.021467,0.2,1329,699,1376,33664,38562,38556,0,0,0,0,4096,4081,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
261,0.94508070258723,-7.126960000066722,0.012936,0.1,0.021284,0.2,1217,634,1339,33704,38636,38630,0,0,0,0,4277,4265,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
262,0.9457905667760287,-7.120463941550521,0.012893,0.1,0.021102,0.2,1239,562,1415,33223,37887,37881,0,0,0,0,4200,4200,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
263,0.9417662822558791,-7.116102644892854,0.01285,0.1,0.020922,0.2,1366,568,1521,33211,37824,37821,0,0,0,0,4219,4206,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
264,0.940600030152269,-7.1280268926959485,0.012807,0.1,0.020743,0.2,1302,668,1376,33165,37930,37923,0,0,0,0,4109,4104,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
265,0.9420736311195675,-7.129808312878166,0.012765,0.1,0.020566,0.2,1278,640,1533,33111,37996,37992,0,0,0,0,4167,4170,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
266,0.9401836832061069,-7.12856488866155,0.012723,0.1,0.02039,0.2,1335,671,1389,33536,38461,38451,0,0,0,0,4108,4122,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
267,0.940722491020808,-7.1338131335744785,0.012682,0.1,0.020216,0.2,1260,737,1280,33689,38575,38568,0,0,0,0,4183,4184,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
268,0.9442889471176751,-7.126071160366923,0.01264,0.1,0.020043,0.2,1123,748,1301,33584,38607,38594,0,0,0,0,4195,4213,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
