episode,service_level,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk
36,0.9366532185223099,-4.89555692151652,-4.020675449805951,-2.9420605888185682,-2.8598300288530334
37,0.9414186955214908,-4.905986119466144,-4.033313872950944,-2.9302575512634204,-2.8719771978683446
38,0.944415757980743,-4.897638945900199,-4.0368048549483495,-2.9165445918120056,-2.87944110813506
39,0.9403848459417337,-4.928215741375119,-4.0609311289870735,-2.919960613076671,-2.8883764278158246
40,0.9347017164806146,-4.98244869802474,-4.101174764199194,-2.9513554934549417,-2.9250852680294703
41,0.9408794445613297,-4.983144405296365,-4.101291385290453,-2.938776538949951,-2.9248338092250683
42,0.9315101283624069,-5.011183875517762,-4.11998272101287,-2.9544434366221988,-2.9472359092876754
43,0.9411114760952011,-5.030663893113292,-4.129688958550018,-2.9677145743599405,-2.9482385785754914
44,0.9404170202448782,-5.0418660272235805,-4.13103110141584,-2.9771999482024825,-2.9620403311705354
45,0.9333732415444478,-5.099217269981848,-4.171282763751467,-3.016667310671825,-3.0123946827237815
46,0.933615398367201,-5.16139419236848,-4.22171179857424,-3.0639835220982814,-3.0560253246584828
47,0.9345744523167225,-5.201721940220375,-4.250280747690605,-3.076558091474761,-3.0838067885302065
48,0.9419221433066619,-5.212486718695268,-4.264391287965239,-3.051465935177249,-3.068209366166765
49,0.9428400418973515,-5.214913880059849,-4.282182531414635,-3.0413110342244485,-3.077124952108247
50,0.9442110317507952,-5.223051981263406,-4.2954931322987004,-3.057830711133177,-3.0916011804222396
51,0.9352970721186515,-5.272207395917325,-4.32924988362807,-3.0855951315276,-3.1097055270211675
52,0.9358823706649794,-5.305227794642647,-4.360208406019434,-3.097236182916506,-3.1212063219744417
53,0.9371892019891073,-5.311609351937635,-4.376750411140432,-3.0986833959803017,-3.131333908266973
54,0.9408962065014173,-5.321071236760551,-4.3867504527178385,-3.1191802500655053,-3.154863201018456
55,0.9402643695232438,-5.336303900355484,-4.405809166881948,-3.136575006574293,-3.162433033610687
56,0.9356749640976544,-5.377441665313876,-4.441534245211049,-3.150126255279248,-3.184616167461561
57,0.9350445890576042,-5.4297044092131035,-4.490034745217055,-3.147265736114632,-3.2141164889109057
58,0.9364241588196486,-5.469956665544429,-4.518789760571082,-3.1880457128073396,-3.250656735305441
59,0.9376670169644198,-5.488888922181706,-4.52960173082275,-3.1836359599514554,-3.249226144163087
60,0.9354141007540028,-5.521255348842825,-4.5609536981743775,-3.226950276072258,-3.273253691654072
61,0.9342702386180647,-5.583298575340423,-4.611681946122138,-3.266751446464532,-3.308193495583049
62,0.9402886746122058,-5.6019396052495045,-4.635836930794445,-3.2737290822448015,-3.318134593092968
63,0.9340385072498217,-5.62860311912141,-4.664328606717766,-3.297347631368195,-3.342960282866753
64,0.9395000603791812,-5.6522333469200525,-4.6868667118528675,-3.298620731886062,-3.3636050201939054
65,0.9441350981287083,-5.6568438569212525,-4.694481499892898,-3.2989947846162595,-3.3756868952445713
66,0.9391306979841395,-5.675846603501042,-4.705593816541117,-3.301216046226227,-3.3860426770914898
67,0.9412220566318927,-5.679198482406931,-4.709412382730602,-3.2992330517201713,-3.3934708629211148
68,0.9377818126796792,-5.69892540177657,-4.729699938827998,-3.3261999901192034,-3.4233963217582133
69,0.9454675062373767,-5.704422015393367,-4.73787976728753,-3.3409462066722986,-3.441403341908382
70,0.9420385213542289,-5.719038107269654,-4.736837028549268,-3.356339617687163,-3.4517506612781506
71,0.9351923190896699,-5.748133169013439,-4.759679203647802,-3.3804864464759263,-3.4766784626053417
72,0.9386164048031543,-5.771589971621081,-4.78113513075898,-3.378601554042515,-3.4857308722609144
73,0.9316310952794324,-5.817941746053741,-4.817114005329858,-3.4189768185144422,-3.522265452022272
74,0.9345000298133683,-5.8553124334120605,-4.842455906529448,-3.435942896728766,-3.541428993846892
75,0.9364974068266796,-5.872921996164355,-4.843344594562033,-3.464936936718982,-3.5715743593298583
76,0.942464847975003,-5.864260398724618,-4.851077295347061,-3.434642392673855,-3.5576165097165346
77,0.9387953860668959,-5.881080377503714,-4.858809758745125,-3.4537109113718687,-3.58117767434914
78,0.942257377547916,-5.879322287158957,-4.855153077937833,-3.4568063749010314,-3.5805527593386564
79,0.9390302304699192,-5.8851762739976445,-4.868262768832506,-3.463079240425566,-3.587508779011929
80,0.9411958441869517,-5.895988795685448,-4.86116667844062,-3.460683127700354,-3.591300042875826
81,0.937202122238542,-5.927162135628134,-4.886407245456902,-3.4770000020575975,-3.6025946146884333
82,0.9463619820411086,-5.926403055803152,-4.892072221529865,-3.4624615112050194,-3.600849740977021
83,0.9390910463536162,-5.956573781674694,-4.9111098227346055,-3.4852056801261804,-3.6185095744511453
84,0.9336907953529937,-5.982261101887475,-4.938671314492776,-3.486898283831878,-3.630192821084342
85,0.9376536178886158,-6.015455667940524,-4.961874110060009,-3.5057915380693148,-3.6482689512929762
86,0.9326783223010479,-6.038658813094155,-4.987795492227129,-3.5197748892226137,-3.663776492089726
87,0.9334467932640631,-6.0722170179646495,-5.019899739648355,-3.522012932079295,-3.678666805569239
88,0.9417944692669967,-6.085363283164179,-5.03751647538587,-3.5293559953443983,-3.696273619131945
89,0.9407403013406098,-6.0886104110888235,-5.046224481332938,-3.51502715884135,-3.70180723599371
90,0.942859738372093,-6.09541917303882,-5.054175100110156,-3.5243869950680926,-3.7198964628117035
91,0.9348762436301868,-6.131229891416204,-5.079206499419983,-3.5589313210285383,-3.7461663546860975
92,0.9425759314051084,-6.142535671419808,-5.0895851464743265,-3.5693008391730885,-3.760146127438819
93,0.9324755935880439,-6.181858616636942,-5.114702309818216,-3.591704519695932,-3.7800190696915226
94,0.9372765286952306,-6.2064913239804005,-5.136192357386251,-3.5983063993942115,-3.7931796415624297
95,0.9397986316512802,-6.217778067331238,-5.1456709820635105,-3.6120783048410643,-3.8044420459089046
96,0.9411203814064363,-6.218551098090736,-5.139210825828936,-3.6054068587299253,-3.798503760141499
97,0.9437335511389419,-6.222363141620853,-5.143961632451823,-3.5818834224470013,-3.7990725978598343
98,0.9391214317408667,-6.247624907477878,-5.169165834334774,-3.6009088032133394,-3.8179032280002416
99,0.9386717698771043,-6.244574969071954,-5.168480525772016,-3.605459452505703,-3.8164250567152855
100,0.9408424468212955,-6.262029038098278,-5.180415101456924,-3.60425452647039,-3.826324076351973
101,0.9429117972322683,-6.276115988399789,-5.186843569816174,-3.6062117726193623,-3.8340481483829953
102,0.9390882580491579,-6.304790783789479,-5.207640961489934,-3.6392768998081264,-3.857195725896845
103,0.9442048436227645,-6.31914244860937,-5.209894735577282,-3.6536890060995684,-3.864891853233188
104,0.9434913923286017,-6.32641575900965,-5.211584748239193,-3.6642764284285954,-3.8841222933051176
105,0.9441600190498869,-6.330621853484142,-5.215562353683973,-3.6780808015115807,-3.900404878726332
106,0.9345013236562658,-6.352383763826119,-5.237838417816967,-3.695400301388556,-3.9210177299415605
107,0.9402449693788276,-6.358407021531137,-5.2501514285516775,-3.6793854152506578,-3.9202523182497595
108,0.9377268328090975,-6.375179602674836,-5.268378328110951,-3.6937627654521195,-3.936763272347316
109,0.9370001193744777,-6.392350293645567,-5.288472350651657,-3.694383226115002,-3.9443785863686545
110,0.9366340181557573,-6.406398236651774,-5.293784973106361,-3.705040668447169,-3.957362807312506
111,0.9385954453320615,-6.426583929701278,-5.310887863298936,-3.702002725353582,-3.9649364336227966
112,0.9329519990564925,-6.4378486135418935,-5.331934193250956,-3.6926748712583928,-3.966265059135252
113,0.9427227531183948,-6.4265249170640155,-5.320706098736129,-3.6969665859848857,-3.9667276898309534
114,0.9360578090842847,-6.443131159385433,-5.334160332450647,-3.722750483553967,-3.9985942153911163
115,0.9428281259334488,-6.433642423906214,-5.325768322319596,-3.7238927653684972,-4.001563988302589
116,0.9435688566200342,-6.427466522334159,-5.3233416654865175,-3.7129126807457262,-4.000064284530099
117,0.9366382041456718,-6.433436470774018,-5.329120328470003,-3.6999979780980756,-4.006833995171256
118,0.936793238900131,-6.457575373233238,-5.343200790013613,-3.70118714629396,-4.010569012482218
119,0.936275234238761,-6.476837262903789,-5.360301076453225,-3.71999847849369,-4.02028823215448
120,0.9437207193592262,-6.47647532698663,-5.361400720910542,-3.7159319399979918,-4.024321446741113
121,0.9427109821401861,-6.463682534567971,-5.354696615166565,-3.706658064979927,-4.024132713334223
122,0.9388284394097481,-6.470015679220681,-5.369395662345423,-3.7294064721721485,-4.036160268476973
123,0.9345270068636228,-6.47188883380652,-5.383266938090317,-3.731172857564327,-4.035418653468669
124,0.942648341403266,-6.4744089488727425,-5.383879056846126,-3.7325684627943474,-4.045596315940524
125,0.934961531579889,-6.4929027914369435,-5.397658081503338,-3.760688172676624,-4.066934037669037
126,0.9452198394632803,-6.481068545147074,-5.395859321034254,-3.739933135145415,-4.057568969104508
127,0.938440035246574,-6.5061997717571,-5.4158935566025725,-3.763682690897561,-4.073175296353106
128,0.9377489305207257,-6.5253793348105456,-5.4293820022581505,-3.7687440016639737,-4.082931946352889
129,0.9466947115384615,-6.518985864637736,-5.422774494409116,-3.761048714200818,-4.089174254510789
130,0.9390178089584458,-6.531535435619174,-5.428773358988628,-3.757189404999905,-4.090869622584492
131,0.948360530730517,-6.5263084868924945,-5.428506716685604,-3.749620982935152,-4.094862255776789
132,0.943361607411418,-6.5397136812565675,-5.442247901747265,-3.7437222032833866,-4.099748388542834
133,0.9424294933078394,-6.5443926110091075,-5.4467607064075505,-3.7556538830208464,-4.1120102661488
134,0.930830758043992,-6.570672873432647,-5.474383962141402,-3.761233692912931,-4.125967674384915
135,0.9390386518336382,-6.57388763810857,-5.480531965543815,-3.7567247444419287,-4.124557312805091
136,0.9447847314691522,-6.5807533679451575,-5.481977126882016,-3.7604673415180363,-4.135490794467954
137,0.9395589758768684,-6.600144136643299,-5.491316854294254,-3.7620230267916517,-4.147251485772811
138,0.9376283677660988,-6.609779676210999,-5.497481031604072,-3.7826219724300167,-4.170866826303739
139,0.9351953647303521,-6.6325939917172345,-5.522989412972058,-3.7847435037878108,-4.180940399858576
140,0.9379399554780098,-6.652808825028426,-5.544095161403676,-3.7822827983201734,-4.192260404794979
141,0.9461683264512994,-6.651360780320944,-5.550461089255407,-3.7797528606300927,-4.190941796847934
142,0.9455252918287937,-6.645581357809998,-5.547145791820708,-3.774564463164207,-4.1893784299405805
143,0.9358464619891782,-6.664488171393478,-5.563893359846652,-3.779255545274346,-4.202873706732814
144,0.9347909701470458,-6.6710257980245835,-5.571461623721942,-3.787185320914135,-4.215730742526861
145,0.9472556894243641,-6.677251684138964,-5.57214712503919,-3.7759562426824487,-4.213064197309196
146,0.938968961186532,-6.700454421145641,-5.586824208871927,-3.774042985236592,-4.226959403655028
147,0.9439550196939175,-6.707627110072731,-5.598443143472092,-3.7951867790352796,-4.2421355396233835
148,0.9415903439073209,-6.706400561983208,-5.600209107631507,-3.7949461509240376,-4.248342971923701
149,0.9435271596075616,-6.703341377496008,-5.599610272176051,-3.7872248869019143,-4.2461074875479605
150,0.9421065216091816,-6.711067174242437,-5.613252449095843,-3.7963901888323015,-4.254532582783364
151,0.9440783615316117,-6.720482020098454,-5.627108178455771,-3.7915756119045243,-4.2496836483159175
152,0.9416220099991018,-6.709017702057251,-5.615882872411084,-3.7969466473245235,-4.257367544435047
153,0.9476178974699595,-6.696847744643633,-5.615276775847715,-3.7798410930468007,-4.246653521886557
154,0.9470607436422446,-6.7028607795648245,-5.62573771243074,-3.7786322618174077,-4.243266890669398
155,0.9389553178099433,-6.710623652044856,-5.634177029372053,-3.7762872644040595,-4.249942486795702
156,0.9446837790941184,-6.720900027167188,-5.6381376977745346,-3.770689529230102,-4.247404998621109
157,0.937217828682241,-6.7370185219127885,-5.652202037172541,-3.7817022150147728,-4.268120897527988
158,0.9422317904556872,-6.755172905803514,-5.6652027912228675,-3.799078243399595,-4.286917209167268
159,0.9411449176028847,-6.761045238355555,-5.67098754279388,-3.7829654421212786,-4.278408201775766
160,0.9309768829231917,-6.781681080142599,-5.695094151409127,-3.796510601603934,-4.2938287660182946
161,0.933388620679442,-6.791357845515408,-5.706986627834158,-3.792470833456957,-4.29924673005191
162,0.9405622730955024,-6.7971962870826825,-5.715490787860717,-3.8018046525385367,-4.305461567238294
163,0.9395950574993883,-6.815897042988269,-5.726571682370304,-3.82866443952224,-4.323105681021426
164,0.93783998533097,-6.8235839966289396,-5.735885132840295,-3.8391319697205555,-4.33682847510236
165,0.9377583559702374,-6.836519334164083,-5.745019628003316,-3.8346703038927554,-4.33150320738938
166,0.9376232888995158,-6.840764172830315,-5.754881104622181,-3.8347235088731964,-4.332244727913266
167,0.9393714793951972,-6.84348477003306,-5.758003314657587,-3.8418186804200456,-4.335595614866881
168,0.941852522792742,-6.860288037752542,-5.77013362035858,-3.838383030449415,-4.3430422422702035
169,0.9377759217277175,-6.870853842752989,-5.772265136615796,-3.829608090306424,-4.35536254314228
170,0.9462062698773285,-6.864560843556517,-5.776823184723398,-3.8163583557114813,-4.354359845163933
171,0.9444762968104047,-6.869333203189304,-5.782977304718105,-3.807926511532933,-4.35127826034883
172,0.9427302124573121,-6.878966693996662,-5.792560016726169,-3.827251168921213,-4.368870431206088
173,0.9395513149551616,-6.900487049319292,-5.809895397715936,-3.8359565001273617,-4.383163627562206
174,0.9403394531367761,-6.908431049553676,-5.819309911223572,-3.838304123662953,-4.388175793969443
175,0.9448207944134411,-6.907291370715847,-5.8171670431804285,-3.8320028294876463,-4.387840924131167
176,0.9453893564063056,-6.92266693728858,-5.827416461216908,-3.8373462064536024,-4.40139532434125
177,0.9382545912100423,-6.936190590915904,-5.841431509674092,-3.8321732951586873,-4.4086444508452916
178,0.9436896729099217,-6.942745531985655,-5.84477360082007,-3.8331271906138698,-4.415922225053875
179,0.9470662879932322,-6.9488278808645925,-5.846869165498337,-3.8413468594799243,-4.425504427760435
180,0.9352828951290765,-6.972694587135887,-5.8606225876212426,-3.8490842078935823,-4.435670775513342
181,0.936556876463787,-6.994366073096196,-5.87891861565509,-3.8526061669443283,-4.448792133907722
182,0.9353713092752759,-7.00345490930214,-5.8945329775621795,-3.8542461184746077,-4.452780824290167
183,0.9430072028811525,-7.0039338143429815,-5.906346263279733,-3.846827894826486,-4.452029189384066
184,0.9402056357225399,-7.009679351746913,-5.910937196716562,-3.8502710848585084,-4.456686006873859
185,0.9373095470548208,-7.025179310809855,-5.9179242302299135,-3.85805386961483,-4.459383006604141
186,0.9461508611683234,-7.026902327254186,-5.92002346278566,-3.85950035840048,-4.461965673372018
187,0.9360410971250037,-7.046234680748994,-5.942106547989753,-3.8748755103277728,-4.484324639963438
188,0.940883912085294,-7.0520842520514595,-5.952900600006452,-3.8682131875022976,-4.483449397222266
189,0.9424524125719345,-7.06071107197151,-5.964919546101312,-3.867834336787389,-4.489585852029323
190,0.9403281649856993,-7.071749650030202,-5.982833414065767,-3.861081861776889,-4.4939766272384665
191,0.9417972309591699,-7.080708352309451,-5.987185735585838,-3.859388890374116,-4.489146461451416
192,0.9391790372017549,-7.082479008988577,-5.998239567113351,-3.8548296652014935,-4.488629663945938
193,0.9358654303376129,-7.100568478463853,-6.014264909364275,-3.8688977253146897,-4.497509407123131
194,0.9436102570225977,-7.104625974146995,-6.0149474660305025,-3.8723831616866895,-4.503794064268639
195,0.938105086473039,-7.109737881041097,-6.02661360271744,-3.870707969474164,-4.5082007609618815
196,0.9434785224401395,-7.110345825842276,-6.0319031189682795,-3.8805967423189798,-4.525471410979196
197,0.9341752546613451,-7.131637138925686,-6.053284673613498,-3.890118597184434,-4.536474575209003
198,0.9428923335736602,-7.134050152122832,-6.0601004104674026,-3.8875160867595584,-4.533133835970671
199,0.9366216015450899,-7.145468371574747,-6.071638910993228,-3.8902779883912104,-4.53522204946677
200,0.9391270010023997,-7.151751544915525,-6.079928886205499,-3.8888673906303564,-4.538535918195731
201,0.9414418451794091,-7.161480436800018,-6.086176821446021,-3.8978823793047206,-4.546621720344207
202,0.9425526776550142,-7.155395663663166,-6.087541979462992,-3.893091298680635,-4.552043312032913
203,0.9386001929105378,-7.1681721140725445,-6.09624034022238,-3.9072763365995713,-4.562995152515501
204,0.9446264842928003,-7.168896579689895,-6.099840530453376,-3.9031734195012873,-4.5667916990244635
205,0.9384325004493979,-7.174236236310246,-6.109452954338769,-3.90642770408851,-4.5677937000323645
206,0.9459091733688093,-7.176229801306814,-6.113351212270148,-3.907572638952673,-4.569056899918508
207,0.9344689675603615,-7.191299372978383,-6.129344243161964,-3.9192626199240985,-4.578988232262776
208,0.9363488133341386,-7.21002518589382,-6.140656056041686,-3.9346681105860912,-4.601577372549242
209,0.9413111342351717,-7.215733664045976,-6.151957818301014,-3.941875679156063,-4.59808018311084
210,0.939761221097174,-7.222453730640039,-6.161954891650893,-3.9493704814311226,-4.605341725473083
211,0.9379096758674604,-7.232080351798979,-6.1704736794786585,-3.9663868019348336,-4.618919557943595
212,0.9420281202423952,-7.240618995980962,-6.180328780640044,-3.96295906332944,-4.621985974343142
213,0.9416471564472632,-7.239543923712744,-6.1819270276738125,-3.962446064267686,-4.627317732911881
214,0.9488849241748439,-7.233702392976956,-6.181451830137847,-3.9542308291052746,-4.62491647020877
215,0.9407243472799593,-7.24266290277192,-6.190981862512556,-3.9574061350342262,-4.630572204645179
216,0.9423635438186773,-7.240942993054995,-6.192963944337571,-3.951183537707548,-4.621499143080995
217,0.9426867451915909,-7.246831638023387,-6.202278440250674,-3.9436809657194023,-4.617961699858603
218,0.940361428023938,-7.250520393888011,-6.206629999931826,-3.9532242629039316,-4.627801084290648
219,0.941692789968652,-7.259499668735406,-6.216420426219562,-3.963073458859252,-4.636046099450189
220,0.9410815173527038,-7.2597798740869175,-6.220940169644914,-3.9646174893346817,-4.643716025536782
221,0.9374048590391524,-7.27438392917996,-6.233333801775468,-3.9741137664460764,-4.657386376909016
222,0.9490493166963755,-7.2712503311599725,-6.2328925519577725,-3.9609737835376446,-4.649784513932833
223,0.9438382637133937,-7.280187680634339,-6.24180893556655,-3.9619728871460613,-4.6484536572034525
224,0.9382708675526356,-7.290457877798308,-6.247764610917629,-3.970703598644332,-4.653889155934643
225,0.9322940270098794,-7.31215525315946,-6.2677424008765525,-3.9828099807823887,-4.661959038154412
226,0.9384873647291585,-7.321709983253061,-6.276477764319611,-3.998184892310626,-4.670172162518264
227,0.9420044543429844,-7.33387924381776,-6.280739600167596,-3.9969406799682257,-4.669891062835101
228,0.9423498725472761,-7.341501465439051,-6.285985681443333,-3.9989799485448816,-4.676638884403999
229,0.9349339310995752,-7.356479086865317,-6.292759609547331,-4.018631427857446,-4.693217318187629
230,0.9376720754495929,-7.369678961714295,-6.306269342671095,-4.032516319953731,-4.704608305777746
231,0.9407576449109996,-7.370696356616793,-6.3098624518078354,-4.028629139224876,-4.7065584680830215
232,0.9405967207239495,-7.3813207822612865,-6.316747174298674,-4.032542764532277,-4.712590599135335
233,0.9403367165617564,-7.386886025213051,-6.325160345191733,-4.033792804843164,-4.711934940945356
234,0.9374371115714708,-7.4014555791389505,-6.335203677723702,-4.03947625883638,-4.7223107770105806
235,0.9414747517430805,-7.405582790724353,-6.3452323492967855,-4.04517772942117,-4.731942856395636
236,0.9390156706190789,-7.4166243946329615,-6.355308550855019,-4.04761170317946,-4.7412539004245655
237,0.9403706930217188,-7.423080075360418,-6.365217211942805,-4.0527262244433695,-4.748627809379085
238,0.9407501358941838,-7.432125871201058,-6.374896011160936,-4.063356435551016,-4.761181612167289
239,0.9439045802682167,-7.429106389239319,-6.3834362799304545,-4.06210595424449,-4.766840132487956
240,0.9351954304853614,-7.4456615902585375,-6.394367949681047,-4.077793632888077,-4.782821331450588
241,0.944059066956444,-7.4447858657425,-6.3989449320901555,-4.072814825372535,-4.779454279047082
242,0.9420101141628562,-7.4494264191468655,-6.407886861301584,-4.06924478810654,-4.7791370803081215
243,0.9411677003816794,-7.459291500105856,-6.414933330702575,-4.06867992883197,-4.779708440126429
244,0.9401307966706302,-7.465574022602818,-6.420952662379792,-4.061766401687102,-4.785100592363924
245,0.9365455893254262,-7.478225666064955,-6.436259383023303,-4.081324905764107,-4.798561677478152
246,0.9412170263788969,-7.486286361936209,-6.445079489015397,-4.084031831089711,-4.802831187917049
247,0.9394847576665758,-7.500183973090741,-6.454855622024886,-4.0846012314447435,-4.811029099641562
248,0.9353440491240744,-7.51173935034338,-6.471604589155993,-4.09482888940668,-4.823549639971292
249,0.9430313222619298,-7.528832830437388,-6.482927190268435,-4.1005317599098,-4.829914276799827
250,0.9411834955514421,-7.539078638415188,-6.486186272570853,-4.105471538710505,-4.837635280891748
251,0.9449602322557232,-7.545458574743698,-6.495229967247607,-4.11179057444809,-4.8475301216943345
252,0.9376607068109789,-7.555148116571617,-6.502997144283925,-4.11542890261273,-4.844912412544588
253,0.9435229897123661,-7.5573540011200855,-6.5098152114063,-4.117231471789327,-4.851492764518306
254,0.9435733873852391,-7.558508029830888,-6.518442780436902,-4.099178087400729,-4.848451176564871
255,0.9400550667384928,-7.559568067860142,-6.525941094689228,-4.102953158084329,-4.855368386691975
256,0.9430062507371152,-7.564079588464132,-6.533486653152873,-4.107844023579767,-4.863480280032812
257,0.944386368388041,-7.567016504308824,-6.536707134069364,-4.108443527167286,-4.863001332089649
258,0.9388676108191562,-7.573064261046807,-6.545811164441923,-4.104864861136611,-4.869615987621239
259,0.9438919400326555,-7.5807626082132975,-6.548994131279665,-4.1060074693316215,-4.871172424753359
260,0.9317737057463085,-7.603960188029344,-6.566468098479612,-4.120509263583571,-4.88273906041997
261,0.9379468541468065,-7.615505672947362,-6.577045282968522,-4.122173680591319,-4.886682162170229
262,0.945035195447057,-7.6139848081705175,-6.577491700325276,-4.1227652369814125,-4.8919829820307195
263,0.9351566474161406,-7.632004828065653,-6.5908231005153475,-4.140080556678187,-4.900782467917122
264,0.9390929250584769,-7.643733631945823,-6.595556012297133,-4.144681636463714,-4.909896797978635
265,0.9421504800975059,-7.652739734547848,-6.604304296288739,-4.14719050914922,-4.9158959722388635
266,0.9417692493362297,-7.654421304727236,-6.609275740200876,-4.151596794406267,-4.920148249280902
267,0.9383893384675551,-7.659475417862301,-6.614011813280386,-4.141321821942558,-4.922362670075074
268,0.9468718376093815,-7.659577215183236,-6.616013054841841,-4.134711945578265,-4.923481360555082
269,0.9380903676072438,-7.670231404237996,-6.6272382858476675,-4.141336995261613,-4.928246132383449
270,0.9437426156502772,-7.677284369980078,-6.634865307649852,-4.135408748406431,-4.923095107910675
271,0.938849459467553,-7.688437512467688,-6.639127551668613,-4.148640285618857,-4.935398007021417
272,0.942899320932979,-7.695739902485862,-6.644878529320994,-4.151975010643792,-4.9433966456989
273,0.939454643305627,-7.705087500193638,-6.655777728130441,-4.161558186546635,-4.947832890726601
274,0.9389572490147117,-7.715685807575758,-6.670094303576277,-4.166980585313165,-4.960059252362568
275,0.9418369170290071,-7.727946706423548,-6.681452385645739,-4.176779752393323,-4.969783991141466
276,0.9434926899273477,-7.7323623392863245,-6.68551641393323,-4.19263300765528,-4.981825901621254
277,0.9357125690939678,-7.740656357797272,-6.695015032883871,-4.200488364282791,-4.989760304532896
278,0.9435167141358117,-7.74668907375496,-6.701550068131937,-4.201806157905383,-4.992664793040112
279,0.9416080251534661,-7.746476310383274,-6.699344605727311,-4.206821551200421,-4.9955733280339
280,0.9444644356483147,-7.742631856863225,-6.701331854387467,-4.208364687319264,-5.003267273956433
281,0.9460603495192599,-7.74026960106391,-6.699807631588084,-4.212431323276239,-5.007668845849156
282,0.9472110374230223,-7.736930277745558,-6.698980071909767,-4.2187438007613,-5.01736206198487
283,0.944288109208478,-7.740869314517065,-6.703011787138479,-4.225468209049009,-5.02005771505365
284,0.9401547876169907,-7.752141225150924,-6.712773938399719,-4.239059492777302,-5.030352582532532
285,0.9390319623902309,-7.755532638927613,-6.718925253591413,-4.245416725687583,-5.035191192844028
286,0.9562382220095121,-7.744834331743219,-6.7116854037589215,-4.2394463506359,-5.032245313622349
287,0.9345031323298002,-7.756255197016183,-6.725033667282199,-4.245214438826551,-5.036986870409117
288,0.9414880809053696,-7.756656141606473,-6.728029770370847,-4.256307939983316,-5.046066007986759
