seed,day,shift_hour_start,shift_hour_end,daily_functional_pickups,daily_functional_deliveries,daily_depot_visits,daily_depot_deliveries,daily_starvations,daily_congestions,daily_trips,daily_bike_departures,daily_bike_arrivals,daily_breakdowns_onsite,daily_breakdowns_depot,daily_total_breakdowns,daily_restored_onsite,daily_restored_depot,daily_total_restored,eod_damaged_fraction_onsite,eod_damaged_fraction_depot
44,6,5,5,0,0,0,0,4,0,48,44,36,0,0,0,0,0,0,0.0303,0.0342
44,7,5,5,304,326,2,2,143,94,3022,2879,2884,10,6,16,10,8,18,0.03,0.0392
44,8,5,5,289,291,2,5,139,146,3098,2959,2957,9,8,17,8,0,8,0.0315,0.0434
44,9,5,5,294,303,2,3,190,87,3218,3028,3030,17,9,26,7,7,14,0.0444,0.051
44,10,5,5,263,269,1,0,188,80,3420,3232,3235,11,20,31,16,0,16,0.0379,0.0771
44,11,5,5,247,257,1,8,147,57,2920,2773,2774,7,12,19,13,3,16,0.0303,0.0829
44,12,5,5,285,304,2,12,47,25,2248,2201,2202,14,8,22,7,8,15,0.0384,0.078
44,13,5,5,247,247,2,6,70,29,1718,1648,1639,6,5,11,19,6,25,0.0198,0.0767
44,14,5,5,284,298,2,7,210,72,2980,2770,2773,11,12,23,8,6,14,0.0238,0.0834
44,15,5,5,265,293,2,10,188,85,3034,2846,2850,20,8,28,10,6,16,0.0373,0.0812
44,16,5,5,265,283,2,12,259,63,3298,3039,3036,8,6,14,10,17,27,0.0344,0.0728
44,17,5,5,271,289,2,6,210,68,3464,3254,3258,17,11,28,9,0,9,0.044,0.08
44,18,5,5,285,307,2,4,205,41,3204,2999,2999,15,12,27,16,12,28,0.0435,0.0897
44,19,5,5,272,263,2,2,87,62,2272,2185,2183,10,5,15,13,9,22,0.0392,0.0928
44,20,5,5,185,221,2,16,37,40,1636,1599,1600,6,11,17,19,1,20,0.0227,0.088
44,21,5,5,280,287,2,12,249,107,3204,2955,2950,12,11,23,5,14,19,0.0332,0.0864
44,22,5,5,263,291,2,8,156,106,2930,2774,2777,9,15,24,6,16,22,0.0355,0.0947
44,23,5,5,306,320,2,9,252,78,3140,2888,2890,11,13,24,8,8,16,0.0395,0.1001
44,24,5,5,284,310,2,7,229,137,3538,3309,3304,11,13,24,7,0,7,0.0452,0.109
44,25,5,5,275,286,2,11,180,60,3138,2958,2964,14,19,33,16,16,32,0.0423,0.1176
44,26,5,5,242,270,2,12,63,55,2318,2255,2255,7,11,18,17,0,17,0.0295,0.1168
44,27,5,5,216,243,2,16,56,21,1562,1506,1508,2,8,10,7,23,30,0.0226,0.1064
