episode,service_level,exponential_starvation_penalty,exponential_congestion_penalty
65,0.9377700687724423,-441.77686338123,-309.8151733977706
66,0.9394323288993455,-444.34243456352385,-311.47381355826025
67,0.9445946347405009,-446.8451428569296,-313.1144080943483
68,0.9389262748616719,-449.12677967221055,-314.5684616710339
69,0.9375939397583117,-451.69919722267247,-316.2575217249023
70,0.9408540278619019,-454.08224475009564,-317.84546692160956
71,0.9375,-456.2969694631378,-319.27164277857327
72,0.9329227996395314,-458.6620409065261,-320.78570545713154
73,0.9422118897376287,-461.05767644057556,-322.3629138033406
74,0.9360174497864219,-463.5444932476678,-324.03748888982994
75,0.9455022782823863,-465.94130422954873,-325.5872374720295
76,0.9395561436218199,-468.16969019123184,-327.03239492086
77,0.9345305128595343,-470.2882654512249,-328.43867600529074
78,0.9427943125677792,-472.2607345139534,-329.7162807141955
79,0.9383036559665252,-474.21058627281735,-330.97047570568645
80,0.94401882125837,-476.3256332033658,-332.3442142209453
81,0.942374298339902,-478.3688344498442,-333.65162567663873
82,0.9338593711918108,-480.20873492095217,-334.83515149892185
83,0.9305797536797837,-482.19143876540915,-336.111502189823
84,0.9355968331303288,-484.1164630080681,-337.3292888095457
85,0.9299061242735807,-485.82868953692684,-338.4306659515588
86,0.9403546480386888,-487.7338806930437,-339.6693953216525
87,0.9387391199226306,-489.649705702615,-340.952364129659
88,0.9346186085498742,-491.5835832433631,-342.22304058229565
89,0.9390368237975291,-493.30869989914703,-343.32958432115487
90,0.9398702149193309,-494.85753176899766,-344.2951365901775
91,0.9374981092119196,-496.63968034617443,-345.42174655305877
92,0.9378460979816625,-498.29659746897624,-346.469924699097
93,0.9364525349781856,-500.12633901726423,-347.68001354123044
94,0.9325393271842631,-501.6972037823607,-348.6660237558479
95,0.9329607241578324,-503.31485858838266,-349.7617947777566
96,0.9383514885280936,-504.9488333888693,-350.7930943431501
97,0.9414509194035312,-506.5496808878113,-351.8363116703078
98,0.9397239263803681,-508.06282924460044,-352.8221185032961
99,0.9352084079780246,-509.499189065857,-353.7265991191766
100,0.9404496413718281,-510.88433376344705,-354.6151354639913
101,0.9366325231832232,-512.3877326943789,-355.56823794150307
102,0.9388794567062818,-513.7886888313445,-356.4437384023391
103,0.9372179654138526,-515.0473721733775,-357.19715846098285
104,0.9380362249761678,-516.2353036018276,-357.90509553167607
105,0.936213744132868,-517.6643772171997,-358.8240503100759
106,0.9382796720921943,-518.7930067415496,-359.50452644247576
107,0.9408683541237738,-520.0292600008424,-360.2612758957418
108,0.9408752748411192,-521.2261487451295,-360.99348911962085
109,0.9418870687288369,-522.4347278870583,-361.7411976956487
110,0.9383405379442843,-523.6935307284319,-362.5506940371377
111,0.9358365019011406,-524.8253398167168,-363.2593190764318
112,0.9386975467080523,-525.9421459643551,-363.9607614063953
113,0.9367833433916717,-527.0523569635857,-364.64385379178236
114,0.9344583987441131,-528.1358087795046,-365.30704921517224
115,0.9377691645133506,-529.1922582020953,-366.00218129519965
116,0.9309476553011228,-530.2702150453748,-366.65285639556004
117,0.943058780951232,-531.3218001515047,-367.3208727459078
118,0.9392588128954504,-532.3098421321533,-367.90514086076786
119,0.9390273119310014,-533.3876934057057,-368.55906027642897
120,0.9360026959132406,-534.3353156910823,-369.13818557843575
121,0.9408221334301974,-535.264918980902,-369.71908899516524
122,0.9359390647285528,-536.348314301568,-370.39540409502325
123,0.9438148203817827,-537.0621129023506,-370.7895732064976
124,0.9438734936073897,-538.1032974030542,-371.474992002922
125,0.9363250819622824,-539.0843529210086,-372.091418982437
126,0.9427346268475154,-540.1312642765895,-372.76717075651334
127,0.9372559702170162,-541.1346294111091,-373.417265154724
128,0.9389039445950015,-542.0875023485522,-374.0222678940362
129,0.9355924056717135,-542.9540485673909,-374.58815314564544
130,0.9416671667766908,-543.7637970361327,-375.10138977632596
131,0.9370002423067604,-544.572515737249,-375.59348224508017
132,0.9388462117788824,-545.5250604382513,-376.20418811959183
133,0.9345864888513411,-546.3954153074376,-376.7497141404077
134,0.9369606903163951,-547.2585265271398,-377.27313102195376
135,0.9338154855962076,-547.988725777532,-377.7125543561743
136,0.9400334499011708,-548.7679011682121,-378.18494988384657
137,0.9397174819302402,-549.4604587411254,-378.59176062970334
138,0.9442284289572883,-550.1905594275048,-379.0568477289947
139,0.9425177294353512,-550.9587151850444,-379.5116094105163
140,0.9422751450676983,-551.6959610517862,-379.95797496552154
141,0.9421946144799928,-552.4646533442168,-380.4358409149745
142,0.9406900744794041,-553.211206034613,-380.9008997075667
143,0.9366237182744911,-553.7722024457155,-381.19752288639773
144,0.9413859712664494,-554.5483780473429,-381.6732712356117
145,0.942854558065197,-555.1906482447204,-382.056996266153
146,0.9348555054261676,-555.9498318041406,-382.5374375592378
147,0.9379942487419123,-556.5097183440606,-382.8606235180896
148,0.940977772416081,-557.179177323204,-383.24880807796455
149,0.9400114035350959,-557.9167305433408,-383.7092569034143
150,0.9341241262444397,-558.51499645016,-384.06528635559096
151,0.9439121220262082,-559.107847931961,-384.4298316729626
152,0.9330747134946252,-559.7025485108965,-384.8121900121149
153,0.9334173492963663,-560.259904975943,-385.13220690643004
154,0.9394467829224293,-560.8174021209344,-385.4728463364818
155,0.9365396069088743,-561.3384796247649,-385.77807347988875
156,0.9392439243924392,-561.8732796951967,-386.0980791545644
157,0.936934778702761,-562.5464678270739,-386.50929891315957
158,0.9336069311445508,-563.0769588483562,-386.8298331372044
159,0.9422710932543878,-563.6717829399656,-387.1961518196144
160,0.9362443316616115,-564.23909171492,-387.53858101840535
161,0.9363762519609026,-564.7373830803288,-387.83459868933363
162,0.9389868039139412,-565.255779227744,-388.14320565580323
163,0.9404047748894141,-565.7825669241461,-388.45813188170837
164,0.9363355434880442,-566.3529824165201,-388.8151738394766
165,0.939274328222256,-566.9169676952112,-389.17753124386957
166,0.9405605911035329,-567.4190636439741,-389.48047415620255
167,0.9383377204925721,-567.8131738157763,-389.72194204998885
168,0.9404283400323955,-568.1841755125905,-389.9394108957209
169,0.9419996983863671,-568.7532912365733,-390.30271246713113
170,0.9372451907105971,-569.2583465565975,-390.60890957036145
171,0.9375713513188728,-569.7571444874914,-390.9168447873683
172,0.94387909625053,-570.2312946693677,-391.2029256296085
173,0.93679627683531,-570.6127975393027,-391.43115574226965
174,0.9434064937420642,-571.0321594702637,-391.68281392941134
175,0.9356967188530982,-571.4215292029195,-391.9125211859767
176,0.9437970381160475,-571.7127635922554,-392.05933114862853
177,0.9438555762592785,-572.1614584997226,-392.3399758747299
178,0.9383642114776322,-572.5693084638903,-392.5863321857065
179,0.9437340153452686,-572.964062109062,-392.81877829157423
180,0.9355663897917419,-573.3338602302136,-393.0356375229748
181,0.9409413320509737,-573.7576803872587,-393.2988557695088
182,0.940051410735051,-574.2014598465937,-393.5721356396213
183,0.9404297760449724,-574.6047708615952,-393.818613141373
184,0.9405553382870552,-574.9763839604058,-394.03335746585395
185,0.9428962996802193,-575.3506941698903,-394.26406038875905
186,0.9410754114172042,-575.743771150299,-394.4969898149321
187,0.9380832735104092,-576.0804464332793,-394.7005038876911
188,0.9298373613011096,-576.3631543111121,-394.8553976845082
189,0.9398065318252116,-576.7068984521675,-395.0634902795562
190,0.9460554755043228,-577.0650409194749,-395.2767147978399
191,0.9424849157986371,-577.3857006939943,-395.47623808088633
192,0.9349096547200191,-577.7035195906012,-395.66474182719094
193,0.9470851475568457,-578.0552729446138,-395.8731465051528
194,0.9394528911768227,-578.3166165805029,-396.0226216965184
195,0.9429962501512036,-578.6672013956049,-396.2412759081977
196,0.9321085545016606,-578.9528883111977,-396.4066241011168
197,0.9397172740151309,-579.2450326548578,-396.57325010646224
198,0.9382838581611477,-579.5216281068524,-396.73482628946334
199,0.9353890891466998,-579.8198039670574,-396.9113097380743
