episode,service_level,squared_starvation_penalty,squared_congestion_penalty,projected_starvation_risk,projected_congestion_risk
0,0.882174857038011,-0.9323719340786338,-0.6698107912838459,-0.21768169273255628,-0.1488213400405948
1,0.9411410869499834,-1.1508013090954827,-0.822277847699869,-0.25039887472300726,-0.16908822717626196
2,0.940414977920271,-1.3152160610031172,-0.9367377199559955,-0.2740228959226577,-0.1844962823391496
3,0.9360629164915651,-1.465101414260536,-1.0366111657832058,-0.2954601721904235,-0.19593620611061696
4,0.9388727414376892,-1.5736738216486383,-1.1194834472890056,-0.3117032366828865,-0.20676015471951614
5,0.9435287027271357,-1.662844375724151,-1.18439110333872,-0.32385923744916406,-0.21624381853145888
6,0.9448578342407743,-1.7384517939333113,-1.2375233247525614,-0.33501781390151153,-0.2237836995342191
7,0.9459170649173321,-1.8081789472837437,-1.2844684579420438,-0.3464551691979074,-0.22989387458621388
8,0.944104274022431,-1.8687892800713184,-1.324771079965147,-0.35420519017966084,-0.2346327662797577
9,0.9434787968441815,-1.9223869231124788,-1.3637869671155174,-0.3612564242585781,-0.23950451946000478
10,0.9406802316946383,-1.9776561758385984,-1.402077894067586,-0.3694751764448947,-0.24485269734169773
11,0.9348268220866345,-2.035871629836003,-1.442826360617525,-0.3774532618708058,-0.2509071744240664
12,0.9438055251308264,-2.0787011552422845,-1.473594443035546,-0.3832172179500179,-0.25470457439105754
13,0.9456733698964046,-2.11830365005793,-1.500206875525182,-0.3888400830546738,-0.25762987191684417
14,0.9410417169037859,-2.1599282574634198,-1.528208725685039,-0.3951500470645542,-0.26167740597363165
15,0.9393675485750322,-2.201830522253138,-1.556811308584694,-0.4015936106250405,-0.26514705660940896
16,0.9413983000119718,-2.23649211545445,-1.5794704614368986,-0.4064141955799529,-0.2675559507025737
17,0.9423446887856276,-2.2710766964339704,-1.604191862540684,-0.4111222812641456,-0.2706632932199856
18,0.942718475688307,-2.303924807304298,-1.6268783840390757,-0.415837930911498,-0.2740076951023384
19,0.9437677997939768,-2.334454361529029,-1.6479665557566046,-0.4208993427588375,-0.27705679638465175
