seed,day,hour,functional_pickups,functional_deliveries,onsite_repairs,depot_pickups,depot_visits,depot_deliveries,unique_stations_visited,breakdowns_onsite,breakdowns_depot,damaged_fraction_onsite,damaged_fraction_depot,restored_onsite,restored_depot,total_breakdowns,total_restored,starvations,congestions,bike_departures,bike_arrivals,total_trips,new_failures_body_accessories,new_failures_drivetrain,new_failures_steering_chassis,new_failures_wheels_tires,new_failures_braking_system,new_failures_electronics,new_failures_locking_system
46,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,180,146,180,0,0,0,0,0,0,0
46,0,6,19,19,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,0,200,202,204,0,0,0,0,0,0,0
46,0,7,26,26,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,1,132,143,136,0,0,0,0,0,0,0
46,0,8,18,18,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,2,101,101,102,0,0,0,0,0,0,0
46,0,9,24,14,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,0,0,146,142,146,0,0,0,0,0,0,0
46,0,10,25,21,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,1,212,193,212,0,0,0,0,0,0,0
46,0,11,20,34,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,7,0,215,223,222,0,0,0,0,0,0,0
46,0,12,30,10,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,12,3,224,224,236,0,0,0,0,0,0,0
46,0,13,17,34,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,5,198,193,202,0,0,0,0,0,0,0
46,0,14,23,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,23,12,343,324,366,0,0,0,0,0,0,0
46,0,15,29,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,5,236,257,240,0,0,0,0,0,0,0
46,0,16,15,30,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,4,7,180,195,184,0,0,0,0,0,0,0
46,0,17,38,18,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,0,162,159,164,0,0,0,0,0,0,0
46,0,18,7,27,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,0,134,134,134,0,0,0,0,0,0,0
46,0,19,37,17,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,1,102,103,102,0,0,0,0,0,0,0
46,0,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,72,82,72,0,0,0,0,0,0,0
46,0,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,2,77,71,78,0,0,0,0,0,0,0
46,0,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0
46,0,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,34,27,34,0,0,0,0,0,0,0
46,1,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,14,2,206,174,220,0,0,0,0,0,0,0
46,1,6,23,34,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,34,1,178,175,212,0,0,0,0,0,0,0
46,1,7,20,15,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,11,2,111,135,122,0,0,0,0,0,0,0
46,1,8,15,29,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,6,0,128,121,134,0,0,0,0,0,0,0
46,1,9,34,19,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,3,4,147,135,150,0,0,0,0,0,0,0
46,1,10,32,27,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,1,0,151,164,152,0,0,0,0,0,0,0
46,1,11,20,40,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,0,168,168,168,0,0,0,0,0,0,0
46,1,12,19,19,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,0,245,225,246,0,0,0,0,0,0,0
46,1,13,20,18,0,0,0,0,2,0,0,0.0,0.0,0,0,0,0,13,4,323,302,336,0,0,0,0,0,0,0
46,1,14,29,25,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,22,19,332,326,354,0,0,0,0,0,0,0
46,1,15,26,12,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,21,19,165,192,186,0,0,0,0,0,0,0
46,1,16,24,27,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,10,14,160,177,170,0,0,0,0,0,0,0
46,1,17,11,28,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,3,6,149,146,152,0,0,0,0,0,0,0
46,1,18,14,14,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,5,1,159,160,164,0,0,0,0,0,0,0
46,1,19,25,25,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,2,97,103,98,0,0,0,0,0,0,0
46,1,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,1,69,74,72,0,0,0,0,0,0,0
46,1,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,3,45,54,46,0,0,0,0,0,0,0
46,1,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
46,1,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
46,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,24,0,0,0,0,0,0,0
46,2,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,8,0,180,152,188,0,0,0,0,0,0,0
46,2,6,27,27,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,28,10,200,199,228,0,0,0,0,0,0,0
46,2,7,33,13,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,12,1,142,148,154,0,0,0,0,0,0,0
46,2,8,17,28,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,8,3,154,165,162,0,0,0,0,0,0,0
46,2,9,24,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,13,2,155,141,168,0,0,0,0,0,0,0
46,2,10,24,17,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,4,191,187,192,0,0,0,0,0,0,0
46,2,11,23,23,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,3,3,183,182,186,0,0,0,0,0,0,0
46,2,12,22,32,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,15,1,249,229,264,0,0,0,0,0,0,0
46,2,13,13,19,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,26,4,296,298,322,0,0,0,0,0,0,0
46,2,14,25,18,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,14,6,334,330,348,0,0,0,0,0,0,0
46,2,15,23,19,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,13,3,241,245,254,0,0,0,0,0,0,0
46,2,16,15,30,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,22,9,236,245,258,0,0,0,0,0,0,0
46,2,17,20,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,11,168,173,172,0,0,0,0,0,0,0
46,2,18,28,18,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,3,3,175,169,178,0,0,0,0,0,0,0
46,2,19,29,21,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,5,3,97,117,102,0,0,0,0,0,0,0
46,2,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,11,3,83,93,94,0,0,0,0,0,0,0
46,2,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,83,85,84,0,0,0,0,0,0,0
46,2,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,14,2,0,0,0,0,0,0,0
46,2,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,44,38,46,0,0,0,0,0,0,0
46,3,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,160,137,162,0,0,0,0,0,0,0
46,3,6,19,35,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,13,2,237,221,250,0,0,0,0,0,0,0
46,3,7,26,28,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,5,4,135,155,140,0,0,0,0,0,0,0
46,3,8,27,20,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,14,2,136,129,150,0,0,0,0,0,0,0
46,3,9,13,20,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,6,1,210,206,216,0,0,0,0,0,0,0
46,3,10,26,25,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,7,5,167,172,174,0,0,0,0,0,0,0
46,3,11,28,15,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,17,1,161,150,178,0,0,0,0,0,0,0
46,3,12,30,24,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,7,0,223,225,230,0,0,0,0,0,0,0
46,3,13,10,30,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,14,5,340,305,354,0,0,0,0,0,0,0
46,3,14,25,25,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,8,10,330,350,338,0,0,0,0,0,0,0
46,3,15,28,10,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,14,12,300,294,314,0,0,0,0,0,0,0
46,3,16,19,30,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,5,4,241,247,246,0,0,0,0,0,0,0
46,3,17,25,13,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,3,2,197,216,200,0,0,0,0,0,0,0
46,3,18,15,28,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,1,159,156,160,0,0,0,0,0,0,0
46,3,19,24,30,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,5,113,130,114,0,0,0,0,0,0,0
46,3,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,86,94,86,0,0,0,0,0,0,0
46,3,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,2,69,69,70,0,0,0,0,0,0,0
46,3,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
46,3,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,34,29,34,0,0,0,0,0,0,0
46,4,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,8,0,188,158,196,0,0,0,0,0,0,0
46,4,6,36,18,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,31,0,183,192,214,0,0,0,0,0,0,0
46,4,7,14,29,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,18,8,172,166,190,0,0,0,0,0,0,0
46,4,8,41,24,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,4,7,98,106,102,0,0,0,0,0,0,0
46,4,9,10,30,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,8,3,198,199,206,0,0,0,0,0,0,0
46,4,10,35,17,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,3,4,175,166,178,0,0,0,0,0,0,0
46,4,11,9,27,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,8,1,152,157,160,0,0,0,0,0,0,0
46,4,12,27,27,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,13,4,253,242,266,0,0,0,0,0,0,0
46,4,13,21,11,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,20,8,336,311,356,0,0,0,0,0,0,0
46,4,14,29,36,0,0,0,0,6,0,0,0.0,0.0,0,0,0,0,21,0,337,340,358,0,0,0,0,0,0,0
46,4,15,17,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,13,3,193,220,206,0,0,0,0,0,0,0
46,4,16,23,16,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,7,7,211,213,218,0,0,0,0,0,0,0
46,4,17,27,14,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,4,5,170,163,174,0,0,0,0,0,0,0
46,4,18,14,16,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,3,123,138,124,0,0,0,0,0,0,0
46,4,19,31,29,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,4,2,96,100,100,0,0,0,0,0,0,0
46,4,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,88,89,90,0,0,0,0,0,0,0
46,4,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,90,91,90,0,0,0,0,0,0,0
46,4,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0
46,4,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
46,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,5,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,5,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,28,21,28,0,0,0,0,0,0,0
46,5,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,20,25,22,0,0,0,0,0,0,0
46,5,6,25,27,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,0,32,25,32,0,0,0,0,0,0,0
46,5,7,17,18,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,0,40,42,40,0,0,0,0,0,0,0
46,5,8,19,28,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,0,63,61,64,0,0,0,0,0,0,0
46,5,9,24,24,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,0,144,130,144,0,0,0,0,0,0,0
46,5,10,29,21,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,0,158,158,160,0,0,0,0,0,0,0
46,5,11,12,25,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,3,2,169,161,172,0,0,0,0,0,0,0
46,5,12,31,15,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,9,2,215,199,224,0,0,0,0,0,0,0
46,5,13,28,29,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,6,0,220,228,226,0,0,0,0,0,0,0
46,5,14,29,30,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,7,2,189,194,196,0,0,0,0,0,0,0
46,5,15,8,16,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,11,0,219,207,230,0,0,0,0,0,0,0
46,5,16,18,27,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,3,180,181,180,0,0,0,0,0,0,0
46,5,17,40,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,3,152,167,152,0,0,0,0,0,0,0
46,5,18,14,20,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,0,0,118,120,118,0,0,0,0,0,0,0
46,5,19,20,33,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,1,0,65,79,66,0,0,0,0,0,0,0
46,5,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,72,75,72,0,0,0,0,0,0,0
46,5,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,102,96,104,0,0,0,0,0,0,0
46,5,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
46,5,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
46,6,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,6,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0
46,6,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,13,14,14,0,0,0,0,0,0,0
46,6,6,30,31,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,0,16,13,18,0,0,0,0,0,0,0
46,6,7,29,11,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,0,0,44,39,44,0,0,0,0,0,0,0
46,6,8,21,19,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,0,50,52,50,0,0,0,0,0,0,0
46,6,9,19,29,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,0,0,76,63,76,0,0,0,0,0,0,0
46,6,10,16,12,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,0,0,108,103,108,0,0,0,0,0,0,0
46,6,11,20,32,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,3,98,99,98,0,0,0,0,0,0,0
46,6,12,15,17,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,0,154,154,156,0,0,0,0,0,0,0
46,6,13,20,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,1,0,167,149,168,0,0,0,0,0,0,0
46,6,14,26,15,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,6,0,138,154,144,0,0,0,0,0,0,0
46,6,15,6,17,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,6,0,142,144,148,0,0,0,0,0,0,0
46,6,16,30,13,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,3,0,137,140,140,0,0,0,0,0,0,0
46,6,17,20,27,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,2,0,116,113,118,0,0,0,0,0,0,0
46,6,18,20,20,0,0,0,0,4,0,0,0.0,0.0,0,0,0,0,2,1,76,80,78,0,0,0,0,0,0,0
46,6,19,8,18,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,0,1,86,84,86,0,0,0,0,0,0,0
46,6,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,52,62,52,0,0,0,0,0,0,0
46,6,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,30,35,30,0,0,0,0,0,0,0
46,6,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
46,6,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,7,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
