seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_demand_weighted_depot_backlog,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance
46,0,6,0,S0,False,0,0,0,0,0,0,0,0,0,[],3.0,S37,11.31,0,0,0,0.0,-2.458774,,,-2.458774,False,False,,,,,,,,0.128263,0.073485,,,,,,,0.090096,0.054725,,,,,,,,,,
46,0,6,14,S37,False,0,0,0,0,19,0,0,0,0,"['B406', 'B407', 'B408', 'B409', 'B410', 'B411', 'B412', 'B413', 'B414', 'B415', 'B416', 'B417', 'B418', 'B419', 'B420', 'B269', 'B635', 'B572', 'B619']",12.5,S30,4.57,19,0,19,0.0,-2.543552,,,-2.543552,False,False,,,,,,,,0.139734,0.092028,,,,,,,0.052769,0.058189,,,,,,,,,,
46,0,6,31,S30,False,19,0,19,7,0,0,0,0,0,"['B406', 'B407', 'B408', 'B409', 'B410', 'B411', 'B412']",6.5,S51,9.24,12,0,12,0.0,-2.802262,,,-2.802262,False,False,,,,,,,,0.15035,0.115658,,,,,,,0.052025,0.055599,,,,,,,,,,
46,0,6,47,S51,False,12,0,12,12,0,0,0,0,0,"['B413', 'B414', 'B415', 'B416', 'B417', 'B418', 'B419', 'B420', 'B269', 'B635', 'B572', 'B619']",9.0,S50,8.8,0,0,0,0.0,-2.767545,,,-2.767545,False,False,,,,,,,,0.157946,0.116026,,,,,,,0.042057,0.046163,,,,,,,,,,
46,0,7,4,S50,False,0,0,0,0,12,0,0,0,0,"['B558', 'B559', 'B560', 'B561', 'B562', 'B563', 'B564', 'B565', 'B566', 'B567', 'B568', 'B569']",9.0,S66,7.23,12,0,12,0.0,-2.953694,,,-2.953694,False,False,,,,,,,,0.135952,0.125544,,,,,,,0.0671,0.077116,,,,,,,,,,
46,0,7,21,S66,False,12,0,12,12,0,0,0,0,0,"['B558', 'B559', 'B560', 'B561', 'B562', 'B563', 'B564', 'B565', 'B566', 'B567', 'B568', 'B569']",9.0,S52,3.13,0,0,0,0.0,-2.99588,,,-2.99588,False,False,,,,,,,,0.139404,0.128305,,,,,,,0.069737,0.073323,,,,,,,,,,
46,0,7,33,S52,False,0,0,0,0,14,0,0,0,0,"['B584', 'B585', 'B586', 'B587', 'B588', 'B589', 'B590', 'B210', 'B214', 'B193', 'B369', 'B126', 'B370', 'B387']",10.0,S65,6.18,14,0,14,0.0,-2.978638,,,-2.978638,False,False,,,,,,,,0.125317,0.139277,,,,,,,0.05314,0.090404,,,,,,,,,,
46,0,7,49,S65,False,14,0,14,14,0,0,0,0,0,"['B584', 'B585', 'B586', 'B587', 'B588', 'B589', 'B590', 'B210', 'B214', 'B193', 'B369', 'B126', 'B370', 'B387']",10.0,S16,7.14,0,0,0,0.0,-2.772974,,,-2.772974,False,False,,,,,,,,0.120957,0.137727,,,,,,,0.042591,0.072788,,,,,,,,,,
46,0,8,6,S16,False,0,0,0,0,7,0,0,0,0,"['B159', 'B160', 'B161', 'B162', 'B163', 'B164', 'B165']",6.5,S46,1.33,7,0,7,0.0,-2.858557,,,-2.858557,False,False,,,,,,,,0.126784,0.146658,,,,,,,0.040092,0.068878,,,,,,,,,,
46,0,8,14,S46,False,7,0,7,0,11,0,0,0,0,"['B518', 'B519', 'B520', 'B521', 'B522', 'B523', 'B524', 'B525', 'B526', 'B1', 'B687']",8.5,S22,9.54,18,0,18,0.0,-2.82604,,,-2.82604,False,False,,,,,,,,0.114682,0.154702,,,,,,,0.038296,0.072159,,,,,,,,,,
46,0,8,32,S22,False,18,0,18,9,0,0,0,0,0,"['B159', 'B160', 'B161', 'B162', 'B163', 'B164', 'B165', 'B518', 'B519']",7.5,S9,14.99,9,0,9,0.0,-2.679801,,,-2.679801,False,False,,,,,,,,0.107335,0.148576,,,,,,,0.036818,0.067623,,,,,,,,,,
46,0,8,54,S9,False,9,0,9,9,0,0,0,0,0,"['B520', 'B521', 'B522', 'B523', 'B524', 'B525', 'B526', 'B1', 'B687']",7.5,S63,6.89,0,0,0,0.0,-2.657399,,,-2.657399,False,False,,,,,,,,0.109568,0.144117,,,,,,,0.032596,0.06988,,,,,,,,,,
46,0,9,9,S63,False,0,0,0,0,14,0,0,0,0,"['B727', 'B728', 'B729', 'B730', 'B731', 'B732', 'B733', 'B734', 'B735', 'B736', 'B404', 'B540', 'B724', 'B671']",10.0,S12,5.44,14,0,14,0.0,-2.550363,,,-2.550363,False,False,,,,,,,,0.103367,0.11995,,,,,,,0.045776,0.082083,,,,,,,,,,
46,0,9,24,S12,False,14,0,14,14,0,0,0,0,0,"['B727', 'B728', 'B729', 'B730', 'B731', 'B732', 'B733', 'B734', 'B735', 'B736', 'B404', 'B540', 'B724', 'B671']",10.0,S57,9.18,0,0,0,0.0,-2.613762,,,-2.613762,False,False,,,,,,,,0.118485,0.107498,,,,,,,0.056775,0.077827,,,,,,,,,,
46,0,9,43,S57,False,0,0,0,0,10,0,0,0,0,"['B648', 'B649', 'B650', 'B651', 'B652', 'B205', 'B147', 'B179', 'B180', 'B37']",8.0,S47,10.97,10,0,10,0.0,-2.627809,,,-2.627809,False,False,,,,,,,,0.12482,0.099937,,,,,,,0.057467,0.080235,,,,,,,,,,
46,0,10,2,S47,False,10,0,10,0,5,0,0,0,0,"['B535', 'B536', 'B537', 'B538', 'B421']",5.5,S45,6.92,15,0,15,0.0,-2.538184,,,-2.538184,False,False,,,,,,,,0.115953,0.083628,,,,,,,0.08397,0.078021,,,,,,,,,,
46,0,10,15,S45,False,15,0,15,0,5,0,0,0,0,"['B510', 'B511', 'B512', 'B513', 'B0']",5.5,S43,1.8,20,0,20,0.0,-2.76967,,,-2.76967,False,False,,,,,,,,0.120093,0.093794,,,,,,,0.105157,0.08022,,,,,,,,,,
46,0,10,22,S43,False,20,0,20,15,0,0,0,0,0,"['B648', 'B649', 'B650', 'B651', 'B652', 'B205', 'B147', 'B179', 'B180', 'B37', 'B535', 'B536', 'B537', 'B538', 'B421']",10.5,S33,2.06,5,0,5,0.0,-2.807106,,,-2.807106,False,False,,,,,,,,0.122306,0.087422,,,,,,,0.115602,0.08312,,,,,,,,,,
46,0,10,35,S33,False,5,0,5,0,15,0,0,0,0,"['B361', 'B362', 'B363', 'B364', 'B365', 'B366', 'B145', 'B146', 'B318', 'B276', 'B60', 'B91', 'B92', 'B552', 'B557']",10.5,S48,5.49,20,0,20,0.0,-3.083689,,,-3.083689,False,False,,,,,,,,0.123106,0.102643,,,,,,,0.125277,0.100661,,,,,,,,,,
46,0,10,51,S48,False,20,0,20,6,0,0,0,0,0,"['B510', 'B511', 'B512', 'B513', 'B0', 'B361']",6.0,S29,7.68,14,0,14,0.0,-3.469684,,,-3.469684,False,False,,,,,,,,0.125911,0.122482,,,,,,,0.137979,0.125147,,,,,,,,,,
