seed,day,hour,minute,current_station_id,is_at_depot,functional_load_before,depot_load_before,total_load_before,functional_deliveries,functional_pickups,onsite_repairs,depot_pickups,depot_deliveries,load_from_queue,bikes_involved,action_duration_min,next_station_id,travel_time_min,functional_load_after,depot_load_after,total_load_after,immediate_reward,vfa_value,accumulated_rollout_reward,tail_value,final_decision_score,maintenance_flag_present,selected_action_is_maintenance,n_total_candidates,vfa_top1_next_station,rollout_changed_decision,winning_candidate_rank,decision_runtime_s,winning_profile_type,phi_rebalancing_imbalance,phi_squared_starvation_penalty,phi_squared_congestion_penalty,phi_exponential_starvation_penalty,phi_exponential_congestion_penalty,phi_starvation_severity_max,phi_congestion_severity_max,phi_starvation_count,phi_congestion_count,phi_gross_starvation_risk,phi_gross_congestion_risk,phi_net_starvation_shortfall,phi_net_congestion_shortfall,phi_trailer_cannibalization,phi_global_onsite_backlog,phi_global_depot_backlog,phi_demand_weighted_depot_backlog,phi_demand_weighted_onsite_backlog,phi_fleet_broken_fraction,phi_depot_idle_fraction,phi_recoverable_starvation,phi_maintenance_urgency,phi_rush_hour_onsite_backlog,phi_fleet_failure_risk,phi_fleet_health_deficit,phi_fleet_low_health_fraction,phi_depot_bound_health_deficit,phi_onsite_health_deficit,phi_maintenance_restoration_value,phi_time_remaining_fraction,phi_functional_bikes_time_penalty,phi_reachable_imbalance_fraction,phi_recoverable_imbalance_fraction,phi_imbalance_hotspot_distance,phi_destination_starv_ratio,phi_destination_cong_ratio,phi_destination_onsite_fraction,phi_destination_depot_fraction,phi_destination_travel_penalty,phi_destination_roi_starvation,phi_cur_station_onsite_fraction,phi_cur_station_func_deficit,phi_functional_load_late_pressure,phi_depot_load_late_pressure,phi_non_depot_late_load_pressure,phi_late_depot_return,phi_depot_slack_fraction,phi_can_return_to_depot,phi_depot_return_urgency
50,7,6,7,D0,True,15,0,15,0,0,0,0,0,5,"['B732', 'B283', 'B164', 'B127', 'B655']",5.5,S51,3.91,20,0,20,0.0,,-0.395601,-8.070757,-8.466357,True,True,5,S34,True,4,0.4189,load_queue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,6,31,S51,False,20,0,20,17,0,0,0,0,0,"['B205', 'B232', 'B202', 'B539', 'B333', 'B188', 'B526', 'B26', 'B689', 'B22', 'B643', 'B431', 'B646', 'B136', 'B6', 'B732', 'B283']",11.5,S33,4.94,3,0,3,0.0,,-0.419675,-8.040585,-8.46026,True,False,30,S27,True,7,2.6867,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,6,48,S33,False,3,0,3,0,16,0,0,0,0,"['B532', 'B169', 'B613', 'B682', 'B648', 'B572', 'B415', 'B41', 'B725', 'B651', 'B505', 'B729', 'B1', 'B167', 'B291', 'B743']",11.0,S27,3.37,19,0,19,0.0,,-0.260139,-8.005956,-8.266096,False,False,18,S34,True,7,1.6804,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,7,2,S27,False,19,0,19,15,0,0,0,0,0,"['B164', 'B127', 'B655', 'B532', 'B169', 'B613', 'B682', 'B648', 'B572', 'B415', 'B41', 'B725', 'B651', 'B505', 'B729']",10.5,S54,4.59,4,0,4,0.0,,-0.260064,-7.937825,-8.197889,False,False,18,S56,True,13,2.0225,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,7,17,S54,False,4,0,4,0,12,0,0,0,0,"['B240', 'B199', 'B300', 'B678', 'B767', 'B571', 'B466', 'B559', 'B336', 'B632', 'B607', 'B79']",9.0,S34,2.69,16,0,16,0.0,,-0.248335,-7.9996,-8.247935,True,False,36,S66,True,25,4.0654,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,7,29,S34,False,16,0,16,15,0,0,0,0,0,"['B1', 'B167', 'B291', 'B743', 'B240', 'B199', 'B300', 'B678', 'B767', 'B571', 'B466', 'B559', 'B336', 'B632', 'B607']",10.5,S59,6.35,1,0,1,0.0,,-0.189347,-7.876166,-8.065512,False,False,18,S56,True,13,1.7859,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,7,46,S59,False,1,0,1,0,19,0,0,0,0,"['B568', 'B463', 'B737', 'B98', 'B464', 'B603', 'B12', 'B15', 'B310', 'B567', 'B712', 'B80', 'B299', 'B421', 'B577', 'B665', 'B63', 'B384', 'B149']",12.5,S7,8.28,20,0,20,0.0,,-0.190095,-7.988809,-8.178904,False,False,12,S66,True,9,1.3453,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,8,6,S7,False,20,0,20,16,0,0,0,0,0,"['B79', 'B568', 'B463', 'B737', 'B98', 'B464', 'B603', 'B12', 'B15', 'B310', 'B567', 'B712', 'B80', 'B299', 'B421', 'B577']",11.0,S37,9.25,4,0,4,0.0,,-0.266176,-7.67097,-7.937146,False,False,18,S15,True,6,1.5694,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,8,27,S37,False,4,0,4,0,16,0,0,0,0,"['B184', 'B99', 'B153', 'B335', 'B69', 'B10', 'B66', 'B592', 'B108', 'B470', 'B515', 'B150', 'B48', 'B23', 'B661', 'B668']",11.0,S15,4.99,20,0,20,0.0,,-0.224757,-7.650638,-7.875395,False,False,12,S40,True,6,1.1135,pickup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,7,8,43,S15,False,20,0,20,17,0,0,0,0,0,"['B665', 'B63', 'B384', 'B149', 'B184', 'B99', 'B153', 'B335', 'B69', 'B10', 'B66', 'B592', 'B108', 'B470', 'B515', 'B150', 'B48']",11.5,S63,5.25,3,0,3,0.0,,-0.206884,-7.553902,-7.760786,False,False,18,S63,False,6,1.828,delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
